year,chances_NOUN égales_ADJ,chances_NOUN egales_ADJ,chances_NOUN légales_ADJ
1896,6.899524152004233e-08,0.0,0.0
1897,3.903898004864459e-08,0.0,0.0
1898,6.733442603490403e-08,0.0,5.6583548957434e-10
1899,7.296403481404923e-08,5.527578395003729e-10,5.527578395003729e-10
1900,6.956010878411689e-08,0.0,0.0
1901,6.203499935963919e-08,0.0,5.588738916095792e-10
1902,5.057592389334786e-08,0.0,2.9461704187383475e-09
1903,4.6981917023458664e-08,0.0,0.0
1904,6.23456486437135e-08,5.374625189347171e-10,0.0
1905,5.7800502162308476e-08,0.0,0.0
1906,6.481672443214848e-08,0.0,2.0576738091193647e-09
1907,6.119983453345412e-08,0.0,0.0
1908,6.286578013714461e-08,0.0,0.0
1909,7.481337860326676e-08,0.0,5.500983557560346e-10
1910,3.954671612405036e-08,0.0,0.0
1911,6.916486228192298e-08,0.0,0.0
1912,5.261515312326992e-08,0.0,0.0
1913,3.181793672979438e-08,0.0,0.0
1914,6.361906201846068e-08,0.0,6.696743715117748e-10
1915,4.7123048574349014e-08,0.0,0.0
1916,5.6036057571873243e-08,0.0,0.0
1917,5.263883906536648e-08,0.0,0.0
1918,5.283732917860107e-08,0.0,0.0
1919,6.905886351660229e-08,0.0,0.0
1920,6.739286106949294e-08,0.0,0.0
1921,5.5281056177136634e-08,0.0,0.0
1922,4.131644004701229e-08,0.0,2.2133805899215986e-09
1923,7.855801698042342e-08,0.0,0.0
1924,9.539802192648494e-08,0.0,1.289162443462999e-09
1925,5.27912540349007e-08,0.0,0.0
1926,6.241837269271855e-08,0.0,0.0
1927,3.7907366134959375e-08,0.0,0.0
1928,6.855624690160766e-08,0.0,1.1426041224282812e-09
1929,5.013182757807044e-08,0.0,0.0
1930,4.516549623190258e-08,0.0,0.0
1931,6.386999729102172e-08,0.0,0.0
1932,9.5347971296178e-08,0.0,0.0
1933,1.192948815287309e-07,0.0,0.0
1934,6.709684896577528e-08,0.0,0.0
1935,5.744776387928141e-08,0.0,0.0
1936,6.426098764222843e-08,0.0,1.2124714565686645e-09
1937,8.058315614789535e-08,0.0,1.2591118148108649e-09
1938,6.741911562357927e-08,0.0,1.2965214457594243e-09
1939,8.105846660555471e-08,0.0,0.0
1940,1.0903866609623947e-07,0.0,0.0
1941,1.4462362685208063e-07,0.0,0.0
1942,6.371844563091145e-08,0.0,0.0
1943,1.1032293656398906e-07,0.0,0.0
1944,1.381670102773569e-07,0.0,0.0
1945,1.7863733603462606e-07,4.357008087652048e-09,0.0
1946,1.4338736775698635e-07,0.0,0.0
1947,1.5973967038007686e-07,0.0,0.0
1948,1.1850357850562432e-07,1.0871887834440486e-09,0.0
1949,1.6198063690353592e-07,0.0,0.0
1950,1.3825969347180944e-07,0.0,0.0
1951,1.7697927034987515e-07,0.0,0.0
1952,1.5289965915599169e-07,1.0544803918932644e-09,3.1634410646574906e-09
1953,1.2713115893348004e-07,0.0,0.0
1954,1.0749789680630784e-07,0.0,0.0
1955,1.1919721742970069e-07,1.8771215692936494e-09,0.0
1956,1.3430557999072334e-07,0.0,1.744228317335228e-09
1957,1.298750476053101e-07,0.0,0.0
1958,1.8198934981228376e-07,0.0,0.0
1959,1.6276570136142254e-07,1.5501495642666896e-09,0.0
1960,1.674841740850752e-07,0.0,0.0
1961,1.625869288091053e-07,1.3896318540318475e-09,6.948159270159238e-10
1962,1.7503799654150498e-07,0.0,0.0
1963,2.0109425236114475e-07,6.466053248388448e-10,0.0
1964,2.1719766607475322e-07,6.083968329129164e-10,0.0
1965,2.0574883308199787e-07,0.0,0.0
1966,1.883285420944958e-07,0.0,0.0
1967,1.8439455118368642e-07,9.860671168482327e-10,4.930335584241163e-10
1968,2.0885083529265103e-07,4.4914158503495116e-10,0.0
1969,2.947600705738296e-07,0.0,4.5417578031781147e-10
1970,1.8348913499721675e-07,9.197450023812337e-10,0.0
1971,2.4099082907014235e-07,0.0,0.0
1972,2.524032254314079e-07,5.130146862875051e-10,0.0
1973,2.0564250746701873e-07,5.513203782392395e-10,0.0
1974,2.4527491859771544e-07,1.6876715580593782e-09,0.0
1975,2.1989198728533665e-07,5.711480177694739e-10,3.998036124386317e-09
1976,2.3825407424737932e-07,0.0,0.0
1977,1.8923238087609207e-07,5.876781838942691e-10,0.0
1978,2.1207911515830347e-07,1.7821774056514528e-09,0.0
1979,1.8667795131932508e-07,0.0,0.0
1980,1.6259531321338727e-07,1.7055452605774235e-09,0.0
1981,1.8154327108277357e-07,1.8976649140967083e-09,0.0
1982,1.7256856210678961e-07,2.483000915987077e-09,6.207502289967692e-10
1983,1.7240812155705498e-07,6.315316047889041e-10,6.315316047889041e-10
1984,2.0122558908042265e-07,5.799008495621649e-10,0.0
1985,2.0332586814220122e-07,1.8046674155058895e-09,0.0
1986,1.4506655077184405e-07,1.7983456945813714e-09,0.0
1987,1.6071447817012086e-07,6.110816852533674e-10,6.110816852533674e-10
1988,1.7090178516809829e-07,0.0,0.0
1989,1.6519247481028287e-07,5.488122178931576e-10,0.0
1990,1.476584401416403e-07,0.0,5.44865097484859e-10
1991,1.8580844596272073e-07,0.0,0.0
1992,1.7135926100309007e-07,0.0,0.0
1993,1.7116150274887332e-07,1.1078414852150331e-09,1.1078414852150331e-09
1994,1.53500366195658e-07,0.0,0.0
1995,1.4749066679087264e-07,0.0,1.0844901643380922e-09
1996,1.6121038015626254e-07,1.067618438099771e-09,0.0
1997,1.5295712785245996e-07,4.79489448146353e-10,0.0
1998,1.4113662416548323e-07,9.536258449571733e-10,0.0
1999,1.371060278643199e-07,0.0,0.0
2000,1.4844586360140966e-07,1.7672125984802278e-09,0.0
2001,1.4457998531725025e-07,0.0,0.0
2002,1.6385767764859338e-07,4.38122149670761e-10,0.0
2003,1.5250937224209338e-07,4.1669229178253886e-10,0.0
2004,1.5725105129149597e-07,0.0,0.0
2005,1.3421173150618415e-07,1.3511248786457486e-09,0.0
2006,1.5606802605816483e-07,0.0,1.2353669198716943e-09
2007,1.2143217986704258e-07,0.0,1.5977917877663117e-09
2008,1.4219848765151255e-07,0.0,0.0
2009,1.106220679503167e-07,0.0,0.0
2010,1.4171378381888644e-07,0.0,4.723793023408973e-10
2011,8.068580825693061e-08,0.0,0.0
2012,8.851056776393307e-08,0.0,3.404252713057332e-10
2013,9.734046102494176e-08,0.0,0.0
2014,8.488544978035861e-08,0.0,0.0
2015,7.735847873391322e-08,0.0,4.433150790905671e-10
2016,7.539677682188994e-08,0.0,0.0
2017,6.439965005711201e-08,0.0,2.515611330355938e-10
2018,6.066446900376832e-08,0.0,2.5814667070633845e-10
2019,7.270315194318755e-08,0.0,0.0
