year,les_DET yeux_NOUN,les_DET lieues_NOUN
1866,8.949954576564778e-05,2.1895258328630263e-08
1867,9.007594735521707e-05,3.688136906987438e-08
1868,8.650509971630527e-05,6.570032440311735e-08
1869,9.100828674490913e-05,5.1765304043271954e-08
1870,8.464029565402598e-05,5.447346351772353e-08
1871,8.135715438584157e-05,4.885741589077952e-08
1872,8.745117679609393e-05,4.05171749484623e-08
1873,8.150304461196356e-05,5.8662842583601105e-08
1874,8.316237426697626e-05,2.5093358946293165e-08
1875,8.566041378799127e-05,3.089624689422976e-08
1876,8.149363156917389e-05,3.264847991957254e-08
1877,8.399103944611852e-05,6.49405693664562e-08
1878,7.783841533637315e-05,2.8383717154412125e-08
1879,8.255775628640549e-05,3.176849239228119e-08
1880,7.843057574064005e-05,5.134277003548959e-08
1881,8.09208345344814e-05,4.462405023275551e-08
1882,8.345586707037e-05,2.7287079040760887e-08
1883,7.672056949559192e-05,4.48673054265214e-08
1884,7.999078206921695e-05,6.13957817918731e-08
1885,7.592507631670742e-05,3.931837810888794e-08
1886,7.549068118350988e-05,2.7104549049639104e-08
1887,7.707787062827265e-05,4.4396687826075976e-08
1888,7.691546306887176e-05,2.9166827175686194e-08
1889,7.488404730793263e-05,2.7566601890072207e-08
1890,7.16217475655867e-05,4.784701967963656e-08
1891,7.14715824869927e-05,4.780665019410435e-08
1892,7.144975575101853e-05,4.2625883711622237e-08
1893,7.031310201455199e-05,4.618812399215244e-08
1894,6.984815377109044e-05,3.969969641914872e-08
1895,7.112738217074366e-05,6.80103469097304e-08
1896,7.044944459266844e-05,4.1868905675812584e-08
1897,6.884611707391741e-05,4.253501018069983e-08
1898,6.837385967628506e-05,3.621346988946783e-08
1899,7.045451070553099e-05,4.532614283903058e-08
1900,6.963849637031672e-05,3.478005639045989e-08
1901,6.706654335175699e-05,2.0678333767509827e-08
1902,5.7952152701545856e-05,3.731815789720372e-08
1903,6.513421521958662e-05,4.5361849387859365e-08
1904,6.0124858009658055e-05,5.374625011711487e-08
1905,6.228416691556049e-05,4.283429921869697e-08
1906,6.377296722348547e-05,5.6071611131969235e-08
1907,6.141326525721524e-05,2.1085658330477486e-08
1908,6.458034749812214e-05,6.38480583958767e-08
1909,6.717691326230124e-05,3.4656197911431263e-08
1910,6.658811821580457e-05,6.947395880807505e-08
1911,6.24734284428996e-05,3.298631878756453e-08
1912,6.25526474777871e-05,4.219631222213138e-08
1913,6.287966948548274e-05,3.7651225692769685e-08
1914,6.244579503800196e-05,2.3438603280467873e-08
1915,6.146730197542638e-05,2.0027295377644805e-08
1916,6.669279355264734e-05,3.625862476930308e-08
1917,6.632822646679415e-05,4.9348908293112004e-08
1918,6.494626632047584e-05,3.5607765624945387e-08
1919,6.5563562884563e-05,4.5118457192572237e-08
1920,6.473122607530968e-05,6.663563700826103e-08
1921,6.642511243626359e-05,4.922285756769895e-08
1922,7.062307281557878e-05,7.746832042521135e-08
1923,6.934443149475555e-05,4.352538862661959e-08
1924,6.705578175569826e-05,5.027733596119077e-08
1925,7.215354935397045e-05,6.048997835961245e-08
1926,6.793683110117854e-05,4.012609911008269e-08
1927,7.906138125690632e-05,3.7907366134959375e-08
1928,6.573972859769128e-05,5.5987601221829664e-08
1929,6.69271057631704e-05,4.790374563690136e-08
1930,5.9882092728003045e-05,4.411513510049758e-08
1931,5.649871422974684e-05,5.816731896146621e-08
1932,5.6748479892121395e-05,1.8631212128639163e-08
1933,5.341887481336016e-05,2.982372038218273e-08
1934,5.376853982852481e-05,5.6313425034204556e-08
1935,5.556874475587392e-05,4.906996586839796e-08
1936,5.466063953463163e-05,6.547345865470788e-08
1937,5.427023643278517e-05,3.5255130370615007e-08
1938,5.6257363667100435e-05,2.5930429359277696e-08
1939,5.375093974180345e-05,4.7411555570420205e-08
1940,4.318945343584346e-05,2.028626333583361e-08
1941,5.9903695046159555e-05,2.3612021227137348e-08
1942,5.98346550759743e-05,6.371844696317908e-08
1943,6.347052908495243e-05,4.3548527450809615e-08
1944,6.66125638417725e-05,3.534504777746861e-08
1945,6.836145803390536e-05,2.178504132643866e-08
1946,6.637861179115134e-05,3.6194869323935563e-08
1947,6.748524469912809e-05,5.006765868564855e-08
1948,6.530090445266978e-05,2.174377611297018e-08
1949,5.644779662361543e-05,6.184715228840787e-08
1950,6.450240493904857e-05,5.211327192000681e-08
1951,6.14917671555304e-05,1.8124382994422206e-08
1952,5.801645852443471e-05,4.007025644625628e-08
1953,5.524926473299274e-05,4.5250075686453783e-08
1954,6.163831540106912e-05,3.615838295445428e-08
1955,5.435393336483685e-05,5.162084404375378e-08
1956,6.056222332517791e-05,5.3198963234635244e-08
1957,5.449274522106862e-05,3.445664642498514e-08
1958,5.624629261546943e-05,3.0607301415574995e-08
1959,5.4422652056018705e-05,4.727956248729015e-08
1960,5.847758120580693e-05,1.5225833704946012e-08
1961,6.0468440324257244e-05,3.265634729299194e-08
1962,6.054538835087442e-05,4.69304768380141e-08
1963,5.883267772333056e-05,2.9097239617748016e-08
1964,5.8592266896084766e-05,3.528701730814987e-08
1965,5.662087437485752e-05,4.322914293197755e-08
1966,6.185484744491987e-05,2.1048484843966264e-08
1967,6.165976401462103e-05,3.697751527198534e-08
1968,6.026357323207776e-05,3.3236478874654196e-08
1969,5.605664523500309e-05,4.1784169901859514e-08
1970,5.0586896350068855e-05,4.092865202309781e-08
1971,5.2598178626794834e-05,2.8775025362470785e-08
1972,5.0103579724236624e-05,2.0520587895589415e-08
1973,4.798417080564832e-05,4.961883237619702e-08
1974,4.225254247103294e-05,2.6440186262632892e-08
1975,4.050410507261404e-05,2.627280837330659e-08
1976,4.190871823084308e-05,1.7711933031350213e-08
1977,4.175512412984972e-05,2.7033196348114075e-08
1978,4.649879224416509e-05,2.2574246694162525e-08
1979,4.845902003580704e-05,2.3993090625396007e-08
1980,4.641186342269066e-05,2.0466542349772965e-08
1981,4.859919636146515e-05,1.391620929602766e-08
1982,4.81720808238606e-05,2.110550800793476e-08
1983,4.9551863867236534e-05,2.2103606056589342e-08
1984,4.831617752643069e-05,2.0876431250371752e-08
1985,4.769435213347606e-05,1.4437338990980209e-08
1986,4.964093250237056e-05,3.596691300344901e-08
1987,4.6814357347102487e-05,2.627651307651746e-08
1988,4.728402632281359e-05,1.7390005768724848e-08
1989,4.927235977447708e-05,3.4026358175509586e-08
1990,4.505543870436668e-05,1.8525413647552114e-08
1991,4.573349792735826e-05,3.516879143461438e-08
1992,4.7047210955497576e-05,2.5345743503990548e-08
1993,4.831961268791929e-05,3.212740340430287e-08
1994,4.775760294251086e-05,1.9517228500021133e-08
1995,4.967344671058527e-05,2.006306737412089e-08
1996,4.583125905810448e-05,2.348760630432878e-08
1997,4.6466365120068076e-05,2.6851408652106556e-08
1998,4.892625133834372e-05,2.3363833534517653e-08
1999,4.736236405733507e-05,3.427650963061524e-08
2000,4.753625125886174e-05,3.180982632855489e-08
2001,4.7990040002332535e-05,2.8477877389576634e-08
2002,5.195164976612432e-05,2.8477938895932198e-08
2003,5.528590031644853e-05,3.250199820392652e-08
2004,5.297818597682635e-05,2.378587193874182e-08
2005,5.459625299408799e-05,3.017512306691117e-08
2006,5.898342010368651e-05,2.7178073458422602e-08
2007,8.397953433814109e-05,2.9159699321823496e-08
2008,8.946285424826783e-05,2.086145434176956e-08
2009,0.00010409154720036895,1.8595950557198648e-08
2010,0.0001373334152958705,2.4563723499682055e-08
2011,0.00015790594443387818,2.8679790015084805e-08
2012,0.00019461126157693798,3.472337706256212e-08
2013,0.00021537344764510635,3.2911674718860695e-08
2014,0.00023152636549639283,3.637947920687168e-08
2015,0.00023226097437145654,3.524354741379909e-08
2016,0.00023763904755469412,3.541991500100039e-08
2017,0.00024444798691547476,3.3457630443933795e-08
2018,0.0002697570835152874,4.078717430466838e-08
2019,0.00025312073648819933,3.647912505400086e-08
