year,longues_ADJ armes_NOUN,longues_ADJ larmes_NOUN
1908,4.911389073214423e-10,1.3751889405000384e-08
1909,1.1001967115120692e-09,7.701377313651392e-09
1910,0.0,6.947395991829808e-09
1911,0.0,1.4365010514438836e-08
1912,0.0,8.856016364688912e-09
1913,5.30298971401777e-10,2.0681659052002033e-08
1914,1.3393487430235496e-09,1.6072185360371805e-08
1915,0.0,0.0
1916,0.0,2.6369908923129515e-08
1917,2.1932848870420685e-09,3.61891991929042e-08
1918,3.44591288836682e-09,1.033773866510046e-08
1919,0.0,1.5653341733923298e-08
1920,0.0,3.028892692213958e-08
1921,7.572747429129834e-10,3.0290991048786964e-08
1922,0.0,1.549366501762961e-08
1923,0.0,1.6985516992917837e-08
1924,0.0,3.351822286390416e-08
1925,0.0,3.079489729884699e-08
1926,2.229227691330493e-09,2.8979959765251806e-08
1927,0.0,3.0102906833917586e-08
1928,0.0,1.7139061725401916e-08
1929,1.1140406375176326e-09,2.5622934884950155e-08
1930,1.0503603542488804e-09,2.3107928015519974e-08
1931,0.0,2.0529641986399838e-08
1932,0.0,1.4247397928102146e-08
1933,0.0,1.0323596200123575e-08
1934,0.0,1.677421224144382e-08
1935,0.0,2.154291145473053e-08
1936,2.424942913137329e-09,9.699771652549316e-09
1937,0.0,6.295559185076627e-09
1938,0.0,1.1668692678767911e-08
1939,0.0,2.141167065872196e-08
1940,0.0,5.0715658339584024e-09
1941,1.1806010391524069e-08,4.7224041566096275e-08
1942,0.0,1.517105907566929e-08
1943,5.806470415592457e-09,1.7419411690866582e-08
1944,0.0,1.927911696952833e-08
1945,2.178504043826024e-09,1.742803235060819e-08
1946,0.0,3.3410650246423756e-08
1947,1.1920870957027319e-09,1.7881307101674793e-08
1948,2.174377566888097e-09,2.174377655705939e-08
1949,5.890204768377316e-09,1.7670615193310368e-08
1950,6.381216888229346e-09,9.571825110299415e-09
1951,7.462981344019681e-09,1.7058242818279723e-08
1952,1.0544803918932644e-09,2.1089608281954497e-08
1953,0.0,1.4005975934594517e-08
1954,1.9545072227344917e-09,1.5636057781875934e-08
1955,0.0,6.569925492527773e-09
1956,1.744228317335228e-09,1.744228228517386e-08
1957,0.0,1.9437083054185678e-08
1958,0.0,8.272243334772611e-09
1959,0.0,7.750747599288843e-09
1960,1.3841666701708277e-09,1.7994166157109248e-08
1961,0.0,1.737039845295385e-08
1962,0.0,1.2683912586908264e-08
1963,0.0,1.4871922360271128e-08
1964,1.8251904432275978e-09,1.8860301764789256e-08
1965,0.0,8.755269398363907e-09
1966,5.539074754423723e-10,9.416426749453422e-09
1967,4.930335584241163e-10,4.930335695263466e-09
1968,8.982831700699023e-10,1.6169096284102125e-08
1969,9.083515606356229e-10,7.72098829315837e-09
1970,1.8394900047624674e-09,9.197449912790034e-09
1971,5.138397485282553e-10,1.644287195290417e-08
1972,5.130146862875051e-10,5.130146973897354e-09
1973,5.513203782392395e-10,1.8193572870472963e-08
1974,1.6876715580593782e-09,6.1881286761433785e-09
1975,5.711480177694739e-10,5.711480177694739e-09
1976,5.713526873840635e-10,7.998937512354587e-09
1977,0.0,7.639816779203557e-09
1978,1.1881182704343018e-09,8.910887139279566e-09
1979,2.3407893401383717e-09,1.0533551808578068e-08
1980,5.685150683554241e-10,1.3075846183596695e-08
1981,1.2651099057237047e-09,1.138598904049104e-08
1982,1.8622506869903077e-09,4.966001831974154e-09
1983,1.89459470334441e-09,8.209910973278056e-09
1984,0.0,8.69851302098823e-09
1985,1.2031116103372597e-09,1.0828004270990732e-08
1986,1.1988970927134801e-09,1.3187867686781374e-08
1987,1.8332451112712533e-09,9.166225112267057e-09
1988,5.996553809062277e-10,8.994830658082265e-09
1989,1.6464366536794728e-09,5.488121956886971e-09
1990,5.44865097484859e-10,1.0352437129768077e-08
1991,5.861465202094962e-10,5.2753188484189195e-09
1992,1.65298330578878e-09,5.509944056569793e-09
1993,5.539207426075166e-10,8.308811416668505e-09
1994,0.0,7.912389854425328e-09
1995,1.0844901643380922e-09,4.880205572987961e-09
1996,0.0,5.871901187504136e-09
1997,1.438468344439059e-09,8.630809844589749e-09
1998,4.768129224785866e-10,4.7681290027412615e-09
1999,4.570201161957499e-10,3.656160929565999e-09
2000,8.836062992401139e-10,7.510653432518666e-09
2001,4.3812117822561447e-10,5.257454027685071e-09
2002,1.752488598683044e-09,1.0514931148009055e-08
2003,2.9168460979889232e-09,1.2084076850271686e-08
2004,0.0,9.250062049659391e-09
2005,0.0,5.854874363109275e-09
2006,0.0,7.000412693969338e-09
2007,0.0,7.988958827809256e-09
2008,0.0,5.5346713878634546e-09
2009,9.53638501499654e-10,6.198650481792356e-09
2010,1.8895172093635892e-09,6.613310343794865e-09
2011,1.911985902935953e-09,3.823971805871906e-09
2012,1.7021263287730903e-09,9.531907707582832e-09
2013,3.6258624991347688e-09,1.4224537991935904e-08
2014,2.165445156521173e-09,1.8406284496563785e-08
2015,4.654808538617772e-09,1.795426030071212e-08
2016,3.5212781579474495e-09,1.905632807108759e-08
2017,2.264050280587071e-09,1.6099912514278003e-08
2018,4.130346731301415e-09,1.2132893800753664e-08
2019,2.806086474294034e-09,1.198964216797549e-08
