year,six_DET âmes_NOUN,six_DET ames_NOUN,six_DET lames_NOUN
1837,4.87052354003481e-09,0.0,2.1569462660409044e-08
1838,1.2624323808552163e-09,0.0,2.9035945203759184e-08
1839,2.7965900706306e-09,0.0,4.334714631681891e-08
1840,2.5478754661634184e-09,0.0,1.2102407964675876e-08
1841,1.926164561183441e-09,0.0,6.420548537278137e-09
1842,0.0,0.0,1.7441490030023488e-08
1843,0.0,3.5441467538532834e-09,1.9492805702903127e-08
1844,5.488561272137815e-10,0.0,6.037417232818143e-09
1845,5.580227946389016e-10,0.0,1.6740683339566687e-08
1846,5.269050973311096e-09,0.0,2.1661654692195498e-08
1847,0.0,0.0,5.770749389455432e-08
1848,8.045221711050488e-10,0.0,4.1030629782667916e-08
1849,5.02764896381791e-09,0.0,9.217356655710773e-09
1850,0.0,0.0,6.788996032014438e-09
1851,0.0,0.0,6.449438760824933e-09
1852,0.0,0.0,3.450588970110857e-08
1853,0.0,0.0,2.3887727129690006e-08
1854,0.0,0.0,1.7145692421394187e-08
1855,0.0,0.0,1.751289246954002e-08
1856,1.0354378465748937e-09,0.0,2.277963306873687e-08
1857,9.763018171682347e-10,0.0,2.5383846580240288e-08
1858,1.468102750479261e-09,0.0,1.0766087576996597e-08
1859,2.036869339860914e-09,5.092173349652285e-10,1.6294954496842706e-08
1860,1.373155145145688e-09,0.0,1.5562425459414442e-08
1861,4.715963619617014e-09,0.0,2.5466203368296192e-08
1862,9.035972525772706e-10,5.421583626485926e-09,3.027050965442868e-08
1863,1.4983863039219614e-09,0.0,6.99246927027275e-09
1864,1.821996598039277e-08,0.0,2.5412058457519038e-08
1865,7.0602665935837194e-09,0.0,2.4004906507002488e-08
1866,4.379051787850585e-09,0.0,2.968023915528306e-08
1867,5.338092634588065e-09,0.0,5.386620749447957e-08
1868,4.93987406535723e-10,0.0,4.594083014008987e-08
1869,3.906815315701806e-09,0.0,8.30198221279943e-09
1870,3.4404292748035914e-09,0.0,3.039045992636602e-08
1871,4.248470908407853e-09,0.0,4.460894476032706e-08
1872,1.2094678591978436e-09,0.0,2.4794090336399677e-08
1873,1.1972008939764578e-09,0.0,3.531742737150623e-08
1874,1.1949218281515073e-09,0.0,2.7483201825440062e-08
1875,2.2886108563824337e-09,0.0,5.32102030770254e-08
1876,6.04601479992084e-09,0.0,2.1161051577678336e-08
1877,3.0924081073635534e-09,0.0,1.793596560162314e-08
1878,1.8117265465633636e-09,0.0,2.959153455606156e-08
1879,6.10932526790009e-10,0.0,1.221865097988939e-08
1880,4.492492600149944e-09,0.0,1.0268554451187129e-08
1881,7.669758161910067e-09,0.0,1.6036766581351003e-08
1882,2.6621540527571597e-09,0.0,2.861815628918407e-08
1883,6.319338941018771e-10,0.0,3.981183382961717e-08
1884,6.601696966868076e-10,0.0,2.0465261485469455e-08
1885,3.86738152613475e-09,0.0,2.0626034269444204e-08
1886,1.936039106809062e-09,0.0,3.0976625708944994e-08
1887,3.9173548849191775e-09,0.0,9.140494694470647e-09
1888,1.268122939990235e-09,0.0,5.07249175996094e-08
1889,2.5060546970934183e-09,0.0,5.889228660294066e-08
1890,6.554386478008212e-10,0.0,3.47382496102e-08
1891,7.0116419337296065e-09,0.0,2.039750413018737e-08
1892,6.8953633913793055e-09,0.0,6.2685125978845235e-09
1893,4.926733243593162e-09,0.0,5.665743163518755e-08
1894,1.2603078580752936e-09,1.2603078580752936e-09,7.687878067486054e-08
1895,1.8055843487019274e-09,0.0,2.407445864882618e-08
1896,2.358811590497112e-09,0.0,2.1819007822720948e-08
1897,1.7480140668268973e-09,0.0,1.1070755534525745e-08
1898,1.6975064687230201e-09,0.0,2.546259736391221e-08
1899,1.1055156790007459e-09,0.0,1.6029977345510815e-08
1900,5.191053142894475e-10,0.0,9.34389587925466e-09
1901,1.676621730339889e-09,0.0,2.235495566438317e-08
1902,3.928227076954727e-09,0.0,2.3078334632220532e-08
1903,2.1600881083827517e-09,0.0,1.8900771170393682e-08
1904,5.374625189347171e-10,0.0,2.7948051872783708e-08
1905,1.0321518084666081e-09,0.0,2.0126959654476195e-08
1906,3.0865106026567446e-09,0.0,1.0288368990085672e-08
1907,1.028568674676933e-09,0.0,1.9542805318462086e-08
1908,2.4556945366072114e-09,0.0,1.3751889405000384e-08
1909,0.0,0.0,3.575639312414225e-08
1910,1.6032452032632705e-09,0.0,1.9238942439159246e-08
1911,6.384448969498635e-09,0.0,1.3300935908233669e-08
1912,1.5628263128064646e-09,0.0,2.5005221004903433e-08
1913,6.363587878865928e-09,5.30298971401777e-10,6.893886850267705e-09
1914,2.678697486047099e-09,0.0,2.477795146837991e-08
1915,0.0,0.0,4.1232666947443875e-08
1916,0.0,0.0,3.2962386153911893e-09
1917,0.0,0.0,3.5092558192673096e-08
1918,1.1486376294556067e-09,0.0,5.743188147278033e-09
1919,2.762354567309444e-09,0.0,1.1049418269237776e-08
1920,0.0,7.572231730534895e-10,1.0601124422748853e-08
1921,2.2718242842501013e-09,0.0,5.300923255902035e-09
1922,2.951174193910333e-09,0.0,7.377935595798135e-09
1923,2.1231896241147297e-09,0.0,1.8047112249064412e-08
1924,2.578324886925998e-09,0.0,1.1602462102189293e-08
1925,0.0,0.0,3.299453377181294e-09
1926,2.229227691330493e-09,0.0,3.3438415369957397e-09
1927,1.1149224876660924e-09,0.0,3.3447675740205796e-09
1928,0.0,0.0,3.085031208271971e-08
1929,0.0,0.0,6.684243825105796e-09
1930,4.201441416995522e-09,0.0,6.30216201447098e-09
1931,3.4216069977333063e-09,0.0,7.983749661377715e-09
1932,1.0959536611565568e-09,0.0,6.575722188983946e-09
1933,1.1470662197865522e-09,0.0,4.588264879146209e-09
1934,0.0,0.0,5.990790086229936e-09
1935,3.590485242455088e-09,0.0,1.795242621227544e-08
1936,0.0,0.0,7.274828739411987e-09
1937,0.0,0.0,7.554670666820584e-09
1938,1.6854778905894818e-08,0.0,1.1668693344901726e-08
1939,1.5294050470515685e-09,0.0,1.5294050470515685e-08
1940,1.0143131667916805e-08,0.0,2.5357829169792012e-09
1941,0.0,0.0,2.3612020783048138e-08
1942,0.0,0.0,3.944475324146879e-08
1943,0.0,0.0,1.4516175816936538e-08
1944,0.0,0.0,2.8918675454292497e-08
1945,4.357008087652048e-09,0.0,1.9606536838523425e-08
1946,0.0,0.0,9.744772988540262e-09
1947,7.152522574216391e-09,0.0,9.536696765621855e-09
1948,0.0,0.0,2.174377566888097e-09
1949,1.9634016634739737e-09,0.0,5.890204768377316e-09
1950,0.0,0.0,1.8080114516649815e-08
1951,0.0,0.0,8.529121631184466e-09
1952,2.1089607837865287e-09,0.0,5.272401959466322e-09
1953,5.386913581872932e-09,0.0,3.232148326759443e-09
1954,1.9545072227344917e-09,0.0,1.9545072227344917e-09
1955,9.385607846468247e-10,0.0,5.631364707880948e-09
1956,0.0,0.0,9.593255967388359e-09
1957,8.835037701437898e-10,0.0,1.943708272111877e-08
1958,1.6544486891589827e-09,0.0,1.0753916535044539e-08
1959,4.650448914844674e-09,0.0,1.007597205671118e-08
1960,2.076250060767393e-09,0.0,1.3149582978044805e-08
1961,6.948159270159238e-10,0.0,6.25334317660986e-09
1962,2.5367825617905737e-09,0.0,6.341956293454132e-09
1963,3.879631726988464e-09,0.0,9.05247421467692e-09
1964,1.8251904432275978e-09,0.0,3.6503808864551957e-09
1965,2.73602163147757e-09,0.0,1.0944086969999489e-08
1966,3.8773522170743036e-09,0.0,8.862519607077957e-09
1967,9.860671168482327e-10,4.930335584241163e-10,9.367637332502454e-09
1968,3.1439910674890825e-09,0.0,1.1228539320562447e-08
1969,3.1792304344691047e-09,0.0,1.6804504454626112e-08
1970,4.5987250119061684e-10,0.0,4.59872487312829e-09
1971,0.0,5.138397485282553e-10,6.679916730867319e-09
1972,5.130146862875051e-10,0.0,1.6416469961200164e-08
1973,1.102640756478479e-09,0.0,8.821126051827832e-09
1974,0.0,0.0,8.438357346207681e-09
1975,5.140332159925265e-09,0.0,6.282628195464213e-09
1976,0.0,0.0,1.0855701004786056e-08
1977,0.0,0.0,4.113747398282186e-09
1978,1.1881182704343018e-09,0.0,6.534650598410963e-09
1979,1.7555920051037788e-09,0.0,1.287434114871644e-08
1980,0.0,0.0,7.959211179020542e-09
1981,6.325549528618524e-10,0.0,1.518131853561755e-08
1982,1.2415004579935385e-09,0.0,1.2415004135846175e-08
1983,2.5261264191556165e-09,0.0,5.68378455412244e-09
1984,6.958810416790584e-09,0.0,8.118611838359158e-09
1985,6.015558051686298e-10,0.0,9.624892882698077e-09
1986,1.1988970927134801e-09,0.0,8.392279760016663e-09
1987,1.2221633705067347e-09,0.0,9.166225667378569e-09
1988,1.798966087207532e-09,0.0,2.398621523624911e-09
1989,0.0,0.0,4.939309850016116e-09
1990,2.724325431913144e-09,0.0,1.3076762561681221e-08
1991,0.0,0.0,7.033758464558559e-09
1992,5.509944167592096e-10,0.0,6.060938417817852e-09
1993,1.661762283333701e-09,0.0,6.093128224193833e-09
1994,0.0,0.0,5.2749266066243194e-09
1995,2.1689803286761844e-09,0.0,7.591431039344343e-09
1996,5.338092190498855e-10,0.0,5.871901187504136e-09
1997,1.438468344439059e-09,0.0,3.3564262480467733e-09
1998,1.43043876743576e-09,0.0,3.814503379828693e-09
1999,2.7421207526856506e-09,0.0,8.683381930163492e-09
2000,2.6508188977203417e-09,4.4180314962005696e-10,3.092622158362701e-09
2001,2.6287270138425356e-09,0.0,4.381211921034023e-09
2002,2.6287327870022636e-09,0.0,1.0514931148009055e-08
2003,8.333845835650777e-10,0.0,7.917153710401692e-09
2004,1.3214374039449694e-09,4.404791253964646e-10,8.809582230373536e-09
2005,4.5037495954858286e-10,0.0,4.954124332989807e-09
2006,1.6471559671771274e-09,0.0,6.1768350434476815e-09
2007,0.0,0.0,9.98619853476157e-09
2008,4.257439678578834e-10,0.0,8.514879246135365e-09
2009,4.76819250749827e-10,0.0,3.814554005998616e-09
2010,2.3618964561933353e-09,0.0,4.251413721068076e-09
2011,2.6767803529281764e-09,0.0,5.735957875341313e-09
2012,1.3617010852229328e-09,0.0,1.0553183105166397e-08
2013,2.7891249310130206e-09,0.0,6.136075203500013e-09
2014,1.9489005964601347e-09,0.0,6.929424423152142e-09
2015,2.21657536769726e-09,0.0,5.541438696798906e-09
2016,2.6927420293532123e-09,0.0,4.349814286541687e-09
2017,2.0124890642847504e-09,0.0,6.289028242623118e-09
2018,1.8070267504555204e-09,0.0,4.904786798931582e-09
2019,1.02039510174734e-09,0.0,7.3978642656236104e-09
