year,voix_NOUN égales_ADJ,voix_NOUN egales_ADJ,voix_NOUN légales_ADJ
1800,5.65949598296811e-08,0.0,0.0
1801,3.333655596016172e-08,0.0,0.0
1802,0.0,0.0,0.0
1803,2.9255089017965474e-08,0.0,0.0
1804,4.943701892301533e-09,2.4718509461507665e-09,0.0
1805,0.0,0.0,0.0
1806,8.06867319624871e-08,0.0,0.0
1807,0.0,0.0,0.0
1808,1.5862518409903714e-08,4.5321479902327155e-09,0.0
1809,4.518061036407062e-09,0.0,0.0
1810,9.360507036149102e-09,0.0,0.0
1811,0.0,0.0,0.0
1812,5.3344164641089264e-09,2.6672082320544632e-09,0.0
1813,1.7254450312975678e-08,0.0,0.0
1814,2.2026739543434815e-08,0.0,0.0
1815,8.091670444798638e-09,0.0,0.0
1816,2.3176038865813098e-09,0.0,0.0
1817,5.4490570278176165e-08,3.113746815941454e-09,1.556873407970727e-09
1818,7.152706427149269e-09,0.0,0.0
1819,2.6912729822470283e-08,0.0,0.0
1820,4.2719331183604936e-08,0.0,0.0
1821,2.2681422962023134e-08,0.0,9.86148829262845e-10
1822,4.110502516141423e-08,0.0,0.0
1823,3.063632902922109e-08,0.0,6.917880934764753e-09
1824,2.105278085196005e-08,8.421112696055388e-10,0.0
1825,3.610231757988913e-08,0.0,8.805443041381977e-10
1826,5.460950447400137e-08,0.0,0.0
1827,3.502563927781921e-08,0.0,0.0
1828,3.0268594741755805e-08,0.0,3.668920500743411e-09
1829,6.001223074036943e-09,0.0,8.57317605795771e-10
1830,2.7135772739939057e-08,0.0,1.0436835840010872e-09
1831,1.870944643656003e-08,0.0,0.0
1832,3.6530916958099624e-08,0.0,1.3529969367098715e-09
1833,2.89590715851773e-08,0.0,0.0
1834,3.827157613045529e-08,0.0,0.0
1835,2.193295500774184e-08,2.2689263801112247e-09,0.0
1836,2.4866775305554256e-08,0.0,0.0
1837,3.965997663613052e-08,0.0,0.0
1838,1.0856918208901334e-07,2.5248647617104325e-09,0.0
1839,4.754203075663099e-08,0.0,1.3982950353153e-09
1840,1.1465439264668476e-08,0.0,0.0
1841,2.247191943638427e-08,6.420548537278137e-10,1.2841097074556274e-09
1842,1.8783142152756227e-08,0.0,0.0
1843,2.3036953678001737e-08,0.0,0.0
1844,1.975882035765153e-08,5.488561272137815e-10,0.0
1845,2.399498022498392e-08,0.0,2.7901139176833567e-09
1846,1.2294452567118697e-08,0.0,0.0
1847,7.011190739092399e-09,0.0,2.6966118227278457e-09
1848,1.689496542667257e-08,0.0,0.0
1849,7.54147322368226e-09,0.0,5.02764896381791e-09
1850,5.431196825611551e-09,0.0,6.788996032014438e-10
1851,1.2898877521649865e-08,0.0,0.0
1852,2.5391127644880385e-08,0.0,0.0
1853,1.5527023222716707e-08,0.0,1.0749477752369785e-08
1854,3.585008556683533e-08,0.0,4.1565315633818045e-09
1855,4.6701046585440054e-08,0.0,5.306937111981824e-10
1856,2.1226476576430287e-08,0.0,2.0708756931497874e-09
1857,2.9777204701986193e-08,0.0,7.810414537345878e-09
1858,2.202154192332273e-08,0.0,0.0
1859,3.615443211479885e-08,0.0,0.0
1860,3.707518914097818e-08,0.0,4.577183909670879e-10
1861,2.7352589526685733e-08,4.715963730639317e-10,4.715963730639317e-10
1862,3.7951085829490694e-08,0.0,2.710791813242963e-09
1863,2.0977407033662132e-08,0.0,8.490855130105501e-09
1864,3.787835112234461e-08,0.0,2.3973640850272204e-09
1865,4.8009813014004976e-08,0.0,9.41368871743009e-10
1866,3.0166798836717135e-08,9.731225825149181e-10,1.4596839292835284e-09
1867,1.94112459439566e-08,0.0,4.85281148598915e-10
1868,3.112120694481746e-08,0.0,0.0
1869,5.6648822521765396e-08,0.0,0.0
1870,2.064257564882155e-08,0.0,4.587239033071455e-09
1871,3.717412155879174e-08,0.0,2.1242354542039266e-09
1872,3.809823923006661e-08,0.0,0.0
1873,4.3697831131339626e-08,0.0,0.0
1874,5.377148326601855e-08,0.0,5.974609140757536e-10
1875,7.094693665887775e-08,0.0,0.0
1876,6.106474614853141e-08,0.0,0.0
1877,1.2369632429454214e-07,6.184815992682502e-10,4.9478527941460015e-09
1878,7.911206267863236e-08,2.4156354694326865e-09,4.22736201599605e-09
1879,6.59807142255886e-08,0.0,0.0
1880,5.0700986520269e-08,0.0,1.9253538763308597e-09
1881,1.5478966958193396e-07,0.0,4.183504653809678e-09
1882,4.858431168486277e-08,6.655385131892899e-10,7.320923423037584e-09
1883,2.7173157945981075e-08,0.0,6.319338941018771e-10
1884,8.318138089435934e-08,0.0,0.0
1885,4.7053141827291256e-08,0.0,0.0
1886,4.969167122226281e-08,0.0,0.0
1887,2.415702127223085e-08,0.0,0.0
1888,6.784457595720994e-08,0.0,1.268122939990235e-09
1889,8.708540349955385e-08,0.0,2.5060546970934183e-09
1890,5.1124214195397144e-08,0.0,6.554386478008212e-10
1891,5.8005401371019616e-08,0.0,0.0
1892,3.949162730165767e-08,0.0,0.0
1893,6.343169201006305e-08,0.0,0.0
1894,6.616616587962199e-08,6.301539290376468e-10,0.0
1895,4.092657945875544e-08,0.0,0.0
1896,4.9535042734305534e-08,0.0,5.89702897624278e-10
1897,4.311768009301886e-08,0.0,0.0
1898,6.790025963709923e-08,0.0,5.6583548957434e-10
1899,5.140648084989152e-08,0.0,0.0
1900,5.502516486899367e-08,0.0,1.038210628578895e-09
1901,9.221419361438166e-08,0.0,0.0
1902,2.7988618367391638e-08,0.0,0.0
1903,4.644189388613995e-08,0.0,0.0
1904,4.1384612181616376e-08,0.0,0.0
1905,1.9094808956232612e-08,0.0,0.0
1906,4.1153477070565714e-08,0.0,5.144184522798412e-10
1907,4.525702124169584e-08,0.0,0.0
1908,3.6835416494795936e-08,0.0,0.0
1909,5.5009834909469646e-08,0.0,0.0
1910,3.2599320576309765e-08,0.0,0.0
1911,5.852411533169288e-08,0.0,2.128149656499545e-09
1912,3.125652625612929e-08,5.209421227725386e-10,0.0
1913,3.3939134169713725e-08,0.0,5.30298971401777e-10
1914,6.629776250210995e-08,2.0090231700464756e-09,0.0
1915,3.416420923940677e-08,0.0,0.0
1916,6.812226160946011e-08,0.0,0.0
1917,1.973956464951243e-08,0.0,0.0
1918,9.189101035644853e-09,0.0,1.1486376294556067e-09
1919,4.051453217357448e-08,0.0,1.8415696745321952e-09
1920,4.467616676606667e-08,0.0,0.0
1921,5.300923078266351e-08,0.0,0.0
1922,4.205423154157728e-08,0.0,0.0
1923,1.0085150980998492e-07,0.0,1.0615948120573648e-09
1924,4.769901096324247e-08,0.0,0.0
1925,7.368779364469447e-08,0.0,0.0
1926,3.343841470382358e-08,0.0,0.0
1927,3.7907366134959375e-08,0.0,0.0
1928,2.742249805010033e-08,0.0,0.0
1929,2.785101571589621e-08,0.0,0.0
1930,2.941009036305786e-08,0.0,0.0
1931,2.8513390759599133e-08,0.0,0.0
1932,1.4247397928102146e-08,0.0,0.0
1933,1.0323596200123575e-08,0.0,0.0
1934,1.0783422155213884e-08,0.0,0.0
1935,2.6330225111337313e-08,0.0,0.0
1936,2.66743711563322e-08,0.0,0.0
1937,2.7700460591972842e-08,0.0,0.0
1938,6.482607517455108e-08,0.0,0.0
1939,1.6823456405745674e-08,0.0,0.0
1940,5.832300686847702e-08,0.0,0.0
1941,3.5418032950929046e-08,0.0,0.0
1942,6.978687139280737e-08,0.0,0.0
1943,2.6129116648121453e-08,0.0,2.9032352077962287e-09
1944,2.5705489292704442e-08,0.0,0.0
1945,1.742803235060819e-08,0.0,0.0
1946,6.12528623378239e-08,0.0,0.0
1947,3.337843779149807e-08,0.0,4.7683483828109274e-09
1948,4.131317310474003e-08,0.0,0.0
1949,3.141442661558358e-08,0.0,0.0
1950,5.317680873417885e-08,0.0,0.0
1951,5.650542966861849e-08,0.0,0.0
1952,3.690681482648728e-08,0.0,0.0
1953,3.3398865895151175e-08,0.0,0.0
1954,3.615838295445428e-08,0.0,9.772536113672459e-10
1955,4.129667274810345e-08,0.0,0.0
1956,3.750090837861819e-08,0.0,0.0
1957,3.534015036166238e-08,0.0,0.0
1958,2.8125627715702706e-08,0.0,0.0
1959,3.8753737552355005e-08,0.0,0.0
1960,9.273916390384329e-08,0.0,0.0
1961,1.945484662257968e-08,0.0,1.3896318540318475e-09
1962,2.9807195656150753e-08,0.0,0.0
1963,4.8495398696779546e-08,1.939815863494232e-09,0.0
1964,3.711220841751128e-08,3.6503808864551957e-09,0.0
1965,4.760677896342713e-08,0.0,0.0
1966,1.9940669560014612e-08,0.0,0.0
1967,2.3665609916179164e-08,0.0,9.860671168482327e-10
1968,1.661823895715564e-07,8.982831700699023e-10,0.0
1969,2.634219598007803e-08,0.0,4.5417578031781147e-10
1970,8.047768895735885e-08,4.5987250119061684e-10,0.0
1971,1.5929032315398217e-08,0.0,0.0
1972,1.0106388970143598e-07,0.0,0.0
1973,1.8193572870472963e-08,1.102640756478479e-09,0.0
1974,2.7565301152776556e-08,5.625571675160757e-10,5.625571675160757e-10
1975,1.0851811893530794e-08,0.0,0.0
1976,4.056603941648973e-08,5.713526873840635e-10,0.0
1977,4.1725150279336987e-08,0.0,0.0
1978,2.5544542481270582e-08,0.0,1.1881182704343018e-09
1979,2.633388052064589e-08,0.0,0.0
1980,1.7055452161685025e-08,0.0,0.0
1981,2.340453342242199e-08,0.0,0.0
1982,1.4898005162855554e-08,0.0,0.0
1983,1.8314416649900522e-08,0.0,0.0
1984,2.667543874679268e-08,0.0,0.0
1985,1.2031116214394899e-08,0.0,6.015558051686298e-10
1986,2.577628777089558e-08,0.0,5.994485463567401e-10
1987,1.4054879038383206e-08,6.110816852533674e-10,6.110816852533674e-10
1988,3.6578977957724135e-08,0.0,0.0
1989,1.3171493229435782e-08,0.0,5.488122178931576e-10
1990,1.9070278800548124e-08,0.0,0.0
1991,3.341035181847474e-08,0.0,0.0
1992,4.958949872957419e-08,0.0,1.65298330578878e-09
1993,5.428423133224669e-08,0.0,0.0
1994,9.494868002946077e-09,0.0,2.637463358823311e-09
1995,5.856247042856921e-08,0.0,5.422450821690461e-10
1996,5.17794944698835e-08,5.338092190498855e-10,0.0
1997,5.993618223953945e-08,0.0,9.58978896292706e-10
1998,3.003921511535168e-08,4.768129224785866e-10,0.0
1999,3.2448428749498603e-08,0.0,2.7421207526856506e-09
2000,5.434178840246773e-08,2.6508188977203417e-09,8.836062992401139e-10
2001,4.600272296428898e-08,0.0,4.3812117822561447e-10
2002,5.126029023472256e-08,0.0,0.0
2003,4.2085920526346854e-08,0.0,8.333845835650777e-10
2004,3.920264290968589e-08,0.0,0.0
2005,2.3419497674481704e-08,0.0,4.5037495954858286e-10
2006,2.388376207917986e-08,0.0,4.1178899179428186e-10
2007,3.954534544270416e-08,0.0,0.0
2008,2.809910126799764e-08,0.0,0.0
2009,4.720510560218827e-08,0.0,0.0
2010,2.3618964561933353e-08,0.0,0.0
2011,7.265546830836911e-09,0.0,0.0
2012,5.446804146602702e-09,0.0,3.404252713057332e-10
2013,3.6258624991347688e-09,0.0,0.0
2014,1.2559581819004961e-08,0.0,0.0
2015,3.32486305154589e-09,0.0,0.0
2016,6.214019965256057e-09,0.0,0.0
2017,2.5407674186794793e-08,0.0,0.0
2018,2.323320025254816e-08,0.0,0.0
2019,6.632568272380013e-09,0.0,0.0
