year,jours_NOUN égaux_ADJ,jours_NOUN egaux_ADJ,jours_NOUN légaux_ADJ
1800,1.3834323908668011e-07,0.0,0.0
1801,4.7623651688866175e-09,0.0,2.3811825844433088e-09
1802,2.6854081625060644e-08,0.0,0.0
1803,6.046051481689574e-08,0.0,0.0
1804,4.449331569844617e-08,0.0,0.0
1805,3.4114531644036106e-08,0.0,8.528632911009026e-09
1806,2.881669125542885e-09,0.0,0.0
1807,1.1387820464392462e-08,0.0,0.0
1808,3.3991110370834576e-08,0.0,6.798221985349073e-09
1809,4.518061036407062e-09,0.0,0.0
1810,1.1700633351097167e-08,0.0,0.0
1811,2.5070767684098882e-09,0.0,0.0
1812,1.8670457180292033e-08,0.0,2.6672082320544632e-09
1813,3.4508900625951355e-08,0.0,8.627225156487839e-09
1814,3.776012391654149e-08,0.0,0.0
1815,8.091670444798638e-09,0.0,0.0
1816,4.1716869958463576e-08,0.0,0.0
1817,9.49692804397273e-08,0.0,1.556873407970727e-09
1818,2.026600220972341e-08,0.0,0.0
1819,3.9333990287104825e-08,0.0,0.0
1820,2.3732962262101864e-08,0.0,5.933240565525466e-09
1821,2.070912508145284e-08,0.0,9.86148829262845e-10
1822,7.017931125119503e-09,0.0,0.0
1823,7.906149512848515e-09,0.0,0.0
1824,5.052667617633233e-09,8.421112696055388e-10,0.0
1825,7.044354433105582e-09,0.0,0.0
1826,1.4973572604048968e-08,8.807984341885344e-10,0.0
1827,2.7651818612639545e-09,0.0,9.217273166939322e-09
1828,1.9261833017480967e-08,0.0,9.172301251858528e-10
1829,1.714635211591542e-09,0.0,1.714635211591542e-09
1830,0.0,0.0,0.0
1831,1.091384405071949e-08,0.0,0.0
1832,2.705993873419743e-09,0.0,0.0
1833,3.70676112027013e-08,0.0,0.0
1834,5.600718555598405e-09,0.0,2.8003592777992026e-09
1835,9.075705520444899e-09,0.0,4.5378527602224494e-09
1836,4.032449929525228e-09,0.0,6.720750067579218e-10
1837,5.5663127440652715e-09,0.0,1.3915781860163179e-09
1838,8.2058102535143e-09,0.0,1.2624323808552163e-09
1839,4.194885327990505e-09,0.0,0.0
1840,5.095750932326837e-09,0.0,0.0
1841,6.420548537278137e-09,0.0,3.852329122366882e-09
1842,2.4149754196400863e-08,0.0,0.0
1843,8.269675610961258e-09,0.0,1.7720733769266417e-09
1844,7.683985892015244e-09,0.0,0.0
1845,4.464182357111213e-09,0.0,5.580227946389016e-10
1846,1.2879903366069811e-08,0.0,1.7563503984519002e-09
1847,1.6718992412734224e-08,0.0,2.6966118227278457e-09
1848,2.413566457803995e-09,0.0,1.6090443422100975e-09
1849,2.011059585527164e-08,0.0,0.0
1850,4.073397619208663e-09,0.0,0.0
1851,9.674158363282004e-09,1.2898877521649865e-09,0.0
1852,1.2370036550635177e-08,0.0,7.812654523320361e-09
1853,4.777545470346922e-09,0.0,0.0
1854,3.117398783558656e-09,0.0,5.195664454227256e-10
1855,1.2205955357558196e-08,0.0,1.0613874223963649e-09
1856,1.2425253714809514e-08,0.0,2.0708756931497874e-09
1857,1.0739319655783675e-08,0.0,0.0
1858,1.0276719919488642e-08,0.0,0.0
1859,7.129042689513199e-09,0.0,3.055304009791371e-09
1860,5.950338888283113e-09,0.0,0.0
1861,1.5562680033553988e-08,0.0,0.0
1862,4.517986429419807e-09,0.0,5.421583626485926e-09
1863,8.490855130105501e-09,0.0,5.494082966350788e-09
1864,5.274200631788517e-09,4.794727948009836e-10,1.4384183844029508e-09
1865,8.001635798393636e-09,0.0,1.882737743486018e-09
1866,9.244664589402873e-09,0.0,1.9462451650298362e-09
1867,2.426405742994575e-09,0.0,5.338092634588065e-09
1868,5.433861360870651e-09,0.0,8.89177353968762e-09
1869,1.953407657850903e-09,0.0,8.790334682373668e-09
1870,8.601073631098188e-09,0.0,0.0
1871,1.0621176826930423e-08,0.0,0.0
1872,1.269941218851045e-08,0.0,0.0
1873,7.183205141814142e-09,0.0,1.1972008939764578e-09
1874,6.572069999322139e-09,0.0,1.7923826867161097e-09
1875,2.2886108563824337e-09,0.0,1.716458086775674e-09
1876,8.464420275799966e-09,0.0,1.813804395567331e-08
1877,1.4843558382438005e-08,0.0,1.2369631985365004e-09
1878,1.1474268646338714e-08,0.0,6.039088784604019e-09
1879,1.221865097988939e-08,0.0,0.0
1880,7.059631101924424e-09,0.0,7.701415505323439e-09
1881,6.2752567586699115e-09,0.0,0.0
1882,2.6621540527571597e-09,0.0,1.9966155395678697e-09
1883,3.791603475633565e-09,0.0,0.0
1884,1.1222884843675729e-08,0.0,0.0
1885,1.353583467533781e-08,0.0,2.5782542767416317e-09
1886,6.4534639854230136e-09,0.0,1.936039106809062e-09
1887,1.9586774424595887e-09,0.0,0.0
1888,3.1703073499755874e-09,0.0,0.0
1889,5.6386229019267375e-09,0.0,6.891650361495749e-09
1890,3.9326319978272295e-09,2.6217545912032847e-09,1.3108772956016423e-09
1891,6.3742202627281586e-09,0.0,7.0116419337296065e-09
1892,1.2537024751679837e-09,0.0,6.268512375839919e-10
1893,6.774258043407144e-09,0.0,3.695050043717174e-09
1894,6.9316934414587195e-09,0.0,3.150769645188234e-09
1895,4.814891596538473e-09,0.0,6.018614495673091e-10
1896,2.358811590497112e-09,0.0,2.358811590497112e-09
1897,2.9133566670225264e-09,0.0,0.0
1898,0.0,0.0,1.13167097914868e-09
1899,1.1055156790007459e-09,0.0,5.527578395003729e-10
1900,7.26747462209687e-09,0.0,1.5573159428683425e-09
1901,2.794369402536745e-09,0.0,1.1177477832191585e-09
1902,3.437198747846537e-09,3.928227076954727e-09,0.0
1903,3.2401321625741275e-09,0.0,2.1600881083827517e-09
1904,3.2247751136083025e-09,0.0,5.374625189347171e-10
1905,2.0643036169332163e-09,0.0,8.257214467732865e-09
1906,4.629765903985117e-09,0.0,4.629765903985117e-09
1907,1.1828539925318182e-08,0.0,1.5428529565042481e-09
1908,5.893666887857307e-09,0.0,1.4734167219643268e-09
1909,3.850688656825696e-09,0.0,3.300590023513905e-09
1910,1.068830135508847e-09,0.0,2.137660271017694e-09
1911,2.128149656499545e-09,0.0,5.852411444351446e-09
1912,5.2094213387476884e-09,0.0,1.0418842455450772e-09
1913,7.954484182448596e-09,0.0,3.181793939432964e-09
1914,3.3483718020477227e-09,0.0,2.0090231700464756e-09
1915,3.534228465440492e-09,0.0,3.534228465440492e-09
1916,4.394984820521586e-09,0.0,7.69122365795738e-09
1917,1.0966424435210342e-09,0.0,9.869782324756216e-09
1918,5.743188147278033e-09,0.0,2.2972752589112133e-09
1919,1.1049418269237776e-08,0.0,6.4454939163738345e-09
1920,8.329454459499175e-09,0.0,7.572231730534895e-10
1921,1.5145494858259667e-09,0.0,1.5145494858259667e-09
1922,5.902348387820666e-09,0.0,7.377935484775833e-10
1923,8.492758496458919e-09,2.1231896241147297e-09,0.0
1924,1.2891624656674594e-08,0.0,1.289162443462999e-09
1925,6.598906754362588e-09,0.0,5.499089184013428e-09
1926,1.2260752413340015e-08,1.1146138456652466e-09,1.1146138456652466e-09
1927,4.4596899506643695e-09,0.0,1.1149224876660924e-09
1928,0.0,0.0,3.4278122562625413e-09
1929,6.684243825105796e-09,0.0,1.1140406375176326e-09
1930,5.2518016602221e-09,0.0,1.0503603542488804e-09
1931,1.710803587684495e-08,0.0,0.0
1932,4.383814644626227e-09,0.0,3.287861094491973e-09
1933,8.02946331646126e-09,0.0,3.4411986593596566e-09
1934,2.3963160344919743e-09,0.0,0.0
1935,1.196828414151696e-09,0.0,1.196828414151696e-09
1936,7.274828739411987e-09,0.0,0.0
1937,8.813782592653752e-09,0.0,5.0364472592434595e-09
1938,1.2965214679638848e-08,3.8895642262559704e-09,2.5930428915188486e-09
1939,1.5294050470515685e-09,0.0,6.117620188206274e-09
1940,0.0,0.0,0.0
1941,0.0,0.0,2.9515025978810172e-09
1942,3.034211770724937e-09,0.0,0.0
1943,5.806470415592457e-09,0.0,8.709705845433291e-09
1944,6.4263723231761105e-09,6.4263723231761105e-09,0.0
1945,6.535512131478072e-09,0.0,0.0
1946,2.7842208538686464e-09,0.0,1.3921104269343232e-09
1947,8.344609447874518e-09,0.0,0.0
1948,7.610321262063735e-09,0.0,6.523132700664291e-09
1949,7.853606653895895e-09,0.0,6.8719057111366055e-09
1950,4.2541445921528975e-09,3.190608444114673e-09,1.0635361480382244e-09
1951,6.396841278899501e-09,0.0,1.0661401761424827e-09
1952,1.0544803918932644e-09,0.0,3.1634410646574906e-09
1953,6.464296653518886e-09,0.0,0.0
1954,2.9317608341017376e-09,0.0,9.772536113672459e-10
1955,1.1262729415761896e-08,0.0,2.815682353940474e-09
1956,2.616342476002842e-09,0.0,3.488456634670456e-09
1957,5.301022731885041e-09,0.0,0.0
1958,0.0,8.272243445794913e-10,1.4890038535497752e-08
1959,6.200598257066758e-09,0.0,1.007597205671118e-08
1960,2.076250060767393e-09,0.0,2.7683333403416555e-09
1961,4.86371165564492e-09,0.0,6.948159270159238e-10
1962,6.341956293454132e-09,0.0,1.2683912808952869e-09
1963,4.526237162849611e-09,0.0,5.819448034571906e-09
1964,6.083968440151466e-09,0.0,1.8251904432275978e-09
1965,8.755269398363907e-09,5.472043373977442e-10,8.755269398363907e-09
1966,4.985167390003653e-09,1.6617224263271169e-09,4.431259803538978e-09
1967,3.451234853457663e-09,0.0,2.465167847631733e-09
1968,9.88111459321317e-09,0.0,7.635406973349745e-09
1969,5.450109252791435e-09,0.0,1.3625273131978588e-09
1970,2.7592350626548523e-09,0.0,3.6789800095249348e-09
1971,2.569198631618974e-09,0.0,1.0276794970565106e-09
1972,5.130146973897354e-09,0.0,4.104117490300041e-09
1973,1.102640756478479e-09,0.0,8.269805285010534e-09
1974,0.0,0.0,5.625571564138454e-09
1975,5.140332159925265e-09,1.1422960355389478e-09,5.711480177694739e-09
1976,2.285410749536254e-09,0.0,3.9994687561772935e-09
1977,4.11374712072643e-09,0.0,3.526069214387917e-09
1978,4.752473081737207e-09,0.0,2.970295565063452e-09
1979,5.851973128301324e-09,0.0,1.1703946700691858e-09
1980,5.6851505725319385e-09,0.0,2.8425752862659692e-09
1981,6.325549528618524e-10,0.0,5.69299452024552e-09
1982,1.8622506869903077e-09,0.0,1.8622506869903077e-09
1983,1.89459470334441e-09,0.0,5.052252838311233e-09
1984,5.219107812592938e-09,0.0,2.3196033982486597e-09
1985,9.624892882698077e-09,6.015558051686298e-10,5.414002135495366e-09
1986,4.7955883708539204e-09,0.0,4.7955883708539204e-09
1987,1.8332451112712533e-09,0.0,1.8332451112712533e-09
1988,5.99655392008458e-09,0.0,4.797243047249822e-09
