year,telles_ADJ âmes_NOUN,telles_ADJ ames_NOUN,telles_ADJ lames_NOUN
1834,9.334531370086552e-09,1.0267983796552471e-08,0.0
1835,2.949604294144592e-08,4.4622218808854086e-08,0.0
1836,3.2259599436201825e-08,7.66165517696038e-08,0.0
1837,2.5744196108234974e-08,1.6698937344017395e-08,0.0
1838,1.5149188570262595e-08,1.7674054220151447e-08,6.312161904276081e-10
1839,2.7965899818127582e-08,1.8177835681143506e-08,0.0
1840,3.184844388215424e-08,6.369688498875092e-09,0.0
1841,2.8892468861840825e-08,1.2841097074556274e-09,0.0
1842,3.085801836277824e-08,1.341653010911159e-08,6.708265054555795e-10
1843,2.0674189471492355e-08,5.316219964246471e-09,0.0
1844,2.8540519281250454e-08,1.2074834465636286e-08,0.0
1845,6.082448322786149e-08,2.2320911785556063e-09,2.7901139176833567e-09
1846,2.2832555401919308e-08,8.196302303531411e-09,0.0
1847,1.833696039454935e-08,1.0786447290911383e-09,5.9325460100012606e-09
1848,1.769948809737798e-08,1.769948809737798e-08,0.0
1849,2.513824526317876e-08,1.0893239199560867e-08,8.379414939696517e-10
1850,1.9009188889640427e-08,1.0183494048021657e-08,8.82569484161877e-09
1851,2.644269869733762e-08,6.449438760824933e-09,3.8696632564949596e-09
1852,2.408901877970493e-08,4.557382027314816e-09,1.3021090872200602e-09
1853,6.688563303214323e-08,7.1663179834757784e-09,7.763511611358354e-09
1854,4.416314780542052e-08,2.286092382064453e-08,0.0
1855,3.767925349507095e-08,7.429711956774554e-09,0.0
1856,7.248065259091163e-08,6.730345780692204e-09,1.5531567143511893e-09
1857,6.297146626366157e-08,3.4170564155999728e-09,1.4644527812635033e-09
1858,4.061751113226819e-08,7.829881520926563e-09,1.2234189661342043e-08
1859,4.1755821911237945e-08,1.018434669930457e-08,5.092173349652285e-09
1860,6.224970405810382e-08,2.7463103458025273e-09,2.288591982591015e-09
1861,7.356903353183952e-08,5.659156365744877e-09,0.0
1862,6.189641510445654e-08,6.325180934574348e-09,9.035972525772706e-10
1863,6.093437576737415e-08,1.9978483312144135e-09,0.0
1864,6.13725177345259e-08,3.739887965981126e-08,0.0
1865,6.919061235066692e-08,5.17752879458655e-09,4.706844358715045e-10
1866,4.4277076227672296e-08,5.352174259343201e-09,1.4596839292835284e-09
1867,6.017486242626546e-08,2.91168689159349e-09,9.7056229719783e-09
1868,5.680855252876427e-08,4.445886658821507e-09,9.87974813071446e-10
1869,5.860222884734867e-08,1.953407657850903e-09,2.441759683335931e-09
1870,6.708837219093766e-08,1.0894693147633916e-08,2.2936195165357276e-09
1871,2.0180236148803488e-08,3.18635318130589e-09,3.18635318130589e-09
1872,7.01491345012073e-08,1.0885210954825197e-08,4.8378714367913744e-09
1873,4.908523720814628e-08,4.788803575905831e-09,1.1972008939764578e-09
1874,3.7042575229406793e-08,0.0,2.9873046258899194e-09
1875,4.920513418937844e-08,1.6020275495076675e-08,5.721527140956084e-10
1876,2.9020871039620033e-08,6.650616057868319e-09,4.836811839936672e-09
1877,3.3398006138440905e-08,4.9478527941460015e-09,0.0
1878,4.650098262004576e-08,1.8117265465633636e-09,0.0
1879,3.0546626561545054e-08,4.276527687530063e-09,0.0
1880,3.529815373326528e-08,3.2089231272180996e-09,1.9253538763308597e-09
1881,3.834879080955034e-08,1.3945015142624584e-09,4.183504653809678e-09
1882,5.257754409626614e-08,1.3310770263785798e-09,0.0
1883,3.5388296737437486e-08,0.0,6.319338941018771e-10
1884,3.8289840631478e-08,1.9805090900604227e-09,6.601696966868076e-10
1885,3.7384687345820566e-08,1.2891271383708158e-09,0.0
1886,3.9366128135043255e-08,1.2906927748801422e-09,0.0
1887,2.3504128421336645e-08,3.9173548849191775e-09,6.528924623161458e-10
1888,4.1848057463766963e-08,1.268122939990235e-09,0.0
1889,2.1301465480405568e-08,2.506054641582267e-09,3.132568426877924e-09
1890,2.8839300725280737e-08,0.0,0.0
1891,2.8046567734918426e-08,0.0,1.9122659011827636e-09
1892,2.6327752422616868e-08,3.1342561879199593e-09,0.0
1893,2.46336657738766e-08,1.847525021858587e-09,1.0469308087124318e-08
1894,3.591877373310126e-08,1.5123694296903523e-08,3.150769645188234e-09
1895,5.236194766666813e-08,4.814891596538473e-09,3.611168697403855e-09
1896,3.3023361822870356e-08,5.89702897624278e-10,1.1794058174530164e-08
1897,3.8456310136325556e-08,5.2440420894583895e-09,3.4960281336537946e-09
1898,5.092519472782442e-08,6.790025652847476e-09,1.13167097914868e-09
1899,4.643165851803133e-08,0.0,0.0
1900,3.633737222230593e-08,4.671947717582725e-09,5.191053142894475e-10
1901,2.9620316865930363e-08,5.588738916095792e-10,0.0
1902,3.2407871941586563e-08,0.0,4.419255628107521e-09
1903,6.156250975664079e-08,2.7001101354784396e-09,0.0
1904,3.708491291831706e-08,3.2247751136083025e-09,2.1498500757388683e-09
1905,2.838417501038748e-08,0.0,5.160759042333041e-10
1906,3.7038127231880935e-08,1.5432553013283723e-09,9.773950537805831e-09
1907,4.422845378826423e-08,3.08570607954195e-09,5.142843373384665e-10
1908,4.469363901193901e-08,2.4556945366072114e-09,4.911389073214423e-10
1909,5.5009834909469646e-08,5.500983557560346e-10,2.2003934230241384e-09
1910,5.611358133705835e-08,2.137660271017694e-09,1.068830135508847e-09
1911,6.065226187956796e-08,4.788336727123976e-09,6.384448969498635e-09
1912,5.157327009897017e-08,2.0837684910901544e-09,1.5628263128064646e-09
1913,6.628737025948794e-08,2.6514948014977335e-09,5.302989602995467e-09
1914,5.2904276515164383e-08,0.0,2.678697486047099e-09
1915,6.950649833470379e-08,4.712304768617059e-09,1.1780761921542648e-09
1916,1.2525707404620334e-07,1.0987462051303964e-09,0.0
1917,5.15421945124217e-08,5.483212217605171e-09,0.0
1918,5.858051821405752e-08,1.1486376294556067e-09,2.2972752589112133e-09
1919,3.775218004875569e-08,4.603924352863942e-09,9.207848372660976e-10
1920,7.420786829470671e-08,1.514446346106979e-09,2.2716695191604686e-09
1921,7.269837709600324e-08,0.0,4.543648568500203e-09
1922,7.230377008227151e-08,0.0,4.426761179843197e-09
1923,7.006525493125082e-08,0.0,5.307974060286824e-09
1924,6.83256118350073e-08,1.289162443462999e-09,3.867487219366694e-09
1925,8.248633776020142e-08,4.399271169575059e-09,1.0998177923937646e-09
1926,4.124071395494866e-08,2.229227691330493e-09,1.0031524944054127e-08
1927,8.58490309951776e-08,8.919380012351041e-09,1.0034302277972529e-08
1928,7.426926629250374e-08,4.5704163786908225e-09,6.8556245125250825e-09
1929,4.67897081080082e-08,4.4561625500705304e-09,2.2280812750352652e-09
1930,2.10072066408884e-08,1.0503603542488804e-09,1.1553964007759987e-08
1931,3.193499864551086e-08,1.0264820993199919e-08,1.4826963656844327e-08
1932,5.589363638591749e-08,5.479768305782784e-09,1.2055489939655217e-08
1933,3.555905436769535e-08,3.4411986593596566e-09,1.8353059516584835e-08
1934,4.672816089623666e-08,4.7926320689839486e-09,1.3179738189705859e-08
1935,4.308582290946106e-08,2.393656828303392e-09,1.3165112555668657e-08
1936,4.243650053581405e-08,0.0,1.6974599503782883e-08
1937,4.406891207509034e-08,1.2591118148108649e-09,1.1332006444320086e-08
1938,3.1116513810047763e-08,0.0,9.075650453382877e-09
1939,4.5882153187903896e-08,1.5294050470515685e-09,1.3764645423464117e-08
1940,6.085878823114399e-08,0.0,1.0143131667916805e-08
1941,3.836953510472085e-08,0.0,0.0
1942,3.034211815133858e-08,0.0,0.0
1943,3.774205836748479e-08,2.9032352077962287e-09,3.193558839598154e-08
1944,3.855823393905666e-08,0.0,0.0
1945,4.7927088075994106e-08,0.0,4.357008087652048e-09
1946,6.26449718765798e-08,8.352662561605939e-09,6.960552134671616e-09
1947,7.629357412497484e-08,4.7683483828109274e-09,4.7683483828109274e-09
1948,4.022598432129598e-08,0.0,1.4133454406817236e-08
1949,2.6505922789965553e-08,0.0,1.7670615193310368e-08
1950,5.636741562398129e-08,2.1270722960764488e-09,2.1270722072586068e-08
1951,5.970385075215745e-08,0.0,3.1984206394497505e-09
1952,2.8470971358274255e-08,2.1089607837865287e-09,1.1599284199803606e-08
1953,2.9089333608567358e-08,1.0773827385790469e-09,1.1851209791302608e-08
1954,4.397641362174909e-08,9.772536113672459e-10,3.9090144454689835e-09
1955,4.6928040120519654e-08,8.447047505910632e-09,1.783265446420046e-08
1956,5.407107650512444e-08,1.4825941141438648e-08,1.657016923672927e-08
1957,2.9155623693100097e-08,2.2087594697683954e-08,1.501956425897788e-08
1958,4.053399393910695e-08,4.9633461784992505e-09,1.1581140491045971e-08
1959,3.8753739772801055e-08,1.5501495642666896e-09,7.750747599288843e-09
1960,1.591791587429725e-08,6.920833350854139e-10,3.460416619915918e-09
1961,4.099414141478519e-08,4.16889545107324e-09,5.55852741612739e-09
1962,3.868593267952747e-08,1.0781326054143392e-08,1.0781326054143392e-08
1963,3.297687101166957e-08,6.466053248388448e-10,4.526237162849611e-09
1964,4.562976130273455e-08,4.867174663303331e-09,3.041984220075733e-09
1965,3.720989383282358e-08,6.0192477668863376e-09,4.924839203113152e-09
1966,2.8249282024717104e-08,5.539074754423723e-10,7.754704434148607e-09
1967,3.5991448044114804e-08,2.9582012395223956e-09,3.451234853457663e-09
1968,4.042274426296899e-08,6.287982079467014e-09,6.737123747768692e-09
1969,2.634219598007803e-08,6.358460841182634e-09,7.72098829315837e-09
1970,1.839489982558007e-08,0.0,4.1388523719376735e-09
1971,1.2332153964678128e-08,8.735275613958038e-09,4.624557625731995e-09
1972,1.3338381954497436e-08,1.5390440033513642e-09,4.104117490300041e-09
1973,1.7642252103655665e-08,1.102640756478479e-09,6.064523994098181e-09
1974,7.875800456247362e-09,1.1251143350321513e-09,6.750686232237513e-09
1975,1.313640396460869e-08,1.4849848017917111e-08,3.4268881066168433e-09
1976,1.428381679602353e-08,0.0,5.142174241967723e-09
1977,3.526069214387917e-09,1.1753563677885381e-09,9.990529292736028e-09
1978,1.900989232694883e-08,4.158414057542359e-09,4.158414057542359e-09
1979,1.580032815695631e-08,2.925986564150662e-09,1.1703946700691858e-09
1980,1.9329512213062117e-08,1.7055452605774235e-09,2.8425752862659692e-09
1981,1.2651098835192442e-08,4.427884725544118e-09,5.060439622894819e-09
1982,2.483000827169235e-08,2.483000915987077e-09,1.2415004579935385e-09
1983,2.9050454486423405e-08,2.5261264191556165e-09,1.0104505676622466e-08
1984,2.8415142239168745e-08,5.799008495621649e-10,3.479405208395292e-09
1985,1.2031115659283387e-08,3.0077789148208467e-09,2.4062232206745193e-09
1986,2.2779044428489215e-08,5.3950369172106605e-09,2.3977941854269602e-09
1987,1.0388388815840699e-08,3.6664902225425067e-09,1.2221633705067347e-09
1988,1.8589316752581908e-08,0.0,1.1993107618124554e-09
1989,1.4817929994137558e-08,2.7440609784434855e-09,1.0976244357863152e-09
1990,1.5256222951620657e-08,1.089730194969718e-09,2.724325431913144e-09
1991,1.3481369798284959e-08,0.0,2.344586080837985e-09
1992,1.8182815253453555e-08,3.30596661157756e-09,4.4079553340736766e-09
1993,1.661762283333701e-08,8.308811416668505e-09,1.1078414852150331e-09
1994,1.9517228722065738e-08,2.6374633033121597e-09,5.274926606624319e-10
1995,2.277429267394382e-08,2.1689803286761844e-09,2.7112254663563817e-09
1996,1.1743802375008272e-08,2.135236876199542e-09,2.135236876199542e-09
1997,2.013855748828064e-08,2.397447240731765e-09,1.438468344439059e-09
1998,1.7642078020685403e-08,1.43043876743576e-09,4.768129224785866e-10
1999,1.8737825513426287e-08,9.140402323914998e-10,4.570201161957499e-10
2000,4.859834756842929e-09,1.7672125984802278e-09,3.092622158362701e-09
2001,1.7524847351069184e-08,2.6287270971092624e-09,8.762423564512289e-10
2002,1.0953053575235572e-08,3.9430991805033955e-09,2.6287327870022636e-09
2003,1.5417615628621206e-08,1.2500769308587678e-09,5.8336921959778465e-09
2004,8.369103632333008e-09,8.809582507929292e-10,2.2023955992267474e-09
2005,3.332774767272895e-08,9.007499190971657e-10,2.251874686720612e-09
2006,1.4412615101377924e-08,0.0,2.8825228870488218e-09
2007,6.7906151812735516e-09,1.997239706952314e-09,1.5977917877663117e-09
2008,1.3198063086861112e-08,1.2772319035736501e-09,2.9802078582719105e-09
2009,9.059565542202108e-09,4.76819250749827e-10,0.0
2010,9.919965293647692e-09,0.0,4.723793023408973e-10
2011,9.942326961720482e-09,7.64794394481072e-10,1.529588788962144e-09
2012,1.4978711604385353e-08,3.404252713057332e-10,3.4042526575461807e-09
2013,3.430623962685786e-08,3.3469500504423877e-09,1.6734750252211938e-09
2014,2.685152011849823e-08,2.1654451842767486e-10,2.815078836704288e-09
2015,4.3001563199140946e-08,2.2165753954528356e-10,2.21657536769726e-09
2016,3.8526923873405394e-08,1.4499380585064614e-09,1.6570720351438695e-09
2017,1.7106156491308866e-08,2.515611330355938e-10,7.54683426862357e-10
2018,3.149389371515099e-08,0.0,2.8396134332808742e-09
2019,8.061121548053052e-08,5.1019755087367e-10,3.06118530524202e-09
