year,serais_VERB à_ADP,serais_VERB a_ADP,serais_VERB las_ADJ
1861,1.065807779809802e-07,0.0,9.431927461278633e-10
1862,1.2288923301184695e-07,9.035972525772706e-10,3.162590411776023e-09
1863,1.2586444597673108e-07,4.994620828036034e-10,0.0
1864,1.4144447391117865e-07,0.0,4.794727948009836e-10
1865,1.252020638276008e-07,4.706844358715045e-10,0.0
1866,1.1726127269184872e-07,4.865612912574591e-10,9.731225825149181e-10
1867,1.3248175889657432e-07,4.85281148598915e-10,4.85281148598915e-10
1868,1.1312311443134604e-07,4.93987406535723e-10,5.9278488784286765e-09
1869,1.5138908793232986e-07,9.767038289254515e-10,1.4650557433881772e-09
1870,1.2270864147012617e-07,1.1468097582678638e-09,5.734048791339319e-10
1871,1.1470871186247678e-07,0.0,0.0
1872,1.560213576112801e-07,0.0,0.0
1873,1.0714948217582787e-07,5.986004469882289e-10,5.986004469882289e-10
1874,1.1829725821144166e-07,0.0,2.3898436563030145e-09
1875,1.3273943011427036e-07,0.0,0.0
1876,1.9044946952817554e-07,6.04601479992084e-10,0.0
1877,1.5276495446414629e-07,0.0,6.184815992682502e-10
1878,8.756678226973236e-08,6.039088673581716e-10,0.0
1879,1.0141479833691847e-07,6.10932526790009e-10,6.10932526790009e-10
1880,1.5274474662874127e-07,1.9253538763308597e-09,3.8507077526617195e-09
1881,1.58973179509303e-07,2.091752326904839e-09,2.091752326904839e-09
1882,1.4708400897234242e-07,6.655385131892899e-10,0.0
1883,1.1248422993048734e-07,0.0,0.0
1884,1.3137376697613945e-07,6.601696966868076e-10,0.0
1885,1.1666600840953834e-07,1.2891271383708158e-09,6.445635691854079e-10
1886,8.454037470073672e-08,6.453463874400711e-10,2.5813855497602844e-09
1887,1.1164461000134906e-07,1.3057849246322917e-09,0.0
1888,9.510922183153525e-08,0.0,2.53624587998047e-09
1889,1.209171358595995e-07,6.265136742733546e-10,1.8795409673089125e-09
1890,9.897123476321212e-08,0.0,0.0
1891,1.0963658780838159e-07,0.0,0.0
1892,7.522214673372218e-08,0.0,3.761107425503951e-09
1893,8.067525669730458e-08,6.158416554491453e-10,6.158416554491453e-10
1894,1.0712616926866758e-07,1.8904617871129403e-09,4.411077725308132e-09
1895,1.0592761157113273e-07,6.018614495673091e-10,0.0
1896,1.2737582721911167e-07,0.0,0.0
1897,1.1070756045228336e-07,5.826713556089658e-10,0.0
1898,8.148030872234813e-08,1.13167097914868e-09,0.0
1899,1.1220983964221887e-07,5.527578395003729e-10,0.0
1900,1.0330195721053315e-07,5.191053142894475e-10,5.191053142894475e-10
1901,1.0339167033635022e-07,0.0,0.0
1902,9.525950872557587e-08,0.0,2.9461704187383475e-09
1903,8.856360977915756e-08,0.0,0.0
1904,8.06193796165644e-08,0.0,3.7622376325430196e-09
1905,8.721682576151579e-08,0.0,2.0643036169332163e-09
1906,8.539346652014501e-08,1.0288369045596824e-09,0.0
1907,1.0491400814771623e-07,5.142843373384665e-10,0.0
1908,1.2376700908589555e-07,0.0,1.4734167219643268e-09
1909,1.3752459437910147e-07,5.500983557560346e-10,2.7504918342913243e-09
1910,1.2665637427744514e-07,0.0,1.068830135508847e-09
1911,8.033764942183552e-08,5.320374141248863e-10,0.0
1912,1.2294233897591766e-07,0.0,2.0837684910901544e-09
1913,1.03408297036367e-07,0.0,2.121195885607108e-09
1914,8.571831955350717e-08,0.0,0.0
1915,6.597226587246041e-08,1.1780761921542648e-09,0.0
1916,5.6036057571873243e-08,0.0,2.197492410260793e-09
1917,1.0418103357778818e-07,1.0966424435210342e-09,0.0
1918,8.499918635607173e-08,0.0,0.0
1919,1.6389969914598623e-07,0.0,0.0
1920,1.1509791875141673e-07,0.0,0.0
1921,6.361107551811074e-08,0.0,3.0290989716519334e-09
1922,8.92730227519678e-08,0.0,0.0
1923,8.386599148479945e-08,0.0,0.0
1924,1.3278372534841765e-07,0.0,0.0
1925,8.248633776020142e-08,1.0998177923937646e-09,0.0
1926,1.515874856750088e-07,0.0,0.0
1927,1.3490561912021803e-07,0.0,4.4596899506643695e-09
1928,7.426926629250374e-08,0.0,4.570416489713125e-09
1929,1.5039547918149765e-07,0.0,0.0
1930,1.407482841386809e-07,0.0,0.0
1931,9.238338805062085e-08,0.0,3.4216069977333063e-09
1932,8.329247691563069e-08,0.0,0.0
1933,1.2847141306338017e-07,2.2941324395731044e-09,0.0
1934,1.258065935871855e-07,0.0,2.3963160344919743e-09
1935,1.077145554972958e-07,1.196828414151696e-09,0.0
1936,6.789839801513153e-08,0.0,0.0
1937,8.058315614789535e-08,0.0,0.0
1938,1.1539040656316502e-07,2.5930428915188486e-09,2.5930428915188486e-09
1939,1.1623478712863289e-07,0.0,0.0
1940,9.382397081481031e-08,2.5357829169792012e-09,2.5357829169792012e-09
1941,1.151085982087352e-07,0.0,0.0
1942,9.709477666319799e-08,0.0,0.0
1943,1.1612940653549231e-07,0.0,1.1612940831184915e-08
1944,1.124615138792251e-07,0.0,6.4263723231761105e-09
1945,1.2199622290154366e-07,2.178504043826024e-09,2.178504043826024e-09
1946,8.631084824628488e-08,0.0,4.1763312808029696e-09
1947,1.4066627329611947e-07,0.0,3.5762612871081956e-09
1948,8.262635020628295e-08,0.0,1.0871887834440486e-09
1949,9.81700836177879e-08,9.817008317369869e-10,4.908504269707237e-09
1950,9.89088633218671e-08,0.0,3.190608444114673e-09
1951,1.2900295587314758e-07,0.0,0.0
1952,1.2653764258629963e-07,0.0,0.0
1953,1.1743471617364776e-07,0.0,4.3095309543161875e-09
1954,1.2313395814089745e-07,0.0,1.9545072227344917e-09
1955,1.220129064449793e-07,0.0,2.815682353940474e-09
1956,1.0378158776802593e-07,0.0,1.744228317335228e-09
1957,1.0513694803648832e-07,1.7670075402875796e-09,0.0
1958,1.2408365535065968e-07,0.0,0.0
1959,1.1161076685084481e-07,0.0,0.0
1960,1.2319082998146769e-07,0.0,2.076250060767393e-09
1961,1.1186536141849501e-07,0.0,4.86371165564492e-09
1962,1.1605780514400976e-07,0.0,1.9025869768540815e-09
1963,1.2091518897250353e-07,4.526237051827309e-09,0.0
1964,1.520992043424485e-07,0.0,6.083968329129164e-10
1965,1.0396882288432607e-07,0.0,0.0
1966,9.471818174233704e-08,1.6617224263271169e-09,5.539074754423723e-10
1967,1.2030018581299373e-07,4.930335584241163e-10,4.930335584241163e-10
1968,9.926029065354669e-08,4.4914158503495116e-10,3.5931326802796093e-09
1969,8.629339731669461e-08,0.0,4.5417578031781147e-10
1970,9.657322408429536e-08,0.0,1.3796175313274261e-09
1971,1.0225411273268037e-07,5.138397485282553e-10,3.083038491169532e-09
1972,8.208235158235766e-08,2.5650733759263744e-09,0.0
1973,9.09678590232943e-08,5.513203782392395e-10,5.513203782392395e-10
1974,7.144475944187434e-08,0.0,1.1251143350321513e-09
1975,7.653383704564476e-08,0.0,0.0
1976,7.82753204475739e-08,0.0,0.0
1977,8.168726850499297e-08,5.876781838942691e-10,1.7630346071939584e-09
1978,7.544551294813573e-08,5.940591352171509e-10,0.0
1979,7.666085366508923e-08,1.1703946700691858e-09,0.0
1980,7.504399235358505e-08,0.0,0.0
1981,7.590659123479782e-08,6.325549528618524e-10,0.0
1982,9.869928874195466e-08,6.207502289967692e-10,1.2415004579935385e-09
1983,9.915046206288025e-08,6.315316047889041e-10,0.0
1984,1.0322234800241858e-07,2.319603453759811e-09,5.799008495621649e-10
1985,8.241314475299077e-08,1.2031116103372597e-09,0.0
1986,7.013547786982599e-08,1.7983456945813714e-09,1.1988970927134801e-09
1987,8.6773596308376e-08,0.0,0.0
1988,8.814934204792735e-08,0.0,5.996553809062277e-10
1989,9.49445109199587e-08,5.488122178931576e-10,5.488122178931576e-10
1990,7.846057314964128e-08,1.089730194969718e-09,2.179460389939436e-09
1991,9.026656755395379e-08,5.861465202094962e-10,0.0
1992,9.036308767917944e-08,1.1019888335184191e-09,5.509944167592096e-10
1993,8.973515974730617e-08,0.0,1.1078414852150331e-09
1994,8.650879834704028e-08,5.274926606624319e-10,5.274926606624319e-10
1995,8.404798990113704e-08,1.626735190995987e-09,5.422450821690461e-10
1996,9.768708508772761e-08,2.6690460952494277e-09,0.0
1997,6.808750185882673e-08,9.58978896292706e-10,4.79489448146353e-10
1998,1.0156115592963033e-07,1.9072516899143466e-09,9.536258449571733e-10
1999,8.4091702490241e-08,4.570201161957499e-10,9.140402323914998e-10
2000,8.350079383490083e-08,8.836062992401139e-10,4.4180314962005696e-10
2001,9.419605362381844e-08,0.0,0.0
2002,9.288189772860278e-08,4.38122149670761e-10,8.76244299341522e-10
2003,1.1292360824199932e-07,0.0,4.1669229178253886e-10
2004,1.0659594806838868e-07,0.0,0.0
2005,9.683061819032446e-08,1.3511248786457486e-09,4.5037495954858286e-10
2006,1.3136069298980146e-07,2.4707340062768424e-09,8.235779835885637e-10
2007,1.4460015052009112e-07,1.1983438685803094e-09,3.994479469415779e-10
2008,1.4560443162281445e-07,0.0,1.2772318758180745e-09
2009,1.497212451795349e-07,0.0,4.76819250749827e-10
2010,1.9462027012195904e-07,9.447586046817946e-10,9.447586046817946e-10
2011,1.904338091662794e-07,0.0,1.1471915639660324e-09
2012,2.5940406089830503e-07,3.404252713057332e-10,0.0
2013,3.001098605182051e-07,0.0,2.5102124823206395e-09
2014,3.0142996365611907e-07,0.0,1.2992671383216248e-09
2015,3.4246090763190296e-07,4.433150790905671e-10,1.329945265027277e-09
2016,3.2209337064159627e-07,2.0713400439298368e-10,1.4499380585064614e-09
2017,3.5797148711935733e-07,2.515611330355938e-10,5.031222660711876e-10
2018,3.8799444723736087e-07,0.0,1.0325866828253538e-09
2019,3.882603323290823e-07,0.0,1.53059265262101e-09
