year,quelles_DET âmes_NOUN,quelles_DET ames_NOUN,quelles_DET lames_NOUN
1843,1.5948660392339775e-08,2.953455480181333e-09,0.0
1844,8.78169825746511e-09,0.0,5.488561272137815e-10
1845,1.395057031006175e-08,1.1160455892778032e-09,0.0
1846,9.952652257894101e-09,0.0,0.0
1847,8.089835468183537e-09,0.0,0.0
1848,8.849743937666688e-09,0.0,0.0
1849,9.217355989576959e-09,0.0,0.0
1850,8.82569484161877e-09,2.7155984128057753e-09,0.0
1851,1.7413484876271923e-08,0.0,0.0
1852,3.059956332762681e-08,9.765818376195057e-09,0.0
1853,1.6721409146214228e-08,0.0,0.0
1854,4.1045749910040286e-08,0.0,0.0
1855,2.2819829581521844e-08,2.653468555990912e-09,0.0
1856,4.2970671465525356e-08,0.0,0.0
1857,1.9526035899275485e-08,9.763018171682347e-10,0.0
1858,1.4191660735463074e-08,0.0,0.0
1859,1.2221216483254693e-08,1.5276520048956854e-09,0.0
1860,1.9224172920218052e-08,0.0,0.0
1861,2.2165029367471334e-08,1.4147891747029462e-09,4.715963730639317e-10
1862,3.207770404856092e-08,1.8071945051545413e-09,0.0
1863,2.597202808374277e-08,0.0,0.0
1864,1.342523825442754e-08,9.589455896019672e-10,0.0
1865,2.400490561882407e-08,1.882737743486018e-09,0.0
1866,2.6760870852626795e-08,0.0,0.0
1867,1.261730986357179e-08,0.0,0.0
1868,2.6181333545594043e-08,9.87974813071446e-10,4.93987406535723e-10
1869,1.4162205741463652e-08,4.883519144627257e-10,0.0
1870,2.981705460314288e-08,2.2936195165357276e-09,0.0
1871,1.6993884077720622e-08,1.0621177271019633e-09,0.0
1872,3.084143074261192e-08,0.0,0.0
1873,1.795801263249075e-08,0.0,0.0
1874,3.1665429389704514e-08,0.0,0.0
1875,3.432916306778111e-08,1.1443054281912168e-09,5.721527140956084e-10
1876,1.5719638923883394e-08,6.04601479992084e-10,0.0
1877,3.277952487223956e-08,1.8554447978047506e-09,0.0
1878,1.872117527668138e-08,0.0,0.0
1879,1.7106110861142554e-08,6.10932526790009e-10,0.0
1880,1.5402831454736088e-08,0.0,0.0
1881,1.6734017949104896e-08,0.0,0.0
1882,2.0631693686823382e-08,0.0,0.0
1883,1.0110942527674638e-08,0.0,0.0
1884,2.1125430293977843e-08,0.0,0.0
1885,1.4824961924730928e-08,0.0,0.0
1886,2.2587123282846733e-08,0.0,0.0
1887,1.4363634504022116e-08,0.0,0.0
1888,1.394935211784798e-08,0.0,0.0
1889,1.1903760199771796e-08,0.0,0.0
1890,1.7696843102044113e-08,0.0,0.0
1891,4.270727305133448e-08,0.0,0.0
1892,1.7551834652351772e-08,0.0,0.0
1893,8.005941687372342e-09,6.158416554491453e-10,0.0
1894,1.6384001710889606e-08,4.411077725308132e-09,0.0
1895,1.7453982481541175e-08,0.0,0.0
1896,1.533227539374238e-08,0.0,5.89702897624278e-10
1897,2.680288302414624e-08,5.826713556089658e-10,0.0
1898,3.3384294439997575e-08,2.26334195829736e-09,0.0
1899,9.39688327150634e-09,0.0,0.0
1900,1.5054054003371675e-08,5.191053142894475e-10,0.0
1901,1.7883964975595745e-08,1.1177477832191585e-09,0.0
1902,1.227571000406158e-08,0.0,0.0
1903,1.026041851481807e-08,0.0,0.0
1904,1.5048950530172078e-08,5.374625189347171e-10,0.0
1905,1.2385821257510088e-08,0.0,0.0
1906,3.137952475640304e-08,0.0,0.0
1907,2.3142795235742142e-08,0.0,0.0
1908,2.2101249719241878e-08,0.0,4.911389073214423e-10
1909,2.6954819709601452e-08,0.0,0.0
1910,2.8323999146095957e-08,0.0,1.068830135508847e-09
1911,2.4473720827700163e-08,1.5961122423746588e-09,5.320374141248863e-10
1912,1.1460726367928942e-08,0.0,0.0
1913,1.3257474007488668e-08,0.0,0.0
1914,3.28140435934543e-08,0.0,0.0
1915,1.0602685396321476e-08,0.0,0.0
1916,1.9777432136436346e-08,0.0,0.0
1917,3.070598886267817e-08,0.0,0.0
1918,4.709414369585829e-08,4.594550517822427e-09,1.1486376294556067e-09
1919,3.867296261006459e-08,0.0,0.0
1920,4.846228307542333e-08,0.0,0.0
1921,2.0446417892117097e-08,0.0,7.572747429129834e-10
1922,1.770704471937279e-08,0.0,0.0
1923,1.8047111804975202e-08,0.0,2.1231896241147297e-09
1924,3.0939898643111974e-08,0.0,1.289162443462999e-09
1925,1.9796719818998554e-08,0.0,0.0
1926,3.901148470930593e-08,5.57306911730393e-09,0.0
1927,1.3379070296082318e-08,0.0,0.0
1928,1.371124969118398e-08,0.0,0.0
1929,2.0052731475317387e-08,0.0,0.0
1930,1.7856126355297874e-08,0.0,0.0
1931,1.7108034988666532e-08,0.0,0.0
1932,2.52069338735339e-08,0.0,0.0
1933,3.555905436769535e-08,0.0,0.0
1934,4.7926320689839486e-09,0.0,0.0
1935,1.196828414151696e-08,2.393656828303392e-09,0.0
1936,1.8187070960351548e-08,1.2124714565686645e-09,0.0
1937,8.813782592653752e-09,3.777335333410292e-09,0.0
1938,2.2040864244843306e-08,0.0,0.0
1939,2.2941076593951948e-08,0.0,0.0
1940,2.2822046474857416e-08,0.0,0.0
1941,2.9515025978810172e-09,0.0,0.0
1942,1.8205270180260413e-08,0.0,0.0
1943,1.161294105322952e-08,0.0,0.0
1944,1.6065930807940276e-08,0.0,0.0
1945,1.742803190651898e-08,0.0,0.0
1946,5.568441707737293e-09,0.0,1.3921104269343232e-09
1947,3.33784391237657e-08,0.0,0.0
1948,1.3046265845417793e-08,0.0,0.0
1949,2.4542520904446974e-08,0.0,0.0
1950,7.444753258312176e-09,0.0,0.0
1951,1.4925962910083967e-08,0.0,0.0
1952,3.1634410646574906e-09,0.0,0.0
1953,3.232148326759443e-09,0.0,0.0
1954,1.074978994708431e-08,1.9545072227344917e-09,0.0
1955,2.0648337706319353e-08,0.0,0.0
1956,6.976913269340912e-09,0.0,0.0
1957,5.301022731885041e-09,0.0,0.0
1958,1.6544486891589827e-09,0.0,0.0
1959,1.2401196514133517e-08,7.750747821333448e-10,0.0
1960,1.453374998128254e-08,0.0,0.0
1961,1.3896318540318475e-08,0.0,0.0
1962,8.244543270308213e-09,0.0,0.0
1963,1.2932106496776896e-08,6.466053248388448e-10,0.0
1964,1.7643507876918818e-08,0.0,0.0
1965,9.302473902295105e-09,0.0,0.0
1966,1.0524241922382771e-08,0.0,0.0
1967,4.437302081328198e-09,4.930335584241163e-10,4.930335584241163e-10
1968,1.5719955781534622e-08,1.7965663401398047e-09,0.0
1969,1.1354394313656258e-08,0.0,2.7250546263957176e-09
1970,9.19745013483464e-09,1.3796175035718505e-09,0.0
1971,9.762955222036851e-09,5.138397485282553e-10,0.0
1972,1.0260293392683195e-08,3.0780880067027283e-09,0.0
1973,7.16716475057666e-09,0.0,0.0
1974,6.1881286761433785e-09,0.0,0.0
1975,6.282628195464213e-09,1.1422960355389478e-09,0.0
1976,2.285410694025103e-09,1.142705374768127e-09,0.0
1977,6.464459856303506e-09,0.0,0.0
1978,1.0099005409713868e-08,0.0,0.0
1979,5.851973350345929e-09,0.0,0.0
1980,6.253665585376211e-09,1.7055452605774235e-09,5.685150683554241e-10
1981,7.590659323319926e-09,0.0,0.0
1982,9.932003663948308e-09,0.0,0.0
1983,6.315315825844436e-09,0.0,0.0
1984,5.799008606643952e-09,0.0,0.0
1985,4.812446552371341e-09,0.0,0.0
1986,8.392279537972058e-09,0.0,0.0
1987,6.110816852533674e-09,0.0,0.0
1988,2.9982768490199874e-09,0.0,2.398621523624911e-09
1989,8.232183379419666e-09,0.0,1.0976244357863152e-09
1990,3.2691906959314565e-09,0.0,5.44865097484859e-10
1991,8.792197470075536e-09,0.0,0.0
1992,2.2039776670368383e-09,0.0,1.1019888335184191e-09
1993,6.647049133334804e-09,0.0,0.0
1994,6.857404422078162e-09,0.0,1.5824779264761446e-09
1995,2.7112253553340793e-09,1.0844901643380922e-09,0.0
1996,8.007137841659073e-09,0.0,2.135236876199542e-09
1997,1.917957792585412e-09,0.0,0.0
1998,5.244942147264453e-09,0.0,0.0
1999,7.312321859131998e-09,0.0,0.0
2000,7.95245647111642e-09,1.3254094488601709e-09,0.0
2001,4.8193329327261836e-09,0.0,0.0
2002,4.819343757400674e-09,0.0,0.0
2003,3.3335384452826133e-09,0.0,0.0
2004,4.404791198453495e-09,0.0,0.0
2005,6.305249211635555e-09,4.5037495954858286e-10,0.0
2006,5.353256948836815e-09,1.2353669198716943e-09,0.0
2007,4.393927444112933e-09,1.1983438685803094e-09,3.994479469415779e-10
2008,4.257439734089985e-09,0.0,4.257439678578834e-10
2009,2.860915504498962e-09,0.0,4.76819250749827e-10
2010,2.834275814045384e-09,0.0,4.723793023408973e-10
2011,6.500752158800083e-09,0.0,1.1471915639660324e-09
2012,4.7659537427691134e-09,3.404252713057332e-10,3.404252713057332e-10
2013,5.578250084070646e-09,0.0,2.789125042035323e-10
2014,8.228691616984918e-09,0.0,0.0
2015,1.0861219257307653e-08,0.0,4.433150790905671e-10
2016,1.3463710368810666e-08,2.0713400439298368e-10,1.0356699942093428e-09
2017,7.043711613974324e-09,0.0,5.031222660711876e-10
2018,6.9699601645822895e-09,0.0,1.290733298020541e-09
2019,1.1734543559072108e-08,0.0,7.65296326310505e-10
