year,avons_VERB également_ADV,avons_VERB egalement_ADV,avons_VERB légalement_ADV
1851,6.05602281211759e-07,1.9348316282474798e-09,3.2247193804124663e-09
1852,6.738414413121063e-07,6.510545436100301e-10,0.0
1853,5.840549306412868e-07,0.0,0.0
1854,5.756796213063353e-07,3.63696517347023e-09,1.558699391779328e-09
1855,5.964997171759023e-07,0.0,7.429711956774554e-09
1856,7.330900189117528e-07,1.0354378465748937e-09,0.0
1857,7.493116527257371e-07,0.0,0.0
1858,6.117094812907453e-07,0.0,3.4255731584664773e-09
1859,4.7102602707127517e-07,5.092173349652285e-10,3.055304009791371e-09
1860,5.991533953420003e-07,4.577183909670879e-10,0.0
1861,5.74404396047612e-07,0.0,0.0
1862,5.679108880940476e-07,4.517986262886353e-10,0.0
1863,6.163361945255019e-07,0.0,0.0
1864,6.185198913044587e-07,1.4384183844029508e-09,0.0
1865,5.874141493222851e-07,4.706844358715045e-10,0.0
1866,5.721960860682884e-07,0.0,4.865612912574591e-10
1867,5.702053726963641e-07,9.7056229719783e-10,0.0
1868,7.671624189242721e-07,4.93987406535723e-10,4.93987406535723e-10
1869,6.460895747295581e-07,1.953407657850903e-09,0.0
1870,7.184763148870843e-07,5.734048791339319e-10,3.4404292748035914e-09
1871,6.117797965998761e-07,0.0,0.0
1872,7.516842970289872e-07,6.047339295989218e-10,0.0
1873,7.290953476513096e-07,5.986004469882289e-10,5.986004469882289e-10
1874,7.384616651506803e-07,0.0,0.0
1875,6.945933819224592e-07,3.432916173551348e-09,6.865832347102696e-09
1876,7.53333438296977e-07,0.0,0.0
1877,7.044505423436931e-07,2.4739263970730008e-09,2.4739263970730008e-09
1878,6.437668389480677e-07,0.0,0.0
1879,6.665273986072862e-07,0.0,0.0
1880,8.144247090058343e-07,3.2089231272180996e-09,0.0
1881,8.506459039381298e-07,1.3945015142624584e-09,0.0
1882,7.913253057267866e-07,6.655385131892899e-10,1.3310770263785798e-09
1883,6.932314704499731e-07,0.0,0.0
1884,7.710781915193365e-07,0.0,0.0
1885,6.845265261290479e-07,0.0,0.0
1886,7.072996481838345e-07,0.0,2.5813855497602844e-09
1887,8.716114621165616e-07,0.0,0.0
1888,8.014537229428242e-07,0.0,6.340614699951175e-10
1889,8.495525207763421e-07,0.0,0.0
1890,8.487930358569429e-07,1.3108772956016423e-09,3.2771931834929546e-09
1891,8.739055488149461e-07,0.0,3.1871101313640793e-09
1892,9.452916742702655e-07,6.268512375839919e-10,6.268512375839919e-10
1893,9.428535463484877e-07,1.2316833108982905e-09,0.0
1894,7.171151992224623e-07,0.0,0.0
1895,8.462171763312654e-07,0.0,0.0
1896,7.784078093209246e-07,0.0,0.0
1897,8.442908097094914e-07,1.7480140668268973e-09,0.0
1898,9.472086048845085e-07,5.6583548957434e-10,0.0
1899,9.181307518701942e-07,1.6582735185011188e-09,2.7637891975018647e-09
1900,9.053196663444396e-07,0.0,5.191053142894475e-10
1901,9.009046948449395e-07,2.235495566438317e-09,0.0
1902,9.088935257750563e-07,0.0,0.0
1903,9.498987196820963e-07,1.0800440541913758e-09,0.0
1904,1.0201038094237447e-06,1.6123875568041512e-09,0.0
1905,1.0300875601387816e-06,1.0321518084666081e-09,1.0321518084666081e-09
1906,1.0334666740163811e-06,5.144184522798412e-10,1.5432553013283723e-09
1907,9.879402114165714e-07,1.5428529565042481e-09,5.142843373384665e-10
1908,9.277613912672678e-07,1.4734167219643268e-09,9.822778146428846e-10
1909,9.758745136423386e-07,2.2003934230241384e-09,2.2003934230241384e-09
1910,9.384328336636827e-07,3.206490406526541e-09,2.67207544979442e-09
1911,9.193606729240855e-07,5.320374141248863e-10,1.0640748282497725e-09
1912,9.814549457587418e-07,1.5628263128064646e-09,0.0
1913,9.932499551723595e-07,1.060597942803554e-09,0.0
1914,1.1478218766569626e-06,3.3483718020477227e-09,0.0
1915,1.5633071370757534e-06,0.0,0.0
1916,1.2580644579429645e-06,4.394984820521586e-09,0.0
1917,1.1470880281194695e-06,0.0,1.0966424435210342e-09
1918,1.2313395245655556e-06,1.1486376294556067e-09,1.1486376294556067e-09
1919,9.640617690820363e-07,3.6831393490643904e-09,9.207848372660976e-10
1920,1.023008508127532e-06,1.514446346106979e-09,7.572231730534895e-10
1921,9.496225175098516e-07,2.2718242842501013e-09,2.2718242842501013e-09
1922,1.0675872772480943e-06,2.951174193910333e-09,7.377935484775833e-10
1923,9.607432502889424e-07,3.1847844361720945e-09,4.246379248229459e-09
1924,1.0119924809259828e-06,2.578324886925998e-09,2.578324886925998e-09
1925,1.0371281859988812e-06,0.0,1.0998177923937646e-09
1926,1.033247031045903e-06,1.1146138456652466e-09,0.0
1927,9.755572136782575e-07,2.2298449753321847e-09,0.0
1928,1.1174668088642647e-06,1.1426041224282812e-09,2.2852082448565625e-09
1929,1.2711203680737526e-06,5.570202965543558e-09,0.0
1930,1.3560152183345053e-06,4.201441416995522e-09,1.0503603542488804e-09
1931,1.3378482890402665e-06,2.2810713318222042e-09,2.2810713318222042e-09
1932,1.3337755717657274e-06,0.0,0.0
1933,1.5508335309277754e-06,3.4411986593596566e-09,3.4411986593596566e-09
1934,1.3994485925650224e-06,2.3963160344919743e-09,1.1981580172459871e-09
1935,1.727023345665657e-06,4.787313656606784e-09,2.393656828303392e-09
1936,1.5895500382612227e-06,6.0623572828433225e-09,2.424942913137329e-09
1937,1.4819745501881698e-06,1.2591118148108649e-09,0.0
1938,1.6025005606934428e-06,2.5930428915188486e-09,0.0
1939,1.645639827074774e-06,3.058810094103137e-09,1.5294050470515685e-09
1940,1.7572975821167347e-06,2.5357829169792012e-09,0.0
1941,1.490508793722256e-06,0.0,0.0
1942,1.7295006955464487e-06,3.034211770724937e-09,0.0
1943,1.5212953030641074e-06,0.0,0.0
1944,1.6419381836385583e-06,3.2131861615880553e-09,0.0
1945,1.5097033383426606e-06,2.178504043826024e-09,0.0
1946,1.2946627521159826e-06,4.1763312808029696e-09,0.0
1947,1.2278496797080152e-06,5.960435700558264e-09,0.0
1948,1.347026909570559e-06,1.0871887834440486e-09,0.0
1949,1.601154053787468e-06,8.835307596655184e-09,0.0
1950,1.5708428691141307e-06,2.1270722960764488e-09,0.0
1951,1.6279960846077302e-06,5.330700769690111e-09,0.0
1952,1.8084339217239176e-06,6.326882129314981e-09,1.0544803918932644e-09
1953,1.8347827790421434e-06,5.386913581872932e-09,1.0773827385790469e-09
1954,1.966234322026139e-06,4.886268278880834e-09,0.0
1955,1.7907739220390795e-06,3.754243138587299e-09,0.0
1956,1.9108022115688073e-06,6.104799332717903e-09,8.72114158667614e-10
1957,1.947242253663717e-06,7.951533653738352e-09,0.0
1958,2.020081865339307e-06,5.790570245522986e-09,0.0
1959,1.7811217958296766e-06,3.100299128533379e-09,0.0
1960,1.753047058627999e-06,7.612916519406099e-09,0.0
1961,1.8134695665139589e-06,4.86371165564492e-09,0.0
1962,1.8569248823041562e-06,5.7077609305622445e-09,0.0
1963,1.9889580471499357e-06,3.879631726988464e-09,1.2932106496776896e-09
1964,1.8355332258579438e-06,5.475571551727398e-09,1.8251904432275978e-09
1965,1.8670612007554155e-06,2.73602163147757e-09,5.472043373977442e-10
1966,1.9292597244202625e-06,4.431259803538978e-09,5.539074754423723e-10
1967,1.7463248696003575e-06,7.395503320850594e-09,0.0
1968,1.6775437643445912e-06,7.635406973349745e-09,0.0
1969,1.6550164900763775e-06,9.083515273289322e-09,1.3625273131978588e-09
1970,1.768669676494028e-06,4.1388523719376735e-09,0.0
1971,1.6591885696470854e-06,3.083038491169532e-09,5.138397485282553e-10
1972,1.6560113635932794e-06,6.156176013405457e-09,2.565073486948677e-09
1973,1.7030286016961327e-06,2.205281512956958e-09,0.0
1974,1.7917445802595466e-06,8.438357568252286e-09,0.0
1975,1.5740839671707363e-06,5.711480177694739e-09,0.0
1976,1.8443264480083599e-06,5.713526984862938e-09,0.0
1977,1.8341436316404724e-06,7.052138428775834e-09,1.1753563677885381e-09
1978,1.6247516896328307e-06,7.128709622605811e-09,1.1881182704343018e-09
1979,1.6110482192743802e-06,5.851973128301324e-09,1.1703946700691858e-09
1980,1.7771781131159514e-06,9.096241093686785e-09,0.0
1981,1.5820199905647314e-06,3.795329828193417e-09,0.0
1982,1.7151328393083531e-06,9.932003663948308e-09,1.2415004579935385e-09
1983,1.8718596948019695e-06,8.841442245000053e-09,1.2630632095778083e-09
1984,1.8307470099898637e-06,5.219107812592938e-09,5.799008495621649e-10
1985,1.5532170891674468e-06,5.414002135495366e-09,0.0
1986,1.8421053482597927e-06,3.5966913891627428e-09,2.3977941854269602e-09
1987,1.6144778101079282e-06,6.110816741511371e-09,1.2221633705067347e-09
1988,1.6046777773226495e-06,7.195864348830128e-09,5.996553809062277e-10
1989,1.7523574342703796e-06,6.585746614717891e-09,2.1952488715726304e-09
1990,1.4509757875202922e-06,3.2691906959314565e-09,2.179460389939436e-09
1991,1.6793097756817588e-06,2.9307325455363298e-09,5.861465202094962e-10
1992,1.2992447864235146e-06,2.2039776670368383e-09,2.2039776670368383e-09
1993,1.4944781696613063e-06,3.877445031719162e-09,0.0
1994,1.8214321926279808e-06,5.274926717646622e-09,1.0549853213248639e-09
1995,1.6158903690666193e-06,8.675921314704738e-09,0.0
1996,1.4487582120636944e-06,3.2028553142993132e-09,5.338092190498855e-10
1997,1.4581273717340082e-06,7.192341833217597e-09,4.79489448146353e-10
1998,1.4366373761731666e-06,2.86087753487152e-09,9.536258449571733e-10
1999,1.6333898429365945e-06,4.570201106446348e-09,9.140402323914998e-10
2000,1.4985962479840964e-06,1.3254094488601709e-09,0.0
2001,1.6885189779713983e-06,8.762423564512289e-10,3.066848330846028e-09
2002,1.6723122371331556e-06,3.066854992184176e-09,4.38122149670761e-10
2003,1.6234331496889354e-06,2.5001538617175356e-09,8.333845835650777e-10
2004,1.600701125425985e-06,3.523833003171717e-09,4.404791253964646e-10
2005,1.5731596931800595e-06,4.053374524914943e-09,2.251874686720612e-09
2006,1.518677777312405e-06,4.117890028965121e-09,1.2353669198716943e-09
2007,1.4555882899003336e-06,7.988958938831558e-10,0.0
2008,1.3462024526234018e-06,8.514879357157668e-10,8.514879357157668e-10
2009,1.3803917227050988e-06,0.0,4.76819250749827e-10
2010,1.322662001257413e-06,0.0,9.447586046817946e-10
2011,1.1812248885689769e-06,9.177532511728259e-09,0.0
2012,1.0348928753955988e-06,1.7021263287730903e-09,0.0
2013,1.025282358568802e-06,1.1156500168141292e-09,1.1156500168141292e-09
2014,9.138178711509681e-07,1.0827225782605865e-09,2.1654451842767486e-10
2015,8.974913612291857e-07,4.433150790905671e-10,2.2165753954528356e-10
2016,9.242319265467813e-07,8.285360175719347e-10,6.214020409345267e-10
2017,1.0419662430649623e-06,5.031222660711876e-10,2.264050280587071e-09
2018,1.036458911585214e-06,5.162933414126769e-10,0.0
2019,9.2983503918731e-07,0.0,5.1019755087367e-10
