year,cents_ADJ êtres_NOUN,cents_ADJ lettres_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,9.887403784603066e-09,2.4718509461507665e-09
1805,0.0,0.0
1806,0.0,8.645007376628655e-09
1807,0.0,1.4234775136401367e-08
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,1.6380887757350138e-08
1811,0.0,0.0
1812,0.0,2.6672082320544632e-09
1813,0.0,1.1502966579257645e-08
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,1.556873407970727e-09
1818,0.0,1.1921177378582115e-09
1819,0.0,0.0
1820,0.0,1.1866481131050932e-09
1821,0.0,1.97229765852569e-09
1822,0.0,0.0
1823,0.0,1.3835761869529506e-08
1824,0.0,8.421112696055388e-10
1825,0.0,0.0
1826,0.0,1.4092774947016551e-08
1827,0.0,2.7651818612639545e-09
1828,0.0,1.1923991571904935e-08
1829,0.0,5.143905745796928e-09
1830,0.0,0.0
1831,0.0,6.236482441579483e-09
1832,2.705993873419743e-09,9.470978667991403e-09
1833,0.0,5.791814139399776e-09
1834,0.0,8.401078055442213e-09
1835,0.0,7.563087933704082e-10
1836,0.0,6.720750067579218e-10
1837,0.0,2.0873671680021744e-09
1838,0.0,1.009945904684173e-08
1839,0.0,7.690622361167243e-09
1840,0.0,0.0
1841,0.0,8.988767952189392e-09
1842,0.0,0.0
1843,0.0,8.860366662588604e-09
1844,0.0,5.488561161115513e-09
1845,5.580227946389016e-10,2.2320911785556063e-09
1846,0.0,2.3418005312692003e-09
1847,0.0,1.0786447290911383e-09
1848,0.0,2.413566457803995e-09
1849,5.02764896381791e-09,5.865590679832167e-09
1850,0.0,1.5614691761811628e-08
1851,7.094382858952031e-09,3.2247193804124663e-09
1852,6.510545436100301e-09,6.510545436100301e-09
1853,0.0,8.360704129017904e-09
1854,7.27393034694046e-09,4.1565315633818045e-09
1855,0.0,2.653468555990912e-09
1856,0.0,1.1389816201301528e-08
1857,0.0,1.5620829074691756e-08
1858,0.0,5.872411001917044e-09
1859,2.5460866748261424e-09,4.073738679721828e-09
1860,9.154367819341758e-10,7.323494255473406e-09
1861,2.8295783494058924e-09,1.0375120318428799e-08
1862,0.0,3.6143890103090826e-09
1863,7.491931519609807e-09,7.991393324857654e-09
1864,0.0,9.589455896019672e-10
1865,4.706844358715045e-10,1.6473954644879996e-08
1866,1.4596839292835284e-09,8.75810357570117e-09
1867,1.455843445796745e-09,1.94112459439566e-08
1868,0.0,0.0
1869,0.0,4.395167341186834e-09
1870,0.0,2.8670243956696595e-09
1871,0.0,1.0621177271019633e-09
1872,0.0,6.047339295989218e-10
1873,5.986004469882289e-10,1.1972009161809183e-08
1874,0.0,6.572069999322139e-09
1875,0.0,2.2886108563824337e-09
1876,6.04601479992084e-10,1.269663130187837e-08
1877,6.80329748092845e-09,4.329371083855449e-09
1878,6.039088673581716e-10,1.3889904337816006e-08
1879,0.0,5.498392852132383e-09
1880,0.0,2.5671385017744797e-09
1881,0.0,2.7890030285249168e-09
1882,6.655385131892899e-10,1.2645231528551903e-08
1883,0.0,1.4534479397809719e-08
1884,1.9805090900604227e-09,1.4523733327109767e-08
1885,0.0,9.66845359329227e-09
1886,0.0,6.4534639854230136e-09
1887,0.0,7.834709769838355e-09
1888,0.0,1.9021843655764314e-08
1889,0.0,1.1903759755682586e-08
1890,0.0,1.5730527991308918e-08
1891,6.374220040683554e-10,1.2748440081367107e-09
1892,6.268512375839919e-10,1.1283322720601063e-08
1893,1.2316833108982905e-09,1.1700991287000306e-08
1894,6.301539290376468e-10,1.3233232287745977e-08
1895,6.018614495673091e-10,9.027921521465032e-09
1896,0.0,4.717623180994224e-09
1897,0.0,1.1653426668090106e-08
1898,4.52668391659472e-09,6.7900258748920805e-09
1899,0.0,1.5477219506010442e-08
1900,3.114631885736685e-09,2.07642125715779e-09
1901,0.0,1.1177477832191585e-09
1902,4.910283846193408e-10,4.419255628107521e-09
1903,0.0,3.7801539676252105e-09
1904,4.299700151477737e-09,2.1498500757388683e-09
1905,1.0321518084666081e-09,3.6125313851442797e-09
1906,1.5432553013283723e-09,4.115347618238729e-09
1907,5.142843373384665e-10,5.142843484406967e-09
1908,9.822778146428846e-10,1.817213934884876e-08
1909,5.500983557560346e-10,1.6502950117569526e-08
1910,0.0,1.2291546447329438e-08
1911,0.0,3.7242617878519013e-09
1912,0.0,1.1981668990301841e-08
1913,0.0,1.4318072061314524e-08
1914,0.0,2.678697486047099e-09
1915,0.0,1.1780761921542648e-09
1916,0.0,5.493730803607377e-09
1917,0.0,7.676496771580332e-09
1918,0.0,9.189101035644853e-09
1919,0.0,0.0
1920,1.514446346106979e-09,9.843901693784574e-09
1921,0.0,1.817459427400081e-08
1922,0.0,7.377935595798135e-09
1923,0.0,1.6985516992917837e-08
1924,0.0,1.804827398643738e-08
1925,3.299453377181294e-09,9.898360353588487e-09
1926,0.0,1.2260752413340015e-08
1927,0.0,5.574612327308159e-09
1928,0.0,3.4278122562625413e-09
1929,0.0,1.1140406375176326e-09
1930,1.0503603542488804e-09,1.05036033204442e-08
1931,3.4216069977333063e-09,5.7026783295555106e-09
1932,1.0959536611565568e-09,8.767629289252454e-09
1933,0.0,1.1470662641954732e-08
1934,0.0,1.3179738189705859e-08
1935,0.0,2.154291145473053e-08
1936,0.0,3.6374143697059935e-09
1937,3.777335333410292e-09,7.554670666820584e-09
1938,0.0,7.779128452511941e-09
1939,3.058810094103137e-09,7.647025235257843e-09
1940,0.0,5.0715658339584024e-09
1941,0.0,1.4757512545315876e-08
1942,0.0,2.730790527039062e-08
1943,0.0,2.9032352077962287e-09
1944,0.0,0.0
1945,2.178504043826024e-09,1.089252066321933e-08
1946,0.0,1.1136883415474585e-08
1947,0.0,5.960435700558264e-09
1948,0.0,4.348755133776194e-09
1949,0.0,6.8719057111366055e-09
1950,0.0,3.190608444114673e-09
1951,2.1322803522849654e-09,6.396841278899501e-09
1952,0.0,1.8980646387944944e-08
1953,1.0773827385790469e-09,1.4005975934594517e-08
1954,2.9317608341017376e-09,2.247683283940205e-08
1955,2.815682353940474e-09,1.783265446420046e-08
1956,1.744228317335228e-09,1.3953826538681824e-08
1957,8.835037701437898e-10,1.7670075402875796e-09
1958,0.0,1.6544486891589827e-09
1959,2.325224457422337e-09,3.100299128533379e-09
1960,6.920833350854139e-10,7.612916519406099e-09
1961,1.3896318540318475e-09,6.94815938118154e-09
1962,0.0,9.512934440181198e-09
1963,6.466053248388448e-10,3.2330267352165265e-09
1964,0.0,1.8251904432275978e-09
1965,1.6416130677043839e-09,7.1136563306595235e-09
1966,0.0,1.0524241922382771e-08
1967,4.930335584241163e-10,4.930335695263466e-09
1968,0.0,8.533690198930799e-09
1969,9.083515606356229e-10,6.358460868938209e-09
1970,1.8394900047624674e-09,1.0117195081704722e-08
1971,1.0276794970565106e-09,1.1818314327172175e-08
1972,0.0,8.721249500354133e-09
1973,5.513203782392395e-10,1.0475087464101307e-08
1974,1.6876715580593782e-09,1.1813700240281833e-08
1975,0.0,1.7134440533084216e-09
1976,1.142705374768127e-09,7.998937512354587e-09
1977,0.0,4.7014254711541525e-09
1978,5.940591352171509e-10,8.910887139279566e-09
1979,0.0,1.0533551808578068e-08
1980,1.1370301367108482e-09,9.096241093686785e-09
1981,0.0,6.325549417596221e-09
1982,6.207502289967692e-10,2.296775925003658e-08
1983,0.0,5.68378455412244e-09
1984,0.0,8.118611560803402e-09
1985,0.0,6.617113967877231e-09
1986,5.994485463567401e-10,1.1988970705090196e-08
1987,6.110816852533674e-10,7.944062296871834e-09
1988,0.0,2.398621523624911e-09
1989,1.0976244357863152e-09,7.683371272548811e-09
1990,0.0,7.628111475810329e-09
1991,1.1722930404189924e-09,9.96449056600568e-09
1992,1.1019888335184191e-09,7.713921945651236e-09
1993,1.1078414852150331e-09,8.862731881720265e-09
1994,0.0,5.274926717646622e-09
1995,0.0,1.3556126887692699e-08
1996,0.0,1.5480466686312866e-08
1997,9.58978896292706e-10,1.102825741838842e-08
1998,4.768129224785866e-10,8.582632382569955e-09
1999,1.3710603763428253e-09,8.226361813967742e-09
2000,0.0,1.0603275590881367e-08
2001,1.3143635069212678e-09,1.0514908055370142e-08
2002,0.0,9.63868718173444e-09
2003,0.0,1.5417615628621206e-08
2004,0.0,1.2773894830786503e-08
2005,0.0,1.7564623533417034e-08
2006,0.0,6.58862386870851e-09
2007,0.0,2.7961355453243186e-09
2008,4.257439678578834e-10,1.0643598891135753e-08
2009,9.53638501499654e-10,7.1522885392028e-09
2010,9.447586046817946e-10,2.3618964561933353e-09
2011,7.64794394481072e-10,7.647943611743813e-09
2012,1.3617010852229328e-09,5.1063788752969685e-09
2013,3.3469500504423877e-09,5.857162754807632e-09
2014,1.9489005964601347e-09,8.012147389990787e-09
2015,1.10828768384863e-09,4.876465897751814e-09
2016,1.0356699942093428e-09,4.349814286541687e-09
2017,1.7609279590047322e-09,2.7671724911471074e-09
2018,1.5488800242380307e-09,5.421080029321956e-09
2019,1.2754939326953263e-09,5.3570743396846865e-09
