year,pas_ADV égales_ADJ,pas_ADV egales_ADJ,pas_ADV légales_ADJ
1837,1.586399065445221e-07,0.0,1.7394727436226276e-08
1838,1.7674052799065976e-07,0.0,6.312161904276081e-09
1839,2.0345193263437977e-07,0.0,3.4957374772659477e-09
1840,1.6815978653994534e-07,5.095750932326837e-09,7.64362617644565e-09
1841,1.932585149688748e-07,6.420548537278137e-10,2.247191943638427e-08
1842,1.7240240879345947e-07,0.0,8.720745015011744e-09
1843,2.4277403554151533e-07,0.0,2.3627644285539873e-09
1844,2.2612871930505207e-07,0.0,1.6465684371524958e-09
1845,1.4117976832039858e-07,0.0,5.580227835366713e-09
1846,1.369953253060885e-07,5.854501328173001e-10,4.6836010625384006e-09
1847,2.162682619655243e-07,0.0,1.0786447290911383e-08
1848,1.1585119352730544e-07,0.0,5.63165514222419e-09
1849,2.2456832482475875e-07,1.6758829879393033e-09,0.0
1850,2.0434877967545617e-07,0.0,4.752297222410107e-09
1851,1.605910284752099e-07,0.0,9.029214709244116e-09
1852,1.8750370145426132e-07,0.0,1.1067927019325907e-08
1853,2.203642850417964e-07,0.0,7.166318205520383e-09
1854,2.660180200564355e-07,3.63696517347023e-09,2.0782657816909023e-09
1855,1.4063382991480466e-07,5.306937111981824e-10,9.021793090369101e-09
1856,1.9310915888581803e-07,0.0,3.6240324075009767e-09
1857,1.923314556506739e-07,0.0,4.881508974818871e-09
1858,2.2119415632460004e-07,0.0,7.34051397444091e-09
1859,1.8993806349953957e-07,5.092173349652285e-10,6.619825576592575e-09
1860,1.5242022755046492e-07,3.204028820036342e-09,2.746310290291376e-09
1861,2.0325803973264556e-07,0.0,1.8863854478468056e-08
1862,1.5406332920520072e-07,4.517986262886353e-10,1.2198563048571032e-08
1863,1.6931764434957586e-07,0.0,3.995696662428827e-09
1864,1.7884335079543234e-07,9.589455896019672e-10,7.1920918109924514e-09
1865,1.8168418591812951e-07,0.0,7.0602665935837194e-09
1866,1.5472649295134033e-07,4.865612912574591e-10,2.432806400776144e-09
1867,1.902302102507747e-07,4.85281148598915e-10,7.76449837758264e-09
1868,2.2427028056881682e-07,4.93987406535723e-10,4.93987406535723e-10
1869,1.762950461170476e-07,2.9301114867763545e-09,2.441759683335931e-09
1870,2.0413213519532292e-07,5.734048791339319e-10,5.160643912205387e-09
1871,1.8374636567841662e-07,0.0,2.1242354542039266e-09
1872,1.3848406865690777e-07,0.0,9.675742873582749e-09
1873,1.7838293331351451e-07,0.0,8.380406590902112e-09
1874,1.8222557685021457e-07,5.974609140757536e-10,9.559374625212058e-09
1875,1.8080025654398924e-07,0.0,5.721527251978387e-09
1876,1.971000784806165e-07,0.0,4.836811839936672e-09
1877,1.5214646964523126e-07,1.2369631985365004e-09,6.184816214727107e-09
1878,1.8238047516661027e-07,0.0,3.0195443923020093e-09
1879,1.722829665595782e-07,0.0,5.498392852132383e-09
1880,1.4119261493306112e-07,6.417846254436199e-10,1.0910338410496934e-08
1881,1.4572540862900496e-07,0.0,7.669758161910067e-09
1882,1.5307385581309063e-07,0.0,1.3310770263785798e-08
1883,1.516641390253426e-07,6.319338941018771e-10,4.423537092179686e-09
1884,1.3599495218841184e-07,0.0,4.621187876807653e-09
1885,1.308464021576583e-07,0.0,7.090199094506033e-09
1886,1.4391224567589234e-07,0.0,3.2267319927115068e-09
1887,1.37107420528082e-07,0.0,5.223139698529167e-09
1888,1.4837038975201722e-07,0.0,5.07249175996094e-09
1889,1.3344741489618173e-07,0.0,1.1903759755682586e-08
1890,9.503860098902805e-08,6.554386478008212e-10,3.9326319978272295e-09
1891,1.6955425508058397e-07,0.0,1.211101796627645e-08
1892,1.454294817904156e-07,6.268512375839919e-10,1.191017329205124e-08
1893,1.6997229579374107e-07,6.158416554491453e-10,5.542574843531156e-09
1894,1.3233233175924397e-07,0.0,1.2603078580752936e-08
1895,1.6430817595392e-07,0.0,1.2639090662958097e-08
1896,1.9637106163372664e-07,0.0,7.66613794667137e-09
1897,1.3867578729787056e-07,0.0,4.661370844871726e-09
1898,1.1599627214309294e-07,0.0,1.1316709347397591e-08
1899,1.3653118458023528e-07,0.0,8.291367592505594e-09
1900,1.2147064865075663e-07,0.0,3.633737311048435e-09
1901,1.2574662378028734e-07,1.1177477832191585e-09,7.265360757457984e-09
1902,1.3355972328099597e-07,0.0,3.928227076954727e-09
1903,1.1556471690710168e-07,0.0,1.2420506401156217e-08
1904,1.4726472841175564e-07,0.0,3.2247751136083025e-09
1905,1.2643859292893467e-07,0.0,4.1286072338664326e-09
1906,1.2706135521511897e-07,5.144184522798412e-10,8.230695236477459e-09
1907,1.1314255488059644e-07,5.142843373384665e-10,1.7485668024619372e-08
1908,1.6453152795747883e-07,0.0,7.367083831866239e-09
1909,1.4907665502050804e-07,0.0,8.801573692096554e-09
1910,1.165024841043305e-07,5.344150677544235e-10,1.0153886620400954e-08
1911,1.3194528492022073e-07,5.320374141248863e-10,7.448523575703803e-09
1912,1.4273814485932235e-07,0.0,3.646594803896619e-09
1913,1.537867007073146e-07,0.0,3.71209285532359e-09
1914,1.5201608505321929e-07,0.0,8.705766774141921e-09
1915,1.4136914217033336e-07,0.0,5.890381071793627e-09
1916,1.1536835131664702e-07,0.0,1.0987462051303964e-09
1917,1.337903796638784e-07,0.0,5.483212106582869e-09
1918,1.1141784739265859e-07,0.0,1.1486376294556067e-08
1919,1.2983066710603453e-07,0.0,3.6831393490643904e-09
1920,1.0449679876955997e-07,7.572231730534895e-10,1.665890891899835e-08
1921,1.1131938748576431e-07,0.0,3.7863738810983705e-09
1922,1.2099813773147616e-07,0.0,5.902348387820666e-09
1923,1.475616784318845e-07,0.0,4.246379248229459e-09
1924,1.1860294790722037e-07,3.867487219366694e-09,3.867487219366694e-09
1925,1.3087831973734865e-07,0.0,7.698724324711748e-09
1926,9.585679094925581e-08,0.0,4.458455382660986e-09
1927,9.030872405446644e-08,1.1149224876660924e-09,4.4596899506643695e-09
1928,1.199734356305271e-07,0.0,1.1426041224282812e-09
1929,1.169742702700205e-07,0.0,6.684243825105796e-09
1930,1.512518963409093e-07,1.0503603542488804e-09,1.0503603542488804e-09
1931,1.2659945980431075e-07,1.1405356659111021e-09,2.2810713318222042e-09
1932,1.227468118258912e-07,0.0,1.0959536611565568e-09
1933,1.3420674349617912e-07,0.0,1.1470662641954732e-08
1934,1.3539185772515339e-07,0.0,9.585264137967897e-09
1935,1.48406726907524e-07,1.196828414151696e-09,2.393656828303392e-09
1936,1.1882220007919386e-07,0.0,3.6374143697059935e-09
1937,1.1457917281632035e-07,0.0,5.0364472592434595e-09
1938,1.361347585771e-07,0.0,1.2965214457594243e-09
1939,1.2847002039961808e-07,0.0,7.647025235257843e-09
1940,1.2425336137766863e-07,0.0,5.0715658339584024e-09
1941,9.444808313219255e-08,0.0,2.9515025978810172e-09
1942,8.799214157306778e-08,0.0,6.068423541449874e-09
1943,1.6548440839869727e-07,0.0,0.0
1944,6.7476911169706e-08,0.0,6.4263723231761105e-09
1945,9.149717072887142e-08,0.0,0.0
1946,1.1276094369350176e-07,0.0,1.3921104269343232e-09
1947,1.5497131755637383e-07,0.0,4.7683483828109274e-09
1948,1.2611390332040173e-07,0.0,2.174377566888097e-09
1949,1.2173090624401084e-07,0.0,6.8719057111366055e-09
1950,1.0954422435816014e-07,0.0,5.317680518146517e-09
1951,1.247384062708079e-07,0.0,2.1322803522849654e-09
1952,1.2021077111512568e-07,0.0,6.326882129314981e-09
1953,9.480967833042087e-08,0.0,5.386913581872932e-09
1954,1.2508846225500747e-07,0.0,4.886268278880834e-09
1955,1.257671442544961e-07,0.0,5.631364707880948e-09
1956,1.351777001445953e-07,0.0,8.72114114258693e-09
1957,1.1662249477240039e-07,0.0,6.184526224473075e-09
1958,1.6379041767322633e-07,1.6544486891589827e-09,0.0
1959,1.495894395020514e-07,2.325224457422337e-09,3.100299128533379e-09
1960,1.0865708333085422e-07,1.3841666701708277e-09,6.920833350854139e-10
1961,1.2506686175584036e-07,0.0,3.47407969059077e-09
1962,1.395230384559909e-07,0.0,3.805173953708163e-09
1963,1.1444914349567625e-07,0.0,3.879631726988464e-09
1964,1.1620379325449903e-07,0.0,4.867174663303331e-09
1965,1.2914021851884172e-07,5.472043373977442e-10,1.094408652591028e-08
1966,1.2296746376705414e-07,0.0,3.3234448526542337e-09
1967,1.1487681916833026e-07,4.930335584241163e-10,5.916402479044791e-09
1968,1.176750927811554e-07,4.4914158503495116e-10,3.1439910674890825e-09
1969,1.0854801502091505e-07,4.5417578031781147e-10,4.087581828571274e-09
1970,1.1772736030479791e-07,9.197450023812337e-10,5.518470125309705e-09
1971,1.140724208426036e-07,0.0,2.569198631618974e-09
1972,1.0978514097814696e-07,3.5911027485013847e-09,5.130146973897354e-09
1973,1.0254559157374388e-07,5.513203782392395e-10,1.1577728109557484e-08
1974,7.763289033846377e-08,0.0,5.06301445213353e-09
1975,9.652401189441662e-08,5.711480177694739e-10,4.569184142155791e-09
1976,9.827266467254958e-08,0.0,3.9994687561772935e-09
1977,7.93365515505684e-08,5.876781838942691e-10,4.7014254711541525e-09
1978,1.0990093812779378e-07,0.0,4.158414057542359e-09
1979,9.655756372239921e-08,5.851973350345929e-10,8.777959692451986e-09
1980,9.55105292632652e-08,0.0,6.822181042309694e-09
1981,9.804601575069682e-08,0.0,7.590659656386833e-09
1982,8.69050325036369e-08,0.0,5.586751949948621e-09
1983,9.094055286595903e-08,6.315316047889041e-10,6.946847541655643e-09
1984,1.1192086191158523e-07,0.0,5.799008384599347e-09
1985,9.62489252742671e-08,0.0,3.0077789148208467e-09
1986,9.171562709298087e-08,5.994485463567401e-10,2.997242676272549e-09
1987,9.288441304988737e-08,0.0,4.888653482026939e-09
1988,1.0194141708552706e-07,1.798966087207532e-09,7.195864348830128e-09
1989,8.671233331369876e-08,0.0,8.780995486290522e-09
1990,1.0406923678374369e-07,0.0,3.814055737905164e-09
1991,9.847261850381983e-08,5.861465202094962e-10,5.2753188484189195e-09
1992,1.0413794626629169e-07,2.2039776670368383e-09,5.509944056569793e-09
1993,7.699498638658042e-08,0.0,9.416652346772025e-09
1994,7.543145130739504e-08,0.0,1.1077346151466827e-08
1995,9.218166496793856e-08,1.0844901643380922e-09,5.4224509327127635e-09
1996,1.1263374233294599e-07,0.0,4.804283193493575e-09
1997,1.0021329188703021e-07,0.0,8.151320507465698e-09
1998,8.821039187978386e-08,0.0,1.2397135762398648e-08
1999,9.643124343483578e-08,0.0,5.941261704833778e-09
2000,1.1177619541058448e-07,0.0,3.092622158362701e-09
2001,1.213595623994479e-07,4.3812117822561447e-10,1.3143635513301888e-08
2002,1.0252058046944512e-07,0.0,2.6287327870022636e-09
2003,1.1709053637787292e-07,4.1669229178253886e-10,4.166922806803086e-09
2004,1.0615546841563628e-07,0.0,4.845270407116686e-09
2005,1.261049931144953e-07,9.007499190971657e-10,6.305249655724765e-09
2006,1.0541798189933616e-07,0.0,5.7650457740976435e-09
2007,9.98619853476157e-08,0.0,7.190063211481856e-09
2008,9.834685954501765e-08,4.6831836186811415e-09,6.3861596011349775e-09
2009,9.870158379499117e-08,0.0,5.721831008997924e-09
2010,9.872727702031625e-08,0.0,6.140930874920514e-09
2011,1.0515923065668176e-07,0.0,5.7359579308524644e-09
2012,1.0485098300705431e-07,0.0,6.468080293586809e-09
2013,9.09254751491062e-08,0.0,9.204113027294625e-09
2014,8.510199478450886e-08,0.0,6.496335469563519e-09
2015,9.775097709052716e-08,0.0,4.876465897751814e-09
2016,1.0315273613059617e-07,0.0,4.556948152156792e-09
2017,8.075112134520168e-08,0.0,7.798394818792076e-09
2018,8.079990720943897e-08,2.5814667070633845e-10,8.26069346260283e-09
2019,9.107026244237204e-08,0.0,6.12237061048404e-09
