year,vous_PRON avez_VERB,vous_PRON lavez_VERB
1851,8.306425297632813e-05,2.966741741161627e-08
1852,8.381285988434684e-05,2.40890174474373e-08
1853,8.658644401293714e-05,2.030456780488521e-08
1854,9.419375601282809e-05,3.740878362634703e-08
1855,8.655773672217038e-05,3.237231638308913e-08
1856,9.124330244958401e-05,3.2616291889553395e-08
1857,8.495143447362352e-05,3.661131753318614e-08
1858,0.00010055721213575453,3.327699760191649e-08
1859,8.708889436093159e-05,2.342399785248972e-08
1860,0.00010195493814535439,2.425907452696663e-08
1861,0.00010314284372725524,2.5937800796071997e-08
1862,0.00010998495235980954,2.710791813242963e-08
1863,0.00010018959801527672,4.3453200371246226e-08
1864,0.0001012080792861525,3.164520467890952e-08
1865,0.00010218935676675756,3.106517221240779e-08
1866,9.26247284951387e-05,3.016679994694016e-08
1867,9.273916475649457e-05,3.591080499631971e-08
1868,8.793914639682043e-05,4.396488062496928e-08
1869,9.789258183445781e-05,2.6859355628516823e-08
1870,9.128720375883859e-05,3.268407766654491e-08
1871,9.763198613654822e-05,2.9739295914765762e-08
1872,0.00010388058944954537,2.056095360636334e-08
1873,9.391023559146561e-05,3.29230228635069e-08
1874,9.346559090772644e-05,1.6728905372076497e-08
1875,0.0001042193307512207,1.8881040286800044e-08
1876,8.883349073585123e-05,2.1765653279715025e-08
1877,8.762894867686555e-05,3.154256100756925e-08
1878,7.37487480364507e-05,2.596808079680102e-08
1879,8.913139026844874e-05,2.871382864810812e-08
1880,8.906943912734278e-05,3.144744731287119e-08
1881,9.692273306427523e-05,3.974329443323654e-08
1882,9.216709986503702e-05,1.5972924316542958e-08
1883,8.410281952819787e-05,2.3381553249102183e-08
1884,7.4976795076509e-05,2.6406786979293884e-08
1885,7.651549822185189e-05,2.9649924293551067e-08
1886,7.547261520812754e-05,2.194177683989551e-08
1887,7.538883801316842e-05,2.8727267453731997e-08
1888,7.268183435371611e-05,2.0924028731883482e-08
1889,7.315549555642065e-05,2.380751951136517e-08
1890,7.316923984035384e-05,2.0974037007182034e-08
1891,7.034971895336639e-05,2.1672347472190268e-08
1892,6.919434781593736e-05,2.3193495568563094e-08
1893,6.855303035990801e-05,3.6334658393144537e-08
1894,6.547299199155532e-05,2.331569537439293e-08
1895,6.926221794856247e-05,2.467631876612586e-08
1896,6.435663453885354e-05,2.5946927162401323e-08
1897,6.542408846144099e-05,3.437760964786207e-08
1898,6.914170080563053e-05,2.0370077846720847e-08
1899,6.859835229988676e-05,2.432134493801641e-08
1900,6.425900937756523e-05,3.426095052105893e-08
1901,6.231220322661102e-05,2.9620317087974968e-08
1902,5.412360314949183e-05,2.258730624760119e-08
1903,6.0518110331031494e-05,2.1060858834687224e-08
1904,6.174960799398832e-05,1.3974025492302644e-08
1905,6.699181176372804e-05,1.9610884693932462e-08
1906,5.93263357586693e-05,1.6975808314612095e-08
1907,6.094783930166159e-05,2.7257069490360664e-08
1908,6.529691745527089e-05,2.357466755142923e-08
1909,6.593258876819164e-05,1.5402753739124364e-08
1910,6.941249921510462e-05,3.313373486690807e-08
1911,5.91519183217315e-05,1.755723433305434e-08
1912,6.541209768329281e-05,2.240051122370801e-08
1913,6.0248858062550426e-05,2.1211959300160288e-08
1914,5.7142646255670115e-05,2.4108277596468497e-08
1915,5.186480575503083e-05,1.2958838002674611e-08
1916,5.5921786042745225e-05,2.3073669419559906e-08
1917,5.766694084741175e-05,5.3735480065597585e-08
1918,5.835998308612034e-05,3.9053678513312207e-08
1919,6.058395956642926e-05,4.6960026089948315e-08
1920,6.0350686908350326e-05,4.921950713665524e-08
1921,5.7935303630074486e-05,4.695103417162727e-08
1922,6.1025853938190266e-05,3.467629650089066e-08
1923,6.152472815301735e-05,3.8217414566332764e-08
1924,6.500859308289364e-05,3.480738675065709e-08
1925,6.898497304064222e-05,1.979671959695395e-08
1926,6.276501881075092e-05,2.1177662290483568e-08
1927,7.24699602869805e-05,2.8987984901363006e-08
1928,5.688683086191304e-05,3.313552010553167e-08
1929,6.741616925864946e-05,4.567566591617833e-08
1930,5.794627941213548e-05,1.8906485821368335e-08
1931,5.593529022007715e-05,1.8248571542756054e-08
1932,5.4749460105085745e-05,2.411098010135504e-08
1933,5.257577868178487e-05,1.3764794415394022e-08
1934,5.4923562856856734e-05,1.4377896206951846e-08
1935,5.3395304348669015e-05,1.3165112555668657e-08
1936,5.046912338002585e-05,3.031178641421661e-08
1937,5.13969444000395e-05,2.2664012444550963e-08
1938,4.86960489070043e-05,2.074434313215079e-08
1939,4.764555433212081e-05,2.5999886688055085e-08
1940,3.644680691650137e-05,5.0715657451405605e-08
1941,5.1193812396377325e-05,3.246652724442356e-08
1942,4.9111749831354246e-05,1.8205270846394228e-08
1943,4.702950809587492e-05,1.1612940831184915e-08
1944,5.691195292456541e-05,1.927911696952833e-08
1945,5.799613427370787e-05,1.742803190651898e-08
1946,5.920924013480544e-05,2.227376771912759e-08
1947,7.226670459203888e-05,3.337843867967649e-08
1948,6.274927545746323e-05,1.6307832417794543e-08
1949,5.514508120540995e-05,1.6688914139528777e-08
1950,6.609770753129851e-05,2.2334258886758107e-08
1951,6.672438212262932e-05,2.5587363783330375e-08
1952,5.619958756142296e-05,1.581720565635436e-08
1953,5.242113365966361e-05,1.6160741633797215e-08
1954,5.749573938373942e-05,2.5408593673503788e-08
1955,5.478660750668496e-05,1.1262729415761896e-08
1956,5.798861457151361e-05,3.1396109267944894e-08
1957,5.391316517489031e-05,9.718541194025931e-09
1958,5.50799049960915e-05,2.7298403981745878e-08
1959,5.8392583014210686e-05,2.8677766383822245e-08
1960,5.551407957682386e-05,1.3149583755200922e-08
1961,5.5966729632928036e-05,2.084447858763383e-08
1962,6.285956806095783e-05,2.980719493450579e-08
1963,5.532678551389836e-05,3.16836610281257e-08
1964,6.781252159271389e-05,5.597250751776528e-08
1965,5.59768159291707e-05,1.8057742412480593e-08
1966,5.4651833124808036e-05,3.545007687399959e-08
1967,6.021912122378126e-05,5.2261555971711005e-08
1968,5.953865729679819e-05,2.5601071040881607e-08
1969,7.109667603799608e-05,2.5888018839737015e-08
1970,5.915753899898846e-05,3.6329927954881214e-08
1971,5.705882176698651e-05,4.007950016315931e-08
1972,5.2313131163828075e-05,2.000757282072385e-08
1973,5.14558360009687e-05,2.9219980657302358e-08
1974,5.1509419790818356e-05,3.3753431605276774e-08
1975,4.727620671474142e-05,2.4559364319998167e-08
1976,5.1654282287927344e-05,3.142439819470155e-08
1977,4.770888881466817e-05,3.2322299503562135e-08
1978,4.8025523028627504e-05,2.7326719553855128e-08
1979,5.461178443511017e-05,4.330460212642606e-08
1980,5.667185541824438e-05,3.75219948445249e-08
1981,5.316371243679896e-05,3.289285821495014e-08
1982,5.1226170398877e-05,3.103751189392767e-08
1983,5.1932738642790355e-05,2.9681984869966982e-08
1984,5.450894059322309e-05,2.667543874679268e-08
1985,4.706332128989743e-05,3.910112678084943e-08
1986,5.8366507801110856e-05,3.836470741092057e-08
1987,4.925807115796488e-05,2.9943002299859245e-08
1988,4.783510848938022e-05,3.7178633061074606e-08
1989,6.25503253104398e-05,4.1709730336236817e-08
1990,4.837039887206629e-05,4.0320016658768054e-08
1991,5.700040310330223e-05,3.106576551559215e-08
1992,4.2736779505503364e-05,3.0855686894426526e-08
1993,4.814790008822456e-05,3.766660983117731e-08
1994,5.698081076843664e-05,2.6902126304406693e-08
1995,4.623561108019203e-05,2.2232048535464344e-08
1996,4.4683567466563545e-05,4.003569209487523e-08
1997,4.508015899773454e-05,2.685140887415116e-08
1998,4.3976456254313234e-05,3.1469652661542113e-08
1999,4.618096863850951e-05,2.4679086774170855e-08
2000,4.227172576065641e-05,2.2090158147136663e-08
2001,4.586121121974429e-05,3.767842238211472e-08
2002,4.5323296944843605e-05,2.9792306843745564e-08
2003,4.667411940317834e-05,2.7501690480491447e-08
2004,4.838663062400883e-05,2.4666830578112808e-08
2005,5.0752753850247245e-05,3.963299510800766e-08
2006,5.493223943631165e-05,3.664922187951447e-08
2007,6.690113877994008e-05,4.5537067450140967e-08
2008,6.999784454819746e-05,4.385162721831648e-08
2009,8.090001574601047e-05,4.291373389975206e-08
2010,9.788879833649844e-05,5.1489343011468236e-08
2011,0.00012262139716767706,6.768430482750887e-08
2012,0.00013990695515531115,8.817014496287356e-08
2013,0.0001442605171178002,7.112269106990254e-08
2014,0.0001454031516914256,7.40582217773067e-08
2015,0.00015160799375735223,7.669351198558161e-08
2016,0.0001532391870568972,7.415397185184247e-08
2017,0.00014589087004424073,7.798395262881286e-08
2018,0.00015411691856570542,7.537882762420622e-08
2019,0.00015223988521029241,7.857042039205453e-08
