year,premières_ADJ âmes_NOUN,premières_ADJ ames_NOUN,premières_ADJ lames_NOUN
1869,2.441759683335931e-09,0.0,6.348574999037737e-09
1870,2.8670243956696595e-09,0.0,1.1468097582678638e-09
1871,1.0621177271019633e-09,0.0,6.37270636261178e-09
1872,0.0,0.0,1.0280476914203973e-08
1873,4.788803575905831e-09,0.0,2.9331422624068182e-08
1874,1.7923826867161097e-09,0.0,2.3898437007119355e-08
1875,5.721527140956084e-10,0.0,1.3731664694205392e-08
1876,0.0,0.0,9.069021977836655e-09
1877,6.184815992682502e-10,0.0,4.329371083855449e-09
1878,6.039088673581716e-10,0.0,1.0266450800600069e-08
1879,5.498392852132383e-09,0.0,8.55305515301552e-09
1880,0.0,0.0,2.3104245627791897e-08
1881,2.7890030285249168e-09,0.0,1.8825771164188154e-08
1882,6.655385131892899e-10,0.0,3.660461800336634e-08
1883,6.319338941018771e-10,0.0,4.423537092179686e-09
1884,6.601696966868076e-10,0.0,7.2618666635548834e-09
1885,0.0,0.0,2.127059772760731e-08
1886,6.453463874400711e-10,0.0,1.871504551331782e-08
1887,6.528924623161458e-10,0.0,1.828098916689669e-08
1888,0.0,0.0,8.876860135842435e-09
1889,1.8795409673089125e-09,0.0,2.7566601445982997e-08
1890,6.554386478008212e-10,0.0,2.0318598359381213e-08
1891,1.9122659011827636e-09,0.0,4.461953917456185e-09
1892,0.0,0.0,1.0656471260972467e-08
1893,6.158416554491453e-10,0.0,1.2932674486876294e-08
1894,0.0,0.0,1.5123694296903523e-08
1895,1.2037228991346183e-09,0.0,8.426059849853118e-09
1896,5.89702897624278e-10,0.0,1.1204354777305525e-08
1897,0.0,0.0,8.157399200570126e-09
1898,2.8291773368493978e-09,0.0,3.451596342074481e-08
1899,1.1055156790007459e-09,0.0,2.3768587098516036e-08
1900,4.671947717582725e-09,0.0,2.1283318218934255e-08
1901,5.588738916095792e-10,0.0,8.38310842965484e-09
1902,9.820567692386817e-10,0.0,1.3748794991386148e-08
1903,8.100330184390714e-09,0.0,1.0800440541913758e-09
1904,4.299700151477737e-09,0.0,1.1824175416563776e-08
1905,6.192911072844254e-09,0.0,5.160758931310738e-09
1906,2.572092316910357e-09,5.144184522798412e-10,5.658602919567102e-09
1907,0.0,0.0,7.71426478252124e-09
1908,6.384805573134145e-09,0.0,1.4734167663732478e-08
1909,5.5009836685826485e-09,0.0,1.0451868703853506e-08
1910,6.412980813053082e-09,0.0,2.1911017000775246e-08
1911,1.5961122423746588e-09,0.0,1.755723388896513e-08
1912,3.125652625612929e-09,0.0,1.3023552902780011e-08
1913,6.363587878865928e-09,0.0,4.772690687104841e-09
1914,4.68772043404897e-09,0.0,2.678697486047099e-09
1915,1.4136913861761968e-08,0.0,2.1205371680821372e-08
1916,4.394984820521586e-09,0.0,1.0987462051303964e-09
1917,9.869782324756216e-09,0.0,8.773139548168274e-09
1918,0.0,0.0,1.2635013924011673e-08
1919,1.8415696745321952e-09,0.0,1.4732557396257562e-08
1920,1.514446346106979e-09,0.0,1.0601124422748853e-08
1921,2.2718242842501013e-09,0.0,9.844571380313027e-09
1922,5.902348387820666e-09,0.0,3.6889677978990676e-09
1923,1.0615948120573648e-09,0.0,1.9108707505210987e-08
1924,5.156649773851996e-09,0.0,6.445812328337297e-09
1925,1.0998177923937646e-09,0.0,1.6497267552040284e-08
1926,1.1146138456652466e-09,0.0,5.57306911730393e-09
1927,5.574612327308159e-09,0.0,1.0034302277972529e-08
1928,2.2852082448565625e-09,0.0,2.0566874425753667e-08
1929,0.0,0.0,2.1166771446701205e-08
1930,1.0503603542488804e-09,0.0,1.470504518152893e-08
1931,1.1405356659111021e-09,0.0,1.4826963656844327e-08
1932,0.0,0.0,1.0959536389520963e-08
1933,0.0,0.0,1.0323596200123575e-08
1934,1.1981580172459871e-08,0.0,1.9170528275935794e-08
1935,3.590485242455088e-09,0.0,9.574627313213568e-09
1936,1.2124714565686645e-09,0.0,3.6374143697059935e-09
1937,3.777335333410292e-09,0.0,8.813782592653752e-09
1938,3.8895642262559704e-09,0.0,3.8895642262559704e-09
1939,1.5294050470515685e-09,0.0,3.058810094103137e-09
1940,5.0715658339584024e-09,0.0,0.0
1941,0.0,0.0,2.9515025978810172e-09
1942,0.0,0.0,1.2136847082899749e-08
1943,8.709705845433291e-09,0.0,2.9032352077962287e-09
1944,6.4263723231761105e-09,0.0,9.639558484764166e-09
1945,0.0,0.0,8.714016175304096e-09
1946,2.7842208538686464e-09,0.0,9.744772988540262e-09
1947,0.0,0.0,1.3112957830685446e-08
1948,1.0871887834440486e-09,0.0,1.195907639583993e-08
1949,0.0,0.0,1.1780409536754632e-08
1950,0.0,0.0,8.508289184305795e-09
1951,0.0,0.0,1.1727541604500402e-08
1952,6.326882129314981e-09,0.0,1.1599284199803606e-08
1953,2.1547654771580937e-09,0.0,3.124409886368085e-08
1954,0.0,0.0,1.9545073115523337e-08
1955,2.815682353940474e-09,0.0,1.0324168187025862e-08
1956,0.0,0.0,1.4825940475304833e-08
1957,8.835037701437898e-10,0.0,8.835037590415595e-09
1958,8.272243445794913e-10,0.0,8.272243334772611e-09
1959,1.5501495642666896e-09,0.0,1.705164542897819e-08
1960,0.0,0.0,2.2838749558218296e-08
1961,1.3896318540318475e-09,0.0,9.03260666262895e-09
1962,1.2683912808952869e-09,0.0,1.0781326054143392e-08
1963,1.2932106496776896e-09,0.0,7.759263453976928e-09
1964,2.4335873316516654e-09,0.0,9.125952438182594e-09
1965,1.0944086747954884e-09,0.0,1.3680108601477059e-08
1966,1.6617224263271169e-09,0.0,1.163205709531212e-08
1967,4.930335584241163e-10,0.0,1.0846738618397467e-08
1968,4.940557296606585e-09,4.4914158503495116e-10,1.0330256650092906e-08
1969,2.2708788183223305e-09,0.0,9.537691525451919e-09
1970,1.8394900047624674e-09,0.0,1.4256047897731605e-08
1971,5.138397485282553e-10,0.0,6.679916619845017e-09
1972,5.130146862875051e-10,0.0,5.643161493651405e-09
1973,2.7566018356850464e-09,0.0,8.821126051827832e-09
1974,5.625571675160757e-10,0.0,3.3753431161187564e-09
1975,5.711480177694739e-10,0.0,1.2565256390928425e-08
1976,2.285410749536254e-09,5.713526873840635e-10,1.4855169538918744e-08
1977,5.876781838942691e-10,0.0,4.7014254711541525e-09
1978,4.158414057542359e-09,0.0,7.128709622605811e-09
1979,1.1703946700691858e-09,0.0,4.681578680276743e-09
1980,2.2740602734216964e-09,0.0,6.822181042309694e-09
1981,1.2651099057237047e-09,0.0,8.223214109648325e-09
1982,3.1037510339615437e-09,0.0,1.4898005495922462e-08
1983,0.0,0.0,6.946847541655643e-09
1984,1.739702604197646e-09,0.0,9.278413592994639e-09
1985,1.2031116103372597e-09,0.0,3.609334831011779e-09
1986,1.7983456945813714e-09,0.0,5.395036861699509e-09
1987,0.0,0.0,1.649920555735207e-08
1988,1.798966087207532e-09,0.0,7.795519785247507e-09
1989,3.841685636274406e-09,5.488122178931576e-10,4.390497743145261e-09
1990,1.6345953479657283e-09,0.0,2.179460389939436e-09
1991,2.344586080837985e-09,0.0,8.7921980806982e-09
1992,1.1019888335184191e-09,0.0,3.856960972825618e-09
1993,1.661762283333701e-09,0.0,7.200969598386564e-09
1994,2.637463358823311e-09,5.274926606624319e-10,6.857404422078162e-09
1995,1.0844901643380922e-09,0.0,3.795715741716776e-09
1996,2.6690460952494277e-09,0.0,5.3380921904988554e-09
1997,9.58978896292706e-10,4.79489448146353e-10,5.274384040632185e-09
1998,4.768129224785866e-10,0.0,1.5258013519314773e-08
1999,1.8280804647829996e-09,0.0,5.484241505371301e-09
2000,8.836062992401139e-10,0.0,5.743440834038438e-09
2001,2.190605918883648e-09,4.3812117822561447e-10,7.448059946568719e-09
2002,2.1906108038649563e-09,1.3143663935011318e-09,4.81934359086722e-09
2003,2.9168460979889232e-09,0.0,7.91715315529018e-09
2004,3.523833003171717e-09,0.0,2.1583476339515073e-08
2005,2.702249757291497e-09,0.0,6.7556245042510454e-09
2006,2.4707338397433887e-09,0.0,6.58862386870851e-09
2007,3.1955835755326234e-09,3.994479469415779e-10,5.991719120856942e-09
2008,2.9802078582719105e-09,0.0,7.663391698997657e-09
2009,1.907277002999308e-09,0.0,3.814554005998616e-09
2010,1.8895172093635892e-09,0.0,5.196172381261022e-09
2011,1.911985902935953e-09,0.0,6.500752380844688e-09
2012,3.4042526575461807e-09,0.0,7.829781267787439e-09
2013,2.7891249310130206e-09,0.0,1.1435412616833673e-08
2014,5.413613113347537e-09,0.0,1.0610681222544827e-08
2015,1.10828768384863e-09,0.0,9.087958829923082e-09
2016,4.556948152156792e-09,0.0,1.3463710146766061e-08
2017,4.024978128569501e-09,0.0,5.7859059765519305e-09
2018,5.6792268665617485e-09,0.0,1.2132893800753664e-08
2019,7.90806176098613e-09,0.0,1.0714148679369373e-08
