year,soyez_VERB à_ADP,soyez_VERB a_ADP,soyez_VERB las_ADJ
1840,2.025561016694155e-07,1.9109065441114126e-09,0.0
1841,1.7207070435176774e-07,1.2841097074556274e-09,0.0
1842,1.616691847061702e-07,6.708265054555795e-10,0.0
1843,2.3155091000148786e-07,1.7720733214154905e-09,0.0
1844,2.1954244466826367e-07,1.6465684371524958e-09,0.0
1845,1.891697323230801e-07,5.580227946389016e-10,0.0
1846,1.9378399862546303e-07,5.854501328173001e-10,0.0
1847,1.9631333536551665e-07,5.393223645455691e-10,0.0
1848,1.4642303547418578e-07,0.0,0.0
1849,1.215015217326254e-07,0.0,8.379414939696517e-10
1850,1.6089919974149325e-07,2.0366988096043315e-09,2.7155984128057753e-09
1851,1.5543147213747943e-07,6.449438760824933e-10,0.0
1852,1.5495098537599006e-07,2.6042181744401205e-09,0.0
1853,1.5706181066832414e-07,1.1943863675867306e-09,0.0
1854,2.23933135146126e-07,5.195664454227256e-10,5.195664454227256e-10
1855,2.6110130590950575e-07,5.306937111981824e-10,5.306937111981824e-09
1856,2.3607982058138077e-07,2.0708756931497874e-09,0.0
1857,2.1966790697547367e-07,9.763018171682347e-10,0.0
1858,2.16300485078591e-07,9.787352039936081e-10,0.0
1859,1.904472810565494e-07,0.0,0.0
1860,1.6477861741748256e-07,4.577183909670879e-10,0.0
1861,2.1646273040687447e-07,9.431927461278633e-10,0.0
1862,2.647540018330119e-07,1.3553959066214816e-09,0.0
1863,2.2276008593280494e-07,4.994620828036034e-10,0.0
1864,2.1288591689483383e-07,0.0,9.589455896019672e-10
1865,2.3298879803235195e-07,9.41368871743009e-10,0.0
1866,2.1408696326830068e-07,4.865612912574591e-10,0.0
1867,2.1643538516968874e-07,2.91168689159349e-09,0.0
1868,1.363405255361272e-07,4.93987406535723e-10,0.0
1869,1.982708752734652e-07,3.4184632902167778e-09,0.0
1870,2.2362790730312554e-07,1.7202146374017957e-09,0.0
1871,1.6356612420054262e-07,1.0621177271019633e-09,0.0
1872,1.6085923082442832e-07,6.047339295989218e-10,0.0
1873,1.38875307698072e-07,2.9930022904522957e-09,0.0
1874,1.4578046503288533e-07,0.0,0.0
1875,1.853774787008433e-07,0.0,0.0
1876,1.6021939508448213e-07,2.418405919968336e-09,0.0
1877,1.8492599629382767e-07,6.184815992682502e-10,0.0
1878,1.4191858532797141e-07,1.2078177347163432e-09,0.0
1879,1.7961416887146697e-07,0.0,0.0
1880,1.2450622044468673e-07,6.417846032391594e-09,3.2089231272180996e-09
1881,1.868632057977493e-07,1.3945015142624584e-09,0.0
1882,1.5440493861262894e-07,6.655385131892899e-10,1.3310770263785798e-09
1883,1.5671960618135472e-07,2.5277356319186595e-09,1.8958017378167824e-09
1884,1.2345173772132512e-07,6.601696966868076e-10,1.3203393933736152e-09
1885,1.0441930076154904e-07,0.0,0.0
1886,9.680195844907757e-08,0.0,0.0
1887,1.1556196888307113e-07,0.0,0.0
1888,8.559829467458258e-08,6.340614699951175e-10,0.0
1889,1.4848374352283145e-07,1.2530273485467092e-09,0.0
1890,1.3895299488808632e-07,6.554386478008212e-10,0.0
1891,1.0135009631540015e-07,6.374220040683554e-10,0.0
1892,1.1722118387069713e-07,6.268512375839919e-10,0.0
1893,9.668713918387084e-08,0.0,0.0
1894,1.0082462864602348e-07,6.301539290376468e-10,6.301539290376468e-10
1895,1.492616368281574e-07,1.8055843487019274e-09,0.0
1896,1.0909503878053783e-07,0.0,0.0
1897,1.0779420378526083e-07,1.7480140668268973e-09,0.0
1898,1.0524539995060422e-07,1.13167097914868e-09,0.0
1899,1.0668226657628566e-07,0.0,0.0
1900,1.1524137910612353e-07,0.0,0.0
1901,8.103671156334258e-08,0.0,0.0
1902,8.101968074214483e-08,4.910283846193408e-10,0.0
1903,9.990407701110371e-08,5.400220270956879e-10,0.0
1904,9.029370140467563e-08,0.0,0.0
1905,8.51525232548056e-08,5.160759042333041e-10,0.0
1906,9.825392410789391e-08,1.0288369045596824e-09,0.0
1907,8.022835906729142e-08,3.599990305858114e-09,0.0
1908,1.085416965196373e-07,9.822778146428846e-10,0.0
1909,1.0836937480718234e-07,1.1001967115120692e-09,5.500983557560346e-10
1910,1.0100445013705439e-07,0.0,5.344150677544235e-10
1911,7.714542249459555e-08,0.0,1.0640748282497725e-09
1912,1.1148161416230096e-07,4.688479104952847e-09,0.0
1913,9.545381196573999e-08,5.30298971401777e-10,0.0
1914,1.245594329901678e-07,2.0090231145353243e-09,0.0
1915,8.599955902965917e-08,1.1780761921542648e-09,0.0
1916,1.0657838167560385e-07,1.0987462051303964e-09,0.0
1917,8.992467748214494e-08,0.0,0.0
1918,9.303964887408256e-08,0.0,0.0
1919,7.55043565447977e-08,0.0,0.0
1920,9.010956025790051e-08,1.514446346106979e-09,0.0
1921,9.99602658424692e-08,0.0,0.0
1922,1.5272325981641188e-07,0.0,1.4755870969551665e-09
1923,9.023555946896522e-08,6.369568872344189e-09,0.0
1924,9.797634303865266e-08,0.0,0.0
1925,1.231795909717448e-07,1.0998177923937646e-09,0.0
1926,8.248142435718364e-08,1.1146138456652466e-09,1.1146138456652466e-09
1927,1.0034302633243897e-07,1.1149224876660924e-09,0.0
1928,9.826395430678758e-08,0.0,0.0
1929,1.1251810150270103e-07,0.0,0.0
1930,1.1658999987673724e-07,0.0,0.0
1931,6.615106862284392e-08,0.0,0.0
1932,7.452485029091349e-08,3.287861094491973e-09,0.0
1933,1.0553009399671964e-07,0.0,0.0
1934,9.46544798097193e-08,0.0,0.0
1935,8.856530442358235e-08,0.0,1.196828414151696e-09
1936,1.1033490210365926e-07,1.2124714565686645e-09,0.0
1937,8.813782681471594e-08,0.0,0.0
1938,7.13086780734784e-08,0.0,0.0
1939,9.176429927038043e-08,0.0,0.0
1940,9.889553354014424e-08,0.0,0.0
1941,1.8299316195680149e-07,0.0,0.0
1942,1.2136847260535433e-07,0.0,6.068423541449874e-09
1943,9.580676252340936e-08,0.0,0.0
1944,1.092483259412802e-07,0.0,0.0
1945,1.590307974197458e-07,2.178504043826024e-09,0.0
1946,1.1276094191714492e-07,0.0,0.0
1947,1.0251948800998889e-07,1.1920870957027319e-09,0.0
1948,1.1632919694193333e-07,1.0871887834440486e-09,1.0871887834440486e-09
1949,8.442627219551468e-08,9.817008317369869e-10,0.0
1950,1.0316300524948474e-07,0.0,0.0
1951,9.488647378930182e-08,2.1322803522849654e-09,0.0
1952,1.0333907773940609e-07,0.0,0.0
1953,1.0235136294056701e-07,0.0,0.0
1954,7.427127712844594e-08,0.0,0.0
1955,9.104039477847437e-08,0.0,0.0
1956,1.3953826893953192e-07,0.0,0.0
1957,1.0778745895834163e-07,0.0,8.835037701437898e-10
1958,1.166386311979295e-07,8.272243445794913e-10,0.0
1959,8.835852582933512e-08,1.5501495642666896e-09,0.0
1960,1.1073333539002306e-07,1.3841666701708277e-09,0.0
1961,9.449496563007642e-08,0.0,0.0
1962,1.135210183633717e-07,0.0,0.0
1963,9.181795590507136e-08,0.0,0.0
1964,1.2776333768727e-07,6.083968329129164e-10,6.083968329129164e-10
1965,1.1764893415033839e-07,0.0,0.0
1966,1.1299712454615474e-07,5.539074754423723e-10,1.1078149508847446e-09
1967,1.272026572962659e-07,1.479100675272349e-09,4.930335584241163e-10
1968,1.1048882875286381e-07,4.4914158503495116e-10,0.0
1969,1.0582296017247472e-07,4.5417578031781147e-10,0.0
1970,8.967513664970284e-08,1.3796175313274261e-09,0.0
1971,1.0276795059382948e-07,5.138397485282553e-10,0.0
1972,1.0773308645184443e-07,1.0260293725750103e-09,0.0
1973,8.545466023690551e-08,2.205281512956958e-09,0.0
1974,5.738083252992965e-08,0.0,0.0
1975,7.881842556400898e-08,5.711480177694739e-10,0.0
1976,9.884401563908796e-08,0.0,0.0
1977,5.818013892877616e-08,5.876781838942691e-10,0.0
1978,8.19801595497438e-08,1.7821774056514528e-09,0.0
1979,1.2113584801909383e-07,5.266775904289034e-09,0.0
1980,7.618102060291676e-08,0.0,0.0
1981,8.855769451088236e-08,2.5302198114474095e-09,0.0
1982,7.324852724366337e-08,6.207502289967692e-10,0.0
1983,8.083604718933657e-08,1.2630632095778083e-09,0.0
1984,8.176601884457568e-08,1.1598016991243298e-09,0.0
1985,9.985826032732348e-08,1.8046674155058895e-09,0.0
1986,1.1089798235275339e-07,0.0,0.0
1987,8.738468082469808e-08,0.0,0.0
1988,8.635037485049679e-08,0.0,0.0
1989,9.329807681979219e-08,0.0,0.0
1990,6.265948648831454e-08,5.44865097484859e-10,0.0
1991,8.030207254705601e-08,5.861465202094962e-10,0.0
1992,7.879220120798891e-08,0.0,0.0
1993,7.921066291771695e-08,0.0,0.0
1994,9.336620010458319e-08,1.5824779264761446e-09,0.0
1995,8.350574098869856e-08,0.0,0.0
1996,8.274042784250923e-08,0.0,0.0
1997,8.486963132270375e-08,0.0,0.0
1998,8.77335804005952e-08,0.0,0.0
1999,8.866190626122261e-08,1.3710603485872497e-09,0.0
2000,8.836062725947613e-08,4.4180314962005696e-10,0.0
2001,9.813914747525132e-08,4.3812117822561447e-10,0.0
2002,9.901560282798982e-08,0.0,0.0
2003,1.0167292074925172e-07,8.333845835650777e-10,0.0
2004,9.250061872023707e-08,2.2023956547378987e-09,0.0
2005,1.1169298730351329e-07,4.5037495954858286e-10,0.0
2006,1.0994766341809736e-07,0.0,0.0
2007,1.4420070826304254e-07,1.1983438685803094e-09,0.0
2008,1.4006976378766467e-07,0.0,0.0
2009,1.8882042596146675e-07,1.907277002999308e-09,0.0
2010,2.4280295818357445e-07,4.723793023408973e-10,0.0
2011,3.460694699697342e-07,3.82397197240536e-10,0.0
2012,3.281699534340987e-07,0.0,0.0
2013,3.4389910297250026e-07,2.789125042035323e-10,0.0
2014,3.417072420575096e-07,4.330890368553497e-10,0.0
2015,3.606368110808944e-07,6.649726325136385e-10,0.0
2016,3.7864095503437056e-07,8.285360175719347e-10,6.214020409345267e-10
2017,3.944478450534916e-07,1.2578056374223934e-09,0.0
2018,3.7121492368896725e-07,7.744400121190154e-10,0.0
2019,4.0076018592571927e-07,0.0,0.0
