year,espaces_NOUN égaux_ADJ,espaces_NOUN egaux_ADJ,espaces_NOUN légaux_ADJ
1800,3.0498395631184394e-07,0.0,0.0
1801,7.143547975374531e-08,0.0,0.0
1802,1.9245425164626795e-07,0.0,0.0
1803,1.6577882888668682e-07,1.950339223455444e-09,0.0
1804,1.557266102736321e-07,0.0,0.0
1805,2.2174445746259153e-07,8.528632911009026e-09,0.0
1806,2.507052272449073e-07,8.645007376628655e-09,0.0
1807,1.8505208743135881e-07,0.0,0.0
1808,4.985362878073829e-08,0.0,0.0
1809,1.7620438086396462e-07,0.0,0.0
1810,1.4742798271072388e-07,0.0,0.0
1811,1.9555199060050654e-07,0.0,0.0
1812,1.9203899626063503e-07,0.0,0.0
1813,5.463909147351842e-08,0.0,0.0
1814,1.6992056828257773e-07,6.293354282149721e-09,0.0
1815,6.74305908887618e-08,0.0,0.0
1816,1.321034233114915e-07,6.952811659743929e-09,0.0
1817,7.005930058312515e-08,1.556873407970727e-09,0.0
1818,5.841376804482934e-08,1.1921177378582115e-09,0.0
1819,2.0495079411375627e-07,1.035105001712111e-09,0.0
1820,1.0561168295453172e-07,0.0,0.0
1821,2.031466550533878e-07,0.0,0.0
1822,1.082766516447009e-07,0.0,0.0
1823,1.0475648082319822e-07,0.0,0.0
1824,1.1031657720650401e-07,8.421112696055388e-10,0.0
1825,1.1623184548170684e-07,0.0,0.0
1826,2.30769188647173e-07,0.0,8.807984341885344e-10
1827,6.636436467033491e-08,0.0,0.0
1828,1.9261833017480967e-07,9.172301251858528e-10,0.0
1829,1.0545006290385572e-07,0.0,0.0
1830,1.0123730476152559e-07,1.0436835840010872e-09,0.0
1831,7.639690835503643e-08,0.0,0.0
1832,1.2853470821028168e-07,0.0,0.0
1833,9.151066393542351e-08,0.0,0.0
1834,1.2414926686687977e-07,0.0,0.0
1835,5.445423312266939e-08,0.0,0.0
1836,4.435695188931277e-08,0.0,0.0
1837,7.72325918774186e-08,0.0,0.0
1838,1.117252637072852e-07,0.0,0.0
1839,1.0766871838541192e-07,0.0,0.0
1840,5.7327198987877637e-08,0.0,0.0
1841,7.76886395215115e-08,6.420548537278137e-10,0.0
1842,4.9641162291891305e-08,0.0,0.0
1843,4.784597962270709e-08,0.0,0.0
1844,4.665277231197251e-08,0.0,0.0
1845,7.589110140315825e-08,0.0,0.0
1846,8.02066679739255e-08,0.0,0.0
1847,8.25163226636505e-08,0.0,0.0
1848,8.045221733254948e-08,0.0,0.0
1849,7.29009101974043e-08,0.0,0.0
1850,9.233034603539636e-08,0.0,0.0
1851,5.611011744122152e-08,0.0,0.0
1852,1.562530940191209e-07,0.0,0.0
1853,6.091370607919089e-08,0.0,0.0
1854,5.819144277552368e-08,0.0,0.0
1855,3.3964397516683675e-08,0.0,0.0
1856,5.901995692170203e-08,0.0,0.0
1857,5.369659916709679e-08,0.0,0.0
1858,6.900083349137276e-08,0.0,0.0
1859,4.53203412575931e-08,0.0,0.0
1860,3.204028686809579e-08,0.0,0.0
1861,9.007490575640986e-08,0.0,0.0
1862,3.4788495639759276e-08,0.0,0.0
1863,5.8437063188421234e-08,0.0,0.0
1864,5.657778956447146e-08,4.794727948009836e-10,0.0
1865,2.3534221682552925e-08,0.0,0.0
1866,5.303517980337347e-08,0.0,0.0
1867,6.017486242626546e-08,0.0,0.0
1868,6.372437866275504e-08,0.0,0.0
1869,4.981189505315342e-08,0.0,0.0
1870,1.3073631066617963e-07,0.0,0.0
1871,8.815577245968598e-08,0.0,0.0
1872,2.8422494580127022e-08,0.0,0.0
1873,4.6092235805872406e-08,0.0,0.0
1874,4.122480135038131e-08,0.0,0.0
1875,8.811151985810284e-08,0.0,0.0
1876,4.232210315535667e-08,6.04601479992084e-10,0.0
1877,7.8547159887421e-08,6.184815992682502e-10,0.0
1878,4.589707458535486e-08,0.0,0.0
1879,4.2765275765077604e-08,0.0,0.0
1880,1.6044616302224313e-08,0.0,0.0
1881,2.5101027034679646e-08,0.0,0.0
1882,9.983077475794744e-09,0.0,0.0
1883,3.981183382961717e-08,0.0,0.0
1884,3.498899303622238e-08,0.0,0.0
1885,3.674012205578947e-08,0.0,0.0
1886,1.1616235084943582e-08,0.0,0.0
1887,3.656197833379338e-08,0.0,0.0
1888,2.599652049184442e-08,1.268122939990235e-09,0.0
1889,1.7542383545787743e-08,0.0,0.0
1890,2.0974036729626278e-08,0.0,0.0
1891,1.7210394887001712e-08,6.374220040683554e-10,0.0
1892,3.384996816180319e-08,0.0,0.0
1893,1.9091091374434654e-08,0.0,0.0
1894,1.2603078580752936e-08,0.0,0.0
1895,2.1065151400989635e-08,0.0,0.0
1896,2.0049897742069334e-08,0.0,0.0
1897,1.6897470089816125e-08,0.0,0.0
1898,2.6594268121016285e-08,0.0,0.0
1899,1.713549302451156e-08,0.0,0.0
1900,1.972600216504361e-08,0.0,0.0
1901,2.9620316865930363e-08,0.0,0.0
1902,2.7006560543441083e-08,4.910283846193408e-10,0.0
1903,1.296052865029651e-08,3.2401321625741275e-09,0.0
1904,2.042357571951925e-08,0.0,0.0
1905,2.7352022868853965e-08,0.0,0.0
1906,2.0576738535282857e-08,2.0576738091193647e-09,0.0
1907,9.257117739025489e-09,0.0,0.0
1908,1.7680999775393502e-08,4.911389073214423e-10,0.0
1909,1.7603147384193107e-08,0.0,0.0
1910,2.8858414324872683e-08,0.0,0.0
1911,2.7133907565257687e-08,0.0,0.0
1912,3.3861237369592345e-08,0.0,0.0
1913,4.825720623102825e-08,0.0,0.0
1914,1.2723813114234872e-08,0.0,0.0
1915,5.890381071793627e-09,0.0,0.0
1916,3.735737053034427e-08,0.0,0.0
1917,3.289927441585405e-09,0.0,0.0
1918,1.722956355365568e-08,0.0,0.0
1919,2.762354567309444e-09,0.0,0.0
1920,1.817335615328375e-08,0.0,0.0
1921,3.634918854800162e-08,0.0,0.0
1922,2.3609393551282665e-08,0.0,0.0
1923,1.0615948120573648e-08,0.0,0.0
1924,1.0313299547703991e-08,0.0,0.0
1925,1.4297631523163545e-08,0.0,0.0
1926,2.452150482668003e-08,0.0,0.0
1927,2.4528294062520217e-08,0.0,0.0
1928,5.713020723163709e-09,0.0,0.0
1929,6.684243825105796e-09,0.0,0.0
1930,2.100720708497761e-09,0.0,0.0
1931,4.5621426636444085e-09,0.0,0.0
1932,9.863582839386709e-09,0.0,0.0
1933,1.1470662641954732e-08,1.1470662641954732e-08,0.0
1934,2.3963160344919743e-08,1.1981580172459871e-09,0.0
1935,2.393656828303392e-09,0.0,0.0
1936,6.0623572828433225e-09,0.0,0.0
1937,1.6368453259474336e-08,0.0,0.0
1938,1.2965214679638848e-08,0.0,0.0
1939,4.7411557346777045e-08,0.0,0.0
1940,1.0143131667916805e-08,0.0,0.0
1941,8.854508237732261e-09,0.0,0.0
1942,4.8547388331598995e-08,0.0,0.0
1943,1.7419411690866582e-08,0.0,0.0
1944,2.5705489292704442e-08,0.0,0.0
1945,2.3963544037997053e-08,0.0,0.0
1946,4.5939643200654245e-08,0.0,1.3921104269343232e-09
1947,2.3841742802233057e-08,0.0,0.0
1948,1.6307831529616124e-08,0.0,0.0
1949,1.9634017078828947e-08,9.817008317369869e-10,0.0
1950,1.4889506516624351e-08,0.0,0.0
1951,1.4925962688039363e-08,0.0,0.0
1952,2.2144087452602434e-08,0.0,0.0
1953,4.3095309543161875e-09,0.0,0.0
1954,2.14995790059902e-08,0.0,0.0
1955,1.8771215692936494e-08,0.0,0.0
1956,1.3081712602058815e-08,0.0,0.0
1957,8.835037590415595e-09,0.0,0.0
1958,1.2408365002158916e-08,0.0,0.0
1959,1.007597205671118e-08,7.750747821333448e-10,0.0
1960,8.305000243069571e-09,0.0,0.0
1961,2.084447814354462e-08,0.0,0.0
1962,8.8787386332001e-09,0.0,0.0
1963,1.5518526907953856e-08,0.0,0.0
1964,1.2776333768727e-08,1.2167936658258327e-09,0.0
1965,1.7510538796727815e-08,0.0,5.472043373977442e-10
1966,1.1078149952936656e-08,0.0,0.0
1967,2.465167803222812e-08,0.0,0.0
1968,2.515192853991266e-08,0.0,4.4914158503495116e-10
1969,8.629339909305145e-09,0.0,0.0
1970,1.0577067222072856e-08,0.0,0.0
1971,1.4387513402880359e-08,5.138397485282553e-10,0.0
1972,2.5137719461554298e-08,0.0,0.0
1973,1.929621262775072e-08,0.0,0.0
1974,1.3501372464475025e-08,5.625571675160757e-10,0.0
1975,7.4249242310031605e-09,0.0,0.0
1976,5.713526984862938e-09,0.0,0.0
1977,4.7014254711541525e-09,0.0,0.0
1978,7.128709622605811e-09,0.0,0.0
1979,1.345953837272873e-08,5.851973350345929e-10,0.0
1980,6.822181042309694e-09,0.0,0.0
1981,2.5302198114474095e-09,0.0,0.0
1982,1.5518756057986138e-08,6.207502289967692e-10,0.0
1983,8.841442245000053e-09,0.0,0.0
1984,1.1598016769198694e-08,0.0,0.0
1985,6.015557829641693e-09,0.0,6.015558051686298e-10
1986,9.591176741707841e-09,0.0,0.0
1987,1.7721369260925712e-08,0.0,0.0
1988,1.4391728697660255e-08,0.0,5.996553809062277e-10
1989,9.329808037250586e-09,0.0,1.0976244357863152e-09
1990,1.5256222951620657e-08,0.0,0.0
1991,4.68917216167597e-09,0.0,2.9307325455363298e-09
1992,1.7631821336294706e-08,3.30596661157756e-09,0.0
1993,1.0524494165053966e-08,0.0,5.539207426075166e-10
1994,5.802419433820205e-09,0.0,1.5824779264761446e-09
1995,5.964695848348356e-09,0.0,5.422450821690461e-10
1996,1.014237493990322e-08,0.0,1.6014276571496566e-09
1997,5.274384040632185e-09,0.0,9.58978896292706e-10
1998,8.10582001520288e-09,0.0,9.536258449571733e-10
1999,9.140402212892695e-09,0.0,4.570201161957499e-10
2000,8.394259509714175e-09,0.0,3.97622823555821e-09
2001,7.448059946568719e-09,0.0,2.190605918883648e-09
2002,1.2267419968736704e-08,0.0,1.752488598683044e-09
2003,4.583615265119079e-09,8.333845835650777e-10,4.1669229178253886e-10
2004,7.928623979580607e-09,0.0,1.3214374039449694e-09
2005,1.0358624180639708e-08,0.0,1.8014998381943315e-09
2006,9.059357708451898e-09,0.0,1.6471559671771274e-09
2007,1.078509459517818e-08,0.0,1.1983438685803094e-09
2008,7.663391698997657e-09,0.0,8.514879357157668e-10
2009,3.814554005998616e-09,0.0,9.53638501499654e-10
2010,5.196172381261022e-09,0.0,9.447586046817946e-10
2011,6.118355155848576e-09,0.0,7.64794394481072e-10
2012,3.744677901096338e-09,0.0,3.063827413996023e-09
2013,1.0040849929282558e-08,0.0,0.0
2014,3.4647122948427977e-09,0.0,1.5158115873603606e-09
2015,6.871383906315032e-09,0.0,8.866301581811342e-10
2016,8.906762438698479e-09,0.0,0.0
2017,4.779661555431858e-09,0.0,1.7609279590047322e-09
2018,3.0977600484760615e-09,0.0,1.290733298020541e-09
2019,3.3162841361900064e-09,0.0,7.65296326310505e-10
