year,valeurs_NOUN égales_ADJ,valeurs_NOUN egales_ADJ,valeurs_NOUN légales_ADJ
1845,4.586947284224152e-07,2.2320911785556063e-09,1.1160455892778032e-09
1846,2.125184010992598e-07,5.854501328173001e-10,5.854501328173001e-10
1847,1.7042586364368617e-07,0.0,0.0
1848,9.010648227558704e-08,0.0,8.84974404868899e-09
1849,1.0558062513155164e-07,0.0,8.379414939696517e-10
1850,1.5886250537278102e-07,6.788996032014438e-10,6.788996032014438e-10
1851,2.0960675328751677e-07,0.0,6.449438760824933e-10
1852,1.4974254725075298e-07,6.510545436100301e-10,6.510545436100301e-10
1853,1.0391161708867003e-07,0.0,0.0
1854,1.8340695362439874e-07,2.0782657816909023e-09,0.0
1855,9.28714030123956e-08,0.0,7.429711956774554e-09
1856,1.0354378332522174e-07,0.0,0.0
1857,7.419893677251821e-08,0.0,4.881509085841174e-10
1858,1.2576747110415454e-07,4.893676019968041e-10,4.893676019968041e-10
1859,1.8179058258738223e-07,5.092173349652285e-10,5.092173349652285e-09
1860,8.10161537856402e-08,0.0,0.0
1861,1.0516598791809884e-07,0.0,4.715963619617014e-09
1862,8.945612961497318e-08,0.0,0.0
1863,1.3535422738186753e-07,4.994620828036034e-10,0.0
1864,1.0931979943507031e-07,0.0,0.0
1865,6.966129717511649e-08,0.0,0.0
1866,6.3252969084715e-08,0.0,0.0
1867,1.2229085655235394e-07,4.85281148598915e-10,0.0
1868,1.7931742490873148e-07,0.0,4.93987406535723e-10
1869,1.3527348130537575e-07,0.0,3.4184632902167778e-09
1870,1.599799617224562e-07,5.734048791339319e-10,0.0
1871,1.656903663160847e-07,0.0,0.0
1872,1.1550417866601492e-07,0.0,9.675742873582749e-09
1873,1.4665711489669775e-07,2.3944017879529156e-09,5.986004469882289e-10
1874,1.8820018965470808e-07,5.974609140757536e-10,0.0
1875,1.1156978274584617e-07,5.721527140956084e-10,5.721527140956084e-10
1876,1.6203320285512746e-07,0.0,6.04601479992084e-10
1877,9.091679231687522e-08,0.0,0.0
1878,1.6063975749602832e-07,0.0,3.0195443923020093e-09
1879,1.2707396024325135e-07,0.0,1.221865053580018e-09
1880,1.2899870682758774e-07,0.0,5.776061406947974e-09
1881,1.1156011936463983e-07,0.0,6.972507571312292e-10
1882,7.454030992448679e-08,0.0,5.324308105514319e-09
1883,1.1122036625010878e-07,6.319338941018771e-10,3.791603475633565e-09
1884,1.3665513165506127e-07,0.0,3.9610181801208455e-09
1885,1.6823109660890623e-07,0.0,5.156508553483263e-09
1886,1.561738258715195e-07,0.0,3.2267319927115068e-09
1887,1.5342972403686872e-07,6.528924623161458e-10,6.528924512139156e-09
1888,1.6739222985506785e-07,6.340614699951175e-10,5.706553452000662e-09
1889,1.4660419367373834e-07,6.265136742733546e-10,9.397704836544563e-09
1890,1.2584422393047134e-07,0.0,3.9326319978272295e-09
1891,1.3640830331951292e-07,0.0,8.286486163910922e-09
1892,1.3038506097018399e-07,0.0,5.641661360300532e-09
1893,1.3240595819752343e-07,0.0,8.005941687372342e-09
1894,1.2035940244459198e-07,0.0,7.561847148451761e-09
1895,1.287983479869581e-07,0.0,2.4074457982692365e-09
1896,4.3461102450237377e-07,1.179405795248556e-09,3.5382172747233653e-09
1897,1.042981736532056e-07,0.0,1.3984112534615178e-08
1898,9.788954002942774e-08,0.0,1.13167097914868e-09
1899,8.070264811976813e-08,0.0,1.1055156790007459e-08
1900,1.0070642986192979e-07,5.191053142894475e-10,5.191053142894475e-10
1901,9.444968895877537e-08,5.588738916095792e-10,0.0
1902,1.0802624217376433e-07,4.910283846193408e-10,2.9461704187383475e-09
1903,1.1016449263934192e-07,5.400220270956879e-10,5.400220270956879e-10
1904,1.478021971479393e-07,0.0,1.0749250378694342e-09
1905,1.486298657482621e-07,0.0,2.0643036169332163e-09
1906,1.3529205489248852e-07,0.0,6.6874399351490865e-09
1907,9.308546822239805e-08,0.0,4.6285588695127444e-09
1908,1.0559486440797627e-07,0.0,1.620758460774141e-08
1909,1.0341849332462516e-07,0.0,1.1001967115120692e-09
1910,9.512588405868883e-08,1.068830135508847e-09,3.740905363258662e-09
1911,1.377976843741635e-07,0.0,1.0640748282497725e-09
1912,1.0002088401961373e-07,5.209421227725386e-10,1.0418842455450772e-09
1913,9.280231694219765e-08,0.0,4.242391771214216e-09
1914,9.777245679742919e-08,0.0,0.0
1915,8.482148672328549e-08,0.0,1.1780761921542648e-09
1916,7.91097249930317e-08,0.0,3.2962386153911893e-09
1917,9.102132025873289e-08,0.0,4.386569774084137e-09
1918,8.614782132099208e-08,0.0,4.594550517822427e-09
1919,7.826670866961649e-08,0.0,4.603924352863942e-09
1920,1.1055458060127421e-07,0.0,0.0
1921,1.4009582116614183e-07,0.0,7.572747429129834e-10
1922,1.0476668421688373e-07,0.0,1.4755870969551665e-09
1923,1.1465223792583856e-07,0.0,5.307974060286824e-09
1924,6.961477083677892e-08,0.0,7.734974438733389e-09
1925,6.598907020816114e-08,0.0,1.0998177923937646e-09
1926,1.1034676816734645e-07,0.0,0.0
1927,8.696395070728613e-08,0.0,2.2298449753321847e-09
1928,5.3702393643106916e-08,0.0,2.2852082448565625e-09
1929,1.0360577817891681e-07,0.0,2.2280812750352652e-09
1930,1.396979314449709e-07,1.0503603542488804e-09,5.2518016602221e-09
1931,1.1633463969928926e-07,0.0,1.1405356659111021e-09
1932,7.452484851455665e-08,0.0,3.287861094491973e-09
1933,1.089712924340347e-07,0.0,4.588264879146209e-09
1934,1.4976974682667787e-07,0.0,0.0
1935,1.041240693666623e-07,0.0,0.0
1936,1.394342206140209e-07,0.0,1.2124714565686645e-09
1937,1.0954272511298768e-07,0.0,0.0
1938,1.0501823766162488e-07,0.0,1.5558256905023882e-08
1939,8.717609034647467e-08,0.0,4.588215141154706e-09
1940,1.2932493120842992e-07,2.5357829169792012e-09,0.0
1941,1.151085982087352e-07,0.0,0.0
1942,8.799214157306778e-08,0.0,0.0
1943,1.2774235358392616e-07,0.0,0.0
1944,1.0603514510876266e-07,0.0,3.2131861615880553e-09
1945,9.149717072887142e-08,0.0,0.0
1946,7.79581839083221e-08,0.0,4.1763312808029696e-09
1947,1.1563244584067434e-07,0.0,3.5762612871081956e-09
1948,8.914948068650119e-08,0.0,2.174377566888097e-09
1949,1.0504199110528134e-07,0.0,0.0
1950,6.062155932795577e-08,0.0,0.0
1951,7.462980988748313e-08,0.0,0.0
1952,1.0439355691005403e-07,0.0,0.0
1953,1.260537771941017e-07,0.0,3.232148326759443e-09
1954,1.0163437735855041e-07,0.0,1.9545072227344917e-09
1955,9.010183532609517e-08,0.0,9.385607846468247e-10
1956,9.418833002428073e-08,8.72114158667614e-10,8.72114158667614e-10
1957,1.4136060144664953e-07,0.0,0.0
1958,9.926692001727133e-08,0.0,8.272243445794913e-10
1959,1.4416390570204385e-07,0.0,7.750747821333448e-10
1960,1.2180666431049758e-07,0.0,6.920833350854139e-10
1961,1.0005349082575776e-07,0.0,6.948159270159238e-10
1962,8.307962673370639e-08,6.341956404476434e-10,1.9025869768540815e-09
1963,7.56528208967211e-08,0.0,2.5864212993553792e-09
1964,8.639234749807656e-08,0.0,1.2167936658258327e-09
1965,9.35719413064362e-08,1.0944086747954884e-09,2.188817349590977e-09
1966,8.087049252480938e-08,5.539074754423723e-10,4.431259803538978e-09
1967,7.740626983832044e-08,0.0,5.423369309198733e-09
1968,1.0240427883445591e-07,4.4914158503495116e-10,2.245707841908029e-09
1969,7.766406184828156e-08,0.0,3.6334062425424918e-09
1970,9.013501056642781e-08,0.0,9.197450023812337e-10
1971,6.731301027684822e-08,0.0,4.624557625731995e-09
1972,9.798580435926851e-08,5.130146862875051e-10,5.130146862875051e-10
1973,7.773617483053386e-08,0.0,5.513203782392395e-10
1974,5.738083075357281e-08,1.1251143350321513e-09,2.2502286700643026e-09
1975,5.768594846244923e-08,0.0,2.8557400888473694e-09
1976,4.399415587386102e-08,0.0,1.7140580066410394e-09
1977,5.05403221495726e-08,0.0,5.876781838942691e-10
1978,4.81187889533885e-08,0.0,1.1881182704343018e-09
1979,6.320131262782525e-08,0.0,1.7555920051037788e-09
1980,5.400893243745486e-08,0.0,2.8425752862659692e-09
1981,4.933928465788995e-08,6.325549528618524e-10,6.325549528618524e-10
1982,5.0280767993626796e-08,6.207502289967692e-10,2.483000915987077e-09
1983,4.104955309003344e-08,0.0,3.157658134966823e-09
1984,6.842829947117934e-08,0.0,1.1598016991243298e-09
1985,4.271046094572739e-08,0.0,3.609334831011779e-09
1986,2.8773531113301942e-08,0.0,7.792831269171074e-09
1987,7.516304378896166e-08,0.0,6.110816852533674e-10
1988,5.396898572485043e-08,0.0,2.398621523624911e-09
1989,4.225854155492925e-08,0.0,5.488121956886971e-09
1990,3.0512445903241314e-08,0.0,1.6345953479657283e-09
1991,4.2202550787351356e-08,0.0,2.344586080837985e-09
1992,3.691662442406596e-08,0.0,1.2121876835635703e-08
1993,3.212740296021366e-08,5.539207426075166e-10,1.1078414852150331e-09
1994,6.118914797070829e-08,0.0,3.6924485691258724e-09
1995,4.663307606733724e-08,5.422450821690461e-10,3.795715741716776e-09
1996,3.95018808774239e-08,0.0,1.1209993822092201e-08
1997,3.068732468136659e-08,4.79489448146353e-10,2.3974471297094624e-09
1998,2.7178336026167926e-08,0.0,3.337690568372409e-09
1999,3.656160885157078e-08,4.570201161957499e-10,5.941261704833778e-09
2000,2.9159007652879154e-08,0.0,3.5344251969604557e-09
2001,4.512648033028199e-08,4.3812117822561447e-10,3.066848330846028e-09
2002,4.644094886430139e-08,0.0,1.62105191492401e-08
2003,3.083523125724241e-08,0.0,4.583615265119079e-09
2004,3.259545522382723e-08,4.404791253964646e-10,3.9643119897903034e-09
2005,3.783149793434859e-08,4.5037495954858286e-10,6.305249655724765e-09
2006,2.7178073125355695e-08,0.0,4.941467679486777e-09
2007,3.355362920842708e-08,0.0,1.997239706952314e-09
2008,3.363377487630714e-08,0.0,1.7029758714315335e-09
2009,3.4330987830344384e-08,0.0,3.814554005998616e-09
2010,2.0312310056169736e-08,0.0,4.723792912386671e-09
2011,3.135657067332431e-08,0.0,3.82397197240536e-10
2012,2.9616998631354363e-08,0.0,4.085103366691101e-09
2013,2.5938863501551168e-08,0.0,1.1156500168141292e-09
2014,1.8622827724357194e-08,0.0,6.496335691608124e-10
2015,1.773260294157808e-08,0.0,2.881548111233201e-09
2016,2.3613276667333594e-08,0.0,1.6570720351438695e-09
2017,1.0565567976072998e-08,0.0,1.2578056374223934e-09
2018,2.581466773676766e-08,0.0,1.0325866828253538e-09
2019,2.015280387013263e-08,0.0,1.02039510174734e-09
