year,droits_NOUN égaux_ADJ,droits_NOUN egaux_ADJ,droits_NOUN légaux_ADJ
1839,3.104214840732311e-07,0.0,7.201219220931421e-08
1840,3.127517231860111e-07,6.369688665408546e-10,1.293046764661021e-07
1841,3.8587495510000736e-07,2.5682194149112547e-09,1.0016055895789577e-07
1842,3.8773771393607603e-07,1.341653010911159e-09,6.171603850191332e-08
1843,4.288417301268055e-07,5.906911071384968e-10,5.079943576902224e-08
1844,4.3743833089138207e-07,5.488561272137815e-10,9.934296185676317e-08
1845,3.0691253982695343e-07,1.674068439427856e-09,1.06582351500073e-07
1846,3.3077932926062203e-07,0.0,7.435216531348487e-08
1847,4.298399289837107e-07,5.393223645455691e-10,1.1649363074184294e-07
1848,5.832785632264859e-07,1.6090443422100975e-09,1.0297883790144624e-07
1849,3.9718426592116884e-07,0.0,8.547003460535052e-08
1850,3.862938626753021e-07,1.3577992064028876e-09,1.4256892200137372e-07
1851,3.8438653859884653e-07,1.2898877521649865e-09,7.029888138276874e-08
1852,3.548247207163513e-07,1.9531636308300904e-09,6.380334682809519e-08
1853,2.9262466227919504e-07,0.0,6.091370607919089e-08
1854,3.055050683542504e-07,5.195664454227256e-10,8.67675953308833e-08
1855,3.16293437663262e-07,5.306937111981824e-10,5.3600064831016425e-08
1856,3.7897024185440387e-07,2.0708756931497874e-09,9.16362523639691e-08
1857,2.855682907920709e-07,0.0,3.5146865196011845e-08
1858,3.787705225022364e-07,4.893676019968041e-10,8.612869684121449e-08
1859,3.85477534337042e-07,5.092173349652285e-10,9.267755207709172e-08
1860,3.3230355711566517e-07,9.154367819341758e-10,1.3090746620036953e-07
1861,4.0180012206292304e-07,0.0,1.2214346156724787e-07
1862,4.2017271084660024e-07,9.035972525772706e-10,6.641440108978713e-08
1863,3.666051782147406e-07,9.989241656072068e-10,3.745965782009364e-08
1864,3.4234358281537425e-07,4.794727948009836e-10,6.904408422769848e-08
1865,4.1890913848874334e-07,4.706844358715045e-10,8.566456699554692e-08
1866,3.508106942717859e-07,4.865612912574591e-10,1.1482846429267113e-07
1867,3.333881579692388e-07,9.7056229719783e-10,4.610170734054009e-08
1868,4.011177736629179e-07,4.93987406535723e-10,7.558007553143398e-08
1869,3.794494318754005e-07,4.883519144627257e-10,7.325278517100742e-08
1870,3.732865820893494e-07,5.734048791339319e-10,8.085008573743835e-08
1871,3.7492756632673263e-07,3.18635318130589e-09,3.3987767711352035e-08
1872,4.0154333191821934e-07,0.0,6.349706183073067e-08
1873,3.549700693383784e-07,5.986004469882289e-10,8.979007048992571e-08
1874,3.46527343708658e-07,5.974609140757536e-10,7.348769165416158e-08
1875,2.946586619145819e-07,5.721527140956084e-10,1.178634576604054e-07
1876,3.4885505328929867e-07,1.209202959984168e-09,1.0701445840588519e-07
1877,3.401648882572772e-07,1.2369631985365004e-09,6.679601227688181e-08
1878,3.635531413692661e-07,0.0,5.737134123329213e-08
1879,3.3173637348227203e-07,0.0,5.742765862848387e-08
1880,3.285937282271334e-07,0.0,6.482024872411785e-08
1881,2.886618233333138e-07,0.0,8.157833919497648e-08
1882,3.301070989891741e-07,1.3310770263785798e-09,6.256062157206088e-08
1883,3.317653067824722e-07,0.0,5.118664453407362e-08
1884,3.386670641702949e-07,0.0,5.479408571318345e-08
1885,3.6675666592600464e-07,1.933690763067375e-09,4.7697703564608673e-08
1886,3.5623119742922427e-07,6.453463874400711e-10,6.066256019732208e-08
1887,3.1665283017900947e-07,0.0,5.680164383292663e-08
1888,3.1195824590213306e-07,0.0,3.867775077992519e-08
1889,4.2164370483988023e-07,6.265136742733546e-10,6.57839365203472e-08
1890,3.932631784664409e-07,6.554386478008212e-10,5.440140837809082e-08
1891,3.5759373417931783e-07,0.0,6.182993672609882e-08
1892,2.883515719531715e-07,0.0,6.519252671033371e-08
1893,3.023782539912645e-07,0.0,4.865148994781521e-08
1894,3.2074834166451183e-07,0.0,6.805662566833348e-08
1895,3.460703226210171e-07,0.0,7.402896073926968e-08
1896,3.726922273017408e-07,0.0,6.958494225273171e-08
1897,3.321226813568501e-07,0.0,6.001514807341124e-08
1898,3.202628988674405e-07,1.13167097914868e-09,7.355861697533328e-08
1899,4.4386453623701527e-07,2.7637891975018647e-09,5.140648084989152e-08
1900,4.1632245029177284e-07,5.191053142894475e-10,4.4123950715402316e-08
1901,4.895735514764965e-07,0.0,6.25938767484513e-08
1902,3.805469930284744e-07,9.820567692386817e-10,5.4013121086882165e-08
1903,4.314775878810906e-07,1.6200660812870638e-09,6.210253644667318e-08
1904,4.890908940069494e-07,0.0,6.288311737989716e-08
1905,4.381484473015007e-07,5.160759042333041e-10,7.483100716854096e-08
1906,4.2233753561049525e-07,5.144184522798412e-10,5.65860283074926e-08
1907,4.515416378580994e-07,0.0,1.0902828040393331e-07
1908,4.071541468420037e-07,0.0,6.532147489579643e-08
1909,3.9607081703252334e-07,0.0,7.536347695902279e-08
1910,3.6821197113567905e-07,5.344150677544235e-10,8.069667578602946e-08
1911,4.0700862768972e-07,0.0,6.384449313667773e-08
1912,3.8289246617750905e-07,5.209421227725386e-10,6.355493675780366e-08
1913,3.653759961252945e-07,0.0,5.409049563809276e-08
1914,4.17207132841213e-07,2.0090231700464756e-09,5.424362470307642e-08
1915,4.252854921560356e-07,0.0,8.364340686739524e-08
1916,4.7355962351502967e-07,0.0,8.24059682713596e-08
1917,6.261828389142465e-07,0.0,8.882803825827068e-08
1918,6.685070843559515e-07,4.594550517822427e-09,7.466144325007917e-08
1919,6.012725179971312e-07,2.762354567309444e-09,3.9593746947730324e-08
1920,5.126400992594426e-07,2.2716695191604686e-09,9.995346061941746e-08
1921,3.5516185903361475e-07,7.572747429129834e-10,9.541661682987979e-08
1922,4.028352691420878e-07,1.4755870969551665e-09,8.263288009402459e-08
1923,4.957647661285591e-07,1.0615948120573648e-09,1.4543848259052083e-07
1924,3.9448372035622015e-07,0.0,6.574728672603669e-08
1925,4.344280171153514e-07,1.0998177923937646e-09,6.818870446068104e-08
1926,4.1686558915898786e-07,0.0,7.356451414697318e-08
1927,3.8353334730345523e-07,0.0,6.355058257412338e-08
1928,4.3076175870737643e-07,1.1426041224282812e-09,7.426926629250374e-08
1929,4.500724060108041e-07,1.1140406375176326e-09,4.567566636026754e-08
1930,3.6132396985522064e-07,1.0503603542488804e-09,4.4115133435163045e-08
1931,3.706740869802161e-07,1.1405356659111021e-09,5.2464642408267537e-08
1932,4.603005265835236e-07,2.1919073223131136e-09,5.370172928564898e-08
1933,5.620624392577156e-07,1.1470662197865522e-09,5.5059178549754506e-08
1934,4.4451661551647703e-07,0.0,7.188948103475923e-08
1935,3.135690462841012e-07,0.0,4.906996409204112e-08
1936,3.2494236279489996e-07,2.424942913137329e-09,7.153581815799726e-08
1937,2.833001531143964e-07,0.0,4.155068988875854e-08
1938,4.356311933406687e-07,1.2965214457594243e-09,5.4453899167583586e-08
1939,3.0129280048640794e-07,0.0,4.282334131744392e-08
1940,3.0682971896567324e-07,0.0,4.057252667166722e-08
1941,2.862957444449421e-07,0.0,4.427253941230447e-08
1942,2.4273694521070865e-07,0.0,3.944475324146879e-08
1943,4.0354970565203985e-07,2.9032352077962287e-09,1.0741970157823744e-07
1944,3.116790594503982e-07,0.0,2.5705489292704442e-08
1945,5.293765070746304e-07,2.178504043826024e-09,7.189063344625879e-08
1946,5.846864041814115e-07,1.3921104269343232e-09,3.3410651134602176e-08
1947,4.982924224350427e-07,0.0,6.07964452115084e-08
1948,4.4574738922165125e-07,0.0,6.84928949112873e-08
1949,5.674230578733841e-07,0.0,6.675565344949064e-08
1950,4.0095312670018757e-07,4.2541445921528975e-09,4.2541444145172136e-08
1951,3.48627850144112e-07,2.1322803522849654e-09,4.157946797977985e-08
1952,4.3760937273873424e-07,0.0,3.796129277588989e-08
1953,4.4172691104904516e-07,0.0,6.356557946674002e-08
1954,3.4106150792467815e-07,9.772536113672459e-10,4.29991580119804e-08
1955,3.575916593945294e-07,1.8771215692936494e-09,3.0972504561077585e-08
1956,4.0378884591518727e-07,1.744228317335228e-09,5.0582621868855426e-08
1957,3.3219743045265204e-07,0.0,5.03597163969971e-08
1958,3.0690023322677007e-07,3.3088973783179654e-09,3.887954491688106e-08
1959,4.286163459710224e-07,7.750747821333448e-10,3.720359131875739e-08
1960,3.5642293028104177e-07,6.920833350854139e-10,4.982999968206059e-08
1961,3.2031013574851386e-07,3.47407969059077e-09,4.655266749864495e-08
1962,3.6593087315850426e-07,6.341956404476434e-10,2.980719671086263e-08
1963,3.1360357866105915e-07,6.466053248388448e-10,5.6901267697639923e-08
1964,3.936327459541644e-07,0.0,3.8937397306426647e-08
1965,3.759293747407355e-07,1.6416130677043839e-09,6.238129773850076e-08
1966,3.3234448437724495e-07,1.1078149508847446e-09,3.8773524835278295e-08
1967,3.747055075109529e-07,1.9721342336964653e-09,4.289391813960819e-08
1968,3.7772807104374806e-07,8.982831700699023e-10,4.221930893777426e-08
1969,3.842327203074092e-07,4.5417578031781147e-10,6.449295852917203e-08
1970,3.826139334250911e-07,4.598724956395017e-09,9.151463090106837e-08
1971,3.07276167177406e-07,0.0,4.830093669472291e-08
1972,3.442328591063415e-07,3.0780880067027283e-09,3.33459553303328e-08
1973,3.329975015731179e-07,2.7566018356850464e-09,5.402939606824475e-08
1974,3.341589547289914e-07,5.625571675160757e-10,6.413151965034558e-08
1975,3.1184680437945644e-07,5.711480177694739e-10,6.396857799018107e-08
1976,3.108158637132874e-07,2.285410749536254e-09,4.9707682858723956e-08
1977,3.7728938195868977e-07,5.876781727920388e-09,6.17062092533871e-08
1978,3.047523478016956e-07,2.970295565063452e-09,5.940591307762588e-08
1979,2.855763057141303e-07,5.851973350345929e-10,5.969012806250618e-08
1980,3.143888420709118e-07,6.822181042309694e-09,6.879032210527214e-08
1981,2.6946841558128654e-07,0.0,5.566483451957538e-08
1982,3.6624263088924636e-07,6.207502289967692e-10,6.207502423194455e-08
1983,3.3092257467615127e-07,0.0,8.651982841278993e-08
1984,3.438811972955591e-07,1.1598016991243298e-09,5.6250382685085754e-08
1985,2.995747934164683e-07,1.2031116103372597e-09,3.66949031160857e-08
1986,2.8234026672180335e-07,5.994485463567401e-10,6.114375072918676e-08
1987,3.360949278885528e-07,6.110816852533674e-10,7.027439680173941e-08
1988,2.980287376885826e-07,1.1993107618124554e-09,5.0371053050835e-08
1989,4.280735197426111e-07,5.488122178931576e-10,5.597884467078984e-08
1990,3.1329742000707483e-07,1.6345953479657283e-09,6.81081360198732e-08
1991,3.182775571985985e-07,0.0,6.447611866633451e-08
1992,3.102098560248123e-07,5.509944167592096e-10,5.565043587063556e-08
1993,2.869309412290022e-07,5.539207426075166e-10,5.705383721021917e-08
1994,3.3495783213766117e-07,0.0,6.488159698392337e-08
1995,3.036572593373421e-07,2.1689803286761844e-09,7.049185946073067e-08
1996,2.9946696145088936e-07,5.338092190498855e-10,6.405710406554022e-08
1997,3.116681455139769e-07,9.58978896292706e-10,8.534911843938175e-08
1998,3.423516830025619e-07,4.768129224785866e-10,6.77074351029816e-08
1999,2.97977123864257e-07,0.0,9.414614315916836e-08
2000,3.1368023201139295e-07,0.0,8.2617191310419e-08
2001,3.535637915774714e-07,4.3812117822561447e-10,6.659441761924789e-08
2002,3.2377226943935966e-07,8.76244299341522e-10,1.0602556138605834e-07
2003,3.258533638472727e-07,2.083461403401543e-09,8.958883929155448e-08
2004,2.986448350839055e-07,4.404791253964646e-10,7.311953656441439e-08
2005,2.78331725667158e-07,4.5037495954858286e-10,7.341111540881684e-08
2006,2.6766284122459183e-07,4.1178899179428186e-10,8.359316172601439e-08
2007,2.652334387676092e-07,0.0,9.147357787897548e-08
2008,2.8865440526715247e-07,0.0,6.30101055776322e-08
2009,2.627274113820022e-07,0.0,7.056924999915282e-08
2010,2.5366767886225716e-07,0.0,7.227403014953282e-08
2011,1.8737462426088314e-07,0.0,9.024573710547656e-08
2012,1.8042538840745692e-07,0.0,6.0936122925348e-08
2013,2.2870825944210083e-07,0.0,1.2969431872900117e-07
2014,1.8211393637557194e-07,0.0,8.553508479280936e-08
2015,2.1988428500208101e-07,0.0,5.8074275721686774e-08
2016,2.0506266196207434e-07,0.0,9.486737551078761e-08
2017,1.982301682801335e-07,0.0,9.911508530580093e-08
2018,1.8276784885529196e-07,0.0,1.4895063005226916e-07
2019,1.8112012867277372e-07,0.0,1.033150074380984e-07
