year,étais_VERB en_ADP,étais_VERB lent_ADJ,etais_VERB en_ADP
1800,5.973912209356058e-08,0.0,0.0
1801,3.5717739876872656e-08,0.0,0.0
1802,2.4616241489638924e-08,0.0,0.0
1803,1.5602713787643552e-08,0.0,0.0
1804,4.449331569844617e-08,0.0,0.0
1805,1.1371510844071508e-08,0.0,0.0
1806,3.7461699520235925e-08,0.0,0.0
1807,6.263301344233696e-08,0.0,0.0
1808,2.4926814390369145e-08,0.0,2.2660739951163578e-09
1809,3.388545621874073e-08,0.0,0.0
1810,4.44624070894406e-08,0.0,0.0
1811,3.5099073869560016e-08,0.0,7.521229861140455e-09
1812,2.6672083208723052e-08,0.0,2.6672082320544632e-09
1813,2.0130190847567064e-08,0.0,0.0
1814,2.8320094713762956e-08,0.0,0.0
1815,1.8880564667256294e-08,0.0,5.394447111228828e-09
1816,2.3176038865813098e-08,0.0,0.0
1817,4.0478710161551135e-08,0.0,0.0
1818,4.410835785506606e-08,0.0,0.0
1819,5.589566853814176e-08,0.0,1.035105001712111e-09
1820,4.153268307049984e-08,0.0,1.1866481131050932e-09
1821,8.973954379598581e-08,0.0,3.94459531705138e-09
1822,6.015369535816717e-08,0.0,3.0076847679083585e-09
1823,7.214361374963119e-08,0.0,1.9765373782121287e-09
1824,5.894779064874456e-08,0.0,8.421112696055388e-10
1825,5.107157008410468e-08,0.0,3.522177216552791e-09
1826,5.19671061738336e-08,0.0,2.642395191543301e-09
1827,4.7008093417844066e-08,0.0,0.0
1828,6.970948618345574e-08,0.0,9.172301251858528e-10
1829,7.287199821348622e-08,0.0,3.429270423183084e-09
1830,7.097048637660919e-08,0.0,2.0873671680021744e-09
1831,7.327867024287116e-08,0.0,0.0
1832,1.1906372776593344e-07,0.0,2.705993873419743e-09
1833,1.459537202208594e-07,0.0,4.6334514003376626e-09
1834,1.0641365122410207e-07,0.0,1.8669061851994684e-09
1835,1.187404805591541e-07,0.0,3.025235173481633e-09
1836,6.451919887240365e-08,0.0,3.36037508930076e-09
1837,4.940102726891382e-08,0.0,1.3915781860163179e-09
1838,5.9334322344284374e-08,0.0,6.312161904276081e-10
1839,6.571986688186371e-08,0.0,2.0974426639952526e-09
1840,6.815567132889555e-08,0.0,6.369688665408546e-10
1841,5.264849889385914e-08,0.0,1.2841097074556274e-09
1842,5.1653639587811995e-08,0.0,0.0
1843,6.320394874137492e-08,0.0,2.953455480181333e-09
1844,5.0494762149355665e-08,0.0,0.0
1845,5.412821124650691e-08,0.0,5.580227946389016e-10
1846,6.088681203664237e-08,0.0,1.1709002656346001e-09
1847,3.55952778363644e-08,0.0,0.0
1848,5.229394162142853e-08,0.0,8.045221711050488e-10
1849,6.452149392544015e-08,0.0,0.0
1850,7.060555873295016e-08,0.0,1.3577992064028876e-09
1851,5.095056465620473e-08,0.0,1.2898877521649865e-09
1852,5.2735419586724674e-08,0.0,1.9531636308300904e-09
1853,6.867721680237082e-08,0.0,5.971931837933653e-10
1854,4.9358813924982314e-08,0.0,0.0
1855,5.3600064831016425e-08,0.0,5.306937111981824e-10
1856,8.904765280703941e-08,0.0,0.0
1857,4.735063896532665e-08,0.0,9.763018171682347e-10
1858,9.053300686900911e-08,0.0,4.893676019968041e-10
1859,7.383651023928905e-08,0.0,5.092173349652285e-10
1860,1.1351416162597161e-07,0.0,1.8308735638683515e-09
1861,7.734180229590493e-08,0.0,4.715963730639317e-10
1862,7.996835904577893e-08,0.0,9.035972525772706e-10
1863,8.490855663012553e-08,9.989241656072068e-10,1.9978483312144135e-09
1864,7.575670224468922e-08,0.0,0.0
1865,6.401308638714909e-08,0.0,4.706844247692743e-09
1866,7.395731671522299e-08,0.0,9.731225825149181e-10
1867,8.055667422013357e-08,0.0,2.426405742994575e-09
1868,8.891773006780568e-08,4.93987406535723e-10,0.0
1869,8.546158625222233e-08,0.0,1.4650557433881772e-09
1870,7.798306000950106e-08,0.0,1.1468097582678638e-09
1871,9.240424247991541e-08,0.0,1.0621177271019633e-09
1872,8.224381531363179e-08,0.0,6.047339295989218e-10
1873,1.0056487553811166e-07,0.0,0.0
1874,9.43988212043223e-08,0.0,5.974609140757536e-10
1875,9.669381029198121e-08,0.0,0.0
1876,1.0217765122888522e-07,8.464420275799966e-09,0.0
1877,9.339072448710795e-08,0.0,0.0
1878,8.273551799220513e-08,0.0,1.8117265465633636e-09
1879,1.1668811339404783e-07,0.0,0.0
1880,9.819304835900766e-08,0.0,6.417846254436199e-10
1881,1.1016562240229177e-07,0.0,2.091752326904839e-09
1882,9.450646842878996e-08,0.0,6.655385131892899e-10
1883,1.2133131122027407e-07,6.319338941018771e-10,1.2638677882037541e-09
1884,9.242376108886674e-08,0.0,0.0
1885,8.766064496512627e-08,0.0,1.2891271383708158e-09
1886,8.002295004416737e-08,0.0,2.5813855497602844e-09
1887,9.205783868537765e-08,0.0,1.3057849246322917e-09
1888,7.735550155985038e-08,0.0,1.268122939990235e-09
1889,9.836264780460624e-08,0.0,0.0
1890,7.472000618236052e-08,0.0,1.3108772956016423e-09
1891,6.756673087693343e-08,0.0,0.0
1892,7.647584965297938e-08,0.0,6.268512375839919e-10
1893,8.929703909643649e-08,0.0,0.0
1894,8.192001388351855e-08,0.0,6.301539290376468e-10
1895,8.426060560395854e-08,0.0,6.018614495673091e-10
1896,8.96348382184442e-08,0.0,0.0
1897,8.157398667663074e-08,0.0,1.1653427112179315e-09
1898,1.0015288154363589e-07,0.0,5.6583548957434e-10
1899,8.899401393591688e-08,0.0,5.527578395003729e-10
1900,8.876700974269625e-08,0.0,0.0
