year,êtes_VERB à_ADP,êtes_VERB là_ADV,etes_VERB à_ADP,etes_VERB là_ADV
1839,8.03320517661632e-07,1.845749437734412e-07,1.3982950353153e-09,6.9914751765765e-10
1840,7.815608000782959e-07,1.3758527472873538e-07,6.369688665408546e-10,0.0
1841,8.475124104734277e-07,1.9197440792595444e-07,3.2102742686390684e-09,6.420548537278137e-10
1842,9.358029728900874e-07,1.6301083860525978e-07,2.0124795163667386e-09,0.0
1843,9.096643225348089e-07,1.6598420415903092e-07,2.3627644285539873e-09,5.906911071384968e-10
1844,8.781698284110462e-07,1.470934449798733e-07,1.6465684371524958e-09,0.0
1845,8.303379104290798e-07,2.2041899683244992e-07,2.2320911785556063e-09,0.0
1846,8.494881171827728e-07,1.9671124107389915e-07,0.0,0.0
1847,5.948725743110117e-07,1.3590923231276975e-07,0.0,0.0
1848,6.99129770964646e-07,1.7055870671356388e-07,2.413566457803995e-09,0.0
1849,6.158870178296638e-07,1.3658446107456257e-07,8.379414939696517e-10,8.379414939696517e-10
1850,6.931564939804957e-07,1.6361479993065586e-07,2.0366988096043315e-09,0.0
1851,6.494584567917627e-07,1.9219326929942326e-07,6.449438760824933e-10,0.0
1852,7.317852919186407e-07,1.8359737907758245e-07,1.3021090872200602e-09,1.3021090872200602e-09
1853,7.865034490350808e-07,1.702000531622616e-07,1.1943863675867306e-09,5.971931837933653e-10
1854,9.700305554360966e-07,2.041896181026459e-07,1.0391328908454511e-09,5.195664454227256e-10
1855,8.517633887095144e-07,1.7459822743148834e-07,5.306937111981824e-10,0.0
1856,9.065258268492471e-07,1.832725047279382e-07,1.0354378465748937e-09,0.0
1857,7.644443371646048e-07,2.460280654759117e-07,9.763018171682347e-10,0.0
1858,8.935852520153276e-07,2.3147087802044553e-07,1.468102750479261e-09,0.0
1859,8.340979888998845e-07,1.8942884594252973e-07,1.5276520048956854e-09,1.5276520048956854e-09
1860,9.470193731431209e-07,2.503719542801264e-07,5.492620580582752e-09,0.0
1861,9.95539949144586e-07,2.2872424665365543e-07,9.431927461278633e-10,9.431927461278633e-10
1862,1.0490764452697476e-06,1.7846045352598594e-07,4.517986262886353e-10,0.0
1863,9.704548347144737e-07,2.5422619387427403e-07,4.994620828036034e-10,0.0
1864,1.043812289935886e-06,2.2918798947557661e-07,1.4384183844029508e-09,0.0
1865,9.889080274660955e-07,2.1510278713776643e-07,4.706844358715045e-10,0.0
1866,9.273858267988544e-07,2.1262728466808767e-07,1.9462451650298362e-09,4.865612912574591e-10
1867,8.924320127334795e-07,2.479786758158298e-07,1.455843445796745e-09,0.0
1868,7.192456905613653e-07,2.203183839810663e-07,4.93987406535723e-10,0.0
1869,8.902655395104375e-07,2.8080233960281475e-07,9.767038289254515e-10,0.0
1870,8.171019771907595e-07,2.1158639640361798e-07,1.7202146374017957e-09,0.0
1871,6.882522711748607e-07,2.495976616501139e-07,0.0,0.0
1872,8.030866638364387e-07,2.8241075256119075e-07,0.0,0.0
1873,7.66807147556392e-07,2.2627096996075124e-07,5.986004469882289e-10,0.0
1874,7.283048262252123e-07,2.5451834062550915e-07,0.0,0.0
1875,8.788265404291451e-07,2.6776746153700515e-07,5.721527140956084e-10,0.0
1876,9.069022439689434e-07,2.817442918967572e-07,0.0,0.0
1877,7.669171964153065e-07,2.9068635853946034e-07,0.0,0.0
1878,7.355610023296322e-07,2.469987236963789e-07,1.8117265465633636e-09,6.039088673581716e-10
1879,7.673312438782887e-07,2.523151465538831e-07,0.0,6.10932526790009e-10
1880,9.293041216551501e-07,2.483706396105845e-07,6.417846254436199e-10,6.417846254436199e-10
1881,7.774345931466087e-07,2.4543226118112216e-07,2.091752326904839e-09,0.0
1882,9.277607091462414e-07,2.915058701091766e-07,0.0,1.3310770263785798e-09
1883,7.70327403643023e-07,2.249684598609747e-07,1.2638677882037541e-09,0.0
1884,6.449857892221189e-07,2.48223813059667e-07,0.0,0.0
1885,5.588366320807836e-07,2.043266533746646e-07,6.445635691854079e-10,0.0
1886,5.343467819329817e-07,2.1812708439483686e-07,0.0,0.0
1887,6.052313210602733e-07,1.619173275457797e-07,0.0,0.0
1888,5.142238705957425e-07,1.9655905703075405e-07,0.0,0.0
1889,6.164894443827507e-07,1.8356850262080115e-07,6.265136742733546e-10,0.0
1890,5.518793386727339e-07,1.9925334981962806e-07,0.0,0.0
1891,5.073879378869606e-07,1.874020654213382e-07,6.374220040683554e-10,0.0
1892,4.5446714125318977e-07,2.0623406271624845e-07,6.268512375839919e-10,0.0
1893,4.58186178775577e-07,2.1554457418915263e-07,0.0,0.0
1894,5.961256306363794e-07,2.344172571611125e-07,1.2603078580752936e-09,0.0
1895,5.531106808120967e-07,1.919938057426407e-07,3.0093072478365457e-09,0.0
1896,4.823769472750428e-07,2.4944432652773685e-07,1.7691086373616827e-09,5.89702897624278e-10
1897,5.168295160729031e-07,1.6256531409908348e-07,0.0,0.0
1898,4.7190678742481396e-07,2.489676091954607e-07,0.0,0.0
1899,5.505468152477988e-07,2.470827666911646e-07,0.0,0.0
1900,5.076850015939272e-07,2.2736813320989313e-07,5.191053142894475e-10,0.0
1901,5.253414769867959e-07,2.2578505820547434e-07,2.235495566438317e-09,0.0
1902,4.880822075392643e-07,1.6449450868094573e-07,0.0,0.0
1903,5.146409876033431e-07,1.7118698281137767e-07,0.0,0.0
1904,5.084395411358855e-07,1.8864933792883676e-07,5.374625189347171e-10,0.0
1905,5.062704531155759e-07,2.2397694010578562e-07,5.160759042333041e-10,0.0
1906,5.73576585338742e-07,2.8653107619902585e-07,1.5432553013283723e-09,0.0
1907,4.947415277456457e-07,2.957135052383819e-07,0.0,0.0
1908,5.957514872534375e-07,2.8142258656771446e-07,0.0,0.0
1909,5.275443299979088e-07,3.0640478598797927e-07,5.500983557560346e-10,0.0
1910,5.985448865430953e-07,3.4523213798820507e-07,1.068830135508847e-09,0.0
1911,5.144801775713859e-07,2.633585154399043e-07,0.0,0.0
1912,5.610546622847323e-07,2.8026687459714594e-07,3.125652625612929e-09,0.0
1913,5.244656904324074e-07,2.990886116549518e-07,0.0,0.0
1914,5.678838874700887e-07,2.5782463808354805e-07,6.696743715117748e-10,0.0
1915,4.252854921560356e-07,2.6860138291340263e-07,2.3561523843085297e-09,0.0
1916,4.2081978790520225e-07,3.021552004156547e-07,0.0,0.0
1917,4.3646369363159465e-07,3.355725937126408e-07,1.0966424435210342e-09,3.289927441585405e-09
1918,4.6634687578261946e-07,3.170239892824611e-07,0.0,0.0
1919,5.211642246649717e-07,3.968582689140021e-07,0.0,0.0
1920,4.831084083889436e-07,3.4832265782824834e-07,0.0,0.0
1921,5.172186661184242e-07,4.119574725791608e-07,7.572747429129834e-10,0.0
1922,6.013017355144257e-07,4.345604054378782e-07,7.377935484775833e-10,7.377935484775833e-10
1923,5.414133283920819e-07,4.341922874573356e-07,0.0,1.0615948120573648e-09
1924,6.432920827137423e-07,5.543398629015428e-07,1.289162443462999e-09,0.0
1925,6.54391612897598e-07,3.959343928272574e-07,1.0998177923937646e-09,0.0
1926,5.851722448824148e-07,3.154357273160713e-07,1.1146138456652466e-09,0.0
1927,6.611490448449331e-07,5.451971105685516e-07,0.0,0.0
1928,5.518778039004246e-07,4.033392428937077e-07,1.1426041224282812e-09,0.0
1929,6.383452841873805e-07,4.7235323563654674e-07,0.0,0.0
1930,6.480723300228419e-07,3.81280813144258e-07,1.0503603542488804e-09,0.0
1931,5.029762064623355e-07,3.410201543374569e-07,1.1405356659111021e-09,0.0
1932,5.030427132624027e-07,3.671444801511825e-07,1.0959536611565568e-09,0.0
1933,5.563271088249166e-07,2.6841348699235823e-07,0.0,0.0
1934,5.247932222118834e-07,4.636871437924128e-07,0.0,0.0
1935,5.002742682336248e-07,3.267341526225209e-07,0.0,0.0
1936,4.668015094466682e-07,3.661663754428446e-07,1.2124714565686645e-09,0.0
1937,4.784624820786121e-07,3.11000604824585e-07,0.0,0.0
1938,4.913816269436211e-07,3.306129769953259e-07,3.8895642262559704e-09,0.0
1939,4.5729211706202477e-07,3.823512599865353e-07,0.0,0.0
1940,3.5500960393619607e-07,2.5864986241685983e-07,2.5357829169792012e-09,0.0
1941,4.988039563613711e-07,4.1616186763349106e-07,0.0,0.0
1942,5.006449441680161e-07,4.763712411204324e-07,0.0,0.0
1943,4.1516264559504634e-07,4.4129174625595624e-07,0.0,0.0
1944,5.590944169853174e-07,4.434196796410106e-07,0.0,0.0
1945,5.032344461142202e-07,6.099811571402824e-07,0.0,0.0
1946,5.526678137357521e-07,5.498836230799498e-07,2.7842208538686464e-09,0.0
1947,6.71145016895025e-07,5.328629413270392e-07,1.1920870957027319e-09,0.0
1948,5.870819563824625e-07,5.696869038729346e-07,1.0871887834440486e-09,0.0
1949,5.242282554718258e-07,4.0740584950071934e-07,0.0,0.0
1950,6.636465741394204e-07,5.594200160885521e-07,0.0,0.0
1951,6.418163707166968e-07,4.648371145776764e-07,2.1322803522849654e-09,0.0
1952,5.768008008999459e-07,4.2601007521625434e-07,1.0544803918932644e-09,0.0
1953,6.324236778709746e-07,4.815900638277526e-07,0.0,0.0
1954,6.342376082102419e-07,4.622409619514656e-07,2.9317608341017376e-09,0.0
1955,6.635625027229253e-07,4.3736932298088504e-07,9.385607846468247e-10,0.0
1956,6.25305858648062e-07,4.848954517910897e-07,0.0,0.0
1957,5.866464789505699e-07,5.009466121919104e-07,0.0,0.0
1958,6.336538262985414e-07,5.749209321948001e-07,0.0,0.0
1959,6.169595394567295e-07,4.689202341978671e-07,1.5501495642666896e-09,0.0
1960,5.536666662919743e-07,4.5746708110527834e-07,0.0,0.0
1961,6.329773327706789e-07,4.933193054057483e-07,0.0,0.0
1962,6.418059683710453e-07,5.308217509991664e-07,3.805173953708163e-09,0.0
1963,6.336732099043729e-07,4.985326995665673e-07,7.759263453976928e-09,0.0
1964,8.17685361198528e-07,4.4047931169188814e-07,0.0,0.0
1965,5.444683210953372e-07,4.016479806523421e-07,1.2038495533772675e-08,0.0
1966,5.605543833553384e-07,4.6306664103212825e-07,1.1078149508847446e-09,0.0
1967,6.093894739933603e-07,4.708470555669919e-07,0.0,4.930335584241163e-10
1968,5.978074568702141e-07,4.6890380644981633e-07,2.245707841908029e-09,0.0
1969,5.427400537882932e-07,3.5652797691909655e-07,4.5417578031781147e-10,0.0
1970,5.454087954603892e-07,3.6743813325301744e-07,1.8394900047624674e-09,0.0
1971,5.90401896261028e-07,3.560909362931852e-07,1.0276794970565106e-09,0.0
1972,5.530298494704766e-07,3.206341716577299e-07,2.0520587451500205e-09,0.0
1973,4.824053121410543e-07,3.4292128248125664e-07,6.615844760915479e-09,0.0
1974,4.556713122383371e-07,3.1953246093507914e-07,1.1251143350321513e-09,0.0
1975,4.2893216800621303e-07,2.8443170663194906e-07,0.0,1.7134440533084216e-09
1976,5.130747240400524e-07,3.05673694356301e-07,2.856763492431469e-09,0.0
1977,4.466354255328042e-07,3.0676801543449983e-07,1.7630346071939584e-09,0.0
1978,5.14455223310506e-07,3.0415827723118127e-07,0.0,0.0
1979,5.389667308008939e-07,3.388292668660142e-07,7.607565244427406e-09,2.3407893401383717e-09
1980,5.520281547433115e-07,3.445201173235546e-07,3.411090521154847e-09,0.0
1981,4.839045573135081e-07,3.7890040971433336e-07,3.1627747087981106e-09,0.0
1982,5.040491828367522e-07,3.1534111144537746e-07,1.8622506869903077e-09,0.0
1983,5.020676212552644e-07,3.4671086268645013e-07,6.315316047889041e-10,6.315316047889041e-10
1984,4.75518703524358e-07,3.299635693565506e-07,2.3196033982486597e-09,0.0
1985,4.764322056871606e-07,3.585272736472689e-07,1.8046674155058895e-09,0.0
1986,5.383047891882597e-07,3.650641531294241e-07,5.994485463567401e-10,1.1988970927134801e-09
1987,5.120864443597384e-07,3.782595570100966e-07,0.0,0.0
1988,5.354922336664458e-07,3.8497876175824786e-07,1.1993107618124554e-09,0.0
1989,5.515562975233479e-07,3.6166724726172106e-07,5.488122178931576e-10,0.0
1990,4.871093892688805e-07,3.7759150472993497e-07,1.6345953479657283e-09,0.0
1991,4.976383820576302e-07,3.7806449881827575e-07,5.8614650910726596e-09,1.1722930404189924e-09
1992,5.344645614968613e-07,3.4492251188567025e-07,1.65298330578878e-09,1.1019888335184191e-09
1993,5.755236429649813e-07,3.2902892144193174e-07,0.0,0.0
1994,5.44372426247719e-07,3.7082733683746483e-07,5.274926606624319e-10,0.0
1995,4.912740223517176e-07,3.567972726159496e-07,0.0,0.0
1996,5.145921022631228e-07,3.608550400713284e-07,4.270473752399084e-09,1.6014276571496566e-09
1997,5.092177843835088e-07,3.5578116808210325e-07,0.0,0.0
1998,5.416594603957492e-07,3.514111313052126e-07,1.43043876743576e-09,0.0
1999,4.963238211530552e-07,3.272264166298555e-07,4.570201161957499e-10,0.0
2000,4.992375579604413e-07,3.463736675257678e-07,1.3254094488601709e-09,1.7672125984802278e-09
2001,5.073443389846943e-07,3.540019122283411e-07,4.8193329327261836e-09,0.0
2002,5.047166951044346e-07,3.6846071793661395e-07,1.3143663935011318e-09,0.0
2003,5.304493129187904e-07,3.8377359601327043e-07,8.333845835650777e-10,0.0
2004,5.272535190670169e-07,4.061217566686537e-07,1.3214374039449694e-09,0.0
2005,5.728769565394032e-07,4.048870891892875e-07,1.3511248786457486e-09,0.0
2006,7.189835855569982e-07,4.58321153473662e-07,8.235779835885637e-10,0.0
2007,8.464302254651557e-07,6.750670422661642e-07,1.5977917877663117e-09,0.0
2008,8.915078524296405e-07,7.088636948537896e-07,1.7029758714315335e-09,4.257439678578834e-10
2009,1.0594923196549644e-06,8.515991680724255e-07,1.430457752249481e-09,0.0
2010,1.288650764763588e-06,1.198426275550446e-06,1.4171379625338432e-09,0.0
2011,1.8301529962627683e-06,1.3773947102890816e-06,1.529588788962144e-09,0.0
2012,2.1283387923176633e-06,1.653105073273764e-06,1.0212758416727752e-09,0.0
2013,1.9013465362149873e-06,1.7950808341993252e-06,5.578250084070646e-10,0.0
2014,1.9588617305998923e-06,1.9343922303960426e-06,4.330890368553497e-10,0.0
2015,2.0882357603113633e-06,1.882759192994854e-06,4.433150790905671e-10,0.0
2016,2.138865738743334e-06,1.929038944581407e-06,4.1426800878596737e-10,0.0
2017,1.9662018075905507e-06,1.9752581010834547e-06,7.54683426862357e-10,0.0
2018,2.0548475276882527e-06,2.1702389858546667e-06,2.5814667070633845e-10,0.0
2019,2.081350885418942e-06,2.0844120172114344e-06,0.0,0.0
