year,aucun_DET entier_ADJ,aucun_DET chantier_NOUN
1884,0.0,1.1222884843675729e-08
1885,0.0,3.2228177904158883e-09
1886,0.0,7.098810428374236e-09
1887,0.0,7.834709769838355e-09
1888,7.60873763994141e-09,3.1703073499755874e-09
1889,0.0,1.2530273485467092e-09
1890,0.0,1.0487018364813139e-08
1891,6.374220040683554e-10,5.099376032546843e-09
1892,0.0,4.387958441043338e-09
1893,2.463366621796581e-09,1.046930814263547e-08
1894,0.0,2.520615716150587e-09
1895,1.444467478961542e-08,1.8657704714541978e-08
1896,5.89702897624278e-10,3.007484827843854e-08
1897,4.078699600285063e-09,2.4472196713531957e-08
1898,7.921697076085366e-09,6.111023509447477e-08
1899,4.4220627160029835e-09,3.924580482816964e-08
1900,0.0,9.863001082521805e-09
1901,0.0,3.912117296778206e-09
1902,1.4730852093691738e-09,5.89234061543209e-09
1903,5.400220270956879e-10,1.566063922986416e-08
1904,0.0,2.741058935384899e-08
1905,0.0,1.754658074393234e-08
1906,0.0,8.230695236477459e-09
1907,0.0,8.228549397415463e-09
1908,1.964555629285769e-09,9.82277836847345e-09
1909,2.7504918342913243e-09,7.701377313651392e-09
1910,0.0,1.175713115753041e-08
1911,2.6601871816467337e-09,5.1075590534743753e-08
1912,5.209421227725386e-10,1.146072631241779e-08
1913,0.0,1.1136278676993072e-08
1914,6.696743715117748e-10,2.209925398233281e-08
1915,1.1780761921542648e-09,7.068456930880984e-09
1916,0.0,1.977743147030253e-08
1917,5.483212106582869e-09,1.0966424435210342e-08
1918,5.743188147278033e-09,6.89182577673364e-09
1919,1.2890987832747669e-08,2.9465114792515124e-08
1920,3.786115865267448e-09,9.843901693784574e-09
1921,0.0,1.2873670240942658e-08
1922,7.377935484775833e-10,7.377935595798135e-09
1923,5.307974060286824e-09,2.1231896241147297e-09
1924,3.867487219366694e-09,2.578324886925998e-09
1925,5.499089184013428e-09,2.0896538721615343e-08
1926,3.343841648018042e-09,8.916910432255065e-09
1927,3.3447675740205796e-09,8.919380012351041e-09
1928,0.0,1.1426041335305115e-08
1929,0.0,6.684243825105796e-09
1930,0.0,4.201441528017824e-09
1931,0.0,9.124285327288817e-09
1932,7.6716757391182e-09,1.0959536833610173e-08
1933,0.0,3.4411986593596566e-09
1934,8.38710612072191e-09,3.5944740517379614e-09
1935,1.196828414151696e-09,4.787313656606784e-09
1936,3.6374143697059935e-09,1.091224266502877e-08
1937,1.2591118148108649e-09,2.14049007407624e-08
1938,1.0372171566075394e-08,1.2965214457594243e-09
1939,2.5999884911698246e-08,9.176430282309411e-09
1940,3.296517903095264e-08,0.0
1941,0.0,8.854508237732261e-09
1942,0.0,6.068423541449874e-09
1943,2.9032352077962287e-09,2.9032352077962287e-09
1944,9.639558484764166e-09,9.639558484764166e-09
1945,1.5249527862692958e-08,2.178504043826024e-09
1946,2.0881657292193267e-08,8.352662561605939e-09
1947,3.5762612871081956e-09,4.7683483828109274e-09
1948,1.0871887834440486e-09,1.6307832417794543e-08
1949,0.0,1.1780409536754632e-08
1950,1.0635361480382244e-09,2.8715476663165873e-08
1951,0.0,3.198420572836369e-08
1952,3.1634410646574906e-09,2.1089607726842985e-08
1953,8.619061908632375e-09,1.4005975934594517e-08
1954,3.9090144454689835e-09,8.795282502305213e-09
1955,5.631364707880948e-09,9.385608290557457e-09
1956,0.0,8.721141808720745e-09
1957,5.301022731885041e-09,1.5019564092444426e-08
1958,5.790570245522986e-09,1.5717262602521487e-08
1959,3.8753737996444215e-09,1.2401196514133517e-08
1960,2.076250060767393e-09,8.304999910002664e-09
1961,1.3896318540318475e-09,1.042223907177231e-08
1962,3.805173953708163e-09,1.0147129914095387e-08
1963,3.879631726988464e-09,1.0345684753332307e-08
1964,4.867174663303331e-09,7.30076216148845e-09
1965,7.1136563306595235e-09,8.755269398363907e-09
1966,3.3234448526542337e-09,9.416427082520329e-09
1967,2.465167847631733e-09,3.9442684118817795e-09
1968,2.6948494546985557e-09,8.982831700699023e-09
1969,5.450109252791435e-09,1.498780100028796e-08
1970,8.277704743875347e-09,1.3796174702651598e-08
1971,3.083038491169532e-09,7.707596116901527e-09
1972,1.5390440033513642e-09,6.156176346472364e-09
1973,5.513203671370093e-09,1.9847533616612623e-08
1974,3.937900228123681e-09,1.1813700351304135e-08
1975,6.8537762132336866e-09,7.4249242310031605e-09
1976,5.713526984862938e-09,1.9425991037991253e-08
1977,2.3507127355770763e-09,1.2928919712607012e-08
1978,1.7821774056514528e-09,1.2475241506493262e-08
1979,6.437170796402825e-09,1.521513093294402e-08
1980,5.6851505725319385e-09,1.4781391444174119e-08
1981,1.8976649140967083e-09,1.012087885721158e-08
1982,1.2415004579935385e-09,8.069752976958e-09
1983,0.0,1.3262164144656197e-08
1984,2.8995041922996734e-09,5.219107646059484e-09
1985,3.0077789148208467e-09,1.1429560076159362e-08
1986,5.994485352545098e-09,1.1389522436289212e-08
1987,4.277571630240118e-09,1.0388388371751489e-08
1988,2.398621523624911e-09,7.795519785247507e-09
1989,2.1952488715726304e-09,1.0976244357863152e-08
1990,5.44865097484859e-10,1.3621627603654929e-08
1991,5.2753188484189195e-09,1.3481369798284959e-08
1992,2.7549720282848966e-09,1.6529832391753985e-08
1993,0.0,6.09312805766038e-09
1994,3.6924485691258724e-09,7.3848970827405935e-09
1995,2.1689803286761844e-09,1.4640617607142303e-08
1996,1.6014276571496566e-09,1.2811421035152648e-08
1997,1.438468344439059e-09,1.2946214877906925e-08
1998,3.337690568372409e-09,1.621163903120504e-08
1999,4.570201161957499e-10,1.0054442389773044e-08
2000,1.7672125984802278e-09,1.192868515076384e-08
2001,2.6287270138425356e-09,1.358175683030538e-08
2002,2.1906108038649563e-09,1.4458030661579357e-08
2003,2.5001538617175356e-09,2.083461447810464e-08
2004,1.3214374039449694e-09,1.4535811443394664e-08
2005,4.5037495954858286e-10,1.5763124139311913e-08
2006,2.8825228870488218e-09,1.8530504242164625e-08
2007,7.988958938831558e-10,1.3181782443361101e-08
2008,3.405951742863067e-09,1.2772319368803409e-08
2009,1.907277002999308e-09,9.536385237041145e-09
2010,9.447586046817946e-10,9.919965127114239e-09
2011,3.059177577924288e-09,1.0324724075694292e-08
2012,3.063827413996023e-09,7.148930669664821e-09
2013,2.7891249310130206e-09,9.204112638716566e-09
2014,2.165445156521173e-09,8.878325408190335e-09
2015,1.5516027351836215e-09,7.536356344539641e-09
2016,2.0713399884186856e-09,7.871092222444531e-09
2017,1.0062445321423752e-09,3.5218558347427376e-09
2018,1.8070267504555204e-09,8.518839800242262e-09
2019,7.65296326310505e-10,4.846876733299865e-09
