year,en_ADP hyène_NOUN,en_ADP chienne_NOUN
1869,9.767038289254515e-10,1.0255390314739543e-08
1870,0.0,4.013834153937523e-09
1871,0.0,1.0621177271019633e-09
1872,6.047339295989218e-10,8.4662747923403e-09
1873,5.986004469882289e-10,4.190203295451056e-09
1874,0.0,3.584765539965673e-09
1875,1.1443054281912168e-09,1.716458086775674e-09
1876,9.673623679873344e-09,7.255217759905008e-09
1877,0.0,2.4739263970730008e-09
1878,0.0,4.8312708278430705e-09
1879,0.0,5.498392852132383e-09
1880,1.2193908105473383e-08,3.8507077526617195e-09
1881,5.5780060570498335e-09,1.3945015142624584e-09
1882,2.6621540527571597e-09,6.655385131892899e-10
1883,6.951272890631799e-09,5.687405213450347e-09
1884,1.9805090900604227e-09,3.300848483434038e-09
1885,3.86738152613475e-09,6.445635580831777e-09
1886,6.453463874400711e-10,1.097088819790315e-08
1887,6.528924623161458e-10,5.8760321608453125e-09
1888,3.804368819970705e-09,0.0
1889,4.385595886446936e-09,1.0650732740202784e-08
1890,6.554386478008212e-10,4.5880703680722945e-09
1891,7.649063604731055e-09,7.0116419337296065e-09
1892,1.2537024751679837e-09,7.522214851007902e-09
1893,1.2316833108982905e-09,9.23762488724833e-09
1894,4.411077725308132e-09,6.301539290376468e-09
1895,6.018614495673091e-10,1.2037228991346183e-08
1896,0.0,1.0024948871034667e-08
1897,1.1653427112179315e-09,2.330685422435863e-09
1898,9.05336783318944e-09,1.6975064687230201e-09
1899,0.0,5.527578395003729e-10
1900,2.07642125715779e-09,4.15284251431558e-09
1901,0.0,1.676621730339889e-09
1902,2.455141867585553e-09,1.9641135384773634e-09
1903,4.320176216765503e-09,9.1803746826713e-09
1904,7.524475265086039e-09,2.1498500757388683e-09
1905,0.0,5.676835002077496e-09
1906,1.0802787109298606e-08,5.144184522798412e-10
1907,4.114274698707732e-09,2.057137349353866e-09
1908,3.437972351250096e-09,4.911389073214423e-10
1909,1.6502950117569526e-09,1.1001967115120692e-09
1910,2.67207544979442e-09,5.34415089958884e-09
1911,2.128149656499545e-09,4.25629931299909e-09
1912,4.688478938419394e-09,3.646594803896619e-09
1913,1.060597942803554e-09,4.242391771214216e-09
1914,6.696743715117748e-10,4.68772043404897e-09
1915,0.0,1.1780761921542648e-09
1916,0.0,7.69122365795738e-09
1917,1.0966424435210342e-09,1.0966424435210342e-09
1918,0.0,2.2972752589112133e-09
1919,1.8415696745321952e-09,1.8415696745321952e-09
1920,3.028892692213958e-09,0.0
1921,3.7863738810983705e-09,0.0
1922,1.1066902949607993e-08,2.2133805899215986e-09
1923,0.0,3.1847844361720945e-09
1924,0.0,5.156649773851996e-09
1925,0.0,8.798542339150117e-09
1926,1.1146138456652466e-09,5.57306911730393e-09
1927,1.1149224654616319e-08,1.3379070296082318e-08
1928,1.1426041224282812e-09,4.570416489713125e-09
1929,1.1140406375176326e-09,2.2280812750352652e-09
1930,5.2518016602221e-09,3.1510811737689437e-09
1931,3.4216069977333063e-09,6.843213995466613e-09
1932,0.0,4.383814644626227e-09
1933,3.4411986593596566e-09,6.882397318719313e-09
1934,1.1981580172459871e-08,9.585264137967897e-09
1935,1.3165112555668657e-08,1.196828414151696e-09
1936,1.4549657478823974e-08,2.424942913137329e-09
1937,6.295559185076627e-09,6.295559185076627e-09
1938,3.8895642262559704e-09,2.5930428915188486e-09
1939,0.0,7.647025235257843e-09
1940,7.607348528892999e-09,0.0
1941,8.854508237732261e-09,0.0
1942,0.0,0.0
1943,0.0,5.806470415592457e-09
1944,0.0,2.8918675454292497e-08
1945,0.0,2.178504043826024e-09
1946,1.3921104269343232e-09,8.352662561605939e-09
1947,7.152522574216391e-09,7.152522574216391e-09
1948,8.697510267552389e-09,0.0
1949,4.908504269707237e-09,7.853606653895895e-09
1950,8.508289184305795e-09,2.1270722960764488e-09
1951,1.0661401761424827e-09,1.0661401761424827e-09
1952,2.1089607837865287e-09,4.2179215675730575e-09
1953,4.3095309543161875e-09,1.0773827385790469e-09
1954,2.9317608341017376e-09,1.3681550115052232e-08
1955,1.8771215692936494e-09,5.631364707880948e-09
1956,8.72114158667614e-10,3.488456634670456e-09
1957,3.534015080575159e-09,1.0602045463770082e-08
1958,0.0,8.272243445794913e-10
1959,4.650448914844674e-09,1.1626121398933265e-08
1960,1.3841666701708277e-09,8.997083078554624e-09
1961,2.640300600376122e-08,4.16889545107324e-09
1962,1.2683912808952869e-09,6.341956293454132e-09
1963,6.466053470433053e-09,5.1728425987107585e-09
1964,5.475571551727398e-09,8.517555549758526e-09
1965,8.755269398363907e-09,5.47204326295514e-09
1966,3.3234448526542337e-09,5.539074976468328e-09
1967,1.9721342336964653e-09,8.874603663056035e-09
1968,2.6948494546985557e-09,3.1439910674890825e-09
1969,8.629339909305145e-09,3.6334062425424918e-09
1970,2.2993624781975086e-09,1.1496812390987543e-08
1971,1.0276794970565106e-09,6.166076982339064e-09
1972,7.182205497002769e-09,9.74727870639569e-09
1973,5.513203782392395e-10,1.32316891332529e-08
1974,2.812785782069227e-09,1.012602890426706e-08
1975,2.8557400888473694e-09,3.4268881066168433e-09
1976,2.856763492431469e-09,6.2848797277581525e-09
1977,4.7014254711541525e-09,9.990529292736028e-09
1978,8.910887139279566e-09,9.504946163474415e-09
1979,5.266775904289034e-09,1.462993370893173e-08
1980,2.8425752862659692e-09,8.527726080842513e-09
1981,4.427884725544118e-09,1.0753434587229549e-08
1982,4.345251713999687e-09,5.586751949948621e-09
1983,1.136756910824488e-08,6.94684787472255e-09
1984,5.219107812592938e-09,9.858314165001048e-09
1985,3.0077789148208467e-09,1.2031115659283387e-08
1986,2.3977941854269602e-09,1.1988970705090196e-08
1987,7.944062296871834e-09,1.1610551631235921e-08
1988,1.798966087207532e-09,6.596209356501959e-09
1989,4.939309850016116e-09,2.1952487827547884e-08
1990,7.083246433836621e-09,9.262707045820662e-09
1991,8.20605094986604e-09,1.52398094144246e-08
1992,3.856960972825618e-09,1.2672871640972971e-08
1993,2.7696036575264316e-09,3.323524566667402e-09
1994,2.637463358823311e-09,1.2132331583813993e-08
1995,2.1689803286761844e-09,1.4640617607142303e-08
1996,5.338092190498855e-10,1.014237493990322e-08
1997,4.315404922294874e-09,1.6302641014931396e-08
1998,3.814503379828693e-09,9.536258005482523e-09
1999,2.285100553223174e-09,1.0968483010742602e-08
2000,2.6508188977203417e-09,1.2370488633450805e-08
2001,2.6287270138425356e-09,1.752484787842512e-08
2002,4.381221607729913e-09,1.4019908789464353e-08
2003,1.2500769308587678e-09,1.3334153337041244e-08
2004,3.9643119897903034e-09,1.3214373595360485e-08
2005,4.503749373441224e-09,9.457874483587148e-09
2006,3.706100981659688e-09,1.729513776638214e-08
2007,5.991719120856942e-09,1.1983438241713884e-08
2008,4.6831836186811415e-09,8.940623352771127e-09
2009,7.629108011997232e-09,1.3827758493789588e-08
2010,3.3066551718974324e-09,6.140930985942816e-09
2011,9.177532511728259e-09,1.644307973114323e-08
2012,7.148930780687124e-09,9.19148204769904e-09
2013,4.183687618564136e-09,1.3666712428417327e-08
2014,4.114345752981308e-09,1.1909948582911056e-08
2015,7.093041265449074e-09,1.1526192444932803e-08
2016,6.421154274960372e-09,1.3670844012381167e-08
2017,3.773417134311785e-09,1.8867085671558925e-08
2018,7.228107001822082e-09,1.4972506789945328e-08
2019,5.612172948588068e-09,1.1224345897176136e-08
