year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP chaire_NOUN
1888,1.9655905347804037e-08,2.53624587998047e-09,1.4970191131169486e-06
1889,1.8168895721260014e-08,4.385595886446936e-09,1.5405971609538938e-06
1890,3.0150179242127706e-08,9.831579994568074e-09,1.4150919902533587e-06
1891,5.736798147637501e-09,0.0,1.3220132082381042e-06
1892,1.6298132621272998e-08,5.641661360300532e-09,1.616022448303056e-06
1893,9.853466487186324e-09,4.926733243593162e-09,1.3222120305300678e-06
1894,1.827446460822557e-08,5.671385139294216e-09,1.3579817075282108e-06
1895,1.5648398132839247e-08,4.213029924926559e-09,1.4715512399732233e-06
1896,1.0024948871034667e-08,4.717623180994224e-09,1.25075979795497e-06
1897,3.379494017963225e-08,5.2440420894583895e-09,1.2574047811853006e-06
1898,2.2067583316243145e-08,5.6583548957434e-10,1.5096491399191336e-06
1899,2.266307141951529e-08,3.8693048765026106e-09,1.2453634052889129e-06
1900,3.1665425836990835e-08,7.786579381274805e-09,1.2915339926422575e-06
1901,1.956058603980182e-08,6.147612641171918e-09,1.2054909364067612e-06
1902,7.365425602756659e-09,4.910283735171106e-09,1.284530208423007e-06
1903,9.1803746826713e-09,8.100330184390714e-09,1.2701318254926264e-06
1904,8.061937784020756e-09,4.837162670412454e-09,1.2469130119541205e-06
1905,4.231822359201942e-08,4.1286072338664326e-09,1.2556126982588012e-06
1906,5.658602919567102e-09,1.0288369045596824e-09,1.2294600555406987e-06
1907,5.65712765521198e-09,1.028568674676933e-09,1.0681685944646802e-06
1908,1.080505640516094e-08,2.9468334439286537e-09,1.1748042485493215e-06
1909,7.151278680339601e-09,1.1001967115120692e-09,1.2421221260439097e-06
1910,1.1222716089775986e-08,4.275320542035388e-09,1.325883772551606e-06
1911,1.755723388896513e-08,3.7242617878519013e-09,1.364676008641652e-06
1912,5.730363294986773e-09,5.209421227725386e-10,1.1252350136103928e-06
1913,5.302989602995467e-09,1.060597942803554e-09,1.2080210041176542e-06
1914,6.027069510139427e-09,6.696743715117748e-10,1.1263923491711125e-06
1915,1.1780761921542648e-09,0.0,1.1085696476342832e-06
1916,1.2086208478478966e-08,1.0987462051303964e-09,1.2756443132921902e-06
1917,4.934890895924582e-08,2.1932848870420685e-09,1.0604531865965328e-06
1918,5.743188147278033e-09,3.44591288836682e-09,7.902626855127437e-07
1919,2.301962176431971e-08,1.8415696745321952e-09,9.705072088195266e-07
1920,2.5745588771997063e-08,4.543339038320937e-09,1.051025735776534e-06
1921,1.060184651180407e-08,2.2718242842501013e-09,8.860114757425208e-07
1922,4.426761179843197e-09,1.4755870969551665e-09,1.0402889554228523e-06
1923,2.866305948145964e-08,4.246379248229459e-09,8.938628086596623e-07
1924,2.4494086758863887e-08,3.867487219366694e-09,8.534255639958133e-07
1925,1.0998178368026856e-08,6.598906754362588e-09,9.194476773277671e-07
1926,2.229227646921572e-08,7.802296586589819e-09,9.061810679611426e-07
1927,6.689535148041159e-09,7.804457524684949e-09,1.0179242462271532e-06
1928,9.14083297942625e-09,1.1426041224282812e-09,8.798051540637175e-07
1929,1.6710609784809094e-08,4.4561625500705304e-09,9.435924233081039e-07
1930,5.2518016602221e-09,4.201441416995522e-09,8.738998120705332e-07
1931,6.843213995466613e-09,1.1405356659111021e-09,7.436292746021422e-07
1932,3.616647248350091e-08,1.2055490161699822e-08,9.140253354189554e-07
1933,8.02946331646126e-09,1.261772819560747e-08,6.939750747392281e-07
1934,9.585264137967897e-09,2.3963160344919743e-09,8.578811403481268e-07
1935,2.2739740757060645e-08,2.393656828303392e-09,8.150401589190892e-07
1936,2.3036957230715416e-08,0.0,7.105082993064116e-07
1937,2.392312481447334e-08,8.813782592653752e-09,6.988070806457358e-07
1938,5.186085783037697e-09,3.889564337278273e-09,8.75151954460307e-07
1939,1.5294050470515685e-08,0.0,6.989380914035337e-07
1940,1.0143131667916805e-08,1.7750480196809804e-08,2.5332471853545258e-06
1941,5.9030051957620344e-09,0.0,8.64790269616833e-07
1942,1.2136847082899749e-08,1.8205270180260413e-08,1.1408636666487837e-06
1943,6.967764676346633e-08,2.9032352077962287e-09,9.783902772397823e-07
1944,2.5705489292704442e-08,6.4263723231761105e-09,8.290020154788635e-07
1945,2.6142048525912287e-08,2.178504043826024e-09,1.0217183437077892e-06
1946,9.744772988540262e-09,6.960552134671616e-09,9.14616543390423e-07
1947,5.960435700558264e-09,7.152522796260996e-09,8.487659890477062e-07
1948,1.0871888278529696e-08,0.0,8.882332487303302e-07
1949,9.817008539414473e-09,2.945102384188658e-09,6.430140229163328e-07
1950,2.3397795700930146e-08,1.0635361480382244e-09,6.881078595810664e-07
1951,3.5182626589858046e-08,8.529121298117559e-09,7.036525353498746e-07
1952,2.8470971358274255e-08,2.1089607837865287e-09,6.685405518069842e-07
1953,1.8315507332999914e-08,5.386913692895234e-09,6.981440314746123e-07
1954,1.07497895029951e-08,1.9545072227344917e-09,6.616006862358859e-07
1955,2.0648336374051723e-08,9.385607846468247e-10,7.358316373995422e-07
1956,1.0465369904011368e-08,0.0,6.157125849171052e-07
1957,2.738861759610245e-08,8.835037701437898e-10,7.121040557223068e-07
1958,1.5717262158432277e-08,1.6544486891589827e-09,6.361355382455969e-07
1959,9.300897829689347e-09,3.8753737996444215e-09,7.363210254851538e-07
1960,2.353083417006019e-08,4.8445834566201995e-09,7.758254430001443e-07
1961,5.350082687982649e-08,1.3896318540318475e-09,7.64992324597813e-07
1962,6.976152100435229e-09,2.536782617301725e-09,8.815319381128006e-07
1963,1.2932106940866106e-08,6.466053248388448e-10,7.229047707113523e-07
1964,1.9468698653213323e-08,3.041984220075733e-09,7.49544919464995e-07
1965,9.849678406226303e-09,2.188817405102128e-09,7.852382513107159e-07
1966,2.6033651678858405e-08,2.8803187945847242e-08,7.43897738075816e-07
1967,1.5284040699725665e-08,4.930335639752315e-09,8.958419570603837e-07
1968,2.1558795637588446e-08,4.042274182047834e-09,8.322593583187654e-07
1969,1.6804504454626112e-08,3.179230406713529e-09,6.517422548313334e-07
1970,1.7015283404475667e-08,1.5175792539290356e-08,7.477526864363426e-07
1971,7.193756701440179e-09,8.22143619849669e-09,7.635658532123557e-07
1972,2.1546616935097518e-08,7.695220183290274e-09,5.761154735495211e-07
1973,1.1577728109557484e-08,5.513203782392395e-09,6.483527927869659e-07
1974,9.00091468025721e-09,1.0688586127294286e-08,6.28376375377826e-07
1975,1.0851811893530794e-08,1.7134440533084216e-09,7.139349991192034e-07
1976,9.712995741040231e-09,2.285410749536254e-09,6.547701589809662e-07
1977,1.4104276857551667e-08,5.289103655048422e-09,5.935549740598844e-07
1978,1.128712323605896e-08,3.5643548113029055e-09,6.516828641167649e-07
1979,9.363157360553487e-09,2.9259866751729646e-09,6.641989731548392e-07
1980,1.0233271119375331e-08,6.253665918443119e-09,6.077426153439092e-07
1981,1.5813874654213578e-08,5.060439622894819e-09,6.401455969751169e-07
1982,1.1173503899897241e-08,5.586752060970923e-09,6.728932371302676e-07
1983,1.1999100379966876e-08,6.315316047889041e-10,6.094279836332817e-07
1984,6.958810416790584e-09,4.0593059469351545e-09,6.52388448596497e-07
1985,1.3234227935754461e-08,3.609334831011779e-09,5.943371217398408e-07
1986,1.1389522214244607e-08,2.9972427317837003e-09,5.143268637652909e-07
1987,1.3443797186596385e-08,2.4443267410134695e-09,5.939714169400645e-07
1988,1.679035044332977e-08,4.797243047249822e-09,6.290384666485238e-07
1989,6.036934507847036e-09,6.585746614717891e-09,7.156511498962459e-07
1990,2.397406362319998e-08,1.5256222840598355e-08,5.497688713163029e-07
1991,2.989347080983862e-08,5.861465202094962e-10,5.679759844667842e-07
1992,8.815910668147353e-09,1.6529832502776287e-09,6.424595149212564e-07
1993,1.3294098266669607e-08,2.2156829704300662e-09,6.259304257127951e-07
1994,8.967375286772494e-09,6.329911872438032e-09,6.783555459577428e-07
1995,1.4098372247417501e-08,1.0844901643380922e-09,5.86709170136146e-07
1996,1.7081895009596337e-08,1.49466583554414e-08,5.775815781206006e-07
1997,8.151320507465698e-09,3.3564261370244708e-09,5.538103367008773e-07
1998,1.3350762273489636e-08,4.291316191284977e-09,5.922016468318247e-07
1999,8.226361813967742e-09,3.199140841125825e-09,5.200888946177429e-07
2000,1.4579503826439577e-08,1.3254094488601709e-09,5.716932696131494e-07
2001,1.4896119893137438e-08,4.819333099259637e-09,6.216939585357295e-07
2002,6.571832411594869e-09,0.0,6.076754175410315e-07
2003,8.750538071922165e-09,2.9168460979889232e-09,6.417061531038826e-07
2004,2.1583476339515073e-08,1.2333415178034102e-08,6.285637113023768e-07
2005,8.557123898356167e-09,3.6029997874109654e-09,5.926934498745595e-07
2006,1.2765458912156191e-08,4.529678965248252e-09,6.300371673262362e-07
2007,1.078509459517818e-08,3.994479552682506e-09,5.895851522552675e-07
2008,6.811903485726134e-09,1.7029758436759579e-09,5.406948488939634e-07
2009,4.76819250749827e-09,1.430457752249481e-09,6.274941313222371e-07
2010,8.97520635589899e-09,7.085689368580006e-09,4.7285168136568245e-07
2011,6.500752380844688e-09,7.64794394481072e-10,4.252256733394688e-07
2012,1.05531832161887e-08,3.0638275250183256e-09,4.139571370131989e-07
2013,6.414987652192394e-09,2.2313000891394097e-09,4.7052538132419386e-07
2014,1.0822894864759292e-06,1.5158116567492996e-09,5.935485205554869e-07
2015,4.654808538617772e-09,0.0,5.410660302018755e-07
2016,6.421154274960372e-09,6.21402013178951e-10,6.272017776254302e-07
2017,6.037467414898856e-09,2.7671724078803805e-09,4.012400083297507e-07
2018,6.711813327342497e-09,1.0325866828253538e-09,4.365260077854316e-07
2019,4.591778068885333e-09,0.0,4.622389830899465e-07
