year,en_ADP aises_NOUN,en_ADP chaises_NOUN
1859,0.0,1.7313389832906978e-08
1860,0.0,4.668727626722102e-08
1861,4.715963730639317e-10,3.961409689168249e-08
1862,1.8071945051545413e-09,5.1053245186949425e-08
1863,4.495158911765884e-09,1.2486552236623538e-08
1864,1.4384183844029508e-09,4.8426752385921645e-08
1865,0.0,5.2245972881337366e-08
1866,9.731225825149181e-10,2.578774882522339e-08
1867,3.88224918879132e-09,4.998396008204509e-08
1868,9.87974813071446e-10,6.174842326345242e-08
1869,0.0,3.564969119906891e-08
1870,1.1468097582678638e-09,3.7271316699616364e-08
1871,0.0,4.991953161948004e-08
1872,6.047339295989218e-10,8.647695182162352e-08
1873,3.591602570907071e-09,2.993002112816612e-08
1874,1.7923826867161097e-09,2.8678122987457755e-08
1875,5.721527140956084e-10,3.432916173551348e-08
1876,6.04601479992084e-10,2.5997863417615008e-08
1877,0.0,2.2265338017746217e-08
1878,6.039088673581716e-10,2.113680963589104e-08
1879,1.221865053580018e-09,1.7717043832021773e-08
1880,0.0,2.3104245627791897e-08
1881,0.0,1.045876096839038e-08
1882,6.655385131892899e-10,2.728707926280549e-08
1883,6.319338941018771e-10,2.9068958795619437e-08
1884,0.0,2.970763546272792e-08
1885,0.0,2.127059772760731e-08
1886,0.0,2.3877817056927597e-08
1887,0.0,9.793386546164129e-09
1888,0.0,2.7264643875923866e-08
1889,0.0,1.9421923624918236e-08
1890,6.554386478008212e-10,2.0318598359381213e-08
1891,0.0,1.784781566982474e-08
1892,1.2537024751679837e-09,1.5044429702015805e-08
1893,1.2316833108982905e-09,2.0938616174248637e-08
1894,0.0,1.5123694296903523e-08
1895,6.018614495673091e-10,2.166701307260155e-08
1896,0.0,1.7101383420481397e-08
1897,0.0,1.6897470089816125e-08
1898,1.13167097914868e-09,2.8291774256672397e-08
1899,0.0,2.3768587098516036e-08
1900,0.0,2.6474371139784125e-08
1901,0.0,3.800342440740678e-08
1902,0.0,1.4730851205513318e-08
1903,5.400220270956879e-10,3.348136701220028e-08
1904,0.0,4.08471514390385e-08
1905,0.0,3.302885787093146e-08
1906,0.0,2.006231980544726e-08
1907,2.5714217422034835e-09,2.108565766434367e-08
1908,1.4734167219643268e-09,1.3260750719723546e-08
1909,5.500983557560346e-10,2.0353638774395222e-08
1910,0.0,1.977335806202518e-08
1911,2.6601871816467337e-09,1.9153347352585115e-08
1912,5.209421227725386e-10,1.8753915753677575e-08
1913,0.0,2.0681659052002033e-08
1914,0.0,1.2723813114234872e-08
1915,0.0,2.3561523843085297e-09
1916,0.0,2.7468654906215306e-08
1917,0.0,1.0966424213165737e-08
1918,0.0,1.033773866510046e-08
1919,0.0,2.301962176431971e-08
1920,0.0,9.843901693784574e-09
1921,0.0,1.5902768879527684e-08
1922,7.377935484775833e-10,2.5822775029382683e-08
1923,0.0,8.492758496458919e-09
1924,0.0,1.1602462102189293e-08
1925,0.0,6.598906754362588e-09
1926,1.1146138456652466e-09,2.0063049888108253e-08
1927,0.0,2.3413372574054847e-08
1928,0.0,1.2568645679778001e-08
1929,1.1140406375176326e-09,1.893869061575515e-08
1930,0.0,1.575540586884472e-08
1931,0.0,1.1405356659111021e-08
1932,0.0,1.4247397928102146e-08
1933,0.0,1.9500125958415992e-08
1934,0.0,1.0783422155213884e-08
1935,0.0,5.98414207075848e-09
1936,0.0,2.182448710641438e-08
1937,0.0,1.1332006444320086e-08
1938,0.0,1.4261735792331365e-08
1939,0.0,1.070583532936098e-08
1940,0.0,2.5357829169792012e-09
1941,0.0,4.132103725851266e-08
1942,0.0,2.4273694165799498e-08
1943,0.0,1.1612940831184915e-08
1944,0.0,1.6065930807940276e-08
1945,0.0,4.357008087652048e-09
1946,0.0,1.2528993842408909e-08
1947,0.0,1.0728784083369192e-08
1948,0.0,3.4790041070209554e-08
1949,9.817008317369869e-10,8.835307596655184e-09
1950,0.0,1.0635361480382244e-09
1951,0.0,5.330700769690111e-09
1952,0.0,5.272402070488624e-09
1953,0.0,1.6160740301529586e-08
1954,0.0,7.818028890937967e-09
1955,0.0,1.8771215692936494e-08
1956,1.744228317335228e-09,2.0930739808022736e-08
1957,0.0,1.1485549400447326e-08
1958,0.0,9.926692356998501e-09
1959,0.0,1.3951345856355601e-08
1960,0.0,6.920833239831836e-09
1961,1.3896318540318475e-09,1.80652133252579e-08
1962,0.0,1.585489073363533e-08
1963,0.0,5.819448034571906e-09
1964,0.0,1.8860301764789256e-08
1965,5.472043373977442e-10,1.860494691641179e-08
1966,5.539074754423723e-10,9.416426749453422e-09
1967,0.0,2.3172576746333107e-08
1968,0.0,1.6169096284102125e-08
1969,0.0,1.1808570121729645e-08
1970,9.197450023812337e-10,1.1956685419534097e-08
1971,2.0553589941130213e-09,7.193756701440179e-09
1972,0.0,1.846852804021637e-08
1973,0.0,1.0475087464101307e-08
1974,5.625571675160757e-10,1.6314157136321228e-08
1975,0.0,7.996072248772634e-09
1976,0.0,2.285410793945175e-08
1977,5.876781838942691e-10,9.990529292736028e-09
1978,5.940591352171509e-10,1.0693064211864112e-08
1979,5.851973350345929e-10,1.2289143924704149e-08
1980,0.0,9.096241093686785e-09
1981,0.0,6.325549417596221e-09
1982,6.207502289967692e-10,1.2415004135846175e-08
1983,0.0,1.0104505676622466e-08
1984,1.1598016991243298e-09,1.2061937582075188e-07
1985,0.0,1.9851341903631692e-08
1986,5.994485463567401e-10,1.3787316177626963e-08
1987,0.0,1.2832715334809564e-08
1988,5.996553809062277e-10,2.338656024392094e-08
1989,8.232182935330457e-09,2.5245361356951435e-08
1990,0.0,1.198703181159999e-08
1991,0.0,1.1136783939491579e-08
1992,5.509944167592096e-10,1.7080827419135858e-08
1993,0.0,1.0524494165053966e-08
1994,5.274926606624319e-10,9.494868002946077e-09
1995,0.0,8.133675954979935e-09
1996,0.0,2.028474987980644e-08
1997,0.0,1.1507746755512471e-08
1998,0.0,1.144351013948608e-08
1999,0.0,2.1479944933844308e-08
2000,4.4180314962005696e-10,8.394259509714175e-09
2001,0.0,7.886181485616817e-09
2002,0.0,1.3143664823189738e-08
2003,8.333845835650777e-10,2.083461403401543e-08
2004,4.404791253964646e-10,1.189293641346012e-08
2005,0.0,1.261049931144953e-08
2006,8.235779835885637e-10,7.412201963319376e-09
2007,0.0,1.4380126422963713e-08
2008,0.0,1.2346575317678798e-08
2009,1.430457752249481e-09,2.145686650578682e-08
2010,0.0,1.7005655550406118e-08
2011,0.0,2.2943831723409858e-08
2012,0.0,2.4851045665741367e-08
2013,0.0,1.617692468869336e-08
2014,0.0,1.3858849179371191e-08
2015,2.2165753954528356e-10,2.0392493027543424e-08
2016,6.214020409345267e-10,2.4027544398563805e-08
2017,0.0,1.6099912514278003e-08
2018,0.0,1.3423626654684995e-08
2019,0.0,1.632632162795744e-08
