year,en_ADP août_NOUN,en_ADP shoot_NOUN
1865,2.573231697056144e-06,0.0
1866,2.9140156314610977e-06,0.0
1867,2.9267306160818407e-06,0.0
1868,2.54304710267661e-06,0.0
1869,2.6898424252408404e-06,0.0
1870,3.3205875809017016e-06,0.0
1871,3.312745256778271e-06,0.0
1872,2.8144316388534207e-06,0.0
1873,3.301880042272387e-06,0.0
1874,3.1862589793263396e-06,0.0
1875,3.066738543111569e-06,0.0
1876,3.477063167167671e-06,0.0
1877,3.0837492701607516e-06,0.0
1878,3.4579821388547316e-06,0.0
1879,4.13906781204787e-06,0.0
1880,3.513129129828485e-06,0.0
1881,3.663355354177611e-06,0.0
1882,3.697731926877168e-06,0.0
1883,3.993190361484267e-06,0.0
1884,3.805218184993464e-06,0.0
1885,4.0381908519293574e-06,0.0
1886,4.026961384795413e-06,0.0
1887,4.155660612070733e-06,0.0
1888,5.000208865624245e-06,0.0
1889,4.2201961640842e-06,0.0
1890,4.396682410146013e-06,0.0
1891,4.512947668899869e-06,0.0
1892,4.91263324420288e-06,0.0
1893,5.387382948640607e-06,0.0
1894,5.328581551111711e-06,0.0
1895,4.900957755182844e-06,0.0
1896,5.321479022768472e-06,0.0
1897,5.709596692327068e-06,0.0
1898,5.354501375620657e-06,0.0
1899,5.948226984742178e-06,0.0
1900,5.2190847554811626e-06,0.0
1901,5.777079501001481e-06,0.0
1902,5.086562829603736e-06,0.0
1903,6.7281345863534625e-06,0.0
1904,6.275949942846637e-06,0.0
1905,6.249679103120798e-06,0.0
1906,6.293395145462455e-06,0.0
1907,5.95541267500721e-06,0.0
1908,6.469772976913646e-06,0.0
1909,6.688645953545347e-06,0.0
1910,6.271360632581491e-06,0.0
1911,6.644615424988842e-06,0.0
1912,6.410192909811485e-06,0.0
1913,6.536464951523158e-06,0.0
1914,7.119308023106896e-06,0.0
1915,1.0643918088248938e-05,0.0
1916,1.0828143985008865e-05,0.0
1917,1.1000420158779889e-05,0.0
1918,1.0691518767202979e-05,0.0
1919,1.0293453982512801e-05,0.0
1920,9.165429133872749e-06,0.0
1921,9.330382269467918e-06,7.572747429129834e-10
1922,9.12871962555073e-06,0.0
1923,8.235852718030401e-06,0.0
1924,8.059843366936548e-06,0.0
1925,8.39270944652526e-06,0.0
1926,8.03079284139585e-06,0.0
1927,7.597081676635753e-06,1.1149224876660924e-09
1928,8.303304383616705e-06,0.0
1929,8.249471079579962e-06,0.0
1930,8.330408093115693e-06,0.0
1931,7.898209503309772e-06,0.0
1932,8.885992485829775e-06,0.0
1933,1.0073535207766326e-05,0.0
1934,9.049687577089571e-06,0.0
1935,8.975016228873756e-06,0.0
1936,8.865591155426955e-06,0.0
1937,9.33757320353834e-06,0.0
1938,8.756705852874802e-06,0.0
1939,8.488197806855169e-06,0.0
1940,9.047673358963948e-06,0.0
1941,7.85690005500328e-06,0.0
1942,8.608058720938061e-06,0.0
1943,7.934541912391069e-06,0.0
1944,8.190411676878284e-06,0.0
1945,1.0276003081344243e-05,0.0
1946,8.857998636813136e-06,2.7842208538686464e-09
1947,8.93230880194551e-06,0.0
1948,8.442021083965301e-06,0.0
1949,1.031178555876977e-05,0.0
1950,9.343164890651678e-06,0.0
1951,9.548351400212596e-06,0.0
1952,8.855526345996623e-06,0.0
1953,9.27195583244611e-06,0.0
1954,9.28293216873044e-06,0.0
1955,8.676994298184582e-06,9.385607846468247e-10
1956,8.814457657990715e-06,0.0
1957,9.047961967212359e-06,0.0
1958,8.857090904257348e-06,0.0
1959,9.012569591959618e-06,0.0
1960,8.702255854586838e-06,0.0
1961,8.615022807134665e-06,0.0
1962,9.422244644952116e-06,0.0
1963,9.787018228735178e-06,0.0
1964,1.0115205739680277e-05,0.0
1965,9.060609244215811e-06,0.0
1966,8.8830142885854e-06,0.0
1967,9.13591190965235e-06,0.0
1968,9.010229234718281e-06,0.0
1969,9.076702724541974e-06,0.0
1970,9.410370907403376e-06,0.0
1971,9.42690438421323e-06,0.0
1972,9.768825549372195e-06,0.0
1973,1.0224787530432877e-05,0.0
1974,9.70523602461526e-06,0.0
1975,1.0618783875315785e-05,0.0
1976,1.0095230578599512e-05,0.0
1977,1.0583496603544518e-05,0.0
1978,1.1098213008153834e-05,0.0
1979,1.0123328834765744e-05,0.0
1980,1.0450444449361385e-05,0.0
1981,1.0721173808292406e-05,0.0
1982,1.1295791807697242e-05,0.0
1983,1.1070117380995725e-05,0.0
1984,1.100013918176046e-05,0.0
1985,1.1335717147176183e-05,6.015558051686298e-10
1986,1.141110271873913e-05,0.0
1987,1.1556165986803535e-05,1.2221633705067347e-09
1988,1.198591138518168e-05,5.996553809062277e-10
1989,1.2290100386280756e-05,2.1952488715726304e-09
1990,1.2240939469165824e-05,5.44865097484859e-10
1991,1.1778028309095134e-05,1.7584396161396398e-09
1992,1.2264584725585337e-05,0.0
1993,1.2058854835572674e-05,0.0
1994,1.2270007047732179e-05,0.0
1995,1.2234675381250781e-05,5.422450821690461e-10
1996,1.232672232731602e-05,0.0
1997,1.2071146684888845e-05,3.3564262480467733e-09
1998,1.178729259265765e-05,2.86087753487152e-09
1999,1.2292013451542516e-05,5.0272213059088244e-09
2000,1.2173885821198382e-05,9.277866475088103e-09
2001,1.2181521242382587e-05,4.3812117822561447e-10
2002,1.225602902366063e-05,0.0
2003,1.1739471972305182e-05,1.2500769308587678e-09
2004,1.2840847105621833e-05,4.404791253964646e-10
2005,1.207140005732299e-05,2.251874686720612e-09
2006,1.2379612769564119e-05,1.6471559671771274e-09
2007,1.208170271382869e-05,1.997239706952314e-09
2008,1.2919625895335685e-05,4.257439678578834e-10
2009,1.1748826217683472e-05,1.430457752249481e-09
2010,1.0671521003757789e-05,3.3066551718974324e-09
2011,9.728949493137407e-06,2.2943831279320648e-09
2012,9.269439626535814e-06,2.0425516833455504e-09
2013,8.279517736298203e-06,1.3945624655065103e-09
2014,8.897164562426951e-06,1.0827225782605865e-09
2015,7.331544814803692e-06,2.21657536769726e-09
2016,6.5717406343424045e-06,8.285360175719347e-10
2017,7.253010611663058e-06,1.509366853724714e-09
2018,7.0283010131788615e-06,5.162933414126769e-10
2019,7.519546358025764e-06,2.806086474294034e-09
