year,trop_ADV être_VERB,trop_ADV etre_VERB,trop_ADV mettre_VERB
1853,2.20961471342207e-08,0.0,3.881755716861335e-08
1854,5.6632742939655145e-08,0.0,4.416314780542052e-08
1855,3.343370380548549e-08,0.0,4.4578271740647324e-08
1856,2.847454005916461e-08,0.0,3.054541508618058e-08
1857,4.1004675210842834e-08,0.0,4.6862489000432106e-08
1858,4.404308384664546e-08,0.0,2.0064071293290908e-08
1859,4.1755821911237945e-08,0.0,4.0228169240208445e-08
1860,5.2179895959625355e-08,4.577183909670879e-10,5.7214798232507746e-08
1861,3.961409689168249e-08,0.0,4.008569121083383e-08
1862,5.602302977081308e-08,0.0,2.755971628687348e-08
1863,5.394190338847693e-08,0.0,5.5939754162182e-08
1864,3.0206784629172034e-08,0.0,5.993410212568051e-08
1865,2.58876440284439e-08,0.0,7.20147212973643e-08
1866,4.4277076227672296e-08,0.0,3.308616669528419e-08
1867,5.435148864307848e-08,0.0,5.241036404868282e-08
1868,3.803702952609456e-08,0.0,4.2482916740027576e-08
1869,4.199826619810665e-08,0.0,5.225365384831093e-08
1870,3.899153000475053e-08,0.0,5.8487298559839473e-08
1871,4.460894587055009e-08,0.0,3.504988654867702e-08
1872,3.688877114882416e-08,0.0,7.801067880564005e-08
1873,5.5071240012694034e-08,0.0,5.686704085405836e-08
1874,4.361464789326419e-08,0.0,6.452577849813679e-08
1875,5.664312041631092e-08,0.0,5.8359578503086595e-08
1876,4.413590914964516e-08,0.0,5.38095328295185e-08
1877,5.318941731502491e-08,6.184815992682502e-10,6.98884221606022e-08
1878,3.744235144154118e-08,1.2078177347163432e-09,6.34104324603868e-08
1879,5.254019797007459e-08,0.0,6.59807142255886e-08
1880,3.5939940801199555e-08,0.0,5.134277003548959e-08
1881,4.392679642251096e-08,6.972507571312292e-10,6.48443219120054e-08
1882,5.457415852561098e-08,0.0,5.723631346654656e-08
1883,2.5909288936531993e-08,0.0,6.19295192905156e-08
1884,5.215340692643622e-08,0.0,5.545425452169184e-08
1885,2.9649923405372647e-08,0.0,6.1878104418156e-08
1886,5.679048342699389e-08,0.0,9.873799911019887e-08
1887,3.721487118468758e-08,0.0,8.944626728180083e-08
1888,4.628648753168818e-08,6.340614699951175e-10,6.086990111953128e-08
1889,4.761503902273034e-08,0.0,5.137412273370501e-08
1890,3.9326319978272295e-08,0.0,6.423298515301212e-08
1891,5.4818293904190796e-08,0.0,8.159001652074949e-08
1892,2.6954603882245465e-08,6.268512375839919e-10,1.0593785759738239e-07
1893,6.897426629848269e-08,0.0,6.897426629848269e-08
1894,3.213785149114301e-08,0.0,8.255016581415475e-08
1895,3.671354775747204e-08,0.0,6.319545065025522e-08
1896,4.422771837653272e-08,0.0,8.845543675306544e-08
1897,5.4188436848789934e-08,0.0,1.0313282672314017e-07
1898,4.0740154361174064e-08,0.0,1.1146958911467664e-07
1899,5.969784666604028e-08,0.0,5.5275783950037294e-08
1900,4.983411017178696e-08,0.0,8.876700974269625e-08
1901,4.8622027293276915e-08,0.0,6.818261510943557e-08
1902,4.7629754362787935e-08,9.820567692386817e-10,7.463631135351534e-08
1903,4.860198288270112e-08,0.0,7.830319503909777e-08
1904,4.2997001514777367e-08,0.0,9.136862644254506e-08
1905,4.8511136441220515e-08,0.0,6.502556715304308e-08
1906,5.041300710217911e-08,0.0,8.487904779030941e-08
1907,2.982849167665336e-08,0.0,9.205689366353909e-08
1908,4.371136341774218e-08,0.0,7.6126532633225e-08
1909,5.170924666231258e-08,5.500983557560346e-10,8.911593596394596e-08
1910,4.221879024157715e-08,0.0,6.840512867256621e-08
1911,5.586392859413536e-08,0.0,8.086968961151797e-08
1912,3.64659484830554e-08,0.0,7.553660452686017e-08
1913,4.18936174639839e-08,0.0,8.484783364792747e-08
1914,7.433385462718434e-08,0.0,6.361906201846068e-08
1915,3.652036184575991e-08,1.1780761921542648e-09,5.890380805340101e-08
1916,5.493730981243061e-08,0.0,7.251725264723063e-08
1917,4.0575770299255964e-08,0.0,6.68951898319392e-08
1918,4.479686666059024e-08,0.0,9.878283435682533e-08
1919,3.4069039145379065e-08,0.0,6.353415216153735e-08
1920,2.5745588771997063e-08,0.0,5.6791737534922504e-08
1921,3.483463828501954e-08,0.0,6.436835064960178e-08
1922,3.098733003525922e-08,0.0,6.197466007051844e-08
1923,2.866305948145964e-08,0.0,5.520293200333981e-08
1924,3.480738541838946e-08,0.0,6.316896161706609e-08
1925,2.969508017258704e-08,0.0,7.478760721824074e-08
1926,4.0126099776216506e-08,0.0,6.241837269271855e-08
1927,3.4562596340492746e-08,0.0,6.355057990958812e-08
1928,1.82816659588525e-08,0.0,5.255979118601317e-08
1929,3.5649300400564243e-08,0.0,7.57547624630206e-08
1930,3.466189113510154e-08,0.0,7.247486166761519e-08
1931,3.763767608688795e-08,0.0,6.272946251328904e-08
1932,4.274219378430644e-08,0.0,5.8085543486186e-08
1933,3.555905436769535e-08,0.0,6.308864186621577e-08
1934,2.3963160344919743e-08,0.0,4.553000465534751e-08
1935,4.547948151412129e-08,0.0,6.462873614054843e-08
1936,2.7886843056990074e-08,0.0,5.698615979099486e-08
1937,3.021868266728234e-08,1.2591118148108649e-09,5.0364473480613015e-08
1938,2.463390735840676e-08,0.0,5.186085871855539e-08
1939,3.364691281149135e-08,0.0,5.199976982339649e-08
1940,2.028626333583361e-08,0.0,4.3108308034334186e-08
1941,2.066051862925633e-08,5.9030051957620344e-09,3.246652724442356e-08
1942,1.517105907566929e-08,0.0,4.247896612241675e-08
1943,4.645176332473966e-08,0.0,4.935499831049128e-08
1944,3.213186161588055e-08,0.0,4.819779064746399e-08
1945,3.921307367704685e-08,0.0,6.535512397931598e-08
1946,3.897909195416105e-08,0.0,5.290019799986112e-08
1947,2.8610090296865565e-08,0.0,6.675687558299614e-08
1948,4.1313175103141475e-08,0.0,8.588791189367839e-08
1949,2.5524220959027843e-08,0.0,6.47922533403289e-08
1950,4.1477910883713776e-08,0.0,7.657460088239532e-08
1951,2.5587365115598004e-08,0.0,5.010858927789741e-08
1952,2.741649041126948e-08,0.0,6.115985939914026e-08
1953,3.3398865895151175e-08,0.0,6.141081598798337e-08
1954,3.615838295445428e-08,0.0,5.668070812703263e-08
1955,3.566530892840092e-08,0.0,5.631364530245264e-08
1956,1.5698054411927842e-08,0.0,5.232685040823526e-08
1957,2.8272120644601273e-08,4.417518795207798e-09,5.6544241289202546e-08
1958,3.22617488279775e-08,0.0,4.549733745307094e-08
1959,2.5577467255288866e-08,7.750747821333448e-10,4.417926291466756e-08
1960,4.15249985508126e-08,0.0,3.5296249478733444e-08
1961,1.80652133252579e-08,0.0,5.002674541287888e-08
1962,3.99543260698465e-08,6.341956404476434e-10,4.8198867119708666e-08
1963,3.9442923593924206e-08,0.0,4.978861056770256e-08
1964,2.7377858202726202e-08,0.0,4.4412967525886415e-08
1965,3.0643441562006046e-08,0.0,4.487075599968193e-08
1966,3.0464910594218964e-08,0.0,5.649856404943421e-08
1967,3.5991448044114804e-08,0.0,4.1907853187694855e-08
1968,3.907531720415136e-08,0.0,5.075299824852664e-08
1969,2.634219598007803e-08,0.0,5.268439196015606e-08
1970,1.6555409487750694e-08,0.0,3.862929176534635e-08
1971,3.237190426830239e-08,5.138397485282553e-10,3.3913423180820246e-08
1972,1.6416469961200164e-08,0.0,5.4379555081141007e-08
1973,2.3706776985932265e-08,0.0,4.2451670623222526e-08
1974,1.6876715136504572e-08,0.0,3.7691329168865195e-08
1975,2.6843956391076063e-08,0.0,3.8838066984681063e-08
1976,3.370981005446083e-08,5.713526873840635e-10,2.856763359204706e-08
1977,2.11564152863275e-08,0.0,3.937443793233797e-08
1978,2.5544542481270582e-08,0.0,3.445542873237173e-08
1979,2.0481905949054635e-08,0.0,3.920822067016161e-08
1980,1.6486936260662333e-08,0.0,3.9227540327146926e-08
1981,1.8344094243616382e-08,0.0,3.1627749308427155e-08
1982,2.2347007799794483e-08,0.0,3.848651530802272e-08
1983,2.273513821648976e-08,6.315316047889041e-10,3.599730291625747e-08
1984,2.667543874679268e-08,0.0,3.421414973558967e-08
1985,1.9249785765396155e-08,6.015558051686298e-10,3.368712597762169e-08
1986,2.8773531113301942e-08,5.994485463567401e-10,3.6566362382473017e-08
1987,2.13878585952898e-08,6.110816852533674e-10,3.177624918748734e-08
1988,2.1587593934668803e-08,5.996553809062277e-10,3.957725525083333e-08
1989,2.359892548042808e-08,0.0,3.84168536982088e-08
1990,1.9070277801347402e-08,0.0,3.868542108875772e-08
1991,3.341035181847474e-08,0.0,4.1616402768340777e-08
1992,1.3774860363469088e-08,2.2039776670368383e-09,3.912060364541503e-08
1993,2.9911721100006616e-08,0.0,3.545092752688106e-08
1994,2.8484603120659813e-08,0.0,3.323203756622206e-08
1995,2.7112253775385398e-08,0.0,4.0126135303353294e-08
1996,2.989331449043675e-08,0.0,3.5231408901381656e-08
1997,3.260528202986279e-08,0.0,2.924885578181602e-08
1998,2.3840646790063147e-08,0.0,3.8621845277475586e-08
1999,3.153438754566196e-08,0.0,3.0163327835452947e-08
2000,3.534425019324772e-08,0.0,4.329670844072098e-08
2001,3.242096724420662e-08,0.0,3.3735329196815655e-08
2002,2.4972962364699924e-08,0.0,2.7601695151702188e-08
2003,3.708561280291178e-08,4.1669229178253886e-10,4.125253738607171e-08
2004,2.4666830356068203e-08,0.0,3.744072429867629e-08
2005,2.522099862289906e-08,0.0,2.7472871977352042e-08
2006,3.417848759568187e-08,0.0,5.60033015517547e-08
2007,3.1156940138998834e-08,0.0,4.353982774318865e-08
2008,4.257439556454301e-08,0.0,4.598035019398594e-08
2009,3.814554005998616e-08,0.0,4.339055337254649e-08
2010,5.0544585405987164e-08,0.0,3.684558436134466e-08
2011,5.20060190467575e-08,0.0,3.6710130046913036e-08
2012,5.174464234869447e-08,0.0,3.812763083033133e-08
2013,4.99253367536312e-08,0.0,3.8489925913154366e-08
2014,5.2836863773109144e-08,0.0,3.421403249603827e-08
2015,5.8517588996664927e-08,0.0,3.214034194343185e-08
2016,5.1576368065298084e-08,0.0,4.1219667679115446e-08
2017,7.320429062929179e-08,0.0,2.968421419780043e-08
2018,6.84088661273563e-08,0.0,3.665682868358999e-08
2019,6.913176520129127e-08,0.0,2.9336359119724875e-08
