year,mes_DET îles_NOUN,mes_DET iles_NOUN
1933,1.1470662197865522e-09,0.0
1934,2.3963160344919743e-09,0.0
1935,0.0,0.0
1936,1.2124714565686645e-09,0.0
1937,0.0,0.0
1938,6.482607339819424e-09,0.0
1939,1.5294050470515685e-09,0.0
1940,7.607348528892999e-09,0.0
1941,1.1806010391524069e-08,0.0
1942,9.102635090130207e-09,0.0
1943,0.0,0.0
1944,1.927911696952833e-08,0.0
1945,2.178504043826024e-09,2.178504043826024e-09
1946,9.744772988540262e-09,0.0
1947,3.5762612871081956e-09,0.0
1948,4.348755133776194e-09,0.0
1949,4.908504269707237e-09,0.0
1950,3.190608444114673e-09,0.0
1951,2.1322803522849654e-09,0.0
1952,0.0,0.0
1953,6.464296653518886e-09,0.0
1954,8.795282724349818e-09,0.0
1955,3.754243138587299e-09,0.0
1956,3.488456634670456e-09,8.72114158667614e-10
1957,8.835037701437898e-09,0.0
1958,5.790570467567591e-09,8.272243445794913e-10
1959,1.0075972611822692e-08,0.0
1960,9.689166913240399e-09,1.3841666701708277e-09
1961,4.86371165564492e-09,1.3896318540318475e-09
1962,5.707760597495337e-09,6.341956404476434e-10
1963,2.5864211883330768e-09,0.0
1964,4.867174663303331e-09,6.083968329129164e-10
1965,1.3680108268410152e-08,5.472043373977442e-10
1966,8.308612242657887e-09,5.539074754423723e-10
1967,4.930335695263466e-09,0.0
1968,4.491415656060482e-09,0.0
1969,3.1792304344691047e-09,9.083515606356229e-10
1970,4.598724956395017e-09,9.197450023812337e-10
1971,5.138397374260251e-09,0.0
1972,3.0780880067027283e-09,0.0
1973,6.064523994098181e-09,0.0
1974,9.000914791279513e-09,0.0
1975,5.711480177694739e-09,0.0
1976,5.713526984862938e-09,0.0
1977,1.8218023367655434e-08,5.876781838942691e-10
1978,7.128709511583509e-09,5.940591352171509e-10
1979,4.096381456264453e-09,0.0
1980,6.822180653731635e-09,1.1370301367108482e-09
1981,1.0753434365184944e-08,0.0
1982,1.4898005162855554e-08,1.2415004579935385e-09
1983,8.841442689089263e-09,0.0
1984,5.799008384599347e-09,1.1598016991243298e-09
1985,6.015558162708601e-09,0.0
1986,2.9972427872948515e-09,1.1988970927134801e-09
1987,4.888653593049241e-09,1.2221633705067347e-09
1988,7.795519785247507e-09,1.1993107618124554e-09
1989,2.7440609784434855e-09,1.0976244357863152e-09
1990,9.262706823776057e-09,0.0
1991,6.4476117778156095e-09,2.930732601047481e-09
1992,5.509944056569793e-09,0.0
1993,8.862731881720265e-09,0.0
1994,1.4242301560329906e-08,0.0
1995,9.760411590065132e-09,0.0
1996,1.014237493990322e-08,0.0
1997,6.712852163026639e-09,0.0
1998,1.0966696883940585e-08,4.768129224785866e-10
1999,4.570201106446348e-09,4.570201161957499e-10
2000,4.418031274155965e-09,0.0
2001,3.06684819206815e-09,2.190605918883648e-09
2002,9.200565365130586e-09,4.38122149670761e-10
2003,5.8336921959778465e-09,0.0
2004,1.4095331846153414e-08,0.0
2005,1.666387328125296e-08,0.0
2006,9.471146977801936e-09,4.1178899179428186e-10
2007,5.991719398412698e-09,0.0
2008,6.386159323579221e-09,0.0
2009,7.152288761247405e-09,9.53638501499654e-10
2010,4.723792912386671e-09,0.0
2011,6.500752353089112e-09,7.64794394481072e-10
2012,1.5659562091485668e-08,0.0
2013,8.925200023490731e-09,5.578250084070646e-10
2014,1.2559581596960356e-08,0.0
2015,9.531274103302678e-09,0.0
2016,8.49249437440136e-09,2.0713400439298368e-10
2017,9.559323110863716e-09,0.0
2018,8.002546625363038e-09,2.5814667070633845e-10
2019,8.16316081397872e-09,7.65296326310505e-10
