year,belles_ADJ oies_NOUN,belles_ADJ joies_NOUN
1868,3.951899252285784e-09,1.4819622196071691e-09
1869,6.8369265804335555e-09,3.4184632902167778e-09
1870,1.1468097582678638e-09,2.8670243956696595e-09
1871,1.0621177271019633e-09,0.0
1872,0.0,4.8378714367913744e-09
1873,5.986004469882289e-10,2.3944017879529156e-09
1874,4.182226565063729e-09,7.766991494406739e-09
1875,1.7164581422868253e-09,5.721527140956084e-10
1876,3.627608879952504e-09,4.836811839936672e-09
1877,7.421779191219002e-09,6.184815992682502e-10
1878,2.4156354694326865e-09,0.0
1879,9.163987790827832e-09,1.221865053580018e-09
1880,5.776061406947974e-09,6.417846254436199e-10
1881,6.2752567586699115e-09,2.091752326904839e-09
1882,0.0,6.655385131892899e-10
1883,1.0110942305630033e-08,7.58320695126713e-09
1884,1.2543224237049344e-08,2.6406787867472303e-09
1885,1.933690763067375e-09,2.5782542767416317e-09
1886,5.162771099520569e-09,4.5174246565693466e-09
1887,5.876032105334161e-09,3.264462256069578e-09
1888,3.804368819970705e-09,3.1703073499755874e-09
1889,6.265136742733546e-10,0.0
1890,2.6217545912032847e-09,3.9326319978272295e-09
1891,3.1871101313640793e-09,1.9122659011827636e-09
1892,5.641661138255927e-09,8.149066310636499e-09
1893,0.0,4.310891643655168e-09
1894,2.520615716150587e-09,3.150769645188234e-09
1895,6.018614495673091e-10,3.0093072478365457e-09
1896,4.1279202278587945e-09,8.845543852942228e-09
1897,2.330685422435863e-09,2.330685422435863e-09
1898,6.224190496340043e-09,7.921697076085366e-09
1899,1.6582735185011188e-09,5.527578395003729e-09
1900,7.786579381274805e-09,6.22926377147337e-09
1901,1.676621730339889e-09,6.147612641171918e-09
1902,4.910283735171106e-09,2.9461704187383475e-09
1903,1.6200660812870638e-09,3.7801539676252105e-09
1904,6.449550227216605e-09,1.0749250378694342e-08
1905,0.0,1.1353670004154992e-08
1906,5.144184522798412e-10,9.773950537805831e-09
1907,2.5714217422034835e-09,5.142843484406967e-09
1908,1.964555629285769e-09,1.3260750719723546e-08
1909,2.2003934230241384e-09,1.1001967337165297e-08
1910,1.6032452032632705e-09,8.550641084070776e-09
1911,1.5961122423746588e-09,1.4897047151407605e-08
1912,5.209421061191932e-09,1.5628263128064646e-08
1913,7.954484682048957e-09,6.893886794756554e-09
1914,1.0045115850232378e-08,1.2054139020278853e-08
1915,0.0,8.246533234057551e-09
1916,0.0,1.2086208478478966e-08
1917,5.483212106582869e-09,2.52227767560953e-08
1918,4.594550517822427e-09,2.1824114071478107e-08
1919,3.6831393490643904e-09,1.6574126959767455e-08
1920,9.086678076641874e-09,5.300562211374427e-09
1921,1.9689142760626055e-08,1.1359120755116692e-08
1922,7.377935484775833e-10,8.115729421831475e-09
1923,3.1847844361720945e-09,1.4862327368803108e-08
1924,3.867487219366694e-09,2.1915761649893284e-08
1925,2.1996355847875293e-09,1.2097995494286806e-08
1926,4.458455382660986e-09,1.671920735191179e-08
1927,5.574612327308159e-09,2.2298449309232637e-08
1928,0.0,1.2568645679778001e-08
1929,2.2280812750352652e-09,8.912325100141061e-09
1930,5.251801771244402e-09,1.7856125467119455e-08
1931,0.0,1.8248570654577634e-08
1932,1.0959536611565568e-09,7.6716757391182e-09
1933,0.0,1.1470662641954732e-08
1934,1.1981580172459871e-09,1.5576054224197833e-08
1935,1.196828414151696e-09,1.3165112555668657e-08
1936,2.424942913137329e-09,1.4549657478823974e-08
1937,0.0,8.813782592653752e-09
1938,2.5930428915188486e-09,1.5558256905023882e-08
1939,1.5294050470515685e-09,2.2941076593951948e-08
1940,2.5357829169792012e-09,2.5357829169792012e-09
1941,5.9030051957620344e-09,5.9030051957620344e-09
1942,0.0,2.730790527039062e-08
1943,2.9032352077962287e-09,1.7419411690866582e-08
1944,3.2131861615880553e-09,2.2492303131116387e-08
1945,2.178504043826024e-09,1.9606536838523425e-08
1946,1.3921104269343232e-09,9.744772988540262e-09
1947,3.5762612871081956e-09,1.0728784083369192e-08
1948,0.0,1.4133454406817236e-08
1949,2.945102384188658e-09,1.9634017078828947e-08
1950,2.1270722960764488e-09,1.701657836861159e-08
1951,2.1322803522849654e-09,8.529121409139861e-09
1952,3.1634410646574906e-09,6.326882129314981e-09
1953,1.0773827385790469e-09,9.69644453618912e-09
1954,9.772536113672459e-10,8.795282724349818e-09
1955,4.6928039232341234e-09,5.631364707880948e-09
1956,1.744228317335228e-09,2.0058624983221307e-08
1957,0.0,9.718541527092839e-09
1958,0.0,1.4062814024384807e-08
1959,2.325224457422337e-09,7.750747599288843e-09
1960,0.0,1.314958364417862e-08
1961,0.0,5.55852741612739e-09
1962,1.2683912808952869e-09,1.4586500007851555e-08
1963,0.0,1.3578711488548834e-08
1964,2.4335873316516654e-09,9.734349326606662e-09
1965,2.188817349590977e-09,1.2038495533772675e-08
1966,0.0,7.754704434148607e-09
1967,0.0,6.902469706915326e-09
1968,9.431973424511852e-09,1.8863946849023705e-08
1969,0.0,8.629339909305145e-09
1970,1.8394900047624674e-09,1.1496812390987543e-08
1971,3.5968783507200897e-09,1.0790635052160269e-08
1972,0.0,3.0780880067027283e-09
1973,5.513203782392395e-10,4.410563025913916e-09
1974,1.6876715580593782e-09,7.875800456247362e-09
1975,5.711480177694739e-10,1.7134440533084216e-09
1976,0.0,3.9994687561772935e-09
1977,2.3507127355770763e-09,7.052138428775834e-09
1978,2.3762365408686037e-09,9.504946163474415e-09
1979,1.7555920051037788e-09,8.777959692451986e-09
1980,1.1370301367108482e-09,6.253665585376211e-09
1981,1.2651099057237047e-09,3.795329828193417e-09
1982,0.0,6.2075020679230875e-09
1983,2.5261264191556165e-09,1.3893695083311286e-08
1984,1.1598016991243298e-09,5.799008384599347e-09
1985,1.8046674155058895e-09,4.812446441349039e-09
1986,1.7983456945813714e-09,6.593933843390687e-09
1987,6.110816852533674e-10,3.6664902225425067e-09
1988,1.1993107618124554e-09,2.398621523624911e-09
1989,2.1952488715726304e-09,7.134558721588746e-09
1990,5.44865097484859e-10,7.083246433836621e-09
1991,1.7584396161396398e-09,1.52398094144246e-08
1992,1.1019888335184191e-09,1.65298330578878e-09
1993,0.0,7.200969598386564e-09
1994,1.0549853213248639e-09,8.439882570598911e-09
1995,2.1689803286761844e-09,2.7112254663563817e-09
1996,1.6014276571496566e-09,1.0676184380997711e-08
1997,1.917957792585412e-09,4.794894259418925e-09
1998,9.536258449571733e-10,3.814503379828693e-09
1999,1.8280804647829996e-09,6.398281460207045e-09
2000,1.3254094488601709e-09,8.394259509714175e-09
2001,3.943090742808408e-09,3.066848330846028e-09
2002,1.3143663935011318e-09,6.133709984368352e-09
2003,1.6667691671301554e-09,4.583615265119079e-09
2004,4.404791253964646e-10,7.488145215006625e-09
2005,9.007499190971657e-10,4.954124666056714e-09
2006,3.294311934354255e-09,2.8825228870488218e-09
2007,1.997239706952314e-09,4.393927444112933e-09
2008,3.8316958494988285e-09,4.257439734089985e-09
2009,3.814554005998616e-09,3.337734755248789e-09
2010,0.0,7.558068837454357e-09
2011,1.529588788962144e-09,4.5887662558641296e-09
2012,3.063827413996023e-09,6.468080293586809e-09
2013,3.3469500504423877e-09,8.925200134513034e-09
2014,1.9489005964601347e-09,5.197068553286499e-09
2015,5.541438335976423e-09,1.1304534197620342e-08
2016,6.4211539696490405e-09,1.0149566520567532e-08
2017,1.257805665177969e-09,8.049956257139002e-09
2018,4.646640239247546e-09,7.744399788123246e-09
2019,5.1019755087367e-10,8.418259866971312e-09
