year,vraies_ADJ oies_NOUN,vraies_ADJ joies_NOUN
1800,3.144164484325529e-09,1.2576657937302116e-08
1801,2.3811825844433088e-09,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,2.4718509461507665e-09,0.0
1805,0.0,0.0
1806,0.0,2.881669125542885e-09
1807,0.0,0.0
1808,2.2660739951163578e-09,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,2.5070767684098882e-09
1812,0.0,2.6672082320544632e-09
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,2.0858434979231788e-08
1817,0.0,0.0
1818,0.0,0.0
1819,2.070210003424222e-09,0.0
1820,0.0,0.0
1821,0.0,0.0
1822,0.0,0.0
1823,0.0,2.9648061783404955e-09
1824,0.0,0.0
1825,0.0,8.805443041381977e-10
1826,0.0,8.807984341885344e-10
1827,0.0,0.0
1828,0.0,9.172301251858528e-10
1829,0.0,0.0
1830,1.0436835840010872e-09,2.0873671680021744e-09
1831,0.0,0.0
1832,0.0,6.764984572527055e-09
1833,0.0,1.9692167896323554e-08
1834,0.0,1.0267983796552471e-08
1835,0.0,1.2100940693926532e-08
1836,0.0,4.704525213838906e-09
1837,0.0,4.87052354003481e-09
1838,0.0,1.0730675015224733e-08
1839,0.0,6.9914749545318955e-09
1840,0.0,1.1465439264668476e-08
1841,0.0,5.1364388298225094e-09
1842,0.0,5.366612043644636e-09
1843,0.0,1.2404512972352677e-08
1844,0.0,8.232841963717874e-09
1845,0.0,3.348136878855712e-09
1846,0.0,1.5807152919933287e-08
1847,0.0,4.853901280910122e-09
1848,6.43617736884039e-09,1.6090443422100975e-09
1849,0.0,1.6758829879393033e-09
1850,0.0,6.1100964288129944e-09
1851,0.0,3.2247193804124663e-09
1852,0.0,9.114764054629632e-09
1853,5.971931837933653e-10,6.569124799682413e-09
1854,1.0391328908454511e-09,1.0391328686409906e-08
1855,5.306937111981824e-10,2.653468555990912e-09
1856,0.0,8.801221973442352e-09
1857,0.0,6.8341128311999455e-09
1858,0.0,1.1744822003834088e-08
1859,0.0,1.9859475841599306e-08
1860,0.0,1.373155189554609e-08
1861,0.0,3.254015012998934e-08
1862,0.0,6.776979422085105e-09
1863,0.0,1.3485475847119233e-08
1864,0.0,1.4384183621984903e-08
1865,0.0,1.7415324293779122e-08
1866,9.731225825149181e-10,1.8002767276925624e-08
1867,4.367530337390235e-09,2.3778776281346836e-08
1868,2.9639244392143382e-09,1.5807597009143137e-08
1869,0.0,1.5138908793232986e-08
1870,0.0,3.268407766654491e-08
1871,0.0,2.8677177965619194e-08
1872,0.0,2.237515595027162e-08
1873,0.0,1.1373408881354408e-08
1874,2.3898436563030145e-09,1.1351757756017378e-08
1875,0.0,1.3731664694205392e-08
1876,0.0,2.8416270225761764e-08
1877,0.0,1.36065949618569e-08
1878,0.0,1.0870359723469392e-08
1879,2.443730107160036e-09,1.5273313280772527e-08
1880,0.0,1.4761046607247863e-08
1881,0.0,1.045876096839038e-08
1882,0.0,1.5307385581309063e-08
1883,0.0,9.479008689083912e-09
1884,0.0,1.386356363042296e-08
1885,0.0,2.3848851782304337e-08
1886,0.0,1.5488312854472497e-08
1887,0.0,9.793386546164129e-09
1888,0.0,1.0779045211961602e-08
1889,0.0,1.1277245803853475e-08
1890,6.554386478008212e-10,1.9663159989136147e-08
1891,0.0,2.358461337337303e-08
1892,0.0,2.4447198043731078e-08
1893,0.0,1.2932674486876294e-08
1894,0.0,1.3863386882917439e-08
1895,0.0,2.166701307260155e-08
1896,0.0,3.538217541176891e-08
1897,0.0,2.505486840220783e-08
1898,0.0,1.7540900287826844e-08
1899,2.2110313580014918e-09,2.1004797901014172e-08
1900,0.0,9.34389543516545e-09
1901,2.235495566438317e-09,1.3412973842719111e-08
1902,2.455141867585553e-09,2.3078333910575566e-08
1903,0.0,1.9440793863623185e-08
1904,0.0,2.5260739278110123e-08
1905,0.0,1.4450125540577119e-08
1906,0.0,2.6749759740596346e-08
1907,0.0,2.6228502036929058e-08
1908,0.0,1.817213934884876e-08
1909,5.500983557560346e-10,2.4204327431220918e-08
1910,0.0,4.221879024157715e-08
1911,1.5961122423746588e-09,2.128149745317387e-08
1912,0.0,2.031674206648404e-08
1913,0.0,1.484837142129436e-08
1914,0.0,1.2054139020278853e-08
1915,0.0,2.9451904026700504e-08
1916,0.0,2.7468654906215306e-08
1917,0.0,2.4126133979507358e-08
1918,0.0,1.8378202071289707e-08
1919,0.0,3.038589824200244e-08
1920,0.0,1.741613253614105e-08
1921,0.0,1.817459427400081e-08
1922,0.0,1.1804696775641332e-08
1923,0.0,3.6094224498128824e-08
1924,0.0,2.3204924204378585e-08
1925,0.0,1.8696901804560184e-08
1926,0.0,2.3406890647947876e-08
1927,0.0,2.7873062080630007e-08
1928,0.0,2.2852082892654835e-08
1929,0.0,2.1166771446701205e-08
1930,0.0,1.7856125467119455e-08
1931,0.0,3.307553342324354e-08
1932,0.0,2.520693342944469e-08
1933,0.0,2.2941325283909464e-08
1934,0.0,2.2765002327673756e-08
1935,0.0,4.0692164304800826e-08
1936,0.0,2.66743711563322e-08
1937,0.0,6.295559185076627e-09
1938,0.0,1.9447821131279852e-08
1939,0.0,3.364691281149135e-08
1940,0.0,1.0143131667916805e-08
1941,0.0,1.1806010391524069e-08
1942,0.0,1.8205270180260413e-08
1943,0.0,3.774205836748479e-08
1944,3.2131861615880553e-09,1.927911696952833e-08
1945,0.0,4.357008265287732e-08
1946,0.0,2.645009899993056e-08
1947,0.0,1.907339353124371e-08
1948,1.0871887834440486e-09,2.9354097819123126e-08
1949,0.0,2.2579119018928395e-08
1950,0.0,1.701657836861159e-08
1951,0.0,2.4521224162299404e-08
1952,0.0,1.8980646387944944e-08
1953,0.0,2.9089333608567358e-08
1954,0.0,3.127211556375187e-08
1955,0.0,2.5341140741375057e-08
1956,1.744228317335228e-09,1.3081712602058815e-08
1957,0.0,2.1204090927540165e-08
1958,1.6544486891589827e-09,2.5643954515430778e-08
1959,0.0,2.8677767716089875e-08
1960,1.3841666701708277e-09,1.6610000486139143e-08
1961,0.0,8.33779090214648e-09
1962,0.0,9.512934440181198e-09
1963,0.0,2.651081842941494e-08
1964,1.2167936658258327e-09,1.7035111099517053e-08
1965,0.0,1.860494691641179e-08
1966,0.0,2.215629990587331e-08
1967,0.0,1.824224149515885e-08
1968,4.4914158503495116e-10,2.2007936806289763e-08
1969,0.0,1.589615195030092e-08
1970,0.0,8.7375777724219e-09
1971,5.138397485282553e-10,2.2608949379332444e-08
1972,0.0,7.69522046084603e-09
1973,5.513203782392395e-10,1.7642252103655665e-08
1974,5.625571675160757e-10,1.0688586016271984e-08
1975,0.0,1.3707552426467373e-08
1976,0.0,8.570290255249802e-09
1977,0.0,1.057820764316375e-08
1978,0.0,8.316828115084718e-09
1979,5.851973350345929e-10,1.1118749476679568e-08
1980,5.685150683554241e-10,1.8760998088396263e-08
1981,0.0,2.6567308353264707e-08
1982,6.207502289967692e-10,1.2415004135846175e-08
1983,0.0,1.9577479193344516e-08
1984,0.0,1.5657322549600394e-08
1985,6.015558051686298e-10,1.0226449020933615e-08
1986,1.1988970927134801e-09,7.792831269171074e-09
1987,1.2221633705067347e-09,1.2832715334809564e-08
1988,0.0,8.395175221664886e-09
1989,5.488122178931576e-10,1.4269117443177493e-08
1990,1.089730194969718e-09,1.2531897297662908e-08
1991,0.0,1.4067516929117119e-08
1992,0.0,1.5427843891302473e-08
1993,0.0,1.0524494165053966e-08
1994,0.0,1.2132331583813993e-08
1995,0.0,1.4640617607142303e-08
1996,0.0,7.473328622609188e-09
1997,0.0,8.630809844589749e-09
1998,9.536258449571733e-10,1.954932926651054e-08
1999,0.0,1.1882523409667556e-08
2000,0.0,8.394259509714175e-09
2001,2.6287270138425356e-09,1.5772362971233633e-08
2002,0.0,1.270554239596322e-08
2003,8.333845835650777e-10,1.12506919336397e-08
2004,0.0,5.285749615779878e-09
2005,1.8014998381943315e-09,1.0358624180639708e-08
2006,0.0,6.1768350434476815e-09
2007,7.988958938831558e-10,9.586750948642475e-09
2008,4.257439678578834e-10,1.1495087548496485e-08
2009,0.0,1.3350939020995156e-08
2010,0.0,1.369900015646408e-08
2011,7.64794394481072e-10,8.030340836739924e-09
2012,0.0,1.3957436095779485e-08
2013,5.578250084070646e-10,1.059867482666732e-08
2014,4.330890368553497e-10,2.295371892557796e-08
2015,4.433150790905671e-10,1.6180999651282946e-08
2016,1.0356699942093428e-09,2.092053463798038e-08
2017,1.0062445321423752e-09,1.1571811953103861e-08
2018,0.0,1.4714360396794746e-08
2019,0.0,1.8622211328533922e-08
