year,long_ADJ âge_NOUN,long_ADJ age_NOUN
1866,5.400830360713371e-08,1.4596838737723772e-09
1867,2.038180824115443e-08,4.85281148598915e-10
1868,2.0253484223076157e-08,1.975949626142892e-09
1869,2.8324411260882698e-08,0.0
1870,4.587239033071455e-08,2.2936195165357276e-09
1871,1.4869648623516696e-08,5.310588635509816e-09
1872,2.6003558417642125e-08,6.047339295989218e-10
1873,1.0774807712721213e-08,2.3944017879529156e-09
1874,1.2546679251101978e-08,5.974609140757536e-10
1875,1.5448122780981066e-08,5.721527140956084e-10
1876,2.1765654167893445e-08,0.0
1877,2.9068635498674666e-08,0.0
1878,1.6305540029293297e-08,4.831270938865373e-09
1879,3.4823152361695975e-08,4.887460214320072e-09
1880,3.529815373326528e-08,0.0
1881,1.1853263259808955e-08,0.0
1882,2.2628309892525067e-08,6.655385131892899e-10
1883,1.64302811356265e-08,1.2638677882037541e-09
1884,2.8387297845711146e-08,1.9805090900604227e-09
1885,2.7716232864349877e-08,6.445635691854079e-10
1886,2.710454793941608e-08,0.0
1887,6.528924512139156e-09,6.528924623161458e-10
1888,1.521747527988282e-08,0.0
1889,2.5687061366852504e-08,0.0
1890,1.1797895993481688e-08,1.3108772956016423e-09
1891,8.286486163910922e-09,0.0
1892,2.1312942521944933e-08,0.0
1893,1.2932674486876294e-08,2.463366621796581e-09
1894,1.6384001710889606e-08,0.0
1895,8.426059849853118e-09,0.0
1896,8.845543852942228e-09,5.89702897624278e-10
1897,9.905413378419325e-09,0.0
1898,1.810673566637888e-08,5.6583548957434e-10
1899,1.3818945987509323e-08,1.1055156790007459e-09
1900,1.142031713641245e-08,1.038210628578895e-09
1901,1.117747761014698e-08,0.0
1902,5.892340837476695e-09,4.910283846193408e-10
1903,1.1340462791054051e-08,0.0
1904,1.0211787859759625e-08,0.0
1905,7.741138396966107e-09,0.0
1906,1.0802787109298606e-08,0.0
1907,2.828563872014911e-08,5.142843373384665e-10
1908,1.2278472460991452e-08,0.0
1909,1.3752458727367411e-08,5.500983557560346e-10
1910,1.7101282168141552e-08,0.0
1911,1.276889793899727e-08,0.0
1912,9.897900277167082e-09,5.209421227725386e-10
1913,6.893886794756554e-09,5.30298971401777e-10
1914,2.9465672568562695e-08,6.696743715117748e-10
1915,8.246533234057551e-09,0.0
1916,1.538244731591476e-08,0.0
1917,1.0966424213165737e-08,0.0
1918,1.1486376294556067e-08,2.2972752589112133e-09
1919,1.9336480860943084e-08,0.0
1920,7.572231730534895e-09,0.0
1921,1.817459427400081e-08,2.27182422873895e-09
1922,1.2542490601674672e-08,2.2133805899215986e-09
1923,2.3355084977083607e-08,2.1231896241147297e-09
1924,2.836157442231979e-08,0.0
1925,2.4195990988573612e-08,2.1996355847875293e-09
1926,1.5604593173179637e-08,0.0
1927,2.5643217327342427e-08,0.0
1928,7.998228745975666e-09,0.0
1929,1.3368487650211591e-08,0.0
1930,1.1553964007759987e-08,0.0
1931,2.6232321204133768e-08,1.1405356659111021e-09
1932,4.383814644626227e-09,0.0
1933,9.176529758292418e-09,0.0
1934,2.516131836216573e-08,0.0
1935,2.393656828303392e-08,5.98414207075848e-09
1936,1.8187071404440758e-08,0.0
1937,6.295559185076627e-09,0.0
1938,2.3337385357535823e-08,0.0
1939,1.070583532936098e-08,1.5294050470515685e-09
1940,1.0143131667916805e-08,0.0
1941,1.4757512545315876e-08,0.0
1942,3.944475324146879e-08,0.0
1943,8.709705845433291e-09,0.0
1944,9.639558484764166e-09,0.0
1945,1.3071024262956144e-08,0.0
1946,1.5313215584455975e-08,0.0
1947,8.344609447874518e-09,1.1920870957027319e-09
1948,1.7395020535104777e-08,0.0
1949,6.8719057111366055e-09,0.0
1950,2.8715476219076663e-08,0.0
1951,1.1727541604500402e-08,1.0661401761424827e-09
1952,5.272402070488624e-09,1.0544803918932644e-09
1953,4.3095309543161875e-09,0.0
1954,1.5636057781875934e-08,0.0
1955,5.631364707880948e-09,1.8771215692936494e-09
1956,9.593255967388359e-09,0.0
1957,9.718541527092839e-09,8.835037701437898e-10
1958,1.4890038535497752e-08,1.6544486891589827e-09
1959,6.975672928177801e-09,1.5501495642666896e-09
1960,2.7683332959327345e-08,6.920833350854139e-10
1961,1.042223907177231e-08,6.948159270159238e-10
1962,1.4586500007851555e-08,6.341956404476434e-10
1963,1.681173777967615e-08,1.2932106496776896e-09
1964,1.764350798794112e-08,1.8251904432275978e-09
1965,1.860494691641179e-08,1.0944086747954884e-09
1966,1.7171132071780448e-08,3.8773522170743036e-09
1967,1.6763140209263838e-08,9.860671168482327e-10
1968,1.1677681044375277e-08,8.982831700699023e-10
1969,7.72098829315837e-09,9.083515606356229e-10
1970,1.5175793066646293e-08,1.3796175035718505e-09
1971,1.3359833239690033e-08,5.138397485282553e-10
1972,8.721249500354133e-09,0.0
1973,7.1671650836435674e-09,2.7566018356850464e-09
1974,6.750686232237513e-09,2.2502286700643026e-09
1975,1.2565256390928425e-08,5.711480177694739e-10
1976,2.856763492431469e-09,5.713526873840635e-10
1977,7.639816779203557e-09,1.7630346071939584e-09
1978,1.0099005187669263e-08,5.940591352171509e-10
1979,9.948355028654987e-09,1.7555920051037788e-09
1980,9.096241093686785e-09,0.0
1981,6.325549417596221e-09,0.0
1982,5.586751949948621e-09,0.0
1983,8.209910973278056e-09,6.315316047889041e-10
1984,8.69851302098823e-09,1.1598016991243298e-09
1985,4.210890747202711e-09,1.2031116103372597e-09
1986,1.1389522214244607e-08,5.994485463567401e-10
1987,1.2832715334809564e-08,0.0
1988,8.395175221664886e-09,2.398621523624911e-09
1989,7.683371272548811e-09,5.488122178931576e-10
1990,3.814055737905164e-09,1.089730194969718e-09
1991,7.6199047072123e-09,5.861465202094962e-10
1992,4.4079553340736766e-09,2.2039776670368383e-09
1993,8.862731881720265e-09,5.539207426075166e-10
1994,7.912389854425328e-09,1.0549853213248639e-09
1995,1.0302656505700725e-08,5.422450821690461e-10
1996,3.736664311304594e-09,5.338092190498855e-10
1997,6.233362714880286e-09,4.79489448146353e-10
1998,1.144351013948608e-08,9.536258449571733e-10
1999,1.1425503210205079e-08,4.570201161957499e-10
2000,8.83606254831193e-09,4.4180314962005696e-10
2001,7.448059946568719e-09,4.3812117822561447e-10
2002,7.448076377869484e-09,8.76244299341522e-10
2003,6.250384210204629e-09,4.1669229178253886e-10
2004,7.488145215006625e-09,0.0
2005,4.503749373441224e-09,4.5037495954858286e-10
2006,7.823991232669414e-09,0.0
2007,1.078509459517818e-08,1.1983438685803094e-09
2008,7.2376473703172906e-09,2.554463751636149e-09
2009,1.0490023072406984e-08,4.76819250749827e-10
2010,2.8342759250676863e-09,0.0
2011,1.0324724186716594e-08,0.0
2012,1.2595735121578855e-08,3.404252713057332e-10
2013,7.2517249982695375e-09,0.0
2014,7.795602385840539e-09,0.0
2015,2.349569960813369e-08,0.0
2016,1.3670844012381167e-08,4.1426800878596737e-10
2017,6.037467414898856e-09,5.031222660711876e-10
2018,9.551427204712581e-09,2.5814667070633845e-10
2019,3.1122048937959335e-08,0.0
