year,seront_VERB égales_ADJ,seront_VERB egales_ADJ,seront_VERB légales_ADJ
1859,1.1050016013314234e-07,0.0,0.0
1860,6.499600857523546e-08,1.8308735638683515e-09,0.0
1861,1.084671623630129e-07,9.431927461278633e-10,9.431927461278633e-10
1862,1.3328059367267997e-07,9.035972525772706e-10,0.0
1863,9.489779273508248e-08,0.0,1.9978483312144135e-09
1864,9.109982812560702e-08,0.0,1.4384183844029508e-09
1865,1.0825741725284388e-07,0.0,2.8241067262513297e-09
1866,1.1044941317095436e-07,0.0,2.432806400776144e-09
1867,1.0190903765305848e-07,0.0,0.0
1868,1.7388356354786083e-07,4.93987406535723e-10,0.0
1869,1.4992403407632082e-07,4.883519144627257e-10,4.883519144627257e-10
1870,1.5596612001900212e-07,0.0,0.0
1871,1.0302542108320267e-07,0.0,0.0
1872,1.19737322279434e-07,0.0,0.0
1873,1.747913245253585e-07,5.986004469882289e-10,0.0
1874,9.081406204813902e-08,0.0,0.0
1875,1.1957992285260843e-07,0.0,0.0
1876,1.2394330894949235e-07,0.0,1.813804439976252e-09
1877,8.906135207098487e-08,0.0,0.0
1878,7.730033502184597e-08,0.0,4.22736201599605e-09
1879,1.0324759358582014e-07,0.0,6.10932526790009e-10
1880,9.11334154807264e-08,6.417846254436199e-10,1.9253538763308597e-09
1881,1.0040410813871858e-07,0.0,6.972507571312292e-10
1882,9.983077831066112e-08,0.0,3.3276925659464496e-09
1883,8.847074184359371e-08,0.0,1.2638677882037541e-09
1884,1.1024833668216161e-07,0.0,0.0
1885,1.1086493145739951e-07,0.0,2.5782542767416317e-09
1886,1.251972037152882e-07,0.0,6.4534639854230136e-09
1887,8.161156017649773e-08,6.528924623161458e-10,5.223139698529167e-09
1888,8.87686084638517e-08,0.0,3.1703073499755874e-09
1889,8.332632006613494e-08,0.0,1.2530273485467092e-09
1890,1.6451510020942806e-07,0.0,6.554386478008212e-10
1891,1.4278252535859792e-07,0.0,0.0
1892,9.966935010652378e-08,0.0,6.268512375839919e-10
1893,8.621783109674652e-08,0.0,6.158416554491453e-10
1894,1.0901663216600355e-07,0.0,6.301539290376468e-10
1895,7.583454220139174e-08,0.0,6.018614495673091e-10
1896,9.848038473592169e-08,0.0,0.0
1897,8.856604694074122e-08,0.0,1.7480140668268973e-09
1898,9.392869060320663e-08,0.0,2.26334195829736e-09
1899,6.025060628189749e-08,1.1055156790007459e-09,0.0
1900,5.8658901735952895e-08,0.0,1.038210628578895e-09
1901,7.377135347041985e-08,0.0,3.912117296778206e-09
1902,6.579780631454923e-08,1.9641135384773634e-09,0.0
1903,9.828401204003967e-08,0.0,2.7001101354784396e-09
1904,9.781818022247535e-08,0.0,3.7622376325430196e-09
1905,8.3604298595219e-08,0.0,0.0
1906,1.0854229515189218e-07,5.144184522798412e-10,7.201858220895474e-09
1907,7.714265137792609e-08,3.599990305858114e-09,1.5428529565042481e-09
1908,5.5007557620001535e-08,4.911389073214423e-10,2.4556945366072114e-09
1909,1.0176819387197611e-07,0.0,1.6502950117569526e-09
1910,7.855901174025348e-08,0.0,5.344150677544235e-10
1911,4.362706818028528e-08,0.0,1.0640748282497725e-09
1912,6.876435776348444e-08,0.0,2.0837684910901544e-09
1913,6.363587345958877e-08,0.0,2.121195885607108e-09
1914,9.040603998755614e-08,6.696743715117748e-10,6.696743715117748e-10
1915,6.008188790929125e-08,0.0,0.0
1916,1.2965205087311915e-07,0.0,1.0987462051303964e-09
1917,1.0856760468413995e-07,0.0,1.0966424435210342e-09
1918,3.675640414257941e-08,0.0,2.2972752589112133e-09
1919,8.01082791213048e-08,0.0,9.207848372660976e-10
1920,1.1206903138827329e-07,0.0,4.543339038320937e-09
1921,1.2040668195822946e-07,0.0,7.572747429129834e-10
1922,6.271245212019494e-08,0.0,0.0
1923,8.492758496458919e-08,0.0,1.0615948120573648e-09
1924,7.734974616369072e-08,1.289162443462999e-09,0.0
1925,4.5092530598367375e-08,0.0,2.1996355847875293e-09
1926,6.464760105018286e-08,0.0,1.1146138456652466e-09
1927,3.2332753363562006e-08,0.0,0.0
1928,5.9415413034002995e-08,0.0,1.1426041224282812e-09
1929,6.684243913923638e-08,0.0,6.684243825105796e-09
1930,4.7266215830177316e-08,0.0,2.100720708497761e-09
1931,5.1324104077821175e-08,0.0,1.1405356659111021e-09
1932,9.206010531670472e-08,0.0,1.0959536611565568e-09
1933,7.914756849913829e-08,6.882397318719313e-09,2.2941324395731044e-09
1934,5.6313425034204556e-08,0.0,0.0
1935,5.38572777486479e-08,0.0,0.0
1936,9.457277627689109e-08,0.0,0.0
1937,5.9178255185088346e-08,1.2591118148108649e-09,1.2591118148108649e-09
1938,7.90878047496335e-08,0.0,0.0
1939,5.505858169385647e-08,1.5294050470515685e-09,7.647025235257843e-09
1940,5.5787225505810056e-08,0.0,0.0
1941,7.67390702094417e-08,5.9030051957620344e-09,5.9030051957620344e-09
1942,6.978687139280737e-08,0.0,0.0
1943,3.774205836748479e-08,2.9032352077962287e-09,0.0
1944,6.42637232317611e-08,0.0,0.0
1945,8.714016530575464e-08,0.0,0.0
1946,5.290019799986112e-08,0.0,0.0
1947,7.867775053682635e-08,0.0,0.0
1948,5.6533817627268945e-08,0.0,0.0
1949,7.068246077324147e-08,0.0,0.0
1950,6.274863295629984e-08,0.0,2.1270722960764488e-09
1951,5.117473023119601e-08,0.0,1.0661401761424827e-09
1952,5.694194271654851e-08,0.0,1.0544803918932644e-09
1953,5.2791754967529414e-08,0.0,0.0
1954,7.524852918550096e-08,0.0,1.9545072227344917e-09
1955,5.349796339260138e-08,9.385607846468247e-10,0.0
1956,3.8373023869553435e-08,0.0,0.0
1957,6.714628852932947e-08,0.0,1.7670075402875796e-09
1958,7.610464081153623e-08,0.0,8.272243445794913e-10
1959,7.130687862400009e-08,7.750747821333448e-10,1.5501495642666896e-09
1960,4.775375117560543e-08,0.0,6.920833350854139e-10
1961,4.794229724325305e-08,0.0,6.948159270159238e-10
1962,6.088278325933061e-08,0.0,0.0
1963,7.823924619287936e-08,6.466053248388448e-10,1.2932106496776896e-09
1964,5.962289151284494e-08,0.0,1.2167936658258327e-09
1965,6.183409340110302e-08,0.0,1.0944086747954884e-09
1966,6.868452828712179e-08,0.0,2.769537488234164e-09
1967,5.1768523690043367e-08,9.860671168482327e-10,4.930335584241163e-10
1968,4.715986534620242e-08,0.0,1.3474247273492779e-09
1969,3.8150766101807676e-08,0.0,4.5417578031781147e-10
1970,3.632992928714884e-08,0.0,9.197450023812337e-10
1971,2.363662865434435e-08,5.138397485282553e-10,0.0
1972,4.2580218462262565e-08,0.0,5.130146862875051e-10
1973,3.914374602231874e-08,1.102640756478479e-09,0.0
1974,2.306484425673716e-08,5.625571675160757e-10,0.0
1975,2.3988217634496323e-08,1.028066431985053e-08,0.0
1976,2.742492810625663e-08,0.0,0.0
1977,2.8208553715103335e-08,5.876781838942691e-10,0.0
1978,3.386137237271214e-08,0.0,1.1881182704343018e-09
1979,2.2237498953359136e-08,0.0,5.851973350345929e-10
1980,3.638496437474714e-08,0.0,0.0
1981,1.4548763971333756e-08,0.0,1.2651099057237047e-09
1982,3.3520510811513304e-08,0.0,6.207502289967692e-10
1983,2.273513821648976e-08,0.0,0.0
1984,2.3775934110403796e-08,0.0,5.799008495621649e-10
1985,2.1054452403745927e-08,0.0,0.0
1986,2.7574632355253925e-08,0.0,5.994485463567401e-10
1987,2.3832186002437084e-08,0.0,1.8332451112712533e-09
1988,1.2592763276586538e-08,0.0,1.798966087207532e-09
1989,1.7561990972581043e-08,0.0,1.6464366536794728e-09
1990,2.45189291092629e-08,0.0,0.0
1991,2.1101275393675678e-08,5.861465202094962e-10,0.0
1992,3.4161654838271716e-08,0.0,1.1019888335184191e-09
1993,1.3294098266669607e-08,0.0,1.661762283333701e-09
1994,1.318731612798274e-08,5.274926606624319e-10,0.0
1995,2.2232049090575856e-08,0.0,0.0
1996,2.829188794351012e-08,0.0,1.067618438099771e-09
1997,1.3905194329311144e-08,0.0,2.3974471297094624e-09
1998,1.0013071261028017e-08,0.0,9.536258449571733e-10
1999,1.96518641359944e-08,0.0,0.0
2000,2.076474814316498e-08,0.0,4.4180314962005696e-10
2001,1.840108865280854e-08,0.0,0.0
2002,1.3581786362237835e-08,0.0,4.38122149670761e-10
2003,1.4584229823810801e-08,0.0,0.0
2004,1.6297727611913615e-08,0.0,8.809582507929292e-10
2005,9.007498746882447e-09,0.0,0.0
2006,1.6471560115860484e-08,4.1178899179428186e-10,1.6471559671771274e-09
2007,1.7176262190332636e-08,0.0,3.994479469415779e-10
2008,1.702975893635994e-08,0.0,0.0
2009,1.43045770784056e-08,0.0,0.0
2010,1.2754241218715379e-08,0.0,9.447586046817946e-10
2011,1.1471915861704929e-08,3.82397197240536e-10,7.64794394481072e-10
2012,1.191488419038933e-08,0.0,1.0212758416727752e-09
2013,1.3945625099154313e-08,0.0,0.0
2014,1.645738301192523e-08,0.0,8.661780737106994e-10
2015,2.1722438958704515e-08,0.0,0.0
2016,1.6570719907349485e-08,0.0,6.214020409345267e-10
2017,7.2952728302766445e-09,0.0,5.031222660711876e-10
2018,1.4456214003644163e-08,0.0,5.162933414126769e-10
2019,1.2754938438774843e-08,0.0,2.55098775436835e-10
