year,était_VERB en_PRON,était_VERB lent_ADJ,etait_VERB en_PRON
1837,2.922314124020886e-08,1.050641529332097e-07,0.0
1838,4.039783618736692e-08,8.332053624826585e-08,0.0
1839,4.47454411300896e-08,1.2794399140148016e-07,0.0
1840,3.630722389402763e-08,9.427139247009109e-08,6.369688665408546e-10
1841,5.1364388298225094e-08,1.264848066284685e-07,0.0
1842,3.890793820460203e-08,6.574099842282521e-08,6.708265054555795e-10
1843,3.5441466650354414e-08,9.687334312502571e-08,5.906911071384968e-10
1844,4.50062032086862e-08,1.0592923160857026e-07,0.0
1845,5.357019006169139e-08,7.812319324784767e-08,0.0
1846,7.435216531348487e-08,6.439951505399222e-08,5.854501328173001e-10
1847,5.2853593501822616e-08,6.040410482910374e-08,0.0
1848,9.010648227558704e-08,5.229394162142853e-08,0.0
1849,6.200767188602185e-08,7.0387088157986e-08,2.513824481908955e-09
1850,3.1229383523623255e-08,7.943125268639051e-08,0.0
1851,7.28786559989203e-08,7.28786559989203e-08,6.449438760824933e-10
1852,3.1250618093281446e-08,9.700712411131462e-08,0.0
1853,5.912212586167698e-08,1.1645266795312637e-07,0.0
1854,4.1565314745639625e-08,7.06610379097583e-08,0.0
1855,5.094659627502551e-08,9.65862554380692e-08,0.0
1856,5.177189166261087e-08,7.403380664072756e-08,5.177189232874468e-10
1857,3.4658715009072694e-08,7.761599363220739e-08,0.0
1858,4.3553715300959084e-08,6.508589223130912e-08,0.0
1859,3.971895168319861e-08,7.179964711667708e-08,0.0
1860,4.485640303641958e-08,7.23195086038686e-08,0.0
1861,6.555189457913002e-08,1.065807779809802e-07,0.0
1862,4.9697849391350246e-08,8.8100733819374e-08,0.0
1863,5.244351797273339e-08,6.243276118311769e-08,0.0
1864,4.746780746245349e-08,8.630509995555258e-08,0.0
1865,5.45993934508715e-08,8.566456699554692e-08,0.0
1866,5.352174170525359e-08,8.125573458528379e-08,0.0
1867,4.270474107670452e-08,7.715970440358433e-08,0.0
1868,5.3844626535237694e-08,7.064019769131846e-08,0.0
1869,5.323035878745941e-08,7.862465878361036e-08,0.0
1870,6.651496420317926e-08,6.651496420317926e-08,5.734048791339319e-10
1871,5.947859449406678e-08,8.072094459521395e-08,0.0
1872,5.9868661139717e-08,6.71254696271717e-08,0.0
1873,4.6092235805872406e-08,6.764184945495799e-08,0.0
1874,3.7042575229406793e-08,6.333085877940903e-08,0.0
1875,5.492665877682157e-08,7.437985516389745e-08,5.721527140956084e-10
1876,5.38095328295185e-08,7.073837338111844e-08,0.0
1877,5.318941731502491e-08,5.751878973114799e-08,0.0
1878,4.891661831152305e-08,3.985798358030479e-08,0.0
1879,4.520900631632685e-08,3.787781821529279e-08,0.0
1880,7.31634486328403e-08,5.0059199452334724e-08,0.0
1881,5.299105865219644e-08,2.998178416646624e-08,0.0
1882,6.788492612486152e-08,5.590523599607877e-08,0.0
1883,4.9922778799782463e-08,7.267239965358385e-08,0.0
1884,4.291102939646407e-08,5.413391335196138e-08,0.0
1885,5.02759576193057e-08,4.7697703564608673e-08,0.0
1886,5.227305877042454e-08,5.162771188338411e-08,0.0
1887,4.83140425444617e-08,4.113222473733913e-08,0.0
1888,3.9311810695608074e-08,4.12139939953704e-08,0.0
1889,4.0723389105323804e-08,2.255449160770695e-08,0.0
1890,5.83340380444497e-08,4.260351360585446e-08,0.0
1891,4.3344694944380535e-08,5.290602800300803e-08,0.0
1892,4.952124754709075e-08,4.199903358426127e-08,0.0
1893,3.87980243488073e-08,4.434059874824925e-08,0.0
1894,3.843938856107343e-08,3.7179081147087345e-08,0.0
1895,4.995450098022047e-08,5.717683748684976e-08,6.018614495673091e-10
1896,3.833068973335685e-08,5.5432071377481407e-08,0.0
1897,3.729096675897381e-08,6.001514663012131e-08,0.0
1898,4.6964345301603316e-08,4.2437662273187016e-08,0.0
1899,4.532614283903058e-08,4.532614283903058e-08,0.0
1900,4.879590065343109e-08,4.983411017178696e-08,5.191053142894475e-10
1901,4.5827658112784775e-08,3.688567673520993e-08,0.0
1902,4.4192553616539954e-08,5.548620762851897e-08,0.0
1903,5.886240117547459e-08,6.372260230591564e-08,0.0
1904,4.245953988402107e-08,6.073326375144461e-08,0.0
1905,5.676835002077496e-08,3.973784501454247e-08,0.0
1906,4.372556716703002e-08,5.6071609577657e-08,0.0
1907,4.319988278211895e-08,4.0628464148539933e-08,0.0
1908,4.0764529529724314e-08,3.830883343880487e-08,0.0
1909,5.666013080940502e-08,3.795678793494517e-08,0.0
1910,4.5959694716657395e-08,6.306098043751263e-08,0.0
1911,2.7133907565257687e-08,5.69280018680729e-08,0.0
1912,7.345283847826067e-08,4.7926675961207366e-08,0.0
1913,5.1438998838193584e-08,5.939348568517744e-08,0.0
1914,5.2904276515164383e-08,5.1564928327252346e-08,0.0
1915,4.358881966481931e-08,7.304072369151982e-08,0.0
1916,5.383856560570166e-08,7.69122365795738e-08,0.0
1917,6.250861872558744e-08,4.8252267959014716e-08,0.0
1918,8.614782132099208e-08,7.351280828515883e-08,0.0
1919,5.985101125816072e-08,4.788081042761405e-08,0.0
1920,4.316171953178127e-08,5.3005621225565847e-08,0.0
1921,5.452378104564559e-08,4.543648302046677e-08,7.572747429129834e-10
1922,5.6810101511928224e-08,3.098733003525922e-08,0.0
1923,7.961961046021315e-08,5.944930947521243e-08,0.0
1924,6.83256118350073e-08,5.543398629015428e-08,0.0
1925,8.248633776020142e-08,5.829034321891413e-08,0.0
1926,7.244990030130793e-08,5.3501466368288675e-08,0.0
1927,6.243566019747959e-08,4.7941668412931904e-08,0.0
1928,3.5420729460611255e-08,5.9415413034002995e-08,0.0
1929,7.129860080112849e-08,4.0105462062456354e-08,1.1140406375176326e-09
1930,6.722306267192835e-08,4.3064773080914165e-08,0.0
1931,5.5886246741465584e-08,4.44808918587114e-08,0.0
1932,9.863583017022393e-08,7.671675916753884e-08,0.0
1933,9.291236580111217e-08,6.652984296806608e-08,0.0
1934,4.7926320689839486e-08,4.4331848414458364e-08,0.0
1935,5.984141893122796e-08,4.547948151412129e-08,0.0
1936,7.63857030960935e-08,3.6374142808881516e-08,0.0
1937,1.0702450481403503e-07,5.9178255185088346e-08,0.0
1938,8.557041297763135e-08,4.408173026604345e-08,0.0
1939,8.258787431714154e-08,3.976452944698394e-08,0.0
1940,1.572185368559076e-07,3.296517903095264e-08,2.5357829169792012e-09
1941,1.0625409174735978e-07,6.788455664263893e-08,0.0
1942,7.888950648293758e-08,8.192371581117186e-08,0.0
1943,9.290352664947932e-08,3.4838823381733164e-08,0.0
1944,9.318240046241044e-08,7.390327994016843e-08,0.0
1945,1.3071024795863195e-07,8.278315277721049e-08,2.178504043826024e-09
1946,1.2111360092603718e-07,8.352662916877307e-08,0.0
1947,1.3232167361820757e-07,6.318061451793255e-08,0.0
1948,1.2937546500779717e-07,6.740570768215548e-08,0.0
1949,1.6198063690353592e-07,7.068246077324147e-08,0.0
1950,1.4570444761830004e-07,4.679559140186029e-08,0.0
1951,1.5565646549475787e-07,4.904244832459881e-08,0.0
1952,1.2021077111512568e-07,4.007025466989944e-08,0.0
1953,1.1635733443426943e-07,7.002987700843732e-08,0.0
1954,1.5538331865627697e-07,5.2771696346098906e-08,0.0
1955,1.2858282616434735e-07,5.631364530245264e-08,0.0
1956,1.5610842751812015e-07,6.628067694691708e-08,8.72114158667614e-10
1957,1.5726367053048307e-07,4.682570065028813e-08,0.0
1958,1.546909516036976e-07,4.6324561964183886e-08,8.272243445794913e-10
1959,1.875680908369759e-07,3.5653439312000046e-08,0.0
1960,1.8201791363026132e-07,4.498541628095154e-08,0.0
1961,2.0636032616039302e-07,5.002674541287888e-08,0.0
1962,1.934296705030647e-07,5.7077606641087186e-08,1.2683912808952869e-09
1963,2.0109425236114475e-07,6.595374202333915e-08,0.0
1964,2.2206484118214576e-07,4.6846555079582686e-08,0.0
1965,2.2216495665361435e-07,5.08900050988359e-08,5.472043373977442e-10
1966,2.3374894908556598e-07,5.317511764246774e-08,0.0
1967,2.3123273251712817e-07,4.53590871529741e-08,4.930335584241163e-10
1968,3.0361971425918455e-07,5.030385707982532e-08,4.4914158503495116e-10
1969,2.2799623877745034e-07,3.905911682977603e-08,0.0
1970,2.7500374244482373e-07,3.54101814536989e-08,0.0
1971,2.7387659429223277e-07,4.4704059121158934e-08,0.0
1972,2.9293138936736796e-07,5.335352781798974e-08,5.130146862875051e-10
1973,3.192145072716812e-07,3.473318344049403e-08,2.7566018356850464e-09
1974,3.1221921403812303e-07,3.431598827319249e-08,5.625571675160757e-10
1975,3.169871547470393e-07,4.397839603598186e-08,5.711480177694739e-10
1976,3.153866714455944e-07,3.313845553520878e-08,0.0
1977,3.3438888635828334e-07,3.584836960612847e-08,0.0
1978,3.790097196088027e-07,4.217819693508318e-08,5.940591352171509e-10
1979,3.4117005043299287e-07,4.037861600636461e-08,0.0
1980,3.774940182665887e-07,3.411090432337005e-08,0.0
1981,4.320350228681491e-07,3.6688188487232765e-08,1.2651099057237047e-09
1982,3.892103848102124e-07,4.221101690404794e-08,6.207502289967692e-10
1983,4.086009539605584e-07,4.736487113632393e-08,0.0
1984,3.8795366208432824e-07,4.755186822080759e-08,2.8995041922996734e-09
1985,4.2349529394414276e-07,3.549179083961462e-08,1.2031116103372597e-09
1986,4.513847500220436e-07,3.7765257587807355e-08,5.994485463567401e-10
1987,4.53422615009913e-07,3.727598141267663e-08,1.2221633705067347e-09
1988,4.119632421861752e-07,3.1182079140990027e-08,1.798966087207532e-09
1989,4.3081757894469774e-07,3.896566624916886e-08,1.0976244357863152e-09
1990,4.587764124153182e-07,3.923028657482064e-08,5.44865097484859e-10
1991,4.982245513929229e-07,4.2202550787351356e-08,0.0
1992,4.744061925521237e-07,2.644773289262048e-08,0.0
1993,5.079453444523097e-07,2.8803878393546256e-08,1.1078414852150331e-09
1994,4.92150661557389e-07,4.114442830882581e-08,0.0
1995,5.059146701569261e-07,3.253470381991974e-08,1.626735190995987e-09
1996,5.151259188096446e-07,3.3096171137003694e-08,5.338092190498855e-10
1997,5.049024025538529e-07,3.5002731380018304e-08,1.917957792585412e-09
1998,5.46904402654036e-07,3.146965354972053e-08,2.86087753487152e-09
1999,5.100344537822821e-07,3.3362468343511864e-08,2.285100553223174e-09
2000,5.235367552813841e-07,3.35770380388567e-08,1.7672125984802278e-09
2001,5.266216476229602e-07,3.461157405126869e-08,4.3812117822561447e-10
2002,5.371377369556285e-07,4.6002824660718034e-08,0.0
2003,5.300325938151218e-07,4.125253738607171e-08,4.1669229178253886e-10
2004,5.439917458716081e-07,3.171449591832243e-08,4.404791253964646e-10
2005,5.134274374540837e-07,3.783149793434859e-08,4.5037495954858286e-10
2006,5.295606229083205e-07,4.529679031861633e-08,4.1178899179428186e-10
2007,5.788000976281182e-07,4.393927355295091e-08,3.994479469415779e-10
2008,5.555958750846912e-07,5.960415450090295e-08,8.514879357157668e-10
2009,5.955472488494706e-07,4.529782771101054e-08,9.53638501499654e-10
2010,6.362949420690711e-07,7.132927493103125e-08,4.723793023408973e-10
2011,6.355441541927576e-07,8.336258616736814e-08,1.911985902935953e-09
2012,7.217015536298277e-07,1.028084284371289e-07,6.808505426114664e-10
2013,7.639413297511055e-07,1.277419272582847e-07,2.789125042035323e-10
2014,7.832415462871722e-07,1.2104838731374912e-07,2.1654451842767486e-10
2015,6.86916735048726e-07,1.163702094686414e-07,8.866301581811342e-10
2016,6.727712502652139e-07,1.2883735678315134e-07,1.0356699942093428e-09
2017,7.657520768589166e-07,1.2527743820101023e-07,2.515611330355938e-10
2018,8.312322847814357e-07,1.3604329751615296e-07,2.5814667070633845e-10
2019,7.933571737339662e-07,1.1530464405495877e-07,0.0
