year,était_VERB égal_ADJ,était_VERB egal_ADJ,était_VERB légal_ADJ,etait_VERB égal_ADJ,etait_VERB egal_ADJ
1865,2.852347620319051e-07,9.41368871743009e-10,3.718406915709238e-08,4.706844358715045e-10,0.0
1866,3.1334548111772165e-07,0.0,3.3572728597164314e-08,0.0,0.0
1867,2.8000721385978977e-07,0.0,2.426405742994575e-08,0.0,0.0
1868,2.875006828162441e-07,0.0,3.902500367303219e-08,0.0,4.93987406535723e-10
1869,3.257307241710805e-07,0.0,4.248661511496721e-08,0.0,2.441759683335931e-09
1870,3.732865820893494e-07,0.0,3.669791226457164e-08,0.0,0.0
1871,2.0817508072923374e-07,0.0,2.0180236148803488e-08,0.0,0.0
1872,2.9813384117005626e-07,0.0,2.6003558417642125e-08,0.0,6.047339295989218e-10
1873,2.993002112816612e-07,5.986004469882289e-10,2.573981916498269e-08,5.986004469882289e-10,5.986004469882289e-10
1874,2.7124724510940723e-07,0.0,3.525019565131515e-08,0.0,0.0
1875,1.922433057188755e-07,0.0,4.405575992905142e-08,5.721527140956084e-10,5.721527140956084e-10
1876,2.835580801274773e-07,0.0,5.562333527109331e-08,0.0,0.0
1877,2.492480746241199e-07,1.2369631985365004e-09,3.3398006138440905e-08,6.184815992682502e-10,0.0
1878,2.6692771371017443e-07,6.039088673581716e-10,4.5293166550663955e-08,0.0,0.0
1879,2.7736336960515473e-07,0.0,6.048232137345622e-08,0.0,0.0
1880,2.291171057322572e-07,0.0,3.9790645445236805e-08,0.0,0.0
1881,2.3706525098532438e-07,6.972507571312292e-10,1.9523021421719022e-08,0.0,0.0
1882,2.921714212789084e-07,0.0,3.128031167420886e-08,1.9966155395678697e-09,0.0
1883,2.7173157945981075e-07,6.319338941018771e-10,2.211768546089843e-08,0.0,0.0
1884,2.825526337346673e-07,0.0,3.1027976632458376e-08,0.0,0.0
1885,2.442895947751822e-07,0.0,1.9981470700258797e-08,0.0,0.0
1886,2.620106442918768e-07,0.0,3.1621972595985426e-08,0.0,6.453463874400711e-10
1887,2.9967765158289694e-07,0.0,3.4603299781110763e-08,0.0,0.0
1888,2.5362459155076067e-07,0.0,3.233713385952797e-08,0.0,0.0
1889,2.2554492318249686e-07,0.0,4.322944491264025e-08,1.2530273485467092e-09,0.0
1890,2.248154515882561e-07,6.554386478008212e-10,2.818386235503567e-08,0.0,0.0
1891,3.4484529010114784e-07,0.0,3.569563133964948e-08,6.374220040683554e-10,0.0
1892,2.5011365778482286e-07,0.0,2.1312942521944933e-08,0.0,6.268512375839919e-10
1893,2.5495845079603896e-07,0.0,2.5249507373814595e-08,0.0,0.0
1894,2.9680251145691727e-07,0.0,1.2603078580752936e-08,0.0,0.0
1895,3.2861635190784e-07,0.0,4.1528441130367355e-08,0.0,6.018614495673091e-10
1896,2.8777500915566634e-07,0.0,4.776593343081004e-08,0.0,0.0
1897,2.668634806468617e-07,0.0,2.2724183423861177e-08,5.826713556089658e-10,0.0
1898,2.936686200882832e-07,0.0,2.3765091228256097e-08,0.0,0.0
1899,2.443189544010238e-07,0.0,3.6482017407024614e-08,0.0,0.0
1900,3.0679123597110447e-07,0.0,2.9589003247565415e-08,0.0,0.0
1901,2.8726117307087407e-07,0.0,3.520905522691464e-08,0.0,0.0
1902,1.9592032174386986e-07,0.0,2.4060391012881155e-08,0.0,0.0
1903,2.689309610559576e-07,0.0,4.482182802689749e-08,0.0,0.0
1904,2.6711887812780333e-07,0.0,2.6873125946735854e-08,0.0,5.374625189347171e-10
1905,2.3378238722671085e-07,0.0,2.4255568220610257e-08,0.0,0.0
1906,2.597813306692842e-07,5.144184522798412e-10,4.4754404626701216e-08,0.0,5.144184522798412e-10
1907,2.3657079850636364e-07,0.0,3.754275823553144e-08,0.0,0.0
1908,2.691441238766856e-07,0.0,3.045061092166179e-08,4.911389073214423e-10,0.0
1909,2.546955499838077e-07,0.0,4.0707277548790444e-08,0.0,0.0
1910,3.1797696919966256e-07,5.344150677544235e-10,3.580580809625644e-08,0.0,5.344150677544235e-10
1911,2.43141101918809e-07,5.320374141248863e-10,1.1172785363555704e-08,0.0,0.0
1912,2.6672236685953976e-07,0.0,3.5945006970905524e-08,0.0,0.0
1913,3.3461864745731873e-07,0.0,3.3939134169713725e-08,0.0,5.30298971401777e-10
1914,2.906386669110361e-07,0.0,3.683209115479258e-08,0.0,0.0
1915,2.32081006856788e-07,1.1780761921542648e-09,2.1205371680821372e-08,0.0,0.0
1916,2.647978476488788e-07,0.0,2.307367097387214e-08,0.0,0.0
1917,2.1823184681579733e-07,0.0,3.5092558192673096e-08,0.0,0.0
1918,2.5384892410329485e-07,0.0,2.412139110674616e-08,1.1486376294556067e-09,0.0
1919,2.0165188630016928e-07,0.0,3.038589824200244e-08,0.0,0.0
1920,2.6502812033868395e-07,7.572231730534895e-10,3.710393414735336e-08,0.0,0.0
1921,2.8246347483218415e-07,0.0,2.196096815509918e-08,0.0,7.572747429129834e-10
1922,2.788859490010509e-07,1.4755870969551665e-09,1.1066902949607993e-08,0.0,1.4755870969551665e-09
1923,2.600907293981436e-07,1.0615948120573648e-09,3.927900849021171e-08,0.0,0.0
1924,2.7845908334711567e-07,0.0,1.4180787211159895e-08,0.0,0.0
1925,2.4745901328060427e-07,0.0,2.1996356736053713e-08,1.0998177923937646e-09,0.0
1926,2.8199730195410666e-07,0.0,2.229227646921572e-08,0.0,0.0
1927,2.8430523002498376e-07,0.0,2.7873062080630007e-08,0.0,0.0
1928,2.399468712610542e-07,0.0,1.5996457491951332e-08,3.4278122562625413e-09,0.0
1929,4.5118645175534766e-07,0.0,1.893869061575515e-08,0.0,0.0
1930,2.5103611278609606e-07,0.0,2.10072066408884e-08,0.0,0.0
1931,2.258260565213277e-07,0.0,3.079446386777818e-08,0.0,1.1405356659111021e-09
1932,2.2467050087016105e-07,0.0,2.082311922890767e-08,0.0,0.0
1933,2.4891338057386747e-07,0.0,3.326492148403304e-08,0.0,0.0
1934,2.623966111059417e-07,1.1981580172459871e-09,3.834105655187159e-08,0.0,0.0
1935,2.680895647699799e-07,0.0,3.111753699158726e-08,0.0,0.0
1936,2.6553124143902096e-07,0.0,2.182448710641438e-08,0.0,0.0
1937,2.2160368473578274e-07,0.0,2.392312481447334e-08,2.5182236296217297e-09,0.0
1938,2.904208145082521e-07,1.2965214457594243e-09,1.4261735792331365e-08,1.2965214457594243e-09,0.0
1939,2.7070470309809025e-07,1.5294050470515685e-09,1.2235240376412548e-08,0.0,0.0
1940,2.5357829258609854e-07,0.0,2.5357829613881222e-08,0.0,0.0
1941,2.951502722225996e-07,0.0,8.854508237732261e-09,0.0,0.0
1942,2.0025797198286455e-07,0.0,3.3376331032286544e-08,0.0,0.0
1943,2.2354910811372974e-07,0.0,2.6129116648121453e-08,0.0,0.0
1944,2.602680808649893e-07,0.0,1.2852744646352221e-08,0.0,3.2131861615880553e-09
1945,2.5924197188942344e-07,0.0,3.267756198965799e-08,0.0,0.0
1946,3.2853805009835924e-07,0.0,3.6194869323935563e-08,1.3921104269343232e-09,1.3921104269343232e-09
1947,2.634512554777757e-07,0.0,3.099426493236024e-08,0.0,1.1920870957027319e-09
1948,1.869964734169116e-07,0.0,3.370285384107774e-08,1.0871887834440486e-09,0.0
1949,2.660409279542364e-07,0.0,4.0249734212238764e-08,0.0,0.0
1950,2.914088952366001e-07,0.0,3.93508372553697e-08,0.0,2.1270722960764488e-09
1951,3.443632863309176e-07,0.0,3.3050344683260846e-08,0.0,1.0661401761424827e-09
1952,3.163441135711764e-07,2.1089607837865287e-09,2.319856839960721e-08,0.0,1.0544803918932644e-09
1953,2.4779802743069013e-07,0.0,2.2625037843226892e-08,0.0,0.0
1954,2.765627584722097e-07,9.772536113672459e-10,3.127211556375187e-08,0.0,0.0
1955,2.796911076075048e-07,0.0,1.595553378308523e-08,0.0,0.0
1956,3.1919378784550645e-07,0.0,2.703553825256222e-08,0.0,8.72114158667614e-10
1957,2.615171297293273e-07,0.0,2.47381048978923e-08,8.835037701437898e-10,0.0
1958,3.151724854433269e-07,0.0,1.9026160202884057e-08,0.0,8.272243445794913e-10
1959,2.883278114040877e-07,7.750747821333448e-10,1.705164542897819e-08,0.0,0.0
1960,2.802937615342671e-07,6.920833350854139e-10,2.5607082676515347e-08,0.0,0.0
1961,3.036345503915072e-07,6.948159270159238e-10,1.945484662257968e-08,0.0,0.0
1962,3.170978288835613e-07,0.0,2.663621678777872e-08,0.0,6.341956404476434e-10
1963,2.9743844720542256e-07,0.0,2.7804029301137234e-08,0.0,0.0
1964,2.6282742737748777e-07,0.0,2.6769461314302134e-08,6.083968329129164e-10,6.083968329129164e-10
1965,2.741493858593458e-07,0.0,2.134096988015699e-08,0.0,0.0
1966,3.2126632731888094e-07,0.0,1.9940669560014612e-08,0.0,0.0
1967,3.06666862570637e-07,4.930335584241163e-10,2.7609878827661305e-08,0.0,9.860671168482327e-10
1968,2.6364611471763055e-07,0.0,2.9643343779639508e-08,1.3474247273492779e-09,0.0
1969,2.647844894454465e-07,0.0,1.9983733778872192e-08,0.0,0.0
1970,2.2855662962228962e-07,0.0,3.1731204330753826e-08,0.0,4.5987250119061684e-10
1971,2.37907798350534e-07,0.0,4.162102129612322e-08,5.138397485282553e-10,0.0
1972,2.3855182007537223e-07,5.130146862875051e-10,1.3851396474251487e-08,0.0,5.130146862875051e-10
1973,2.2273343347478658e-07,0.0,1.874489363729026e-08,0.0,0.0
1974,2.8521648687274137e-07,5.625571675160757e-10,2.193973003272731e-08,5.625571675160757e-10,0.0
1975,2.3759757539210113e-07,0.0,3.8838066984681063e-08,5.711480177694739e-10,1.7134440533084216e-09
1976,2.7482064979267307e-07,0.0,2.399681342524218e-08,1.7140580066410394e-09,0.0
1977,2.0568737113535462e-07,0.0,2.938390863960194e-08,1.1753563677885381e-09,0.0
1978,2.2693059520406678e-07,5.940591352171509e-10,2.7326720442033547e-08,1.1881182704343018e-09,0.0
1979,2.2237499308630504e-07,1.1703946700691858e-09,2.2822696621460636e-08,0.0,0.0
1980,2.473040581207897e-07,0.0,2.9562784220615868e-08,1.1370301367108482e-09,5.685150683554241e-10
1981,1.9862225997258065e-07,0.0,2.1506869174459098e-08,0.0,0.0
1982,1.8994957429185888e-07,0.0,2.9796010991844923e-08,6.207502289967692e-10,0.0
1983,1.8503875764963595e-07,0.0,2.3998200759933752e-08,6.315316047889041e-10,0.0
1984,2.0122558908042265e-07,0.0,2.4355836458767044e-08,0.0,5.799008495621649e-10
1985,2.532549956413277e-07,0.0,1.564045071233977e-08,0.0,6.015558051686298e-10
1986,2.319865899380602e-07,5.994485463567401e-10,1.6784559520033326e-08,5.994485463567401e-10,0.0
1987,1.9004640705588827e-07,0.0,1.1610551631235921e-08,6.110816852533674e-10,0.0
1988,2.6924527674054843e-07,5.996553809062277e-10,3.47800117594943e-08,0.0,0.0
1989,2.0690220026153838e-07,0.0,4.884428861373635e-08,5.488122178931576e-10,0.0
1990,1.776260205588187e-07,1.089730194969718e-09,3.5416231725093894e-08,0.0,5.44865097484859e-10
1991,2.0690971780368272e-07,0.0,2.8721180100887977e-08,0.0,1.1722930404189924e-09
1992,2.4409052912233165e-07,0.0,2.920270425477156e-08,0.0,0.0
1993,1.595291792000353e-07,5.539207426075166e-10,2.3264671966671813e-08,0.0,5.539207426075166e-10
1994,1.8989736361163523e-07,0.0,2.2682185019107237e-08,5.274926606624319e-10,0.0
1995,1.9575047360831377e-07,0.0,2.4943274112843028e-08,0.0,0.0
1996,1.5587228574531764e-07,0.0,2.989331449043675e-08,0.0,0.0
1997,1.8460343653714517e-07,0.0,3.068732468136659e-08,0.0,0.0
1998,1.8023528980393166e-07,0.0,2.765514928171342e-08,4.768129224785866e-10,4.768129224785866e-10
1999,1.9606163448315783e-07,0.0,2.376504681933511e-08,0.0,0.0
2000,1.9306797582885338e-07,0.0,2.5182780305499364e-08,0.0,4.4180314962005696e-10
2001,1.8532526269154914e-07,0.0,3.504969470213837e-08,0.0,4.3812117822561447e-10
2002,1.743726159020298e-07,0.0,2.2782352004924178e-08,0.0,0.0
2003,1.7709422195366642e-07,0.0,3.875238263617575e-08,0.0,0.0
2004,1.4800099279455026e-07,0.0,2.7309706496225772e-08,0.0,0.0
2005,2.116762374271275e-07,0.0,1.8915748967174295e-08,0.0,0.0
2006,1.7748105562986893e-07,0.0,2.0589450144825605e-08,8.235779835885637e-10,0.0
2007,2.200958135745168e-07,0.0,3.475197019042753e-08,0.0,0.0
2008,2.5118893631770334e-07,0.0,2.7673358715674112e-08,0.0,0.0
2009,2.8990609735046746e-07,0.0,3.385416746937153e-08,0.0,0.0
2010,3.0610178214374173e-07,0.0,2.692562084405381e-08,0.0,0.0
2011,3.150952920805139e-07,0.0,2.5238215073386527e-08,0.0,0.0
2012,4.3744645950027916e-07,0.0,3.710635354536862e-08,0.0,0.0
2013,4.4849130631519074e-07,0.0,3.5979713430833726e-08,0.0,2.789125042035323e-10
2014,4.4326662873572786e-07,0.0,3.7678745457014884e-08,0.0,0.0
2015,4.393252481804666e-07,0.0,3.657349267882637e-08,0.0,0.0
2016,4.445095669325383e-07,2.0713400439298368e-10,3.7491254545329866e-08,0.0,0.0
2017,4.070259080890537e-07,0.0,4.17591472512413e-08,0.0,0.0
2018,4.117439402762102e-07,0.0,3.768941425619232e-08,0.0,0.0
2019,3.691279175654927e-07,0.0,3.698932360407525e-08,0.0,0.0
