year,avaient_VERB également_ADV,avaient_VERB egalement_ADV,avaient_VERB légalement_ADV
1877,5.492116770255961e-07,0.0,4.9478527941460015e-09
1878,5.912268079555361e-07,0.0,6.6429977074733415e-09
1879,5.486174359248253e-07,0.0,6.720257683667796e-09
1880,5.840240078214265e-07,3.8507077526617195e-09,3.8507077526617195e-09
1881,4.797085466634599e-07,6.972507571312292e-10,5.5780060570498335e-09
1882,5.537280571843439e-07,6.655385131892899e-10,5.989846840748214e-09
1883,5.213454414843e-07,6.319338941018771e-10,6.319338829996468e-09
1884,5.604840680462075e-07,1.3203393933736152e-09,9.242375753615306e-09
1885,4.918019840260968e-07,0.0,7.7347630522695e-09
1886,5.337014385986549e-07,0.0,9.680196200179125e-09
1887,4.681238863213366e-07,0.0,4.570247291724172e-09
1888,4.907635684503475e-07,0.0,3.804368819970705e-09
1889,5.444404109766765e-07,0.0,1.0024218788373673e-08
1890,4.221024880735058e-07,0.0,4.5880703680722945e-09
1891,5.226860366747133e-07,6.374220040683554e-10,7.649063604731055e-09
1892,4.883171413894161e-07,6.268512375839919e-10,8.775916882086676e-09
1893,4.3047330677836726e-07,0.0,1.6627724974682678e-08
1894,4.858486590819666e-07,0.0,6.301539290376468e-09
1895,5.151933919478324e-07,0.0,4.213029924926559e-09
1896,4.788387286680518e-07,1.179405795248556e-09,5.89702897624278e-10
1897,4.999320140086638e-07,0.0,1.1070755867592652e-08
1898,4.939743689647003e-07,0.0,7.921697076085366e-09
1899,4.925072403239028e-07,0.0,3.8693048765026106e-09
1900,4.5421714389703993e-07,0.0,7.786579381274805e-09
1901,4.247441438565147e-07,0.0,1.956058603980182e-08
1902,3.987150591910904e-07,4.910283846193408e-10,1.0802624572647801e-08
1903,4.606388017691643e-07,5.400220270956879e-10,9.1803746826713e-09
1904,4.858661100115569e-07,0.0,6.987012746151322e-09
1905,4.402127444791404e-07,0.0,7.2250627702885595e-09
1906,4.2182313109151437e-07,5.144184522798412e-10,2.0576738091193647e-09
1907,3.764561427033186e-07,0.0,4.114274698707732e-09
1908,4.45954128736048e-07,0.0,4.4202499438483756e-09
1909,4.5163073991716374e-07,5.500983557560346e-10,7.701377313651392e-09
1910,4.0508660958948894e-07,5.344150677544235e-10,6.412980813053082e-09
1911,4.4797550913244777e-07,0.0,4.788336838146279e-09
1912,4.745782860027248e-07,0.0,1.2502610502451716e-08
1913,4.3325425735929457e-07,0.0,1.2196876397752021e-08
1914,3.683209115479258e-07,6.696743715117748e-10,1.2054139020278853e-08
1915,5.218877277002321e-07,0.0,3.534228465440492e-09
1916,3.724749717548548e-07,0.0,3.2962386153911893e-09
1917,3.728584374584898e-07,0.0,6.57985488317081e-09
1918,4.353336748863512e-07,0.0,2.2972752589112133e-09
1919,4.585508577292785e-07,0.0,5.524709134618888e-09
1920,4.2177330783488287e-07,1.514446346106979e-09,9.086678076641874e-09
1921,3.377445239038934e-07,0.0,4.543648568500203e-09
1922,4.1611556866882893e-07,0.0,1.1066902949607993e-08
1923,3.8854369677210343e-07,0.0,3.1847844361720945e-09
1924,3.738571194844553e-07,1.289162443462999e-09,7.734974438733389e-09
1925,3.266458747930301e-07,1.0998177923937646e-09,1.0998178368026856e-08
1926,4.0237560483546986e-07,1.1146138456652466e-09,4.458455382660986e-09
1927,4.0694669678487116e-07,2.2298449753321847e-09,8.919379901328739e-09
1928,4.2276352019143815e-07,0.0,3.4278122562625413e-09
1929,4.2890565055131447e-07,0.0,2.2280812750352652e-09
1930,4.1909379433491267e-07,0.0,7.352522590764465e-09
1931,3.7979836520207755e-07,0.0,0.0
1932,4.767398422700353e-07,0.0,9.863582839386709e-09
1933,5.058561782789184e-07,0.0,4.588264879146209e-09
1934,4.5889453303971095e-07,0.0,7.188948103475923e-09
1935,4.2607092609614483e-07,1.196828414151696e-09,1.196828414151696e-09
1936,3.964781569720799e-07,1.2124714565686645e-09,2.424942913137329e-09
1937,3.7017886711510073e-07,2.5182236296217297e-09,5.0364472592434595e-09
1938,4.122938150885602e-07,1.2965214457594243e-09,1.2965214457594243e-09
1939,4.052923259223462e-07,0.0,6.117620188206274e-09
1940,4.031894889067189e-07,0.0,0.0
1941,4.07307368277543e-07,0.0,5.9030051957620344e-09
1942,4.369264843262499e-07,3.034211770724937e-09,0.0
1943,5.370985149966145e-07,0.0,0.0
1944,4.916174702884746e-07,6.4263723231761105e-09,3.2131861615880553e-09
1945,6.16516672380385e-07,4.357008087652048e-09,2.178504043826024e-09
1946,4.997676228413184e-07,0.0,0.0
1947,4.2676717271206144e-07,0.0,3.5762612871081956e-09
1948,4.327011424720695e-07,1.0871887834440486e-09,3.2615663503321457e-09
1949,4.977223397872876e-07,9.817008317369869e-10,1.9634016634739737e-09
1950,4.4881224425807886e-07,1.0635361480382244e-09,4.2541445921528975e-09
1951,4.81895369830454e-07,2.1322803522849654e-09,5.330700769690111e-09
1952,4.4182729652675334e-07,1.0544803918932644e-09,6.326882129314981e-09
1953,4.762031835525704e-07,1.0773827385790469e-09,2.1547654771580937e-09
1954,4.7005897840790567e-07,9.772536113672459e-10,2.9317608341017376e-09
1955,4.561405546610331e-07,0.0,5.631364707880948e-09
1956,3.933234893338522e-07,8.72114158667614e-10,4.360570571293465e-09
1957,4.903445756099245e-07,8.835037701437898e-10,2.6505113659425206e-09
1958,4.293294466606312e-07,0.0,1.6544486891589827e-09
1959,4.433427704952919e-07,7.750747821333448e-10,6.975672928177801e-09
1960,4.519304184213979e-07,6.920833350854139e-10,2.076250060767393e-09
1961,3.967398924942245e-07,6.948159270159238e-10,2.779263708063695e-09
1962,5.289191449264763e-07,1.2683912808952869e-09,5.0735651235811474e-09
1963,5.037055643697386e-07,0.0,1.2932106496776896e-09
1964,4.471716863463371e-07,6.083968329129164e-10,2.4335873316516654e-09
1965,4.908422965854697e-07,5.472043373977442e-10,4.924839203113152e-09
1966,4.4644943386629166e-07,5.539074754423723e-10,4.431259803538978e-09
1967,4.245019056270394e-07,4.930335584241163e-10,5.423369309198733e-09
1968,4.855220367971924e-07,0.0,7.186265360559219e-09
1969,4.41458865907407e-07,1.8167031212712459e-09,1.3625273131978588e-09
1970,4.469960686037666e-07,1.3796175313274261e-09,4.598724956395017e-09
1971,4.5680354787691613e-07,5.138397485282553e-10,4.1107179882260425e-09
1972,4.6120021579554304e-07,3.0780880067027283e-09,6.156176013405457e-09
1973,4.824053121410543e-07,5.513203782392395e-10,3.3079223804577396e-09
1974,4.6861012492627196e-07,0.0,2.2502286700643026e-09
1975,4.574895626774378e-07,1.1422960355389478e-09,4.569184142155791e-09
1976,4.416556294017937e-07,0.0,2.856763492431469e-09
1977,4.695548625477386e-07,2.938390863960194e-09,6.464460078348111e-09
1978,4.6098989514575806e-07,1.7821774056514528e-09,5.346532105932056e-09
1979,4.5352794586506207e-07,2.3407893401383717e-09,5.266775904289034e-09
1980,4.468528516099468e-07,0.0,3.97960553399912e-09
1981,4.3266757643323217e-07,1.2651099057237047e-09,3.795329828193417e-09
1982,4.7052867557795253e-07,1.2415004579935385e-09,3.1037510339615437e-09
1983,4.6038653067626e-07,6.315316047889041e-10,8.209910973278056e-09
1984,4.882764983449306e-07,2.8995041922996734e-09,2.8995041922996734e-09
1985,4.866586209573143e-07,6.015558051686298e-10,5.414002135495366e-09
1986,4.687687749083125e-07,1.7983456945813714e-09,2.997242676272549e-09
1987,4.906985964225896e-07,2.4443267410134695e-09,5.49973533381376e-09
1988,4.521401706369943e-07,1.1993107618124554e-09,2.398621523624911e-09
1989,5.010655286241672e-07,1.0976244357863152e-09,3.841685636274406e-09
1990,5.328780616764561e-07,1.6345953479657283e-09,4.358920779878872e-09
1991,5.445301098916389e-07,0.0,3.5168792322792797e-09
1992,5.344645614968613e-07,1.1019888335184191e-09,2.2039776670368383e-09
1993,5.406266723184672e-07,5.539207426075166e-10,2.2156829704300662e-09
1994,5.369875566429982e-07,1.0549853213248639e-09,5.274926717646622e-09
1995,5.444140356303251e-07,1.626735190995987e-09,5.964695848348356e-09
1996,5.919944214838324e-07,5.338092190498855e-10,3.736664311304594e-09
1997,5.437410095510131e-07,1.438468344439059e-09,1.438468344439059e-09
1998,5.936320803812123e-07,4.768129224785866e-10,5.72175506974304e-09
1999,6.215473717929854e-07,1.3710603763428253e-09,4.570201106446348e-09
2000,5.650662160405773e-07,1.7672125984802278e-09,2.6508188977203417e-09
2001,5.95844824147207e-07,4.3812117822561447e-10,6.571817756650944e-09
2002,5.669300549016043e-07,4.38122149670761e-10,8.324320788233308e-09
2003,6.446229576795304e-07,1.2500769308587678e-09,4.583615265119079e-09
2004,6.347304406517651e-07,0.0,6.166707589017051e-09
2005,6.044031692908902e-07,9.007499190971657e-10,6.305249655724765e-09
2006,6.563916485902155e-07,4.1178899179428186e-10,6.58862386870851e-09
2007,6.103564373916015e-07,7.988958938831558e-10,1.997239706952314e-09
2008,6.139227934909286e-07,0.0,5.5346713878634546e-09
2009,6.155736400614842e-07,0.0,5.721831008997924e-09
2010,6.306263458100148e-07,0.0,1.8895172093635892e-09
2011,6.642239327447896e-07,1.1471915639660324e-09,1.529588788962144e-09
2012,6.430633447962464e-07,0.0,3.4042526575461807e-09
2013,7.550161740255135e-07,0.0,3.3469500504423877e-09
2014,7.8952132298582e-07,0.0,2.165445156521173e-09
2015,6.915715289323998e-07,0.0,2.659890530054554e-09
2016,7.286974437192839e-07,0.0,3.1070099826280284e-09
2017,7.282694696186809e-07,0.0,3.018733707449428e-09
2018,8.224553198488138e-07,0.0,3.872199894061623e-09
2019,7.216744393190311e-07,0.0,2.2958890344426663e-09
