year,ait_VERB également_ADV,ait_VERB egalement_ADV,ait_VERB légalement_ADV
1800,1.0375742931501009e-07,3.144164484325529e-09,0.0
1801,6.429193177837078e-08,0.0,4.7623651688866175e-09
1802,1.0741632650024258e-07,0.0,2.2378401354217203e-09
1803,1.2677205063482688e-07,0.0,0.0
1804,1.0134588990240445e-07,0.0,0.0
1805,1.1371511021707192e-07,0.0,0.0
1806,9.797675204481493e-08,0.0,0.0
1807,6.832692633906845e-08,0.0,8.540865792383556e-09
1808,6.345007363961486e-08,0.0,0.0
1809,9.713831161661801e-08,2.259030518203531e-09,0.0
1810,1.3806747745093162e-07,0.0,9.360507036149102e-09
1811,7.019814773912003e-08,0.0,2.5070767684098882e-09
1812,1.0135391192989118e-07,2.6672082320544632e-09,1.0668832928217853e-08
1813,9.777521370324394e-08,0.0,8.627225156487839e-09
1814,9.44003133440674e-08,0.0,0.0
1815,1.1328339155625144e-07,0.0,0.0
1816,8.1116134253989e-08,0.0,0.0
1817,9.029865566390072e-08,0.0,0.0
1818,6.199012148044858e-08,0.0,0.0
1819,4.34744116262209e-08,0.0,5.175524897538253e-09
1820,5.814575843032799e-08,0.0,2.3732962262101864e-09
1821,5.423818549843418e-08,0.0,1.97229765852569e-09
1822,7.920236555492011e-08,0.0,1.5038423839541792e-08
1823,7.807322788266902e-08,0.0,6.917880934764753e-09
1824,3.789500624407083e-08,0.0,8.421112696055388e-10
1825,7.484626252107773e-08,0.0,3.522177216552791e-09
1826,5.725189922145546e-08,0.0,1.2331177856594877e-08
1827,8.019027575301152e-08,9.217273055917019e-10,6.452091305675367e-09
1828,1.2841221064263664e-07,2.7516904310687096e-09,9.172301140836225e-09
1829,1.0802202154991392e-07,0.0,1.714635211591542e-09
1830,6.366470017837855e-08,1.0436835840010872e-09,0.0
1831,6.704218691311326e-08,0.0,9.354723218280014e-09
1832,8.253281436054749e-08,0.0,2.705993873419743e-09
1833,7.29768601104297e-08,0.0,0.0
1834,3.547121707470069e-08,0.0,2.8003592777992026e-09
1835,7.033671778344797e-08,0.0,7.563087933704082e-09
1836,8.871390377862554e-08,6.720750067579218e-10,3.36037508930076e-09
1837,6.74915412446353e-08,0.0,4.174734336004349e-09
1838,9.278878110308142e-08,0.0,6.943378316748294e-09
1839,3.4957377437194737e-08,0.0,3.4957374772659477e-09
1840,5.350538501147639e-08,0.0,1.9109065441114126e-09
1841,8.089891423423978e-08,0.0,1.926164561183441e-09
1842,8.251166150330391e-08,0.0,4.024959032733477e-09
1843,5.6706348061652534e-08,0.0,9.451057714215949e-09
1844,5.2141331252641976e-08,5.488561272137815e-10,7.683985892015244e-09
1845,8.147132746216812e-08,5.580227946389016e-10,1.3392547515422848e-08
1846,5.971591576781066e-08,0.0,4.0981511517657054e-09
1847,7.820174374728595e-08,0.0,9.707802561820245e-09
1848,6.838438793010937e-08,0.0,5.63165514222419e-09
1849,6.619738002200393e-08,8.379414939696517e-10,1.508294644736452e-08
1850,8.62202469420481e-08,0.0,4.752297222410107e-09
1851,9.867641637129054e-08,0.0,5.8044946626978344e-09
1852,1.0221556578926538e-07,1.3021090872200602e-09,2.018269107395554e-08
1853,5.01642283268211e-08,0.0,8.360704129017904e-09
1854,7.533713386465024e-08,5.195664454227256e-10,5.195664343204953e-09
1855,8.225752878843196e-08,0.0,6.8990182455763716e-09
1856,7.610468344410037e-08,0.0,2.0708756931497874e-09
1857,4.9791392342513063e-08,4.881509085841174e-10,5.369659827891837e-09
1858,7.193703766006365e-08,0.0,6.8511463169329545e-09
1859,6.721668910358858e-08,0.0,3.5645213447565993e-09
1860,7.140406665939736e-08,0.0,2.288591982591015e-09
1861,5.94211435611669e-08,0.0,1.8863854922557266e-09
1862,7.499857446191527e-08,0.0,1.3553959066214816e-09
1863,7.641769883548477e-08,0.0,1.4983863039219614e-09
1864,8.390773587052536e-08,0.0,8.151037178549814e-09
1865,8.895936076669386e-08,0.0,3.294791106611683e-09
1866,6.422609288847525e-08,0.0,4.865612801552288e-09
1867,6.211598702066112e-08,0.0,1.067618526917613e-08
1868,9.978545278954698e-08,4.93987406535723e-10,4.939874287401835e-09
1869,9.669368239428877e-08,1.4650557433881772e-09,9.278686263769487e-09
1870,7.626285025708057e-08,0.0,1.1468097582678638e-09
1871,6.372706451429622e-08,0.0,6.37270636261178e-09
1872,6.107812566824578e-08,0.0,3.0236697590169115e-09
1873,7.24306516985962e-08,0.0,2.3944017879529156e-09
1874,5.616132625618775e-08,0.0,8.364453130127458e-09
1875,6.579756473001908e-08,0.0,5.721527140956084e-10
1876,8.04119935082781e-08,0.0,5.441413541973361e-09
1877,6.679601227688181e-08,6.184815992682502e-10,8.040260901509555e-09
1878,4.7708802242141246e-08,0.0,4.831270938865373e-09
1879,5.681672377022551e-08,0.0,7.331190321480108e-09
1880,8.728270728397547e-08,0.0,2.5671385017744797e-09
1881,6.275256936305595e-08,0.0,6.972507571312292e-10
1882,7.254369904785563e-08,0.0,5.989846840748214e-09
1883,5.8137917591238875e-08,0.0,3.159669414998234e-09
1884,7.261866841190567e-08,0.0,6.601696966868076e-10
1885,8.830520670244368e-08,0.0,1.933690763067375e-09
1886,5.6145136539953455e-08,0.0,2.5813855497602844e-09
1887,8.291734587828614e-08,0.0,5.223139698529167e-09
1888,6.78445744028977e-08,0.0,8.876860135842435e-09
1889,8.520586192162227e-08,0.0,6.265136853755848e-09
1890,9.110597432027134e-08,0.0,1.8352281472289178e-08
1891,7.075384189647593e-08,0.0,1.2748440081367107e-09
1892,7.898325549149376e-08,0.0,4.387958441043338e-09
1893,8.929703909643649e-08,0.0,8.621783287310336e-09
1894,5.1672621736997826e-08,0.0,8.822155450616265e-09
1895,4.935263930860856e-08,0.0,2.4074457982692365e-09
1896,6.368791360955584e-08,0.0,5.307326134129653e-09
1897,7.516460698298033e-08,0.0,5.826713334045053e-09
1898,1.1712794645291069e-07,1.13167097914868e-09,3.3950129374460403e-09
1899,6.190887802404177e-08,0.0,1.1055156790007459e-08
1900,7.630848131157109e-08,0.0,1.038210628578895e-09
1901,9.668518430316908e-08,0.0,4.470991132876634e-09
1902,8.052865752006255e-08,4.910283846193408e-10,4.419255628107521e-09
1903,7.236295118673297e-08,0.0,1.6200660812870638e-09
1904,6.772027916213119e-08,0.0,5.912087708281888e-09
1905,8.721682576151579e-08,0.0,7.741138396966107e-09
1906,6.687439935149087e-08,0.0,5.658602919567102e-09
1907,9.719973803612447e-08,0.0,9.257117739025489e-09
1908,9.331639461152008e-08,0.0,2.9468334439286537e-09
1909,7.811396329771014e-08,0.0,3.850688656825696e-09
1910,7.054278938767311e-08,0.0,5.878565634276356e-09
1911,9.25745098356856e-08,0.0,6.384448969498635e-09
1912,9.012298818333875e-08,5.209421227725386e-10,4.167536982180309e-09
1913,9.174172532766534e-08,0.0,2.121195885607108e-09
1914,7.098548593376108e-08,0.0,1.3393487430235496e-09
1915,8.364340686739524e-08,0.0,1.1780761921542648e-09
1916,6.262853702310167e-08,1.0987462051303964e-09,0.0
1917,9.102132025873289e-08,0.0,2.1932848870420685e-09
1918,7.121553124989077e-08,1.1486376294556067e-09,2.2972752589112133e-09
1919,7.918749389546065e-08,0.0,0.0
1920,6.96645301445642e-08,0.0,1.0601124422748853e-08
1921,6.966927657003907e-08,0.0,7.572747762196741e-09
1922,9.22241909506738e-08,0.0,3.6889677978990676e-09
1923,7.537322943562685e-08,1.0615948120573648e-09,6.369568872344189e-09
1924,7.60605871619191e-08,0.0,0.0
1925,5.609070896639423e-08,0.0,2.1996355847875293e-09
1926,5.461607699430715e-08,0.0,3.343841648018042e-09
1927,6.355057990958812e-08,0.0,1.1149224876660924e-09
1928,8.912311955100449e-08,0.0,0.0
1929,6.350031611646045e-08,0.0,2.2280812750352652e-09
1930,9.5582791459492e-08,0.0,4.201441416995522e-09
1931,7.299428261831054e-08,0.0,0.0
1932,9.973178549671502e-08,0.0,0.0
1933,7.455930273181366e-08,1.1470662197865522e-09,1.1470662197865522e-09
1934,1.0903237779302799e-07,0.0,8.38710612072191e-09
1935,9.574627313213568e-08,1.196828414151696e-09,1.196828414151696e-09
1936,9.457277627689109e-08,0.0,8.487299751891442e-09
1937,7.176937089070634e-08,1.2591118148108649e-09,7.554670666820584e-09
1938,1.0761127811065307e-07,0.0,1.2965214457594243e-09
1939,8.105846660555471e-08,1.5294050470515685e-09,0.0
1940,6.339457314652464e-08,0.0,2.5357829169792012e-09
1941,1.0920559390115159e-07,0.0,8.854508237732261e-09
1942,1.3350532412914617e-07,0.0,3.034211770724937e-09
1943,1.0451646659248581e-07,0.0,0.0
1944,1.1567470181716999e-07,0.0,0.0
1945,1.2635322832466045e-07,0.0,0.0
1946,1.0301616981678308e-07,0.0,0.0
1947,8.821444197337769e-08,1.1920870957027319e-09,0.0
1948,9.0236667915633e-08,1.0871887834440486e-09,3.2615663503321457e-09
1949,1.325296068444004e-07,1.9634016634739737e-09,9.817008317369869e-10
1950,1.0422654384001362e-07,1.0635361480382244e-09,9.571825110299415e-09
1951,9.062191708153478e-08,1.0661401761424827e-09,1.0661401761424827e-09
1952,1.4024588779193436e-07,0.0,3.1634410646574906e-09
1953,1.3144070010184805e-07,0.0,2.1547654771580937e-09
1954,1.2997473675113724e-07,9.772536113672459e-10,1.9545072227344917e-09
1955,1.1168873470523977e-07,9.385607846468247e-10,1.8771215692936494e-09
1956,1.1686329770554948e-07,0.0,8.72114158667614e-10
1957,1.1573899172390156e-07,0.0,2.6505113659425206e-09
1958,1.629631896093997e-07,0.0,8.272243445794913e-10
1959,1.5268973641013872e-07,2.325224457422337e-09,6.200598257066758e-09
1960,1.5087417182257923e-07,6.920833350854139e-10,6.920833350854139e-10
1961,1.5494394745019235e-07,0.0,2.779263708063695e-09
1962,1.5601212055571523e-07,0.0,1.9025869768540815e-09
1963,1.7329023194179172e-07,6.466053248388448e-10,6.466053248388448e-10
1964,1.3932287856732728e-07,6.083968329129164e-10,3.6503808864551957e-09
1965,1.3789549768716824e-07,0.0,3.830430195250756e-09
1966,1.6561833149353333e-07,5.539074754423723e-10,2.215629901769489e-09
1967,1.3016085631534224e-07,0.0,2.465167847631733e-09
1968,1.3025105261021963e-07,2.245707841908029e-09,2.6948494546985557e-09
1969,1.3806943854888232e-07,4.5417578031781147e-10,2.7250546263957176e-09
1970,1.466993211352019e-07,0.0,4.5987250119061684e-10
1971,1.4130593228856014e-07,0.0,3.5968783507200897e-09
1972,1.226105155183177e-07,5.130146862875051e-10,3.0780880067027283e-09
1973,1.190852003674081e-07,5.513203782392395e-10,1.6539611902288698e-09
1974,1.2263745929885772e-07,0.0,1.6876715580593782e-09
1975,1.4392929870155058e-07,0.0,1.7134440533084216e-09
1976,1.5312251377963548e-07,5.713526873840635e-10,3.4281160132820787e-09
1977,1.4574419537893846e-07,0.0,1.7630346071939584e-09
1978,1.5980191392372944e-07,1.1881182704343018e-09,4.158414057542359e-09
1979,1.1469867899904784e-07,1.1703946700691858e-09,2.925986564150662e-09
1980,1.245047940301447e-07,5.685150683554241e-10,5.685150683554241e-10
1981,1.5687362520111492e-07,1.2651099057237047e-09,6.325549528618524e-10
1982,1.4401405223907204e-07,0.0,1.2415004579935385e-09
1983,1.7051353040642425e-07,3.157658134966823e-09,1.89459470334441e-09
1984,1.4845461748791422e-07,2.8995041922996734e-09,2.8995041922996734e-09
1985,1.5099050187927787e-07,1.2031116103372597e-09,1.8046674155058895e-09
1986,1.4326819552934467e-07,2.997242676272549e-09,1.7983456945813714e-09
1987,1.5215934467960324e-07,6.110816852533674e-10,6.110816852533674e-10
1988,1.4631591227498575e-07,1.1993107618124554e-09,0.0
1989,1.6135079761170346e-07,5.488122178931576e-10,2.1952488715726304e-09
1990,1.531070950022695e-07,5.44865097484859e-10,3.814055737905164e-09
1991,1.600180041805288e-07,5.861465202094962e-10,2.344586080837985e-09
1992,1.4270754888912052e-07,5.509944167592096e-10,1.65298330578878e-09
1993,1.4069587450649124e-07,0.0,1.661762283333701e-09
1994,1.4769794631774857e-07,5.274926606624319e-10,1.5824779264761446e-09
1995,1.3664576670180395e-07,1.0844901643380922e-09,2.7112254663563817e-09
1996,1.553384834096505e-07,5.338092190498855e-10,5.338092190498855e-10
1997,1.5008019715878618e-07,4.79489448146353e-10,3.3564262480467733e-09
1998,1.5591783153467986e-07,4.768129224785866e-10,4.768129224785866e-10
1999,1.595000185261597e-07,0.0,2.7421207526856506e-09
2000,1.4226061750832741e-07,8.836062992401139e-10,3.092622158362701e-09
2001,1.7305787025634345e-07,0.0,2.190605918883648e-09
2002,1.761250985055085e-07,0.0,2.6287327870022636e-09
2003,1.7251061024126102e-07,4.1669229178253886e-10,2.083461403401543e-09
2004,1.6385823187192727e-07,8.809582507929292e-10,2.2023955992267474e-09
2005,1.6798985313926096e-07,4.5037495954858286e-10,4.5037495954858286e-10
2006,1.7706926769278653e-07,0.0,8.235779835885637e-10
2007,1.69765371538233e-07,3.994479469415779e-10,1.997239706952314e-09
2008,1.4304997364433802e-07,0.0,8.514879357157668e-10
2009,1.573503567442458e-07,4.76819250749827e-10,2.860915504498962e-09
2010,1.261252720041739e-07,0.0,0.0
2011,1.0630642321984851e-07,0.0,1.1471915639660324e-09
2012,1.0008503181779815e-07,0.0,2.0425516833455504e-09
2013,1.0654457582859322e-07,2.789125042035323e-10,2.2313000336282585e-09
2014,8.921634275793622e-08,0.0,1.0827225782605865e-09
2015,1.0395738314628034e-07,0.0,1.10828768384863e-09
2016,1.033598664434976e-07,0.0,2.0713400439298368e-10
2017,1.0691348251157251e-07,0.0,1.0062445321423752e-09
2018,1.053238420922753e-07,0.0,1.0325866828253538e-09
2019,1.0254970561618393e-07,0.0,1.7856913725466939e-09
