year,étant_VERB en_PRON,étant_VERB lents_ADJ
1871,2.6552942955504477e-08,0.0
1872,4.656451224605007e-08,0.0
1873,1.855661402316855e-08,0.0
1874,1.4339061493728877e-08,0.0
1875,3.318485752856759e-08,0.0
1876,2.1765654167893445e-08,0.0
1877,1.2988113695655557e-08,6.184815992682502e-10
1878,1.69094480639842e-08,0.0
1879,2.3215436684154156e-08,3.0546627449723474e-09
1880,3.144744553651435e-08,1.9253538763308597e-09
1881,1.6036766581351003e-08,0.0
1882,2.3293848627758962e-08,3.9932310791357395e-09
1883,1.3902545781263598e-08,0.0
1884,2.9047466654219534e-08,6.601696966868076e-10
1885,3.287274097374393e-08,0.0
1886,3.291266637006629e-08,0.0
1887,2.9380160526670807e-08,0.0
1888,2.4728397107764977e-08,6.340614699951175e-10
1889,2.1301465480405568e-08,1.2530273485467092e-09
1890,3.342736931699619e-08,1.9663159989136147e-09
1891,2.42220359325529e-08,5.736798147637501e-09
1892,3.13425623232888e-08,6.268512375839919e-10
1893,3.695049954899332e-08,2.463366621796581e-09
1894,3.7179081147087345e-08,0.0
1895,2.888934957923084e-08,2.4074457982692365e-09
1896,3.3023361822870356e-08,2.358811590497112e-09
1897,4.836172351474488e-08,4.661370844871726e-09
1898,3.3384292663640736e-08,0.0
1899,4.698441813388854e-08,2.7637891975018647e-09
1900,3.2703635355346705e-08,1.5573159428683425e-09
1901,4.191554126009578e-08,0.0
1902,6.236060556830125e-08,2.9461704187383475e-09
1903,4.212171944573129e-08,0.0
1904,3.439760121182189e-08,1.0749250378694342e-09
1905,3.767354073147544e-08,0.0
1906,3.343719967574543e-08,5.144184522798412e-10
1907,4.6799875974556926e-08,2.5714217422034835e-09
1908,3.388858615949175e-08,9.822778146428846e-09
1909,3.5206294768386215e-08,9.351672325408344e-09
1910,2.8323999146095957e-08,4.809735720812114e-09
1911,4.0966881442727754e-08,5.320374141248863e-10
1912,3.2819354345292595e-08,3.125652625612929e-09
1913,4.719660751106858e-08,0.0
1914,3.080502253283157e-08,0.0
1915,2.591767689352764e-08,0.0
1916,4.2851102222130066e-08,3.2962386153911893e-09
1917,2.631941953268324e-08,4.386569774084137e-09
1918,3.445912710731136e-08,1.1486376294556067e-09
1919,3.222746869369075e-08,3.6831393490643904e-09
1920,2.5745588771997063e-08,2.2716695191604686e-09
1921,4.543648302046677e-08,3.0290989716519334e-09
1922,2.87739485571592e-08,0.0
1923,4.2463792482294593e-08,0.0
1924,3.2229060309418855e-08,3.867487219366694e-09
1925,3.629398648286042e-08,1.0998177923937646e-09
1926,3.901148559748435e-08,0.0
1927,2.5643217327342427e-08,0.0
1928,1.9424270192303084e-08,1.1426041224282812e-09
1929,2.4508894469477127e-08,0.0
1930,4.7266215830177316e-08,3.1510811737689437e-09
1931,4.904303452235581e-08,2.2810713318222042e-09
1932,2.9590749406338546e-08,3.287861094491973e-09
1933,3.555905436769535e-08,2.2941324395731044e-09
1934,3.1152108448395666e-08,9.585264137967897e-09
1935,4.6676309040094566e-08,2.393656828303392e-09
1936,4.607391446143083e-08,1.2124714565686645e-09
1937,4.658713592675667e-08,2.5182236296217297e-09
1938,5.963998717106733e-08,0.0
1939,3.364691281149135e-08,0.0
1940,5.325144059042941e-08,0.0
1941,3.836953510472085e-08,0.0
1942,2.730790527039062e-08,0.0
1943,4.645176332473966e-08,2.9032352077962287e-09
1944,3.534504600111177e-08,6.4263723231761105e-09
1945,7.406913482554955e-08,4.357008087652048e-09
1946,3.6194869323935563e-08,1.3921104269343232e-09
1947,5.006765846360395e-08,4.7683483828109274e-09
1948,4.4574740343250596e-08,2.174377566888097e-09
1949,5.006674186347482e-08,3.9268033269479474e-09
1950,4.1477910883713776e-08,0.0
1951,4.797630737130021e-08,3.1984206394497505e-09
1952,4.639713679921442e-08,1.0544803918932644e-09
1953,6.033343424860504e-08,3.232148326759443e-09
1954,3.518113089739927e-08,5.863521668203475e-09
1955,5.5375085850073447e-08,0.0
1956,6.366433069615596e-08,0.0
1957,4.1524678806581505e-08,1.7670075402875796e-09
1958,5.4596807075313336e-08,1.6544486891589827e-09
1959,4.960478605653407e-08,0.0
1960,5.259833457671448e-08,1.3841666701708277e-09
1961,5.002674541287888e-08,0.0
1962,7.610347552144958e-08,3.170978146727066e-09
1963,8.211887347897573e-08,2.5864212993553792e-09
1964,5.7189303959148674e-08,0.0
1965,5.307882133820385e-08,4.924839203113152e-09
1966,7.976267824005845e-08,5.539074754423723e-10
1967,6.45873967641819e-08,9.860671168482327e-10
1968,6.018497344939533e-08,4.4914158503495116e-10
1969,5.677197378872734e-08,1.3625273131978588e-09
1970,5.28853369985427e-08,1.8394900047624674e-09
1971,6.422996534638514e-08,4.1107179882260425e-09
1972,5.643161671287089e-08,1.5390440033513642e-09
1973,5.678599990233124e-08,2.7566018356850464e-09
1974,7.031964344150765e-08,3.3753431161187564e-09
1975,6.453972645203976e-08,0.0
1976,6.227744364650789e-08,0.0
1977,7.169673921225694e-08,0.0
1978,7.128709711423653e-08,1.1881182704343018e-09
1979,6.788289397263725e-08,1.1703946700691858e-09
1980,8.527725725571145e-08,0.0
1981,6.199038438126081e-08,0.0
1982,6.455802292748558e-08,1.2415004579935385e-09
1983,7.1363068343544e-08,1.2630632095778083e-09
1984,6.610869718315371e-08,2.3196033982486597e-09
1985,7.399136592312061e-08,1.2031116103372597e-09
1986,7.133437662787401e-08,1.7983456945813714e-09
1987,6.477466030219148e-08,6.110816852533674e-10
1988,7.675588875599715e-08,1.1993107618124554e-09
1989,7.244321409416443e-08,5.488122178931576e-10
1990,5.5031375012504213e-08,5.44865097484859e-10
1991,5.8028504668072856e-08,0.0
1992,7.769020982095753e-08,0.0
1993,7.422537606771584e-08,1.1078414852150331e-09
1994,6.277162611922904e-08,2.1099706426497278e-09
1995,7.699880200107145e-08,0.0
1996,6.725996115619637e-08,5.338092190498855e-10
1997,8.391065620116933e-08,4.79489448146353e-10
1998,5.8171178096699805e-08,1.43043876743576e-09
1999,7.632235821120048e-08,1.3710603763428253e-09
2000,6.052702872239024e-08,1.7672125984802278e-09
2001,7.404248236753119e-08,1.3143635069212678e-09
2002,7.710949745387552e-08,2.1906108038649563e-09
2003,7.083769304472298e-08,8.333845835650777e-10
2004,5.109557932314601e-08,1.3214374039449694e-09
2005,7.16096195674254e-08,9.007499190971657e-10
2006,8.688747499263627e-08,2.0589450144825605e-09
2007,6.710725841685417e-08,3.994479469415779e-10
2008,5.364373834026992e-08,4.257439678578834e-10
2009,5.5787850783417525e-08,1.430457752249481e-09
2010,6.518834538837837e-08,4.723793023408973e-10
2011,5.659478574671084e-08,2.2943831279320648e-09
2012,5.719144624549699e-08,2.382976926895708e-09
2013,5.076207543197597e-08,1.3945624655065103e-09
2014,3.8978011929202694e-08,1.0827225782605865e-09
2015,4.4996479431347325e-08,1.329945265027277e-09
2016,4.287673860403629e-08,2.0713400439298368e-10
2017,5.0815348373589586e-08,2.264050280587071e-09
2018,3.9238294391452655e-08,2.323319980845895e-09
2019,4.081580584625044e-08,1.02039510174734e-09
