year,tout_ADV également_ADV,tout_ADV egalement_ADV,tout_ADV légalement_ADV
1843,2.9534556134080958e-08,0.0,0.0
1844,4.281077892187568e-08,0.0,0.0
1845,2.7343117325884236e-08,0.0,0.0
1846,4.6836008849027166e-08,0.0,0.0
1847,1.4022381478184798e-08,0.0,0.0
1848,1.367687652020777e-08,0.0,0.0
1849,3.519354319081458e-08,0.0,0.0
1850,1.765138968323754e-08,0.0,0.0
1851,3.418202609850596e-08,0.0,6.449438760824933e-10
1852,2.8646400807019745e-08,0.0,0.0
1853,2.388772735173461e-08,0.0,0.0
1854,4.83196805345365e-08,5.195664454227256e-10,0.0
1855,3.3964397516683675e-08,0.0,0.0
1856,5.539592606851329e-08,0.0,0.0
1857,1.757343248698362e-08,0.0,0.0
1858,4.0128144251916353e-08,0.0,0.0
1859,3.6663649671808685e-08,0.0,5.601390462572908e-09
1860,2.7005385566658546e-08,0.0,0.0
1861,3.065376424915556e-08,0.0,0.0
1862,3.5692092892336547e-08,0.0,0.0
1863,4.844782108825996e-08,0.0,6.493007020935693e-09
1864,3.0206784629172034e-08,0.0,1.6302074357099627e-08
1865,1.835669216632141e-08,0.0,0.0
1866,4.962925237439464e-08,0.0,0.0
1867,2.426405742994575e-08,0.0,9.7056229719783e-10
1868,3.112120694481746e-08,9.87974813071446e-10,4.93987406535723e-10
1869,2.6371003158942585e-08,0.0,0.0
1870,2.0069170325598407e-08,5.734048791339319e-10,0.0
1871,1.805600113868877e-08,0.0,0.0
1872,3.507456891593819e-08,0.0,4.23313739617015e-09
1873,5.088103716133219e-08,5.986004469882289e-10,1.7958012854535355e-09
1874,1.672890553860995e-08,5.974609140757536e-10,0.0
1875,2.8035482713129056e-08,0.0,0.0
1876,8.948101992700686e-08,0.0,6.04601479992084e-10
1877,3.154256233983688e-08,1.2369631985365004e-09,0.0
1878,6.039088784604019e-09,2.4156354694326865e-09,6.039088673581716e-10
1879,2.3215436684154156e-08,3.665595160740054e-09,0.0
1880,2.888030881109671e-08,0.0,0.0
1881,1.743126887276958e-08,0.0,2.091752326904839e-09
1882,2.0631693242734173e-08,0.0,0.0
1883,2.338155358216909e-08,0.0,0.0
1884,2.9047466654219534e-08,0.0,6.601696966868076e-10
1885,2.3204288490674685e-08,0.0,0.0
1886,2.3232469670286804e-08,0.0,0.0
1887,1.828098877831863e-08,0.0,1.3057849246322917e-09
1888,1.521747527988282e-08,0.0,3.1703073499755874e-09
1889,2.7566601445982997e-08,0.0,2.5060546970934183e-09
1890,1.3108773011527575e-08,0.0,0.0
1891,2.1672347472190268e-08,0.0,0.0
1892,2.382034791637011e-08,0.0,0.0
1893,1.7243566574620672e-08,6.158416554491453e-10,3.695050043717174e-09
1894,1.5123693852814313e-08,6.301539290376468e-10,0.0
1895,2.1065151400989635e-08,0.0,0.0
1896,3.4202766840962795e-08,0.0,0.0
1897,2.505486884629704e-08,0.0,2.330685422435863e-09
1898,3.168678830434146e-08,0.0,1.6975064687230201e-09
1899,1.1607914629507832e-08,0.0,2.2110313580014918e-09
1900,1.86877908703309e-08,0.0,1.038210628578895e-09
1901,1.5089595462036698e-08,0.0,1.1177477832191585e-09
1902,2.847964675201098e-08,0.0,0.0
1903,7.560307935250421e-09,0.0,0.0
1904,1.3974025492302644e-08,0.0,0.0
1905,3.6125313851442797e-09,0.0,5.160759042333041e-10
1906,1.1831624291414045e-08,0.0,2.0576738091193647e-09
1907,3.034277540336916e-08,1.5428529565042481e-09,0.0
1908,1.86632782561702e-08,0.0,0.0
1909,2.5854623053600534e-08,0.0,5.500983557560346e-10
1910,1.8704527593449427e-08,0.0,0.0
1911,1.1172786140711821e-08,0.0,0.0
1912,2.4484278937642046e-08,0.0,0.0
1913,1.1666577148794488e-08,0.0,0.0
1914,1.473283595121444e-08,0.0,0.0
1915,1.6493066468115103e-08,1.1780761921542648e-09,0.0
1916,1.9777431248257926e-08,0.0,0.0
1917,2.4126133979507358e-08,0.0,0.0
1918,1.722956355365568e-08,0.0,2.2972752589112133e-09
1919,2.3940405213807026e-08,0.0,2.762354567309444e-09
1920,1.2872794385998532e-08,0.0,3.028892692213958e-09
1921,1.817459427400081e-08,0.0,7.572747429129834e-10
1922,8.115729144275718e-09,0.0,7.377935484775833e-10
1923,1.4862327368803108e-08,0.0,2.1231896241147297e-09
1924,1.675911143195208e-08,0.0,0.0
1925,4.7292164850887275e-08,0.0,0.0
1926,2.3406890647947876e-08,3.343841648018042e-09,0.0
1927,2.5643217549387032e-08,3.3447675740205796e-09,0.0
1928,2.399468712610542e-08,0.0,0.0
1929,2.7851016382030025e-08,1.1140406375176326e-09,0.0
1930,2.4158288369768854e-08,0.0,0.0
1931,1.8248571542756054e-08,0.0,0.0
1932,1.53433514782364e-08,0.0,0.0
1933,2.982372215853957e-08,0.0,0.0
1934,7.188948103475923e-09,0.0,0.0
1935,1.0771455727365264e-08,0.0,0.0
1936,1.33371855781661e-08,0.0,0.0
1937,5.666003133342201e-08,0.0,0.0
1938,1.0372171566075394e-08,0.0,0.0
1939,3.5176316970364496e-08,0.0,0.0
1940,1.5214697057785997e-08,0.0,0.0
1941,2.9515025534720962e-08,0.0,0.0
1942,3.034211770724937e-09,0.0,0.0
1943,2.6129116648121453e-08,0.0,0.0
1944,1.2852744646352221e-08,0.0,0.0
1945,1.089252066321933e-08,0.0,0.0
1946,6.960552134671616e-09,0.0,0.0
1947,1.907339353124371e-08,0.0,0.0
1948,1.3046265401328583e-08,0.0,0.0
1949,9.817008539414473e-09,0.0,0.0
1950,2.7651939404904624e-08,0.0,0.0
1951,2.771964546788297e-08,0.0,0.0
1952,2.1089608281954497e-08,0.0,0.0
1953,1.4005975934594517e-08,0.0,1.0773827385790469e-09
1954,1.5636057781875934e-08,0.0,0.0
1955,3.0972505449256005e-08,0.0,0.0
1956,1.3953826760726429e-08,0.0,0.0
1957,1.5903067862588216e-08,0.0,0.0
1958,1.9026160202884057e-08,0.0,0.0
1959,2.0151944668533872e-08,0.0,0.0
1960,3.737249848478896e-08,0.0,0.0
1961,2.292892586908124e-08,0.0,1.3896318540318475e-09
1962,2.283104238998135e-08,0.0,0.0
1963,9.052474325699222e-09,0.0,0.0
1964,1.8251904876365188e-08,0.0,0.0
1965,2.4624196015565758e-08,0.0,3.830430195250756e-09
1966,2.0494577368523892e-08,0.0,0.0
1967,2.7116846046393306e-08,0.0,0.0
1968,3.0092486724697665e-08,1.7965663401398047e-09,0.0
1969,2.2254612791483552e-08,9.083515606356229e-10,1.8167031212712459e-09
1970,2.6212731901731345e-08,0.0,0.0
1971,2.928886644326667e-08,0.0,0.0
1972,2.2059631621385023e-08,0.0,0.0
1973,2.701469870025619e-08,2.205281512956958e-09,0.0
1974,2.3627400480563665e-08,0.0,0.0
1975,1.599214405345606e-08,0.0,0.0
1976,1.9997344224975677e-08,0.0,0.0
1977,1.1165885660524566e-08,0.0,0.0
1978,1.0099005187669263e-08,0.0,0.0
1979,1.989670939117616e-08,0.0,1.1703946700691858e-09
1980,1.7055452161685025e-08,0.0,1.1370301367108482e-09
1981,2.2139423405675984e-08,0.0,0.0
1982,1.6139506286982908e-08,0.0,0.0
1983,1.6419820836333088e-08,0.0,0.0
1984,2.5515638157891374e-08,0.0,2.3196033982486597e-09
1985,3.128090142467954e-08,0.0,0.0
1986,2.158014755782034e-08,0.0,5.994485463567401e-10
1987,2.8720839040374813e-08,0.0,0.0
1988,2.758414818782029e-08,0.0,0.0
1989,2.689179900983163e-08,0.0,0.0
1990,2.451893010846362e-08,0.0,0.0
1991,1.817054295916165e-08,0.0,0.0
1992,1.8182815753053916e-08,5.509944167592096e-10,0.0
1993,2.1048988885219444e-08,0.0,5.539207426075166e-10
1994,2.1099706815075336e-08,0.0,1.0549853213248639e-09
1995,2.22320488130201e-08,0.0,5.422450821690461e-10
1996,2.4555223632205525e-08,0.0,0.0
1997,2.0618046936426992e-08,0.0,0.0
1998,3.051602781578566e-08,0.0,0.0
1999,2.5136106529544122e-08,0.0,4.570201161957499e-10
2000,2.8717204836326005e-08,0.0,0.0
2001,2.1029816110740285e-08,0.0,0.0
2002,3.5049771751616277e-08,4.38122149670761e-10,0.0
2003,2.5418229132601056e-08,0.0,0.0
2004,2.378587282692024e-08,0.0,4.404791253964646e-10
2005,2.161799728117586e-08,0.0,4.5037495954858286e-10
2006,2.3471972088184856e-08,0.0,4.1178899179428186e-10
2007,1.7975157362570826e-08,0.0,7.988958938831558e-10
2008,1.7881246261453043e-08,1.7029758714315335e-09,0.0
2009,1.811913130644882e-08,0.0,0.0
2010,2.787037961526906e-08,0.0,9.447586046817946e-10
2011,1.988465478386381e-08,0.0,0.0
2012,1.429786167239655e-08,0.0,0.0
2013,2.5381037715987986e-08,0.0,2.789125042035323e-10
2014,3.421403460546202e-08,0.0,8.661780737106994e-10
2015,2.061415074749995e-08,0.0,1.7732603163622684e-09
2016,2.1334803035344407e-08,0.0,2.0713400439298368e-10
2017,2.0124890753869806e-08,0.0,5.031222660711876e-10
2018,1.8070267060465994e-08,0.0,7.744400121190154e-10
2019,3.494853090257877e-08,0.0,2.55098775436835e-10
