year,était_VERB égale_ADJ,était_VERB egale_ADJ,était_VERB légale_ADJ,etait_VERB égale_ADJ,etait_VERB egale_ADJ
1843,3.8158646020747256e-07,5.906911071384968e-10,4.252975926988256e-08,5.906911071384968e-10,5.906911071384968e-10
1844,4.138375118145632e-07,4.390849017710252e-09,6.696044607679141e-08,1.097712254427563e-09,0.0
1845,3.9005792018542707e-07,0.0,9.03996948409258e-08,0.0,0.0
1846,3.460010304934258e-07,0.0,6.498496674112175e-08,2.3418005312692003e-09,0.0
1847,3.8076157693467394e-07,0.0,5.2314270249098627e-08,1.6179670936367074e-09,5.393223645455691e-10
1848,2.9606417228933424e-07,1.6090443422100975e-09,7.723412664972784e-08,0.0,0.0
1849,2.689792211185704e-07,0.0,4.9438547478075634e-08,1.6758829879393033e-09,0.0
1850,3.3877088867484417e-07,0.0,6.517436190733861e-08,0.0,0.0
1851,4.6887419102858985e-07,0.0,7.15887722435582e-08,0.0,0.0
1852,3.255272815749777e-07,0.0,4.687592536356533e-08,0.0,0.0
1853,3.935502945751068e-07,0.0,4.359510086260343e-08,0.0,0.0
1854,3.7252914353302913e-07,1.0391328908454511e-09,3.740878540270387e-08,0.0,0.0
1855,3.5184993407710863e-07,0.0,3.1841622671890946e-08,0.0,0.0
1856,3.567083410871419e-07,0.0,4.866558001026533e-08,0.0,0.0
1857,4.178571657575958e-07,4.881509085841174e-10,3.124165814938351e-08,0.0,0.0
1858,4.986655994798639e-07,9.787352039936081e-10,4.257498176230001e-08,0.0,9.787352039936081e-10
1859,5.978211561341595e-07,5.092173349652285e-10,4.0228169240208445e-08,5.092173349652285e-10,0.0
1860,3.835680217889603e-07,0.0,6.362285631666964e-08,1.373155145145688e-09,4.577183909670879e-10
1861,3.6407240600055957e-07,4.715963730639317e-10,2.782418562219391e-08,0.0,0.0
1862,3.578245184598927e-07,0.0,3.7499287230957634e-08,0.0,0.0
1863,3.5262021924609144e-07,4.994620828036034e-10,4.395266373080631e-08,0.0,0.0
1864,3.068626028834842e-07,4.794727948009836e-10,3.404256787575832e-08,0.0,0.0
1865,3.6336837183625903e-07,0.0,1.835669216632141e-08,0.0,0.0
1866,3.950877669467445e-07,4.865612912574591e-10,2.8707116683790446e-08,0.0,0.0
1867,3.901660363681003e-07,0.0,4.270474107670452e-08,0.0,0.0
1868,3.78394361177925e-07,0.0,3.013323279787983e-08,0.0,4.93987406535723e-10
1869,3.921465747680486e-07,4.883519144627257e-10,4.981189505315342e-08,4.883519144627257e-10,4.883519144627257e-10
1870,4.0195681094701285e-07,0.0,5.5620272831902184e-08,0.0,0.0
1871,3.6855485063824744e-07,0.0,3.823623728749226e-08,0.0,0.0
1872,3.4530307857494336e-07,1.2094678591978436e-09,2.963196266136947e-08,0.0,6.047339295989218e-10
1873,3.729280706465943e-07,0.0,4.309923085088485e-08,0.0,0.0
1874,3.811800581843272e-07,0.0,7.109785116199419e-08,0.0,0.0
1875,3.4901316325886e-07,5.721527140956084e-10,3.661777370211894e-08,0.0,0.0
1876,3.26484808965688e-07,6.04601479992084e-10,3.264847947548333e-08,0.0,0.0
1877,3.630487128702953e-07,0.0,2.968711676487601e-08,0.0,0.0
1878,3.3939679155992053e-07,0.0,3.804625947623208e-08,0.0,0.0
1879,3.3356914741489163e-07,0.0,4.032154521382836e-08,0.0,0.0
1880,3.465636950750195e-07,0.0,3.8507078414795615e-08,0.0,0.0
1881,2.705332917685155e-07,0.0,3.765154232837631e-08,0.0,0.0
1882,3.673772539514175e-07,6.655385131892899e-10,4.326000180299161e-08,0.0,0.0
1883,3.639939336608222e-07,0.0,4.1707636455612374e-08,0.0,0.0
1884,3.624331554874516e-07,0.0,3.895001299270007e-08,0.0,0.0
1885,3.487088804376981e-07,0.0,2.7716232864349877e-08,0.0,6.445635691854079e-10
1886,3.175104268393625e-07,6.453463874400711e-10,4.711028722681476e-08,6.453463874400711e-10,3.872078213618124e-09
1887,3.284048943896778e-07,0.0,3.1991731930247624e-08,0.0,0.0
1888,3.024473187451804e-07,6.340614699951175e-10,5.5163347667530616e-08,0.0,0.0
1889,2.819311646362621e-07,0.0,5.889228660294066e-08,0.0,0.0
1890,2.7725053541871603e-07,0.0,4.522526708683472e-08,0.0,0.0
1891,3.7862866975046927e-07,0.0,4.3344694944380535e-08,0.0,0.0
1892,2.682923252450564e-07,0.0,3.13425623232888e-08,6.268512375839919e-10,0.0
1893,3.337861755881022e-07,0.0,2.894455697344256e-08,1.2316833108982905e-09,0.0
1894,2.6592496737976035e-07,0.0,4.0329851458409394e-08,0.0,0.0
1895,2.7505069510880276e-07,0.0,4.5741469278937075e-08,6.018614495673091e-10,0.0
1896,2.630074789067294e-07,0.0,2.94851449922362e-08,0.0,0.0
1897,2.668634806468617e-07,0.0,4.486569338268964e-08,0.0,5.826713556089658e-10
1898,3.440279670030577e-07,5.6583548957434e-10,3.904265000187479e-08,0.0,0.0
1899,2.537158536597417e-07,5.527578395003729e-10,3.8693048765026106e-08,5.527578395003729e-10,0.0
1900,3.182115619893011e-07,0.0,3.2703635355346705e-08,1.5573159428683425e-09,0.0
1901,3.0290965469248476e-07,0.0,4.694540578498163e-08,0.0,0.0
1902,2.4649625629535876e-07,0.0,3.1425816615637814e-08,0.0,0.0
1903,2.732511461545073e-07,0.0,4.050165358648883e-08,2.1600881083827517e-09,0.0
1904,3.1065334837876435e-07,0.0,5.320879026271541e-08,0.0,0.0
1905,2.8229351300979033e-07,1.5482277682110634e-09,2.7352022868853965e-08,0.0,0.0
1906,3.168817670484714e-07,5.144184522798412e-10,3.0865106026567446e-08,0.0,0.0
1907,2.8645638394664275e-07,5.142843373384665e-10,2.9314207949937554e-08,1.028568674676933e-09,5.142843373384665e-10
1908,2.642327388002741e-07,0.0,2.9959473124563374e-08,0.0,0.0
1909,2.8275056251914066e-07,5.500983557560346e-10,2.9705311987981986e-08,0.0,0.0
1910,2.9499710763047915e-07,0.0,3.4202564336283103e-08,5.344150677544235e-10,0.0
1911,2.670827825568267e-07,0.0,3.405039450399272e-08,0.0,0.0
1912,2.8808099727939407e-07,1.5628263128064646e-09,2.4484279492753558e-08,0.0,5.209421227725386e-10
1913,2.6992216817234294e-07,0.0,2.8636144122629048e-08,0.0,5.30298971401777e-10
1914,2.4978854185064847e-07,0.0,3.8841115213017474e-08,0.0,0.0
1915,2.9569713433375e-07,0.0,5.654765544704787e-08,0.0,0.0
1916,2.2414423028749297e-07,0.0,3.5159878564172686e-08,0.0,0.0
1917,2.204251359216869e-07,0.0,4.7155623406069935e-08,0.0,0.0
1918,2.435111809973023e-07,0.0,5.513460621386912e-08,0.0,0.0
1919,2.3019620698505605e-07,0.0,2.4861190439651182e-08,0.0,0.0
1920,2.9228814923953905e-07,0.0,3.8618381381638756e-08,0.0,0.0
1921,2.854925753581483e-07,0.0,4.770830841493989e-08,0.0,0.0
1922,3.4676295967983606e-07,7.377935484775833e-10,3.541408943874558e-08,0.0,7.377935484775833e-10
1923,2.8132262741564773e-07,0.0,3.715581797791856e-08,0.0,0.0
1924,2.552541502609529e-07,0.0,2.0626599095407983e-08,0.0,0.0
1925,2.3316137287565653e-07,2.1996355847875293e-09,3.079489729884699e-08,0.0,0.0
1926,2.2292276469215722e-07,0.0,3.1209186346359274e-08,0.0,0.0
1927,2.475127871548466e-07,0.0,3.1217830098739796e-08,0.0,0.0
1928,2.285208182684073e-07,1.1426041224282812e-09,1.3711249025050165e-08,0.0,1.1426041224282812e-09
1929,2.205800484489373e-07,3.342121912552898e-09,3.119313873867213e-08,1.1140406375176326e-09,0.0
1930,2.541871992889355e-07,0.0,4.096405348263943e-08,0.0,0.0
1931,2.417935718312947e-07,0.0,1.596749932275543e-08,0.0,0.0
1932,2.707005535285134e-07,0.0,2.849479585620429e-08,2.1919073223131136e-09,1.0959536611565568e-09
1933,2.592369696685637e-07,1.1470662197865522e-09,2.408838994938378e-08,1.1470662197865522e-09,0.0
1934,2.683873958631011e-07,0.0,3.2350264689284813e-08,0.0,0.0
1935,2.3936567572491185e-07,0.0,1.795242710045386e-08,0.0,0.0
1936,2.1460745358581335e-07,0.0,2.182448710641438e-08,0.0,0.0
1937,2.5559970140420774e-07,0.0,2.2664012888640173e-08,0.0,0.0
1938,3.124616796412738e-07,1.2965214457594243e-09,1.9447821131279852e-08,0.0,0.0
1939,2.4470480752825097e-07,0.0,1.6823456405745674e-08,0.0,1.5294050470515685e-09
1940,2.5357829258609854e-07,0.0,3.0429394115571995e-08,0.0,2.5357829169792012e-09
1941,2.2136269706152234e-07,0.0,2.066051862925633e-08,0.0,0.0
1942,2.306000936869168e-07,0.0,1.517105907566929e-08,0.0,0.0
1943,1.6258117341294565e-07,0.0,2.6129116648121453e-08,0.0,0.0
1944,2.8276036800889415e-07,0.0,3.855823393905666e-08,0.0,0.0
1945,2.091363882072983e-07,0.0,3.921307367704685e-08,0.0,2.178504043826024e-09
1946,1.8515068234137289e-07,0.0,3.062643116891195e-08,0.0,5.568441707737293e-09
1947,1.931181117242886e-07,0.0,1.7881307101674793e-08,0.0,0.0
1948,1.7177582378735679e-07,0.0,2.6092530802657166e-08,0.0,0.0
1949,2.0812058210140094e-07,0.0,3.5341230386620737e-08,0.0,9.817008317369869e-10
1950,2.403591565780516e-07,0.0,1.701657836861159e-08,0.0,0.0
1951,1.9616979329839523e-07,0.0,2.4521224162299404e-08,1.0661401761424827e-09,1.0661401761424827e-09
1952,2.6362010885350173e-07,0.0,2.9525450528922192e-08,0.0,0.0
1953,2.0578009696237132e-07,0.0,4.0940545176226806e-08,1.0773827385790469e-09,0.0
1954,2.325863590613153e-07,0.0,2.5408594339637602e-08,0.0,0.0
1955,2.2150034340029379e-07,0.0,2.1586897602787758e-08,0.0,0.0
1956,2.1454007992360857e-07,8.72114158667614e-10,2.7907653077363648e-08,0.0,1.744228317335228e-09
1957,2.1557491436396958e-07,8.835037701437898e-10,2.8272120644601273e-08,0.0,8.835037701437898e-10
1958,2.820835049988091e-07,0.0,3.391619785020339e-08,0.0,0.0
1959,2.201212367936023e-07,0.0,1.6276571201956358e-08,0.0,1.5501495642666896e-09
1960,2.2492707785204402e-07,6.920833350854139e-10,2.2838749558218296e-08,0.0,0.0
1961,2.452700300636934e-07,0.0,2.014966149488373e-08,0.0,6.948159270159238e-10
1962,2.3211561028801952e-07,0.0,2.1562652108286784e-08,0.0,0.0
1963,2.0497388675266848e-07,0.0,1.5518526907953856e-08,0.0,0.0
1964,2.007709554163739e-07,0.0,2.068549243006146e-08,0.0,0.0
1965,2.533556084927113e-07,1.0944086747954884e-09,2.681301225493371e-08,0.0,5.472043373977442e-10
1966,2.3596457765506784e-07,5.539074754423723e-10,2.547974453648294e-08,0.0,5.539074754423723e-10
1967,2.1200443711677508e-07,4.930335584241163e-10,2.465167803222812e-08,4.930335584241163e-10,0.0
1968,2.2097765395301394e-07,0.0,2.380450325745187e-08,0.0,0.0
1969,2.1936689620360994e-07,9.083515606356229e-10,2.361714024345929e-08,0.0,0.0
1970,1.9038721177366824e-07,0.0,2.345349692234322e-08,0.0,0.0
1971,1.9166222386957088e-07,0.0,2.4150468291850302e-08,5.138397485282553e-10,0.0
1972,1.8365925313901243e-07,0.0,3.026786643545165e-08,0.0,2.0520587451500205e-09
1973,1.698066824928901e-07,0.0,3.6938466507763223e-08,0.0,5.513203782392395e-10
1974,1.6145391157351696e-07,5.625571675160757e-10,1.9689501584707614e-08,0.0,5.625571675160757e-10
1975,1.604925898845977e-07,0.0,1.4849848462006321e-08,0.0,0.0
1976,1.9197450740193744e-07,0.0,2.5710871653927825e-08,0.0,0.0
1977,1.5749775172935188e-07,0.0,3.114694280270669e-08,0.0,1.1753563677885381e-09
1978,1.324751934816959e-07,0.0,1.841583241457556e-08,0.0,5.940591352171509e-10
1979,1.4746973420187715e-07,0.0,2.808947208166046e-08,0.0,1.1703946700691858e-09
1980,1.4212876919827977e-07,0.0,2.785723829390463e-08,0.0,1.1370301367108482e-09
1981,1.359993149208094e-07,0.0,3.542307780435294e-08,0.0,6.325549528618524e-10
1982,1.2725379860967223e-07,0.0,3.227901146374279e-08,0.0,0.0
1983,1.168333483292372e-07,0.0,1.8314416649900522e-08,6.315316047889041e-10,0.0
1984,1.4613500809446123e-07,5.799008495621649e-10,1.5657322549600394e-08,5.799008495621649e-10,0.0
1985,1.2873293542270403e-07,0.0,2.1656008541981464e-08,0.0,0.0
1986,1.258841990647852e-07,5.994485463567401e-10,2.8174081734277934e-08,0.0,1.1988970927134801e-09
1987,1.5338150660682004e-07,0.0,3.116516467116526e-08,6.110816852533674e-10,6.110816852533674e-10
1988,1.1873176219978632e-07,0.0,4.197587699650285e-08,1.1993107618124554e-09,5.996553809062277e-10
1989,1.1909224895134685e-07,0.0,2.4147738031388144e-08,5.488122178931576e-10,0.0
1990,1.2749843847359443e-07,5.44865097484859e-10,2.3429199913493903e-08,0.0,0.0
1991,1.1957388323935447e-07,0.0,2.7548885839223658e-08,0.0,5.861465202094962e-10
1992,8.871010237498922e-08,0.0,2.3692759754112558e-08,0.0,0.0
1993,1.2075472000105947e-07,5.539207426075166e-10,3.212740296021366e-08,0.0,1.661762283333701e-09
1994,9.283871094112328e-08,0.0,3.586950114708998e-08,5.274926606624319e-10,0.0
1995,1.3068105886304693e-07,0.0,4.9344301089604414e-08,0.0,0.0
1996,9.074756945892659e-08,0.0,5.124568502878901e-08,0.0,0.0
1997,9.63773771900378e-08,0.0,2.3494983736327413e-08,0.0,0.0
1998,9.44089606491616e-08,0.0,4.052909829965756e-08,0.0,0.0
1999,1.1699714974611197e-07,0.0,2.970630674781205e-08,0.0,0.0
2000,1.0294013463862939e-07,0.0,2.4299172451947015e-08,0.0,0.0
2001,1.253026624681297e-07,0.0,2.2782300490575835e-08,0.0,0.0
2002,8.58719388929785e-08,0.0,2.234422957769766e-08,0.0,0.0
2003,1.158404572265681e-07,0.0,2.8335076507346457e-08,0.0,0.0
2004,8.94172629273271e-08,0.0,3.655976854588516e-08,0.0,0.0
2005,1.0403661576674494e-07,0.0,2.432024714948966e-08,0.0,0.0
2006,1.1118302722934459e-07,0.0,2.5530917824312382e-08,0.0,4.1178899179428186e-10
2007,1.0345701895175807e-07,0.0,2.8760252845927425e-08,0.0,0.0
2008,1.192083090018059e-07,4.257439678578834e-10,2.7673358715674112e-08,0.0,0.0
2009,1.0251613957734662e-07,0.0,2.2887324035991696e-08,0.0,0.0
2010,9.825489399872822e-08,0.0,2.5508482437430757e-08,0.0,0.0
2011,9.52169045831397e-08,0.0,2.2179037273417634e-08,0.0,0.0
2012,1.1268076605119859e-07,0.0,2.4510619311968185e-08,0.0,0.0
2013,1.2634735924166307e-07,0.0,2.3149738126448938e-08,0.0,0.0
2014,1.0762262547814316e-07,0.0,2.2087540685333806e-08,0.0,0.0
2015,1.2058170284490188e-07,0.0,2.7485535625260127e-08,0.0,0.0
2016,1.2945875482728297e-07,0.0,2.5891750965456595e-08,0.0,0.0
2017,1.2200715104881965e-07,0.0,3.19482644783875e-08,0.0,0.0
2018,9.293280101019263e-08,0.0,3.536609227694498e-08,0.0,7.744400121190154e-10
2019,1.0510069614610984e-07,0.0,2.1428297358738746e-08,0.0,0.0
