year,soient_VERB égales_ADJ,soient_VERB egales_ADJ,soient_VERB légales_ADJ
1800,3.5529058095562505e-07,3.144164484325529e-09,0.0
1801,3.8575157645936997e-07,0.0,4.7623651688866175e-09
1802,3.1553545909446257e-07,2.2378401354217203e-09,0.0
1803,3.237563248603692e-07,0.0,0.0
1804,5.289761020321748e-07,0.0,0.0
1805,1.7625842474444653e-07,0.0,0.0
1806,3.8902533106011106e-07,2.881669125542885e-09,0.0
1807,5.181458391234628e-07,5.693910232196231e-09,0.0
1808,2.719288829666766e-07,0.0,0.0
1809,4.3147483097527584e-07,0.0,0.0
1810,5.897119308428955e-07,2.3401267590372754e-09,0.0
1811,7.420946985803312e-07,2.5070767684098882e-09,2.5070767684098882e-09
1812,2.5605197606637375e-07,1.8670457180292033e-08,0.0
1813,3.0482860324809735e-07,0.0,0.0
1814,2.3600078691288218e-07,0.0,0.0
1815,1.780167480092132e-07,0.0,1.0788894222457657e-08
1816,6.327058486021997e-07,0.0,2.3176038865813098e-09
1817,3.2850027764652623e-07,0.0,0.0
1818,2.062363648747123e-07,0.0,0.0
1819,2.2254756970596645e-07,0.0,2.070210003424222e-09
1820,1.8511710209168086e-07,0.0,5.933240565525466e-09
1821,2.3174497698619234e-07,9.86148829262845e-10,3.94459531705138e-09
1822,2.807172450047801e-07,0.0,1.2030739071633434e-08
1823,2.223604553819314e-07,4.941343334508019e-09,6.917880934764753e-09
1824,1.9873826317962084e-07,8.421112696055388e-10,5.052667617633233e-09
1825,2.562383940585278e-07,0.0,0.0
1826,4.245448508299887e-07,1.7615968683770689e-09,0.0
1827,2.0554519153392903e-07,0.0,0.0
1828,2.595761259271967e-07,0.0,7.337841001486822e-09
1829,2.066135493805632e-07,1.714635211591542e-09,8.57317605795771e-10
1830,2.713577202939632e-07,2.0873671680021744e-09,3.1310507520032616e-09
1831,2.2763160245631298e-07,0.0,0.0
1832,1.9212556878756004e-07,0.0,0.0
1833,3.185497803315229e-07,1.1583628500844156e-09,0.0
1834,1.9509170101628115e-07,0.0,9.334530925997342e-10
1835,2.117664621437143e-07,2.2689263801112247e-09,0.0
1836,1.586097084782523e-07,6.720750067579218e-10,6.720750067579218e-10
1837,2.2126093313090678e-07,0.0,6.957890930081589e-10
1838,2.4112458163472184e-07,0.0,9.468243078458727e-09
1839,1.8107920141119394e-07,0.0,4.194885327990505e-09
1840,2.0255609456398815e-07,6.369688665408546e-10,0.0
1841,1.695024849368565e-07,0.0,3.2102742686390684e-09
1842,2.3814341432171204e-07,0.0,1.341653010911159e-09
1843,2.4690888267286937e-07,1.7720733769266417e-09,0.0
1844,2.6454864610059303e-07,0.0,1.6465684371524958e-09
1845,2.1037459418948856e-07,1.1160455892778032e-09,3.9061593959388574e-09
1846,1.8968584925005416e-07,5.854501328173001e-10,5.854501328173001e-10
1847,2.588747349818732e-07,5.393223645455691e-10,0.0
1848,2.799737046643713e-07,0.0,1.528592186161859e-08
1849,2.002680190571482e-07,2.513824481908955e-09,2.513824481908955e-09
1850,2.3082586153577722e-07,0.0,6.788996032014438e-09
1851,1.9606294188179163e-07,0.0,7.739326512989919e-09
1852,1.6927418755585677e-07,1.3021090872200602e-09,8.463708844885787e-09
1853,2.191699053355478e-07,5.971931837933653e-10,2.388772735173461e-09
1854,1.9951352214775397e-07,0.0,5.7152309551611324e-09
1855,1.6716852258014114e-07,0.0,6.8990182455763716e-09
1856,2.0708756665044348e-07,5.177189232874468e-10,3.6240324075009767e-09
1857,1.8012768521202815e-07,0.0,1.4644527812635033e-09
1858,2.1776858716293646e-07,0.0,4.893676130990343e-09
1859,2.1387127446814702e-07,1.018434669930457e-09,3.055304009791371e-09
1860,1.588282856346268e-07,0.0,3.661747127736703e-09
1861,2.0703080849671096e-07,0.0,4.715963730639317e-10
1862,2.8147053399152355e-07,0.0,9.035972525772706e-10
1863,1.598278629444394e-07,9.989241656072068e-10,4.994620828036034e-10
1864,1.8267913048930495e-07,4.794727948009836e-10,4.794728170054441e-09
1865,1.7933076890130906e-07,0.0,2.8241067262513297e-09
1866,2.1846601327979442e-07,1.9462451650298362e-09,1.6543083347642096e-08
1867,1.9265661421741243e-07,0.0,6.308654931785895e-09
1868,2.8256079076527385e-07,2.4699371437009177e-09,4.93987406535723e-10
1869,2.1292143514983763e-07,9.767038289254515e-10,3.906815315701806e-09
1870,2.2133428956294665e-07,5.734048791339319e-10,1.0894693147633916e-08
1871,2.5172190021294227e-07,2.1242354542039266e-09,1.0621177271019633e-09
1872,1.7597757562271e-07,0.0,6.047339295989218e-10
1873,2.7116601586385514e-07,5.986004469882289e-10,1.2570609442263958e-08
1874,2.0134433498242288e-07,5.974609140757536e-10,0.0
1875,1.9167116249718674e-07,2.2886108563824337e-09,4.005069165202713e-09
1876,2.091921089686366e-07,0.0,6.04601479992084e-10
1877,2.3378603941637266e-07,0.0,4.9478527941460015e-09
1878,1.974782009028786e-07,0.0,0.0
1879,2.2604503158163425e-07,6.10932526790009e-10,3.665595160740054e-09
1880,1.7777433924948127e-07,3.8507077526617195e-09,5.134277003548959e-09
1881,2.2660650245143188e-07,1.3945015142624584e-09,3.4862537301449947e-09
1882,1.8901293685757992e-07,0.0,1.3310770263785798e-09
1883,2.0095497177408106e-07,0.0,3.791603475633565e-09
1884,1.8220683273284521e-07,0.0,2.6406787867472303e-09
1885,2.146396695934527e-07,0.0,1.933690763067375e-09
1886,2.639466742948571e-07,0.0,6.453463874400711e-10
1887,2.2851236280985177e-07,0.0,6.528924623161458e-10
1888,2.111424635131698e-07,1.268122939990235e-09,1.268122939990235e-09
1889,2.0862904648311087e-07,0.0,3.132568426877924e-09
1890,1.9335439560563827e-07,6.554386478008212e-10,6.554386366985909e-09
1891,2.1736090616286674e-07,0.0,7.0116419337296065e-09
1892,1.654887284985307e-07,0.0,3.761107425503951e-09
1893,1.4903368139584927e-07,0.0,8.621783287310336e-09
1894,2.350474090917487e-07,1.2603078580752936e-09,5.041231432301174e-09
1895,1.8416960756439948e-07,0.0,2.4074457982692365e-09
1896,1.845770043473749e-07,0.0,2.358811590497112e-09
1897,1.2702236062978045e-07,0.0,8.157399200570126e-09
1898,1.6013144943372026e-07,0.0,2.8291773368493978e-09
1899,1.8904317755641387e-07,1.6582735185011188e-09,1.6582735185011188e-09
1900,1.827250741825992e-07,5.191053142894475e-10,8.824790675987515e-09
1901,1.4251284596866753e-07,0.0,1.676621730339889e-09
1902,2.2194483051407587e-07,4.910283846193408e-10,4.419255628107521e-09
1903,1.4904607326116093e-07,0.0,5.940242076007962e-09
1904,2.0316083748639358e-07,0.0,5.374625189347171e-10
1905,1.4088871580497653e-07,1.0321518084666081e-09,2.0643036169332163e-09
1906,1.4455159202952927e-07,0.0,4.629765903985117e-09
1907,1.5325673530242057e-07,5.142843373384665e-10,9.257117739025489e-09
1908,1.6109356693050358e-07,0.0,5.893666887857307e-09
1909,1.7823187192789192e-07,3.850688656825696e-09,8.801573692096554e-09
1910,1.833043654642097e-07,0.0,5.878565634276356e-09
1911,1.6652771250846854e-07,0.0,6.384448969498635e-09
1912,1.547198138496242e-07,1.5628263128064646e-09,3.125652625612929e-09
1913,1.9196822620415332e-07,0.0,5.833288518886093e-09
1914,1.439799888203197e-07,0.0,1.3393487430235496e-09
1915,2.0027295022373437e-07,0.0,1.1780761921542648e-09
1916,1.2086208300843282e-07,0.0,3.2962386153911893e-09
1917,1.5133666408928548e-07,1.0966424435210342e-09,2.1932848870420685e-09
1918,2.2053842485547648e-07,1.1486376294556067e-09,0.0
1919,1.8231540366286936e-07,0.0,1.2890987832747669e-08
1920,1.7794744167076715e-07,0.0,6.815008557481406e-09
1921,2.249105932605744e-07,0.0,2.2718242842501013e-09
1922,1.2837607243909588e-07,0.0,7.377935595798135e-09
1923,1.5180805235104344e-07,0.0,8.492758496458919e-09
1924,1.9853101207445434e-07,1.289162443462999e-09,2.578324886925998e-09
1925,1.3857703606845462e-07,0.0,4.399271169575059e-09
1926,1.3263904463656218e-07,0.0,2.229227691330493e-09
1927,1.438250052387957e-07,0.0,1.1149224876660924e-09
1928,1.5310895662423718e-07,0.0,1.1426041224282812e-09
1929,1.3702700130124867e-07,0.0,2.2280812750352652e-09
1930,1.4494972333523037e-07,0.0,5.2518016602221e-09
1931,1.448480304588884e-07,0.0,0.0
1932,1.150751316458809e-07,1.0959536611565568e-09,0.0
1933,1.9729539246782224e-07,5.735331320977366e-09,1.1470662197865522e-09
1934,1.3419369793155056e-07,0.0,1.1981580172459871e-09
1935,1.1728918281050937e-07,0.0,3.590485242455088e-09
1936,1.4428410111122503e-07,0.0,3.6374143697059935e-09
1937,1.5487074733755435e-07,0.0,2.5182236296217297e-09
1938,1.4909996082224097e-07,0.0,1.2965214457594243e-09
1939,1.0399953964679298e-07,1.5294050470515685e-09,3.058810094103137e-09
1940,1.3186071612381056e-07,0.0,0.0
1941,1.741386483899987e-07,0.0,0.0
1942,1.153000468434584e-07,0.0,6.068423541449874e-09
1943,1.335488235554294e-07,0.0,5.806470415592457e-09
1944,1.6387249957006134e-07,0.0,6.4263723231761105e-09
1945,1.5467378489120165e-07,0.0,4.357008087652048e-09
1946,1.7401380603132566e-07,0.0,0.0
1947,1.7523680639897066e-07,0.0,1.1920870957027319e-09
1948,1.6742707487082953e-07,0.0,3.2615663503321457e-09
1949,1.3841982138274034e-07,1.9634016634739737e-09,6.8719057111366055e-09
1950,1.4889505450810248e-07,0.0,6.381216888229346e-09
1951,1.3859822445283498e-07,1.0661401761424827e-09,4.264560704569931e-09
1952,1.8664303524928982e-07,0.0,5.272402070488624e-09
1953,1.3251808184122638e-07,0.0,6.464296653518886e-09
1954,1.5929234109535173e-07,9.772536113672459e-10,9.772536557761669e-09
1955,1.2295146234464482e-07,2.815682353940474e-09,3.754243138587299e-09
1956,1.3168923373996222e-07,0.0,6.976913269340912e-09
1957,1.404770983981507e-07,0.0,2.6505113659425206e-09
1958,1.3980091750909196e-07,4.1361216673863055e-09,7.445019267748876e-09
1959,1.3408794075076003e-07,1.5501495642666896e-09,1.5501495642666896e-09
1960,1.543345860000045e-07,1.3841666701708277e-09,2.7683333403416555e-09
1961,1.1325499826853047e-07,1.3896318540318475e-09,4.16889545107324e-09
1962,1.6806184532924817e-07,1.2683912808952869e-09,1.0147130247162295e-08
1963,1.6100472066682414e-07,0.0,2.5864212993553792e-09
1964,1.356724936840692e-07,1.8251904432275978e-09,3.6503808864551957e-09
1965,1.422731230604768e-07,1.0944086747954884e-09,3.2832261354087677e-09
1966,1.5897144578502775e-07,0.0,2.769537488234164e-09
1967,1.3065388770883146e-07,0.0,2.9582012395223956e-09
1968,1.307002008843483e-07,1.7965663401398047e-09,1.7965663401398047e-09
1969,1.0355207535894806e-07,0.0,1.0446043141598693e-08
1970,1.1220888751495295e-07,9.197450023812337e-10,5.058597540852361e-09
1971,9.917107490764465e-08,5.138397485282553e-10,5.652237344833111e-09
1972,8.413440610866019e-08,0.0,8.208234980600082e-09
1973,9.207050055692889e-08,0.0,6.615844760915479e-09
1974,8.157078923431982e-08,0.0,6.750686232237513e-09
1975,9.823745727999267e-08,1.7134440533084216e-09,3.4268881066168433e-09
1976,6.741962010892166e-08,1.142705374768127e-09,5.713526984862938e-09
1977,6.28815683967332e-08,1.1753563677885381e-09,5.876781727920388e-09
1978,7.722768913254185e-08,5.940591352171509e-10,2.970295565063452e-09
1979,5.617894416332092e-08,5.851973350345929e-10,5.851973128301324e-09
1980,7.618101705020308e-08,1.7055452605774235e-09,3.411090521154847e-09
1981,5.8827609450418095e-08,0.0,6.958104314946922e-09
1982,7.076552321905183e-08,0.0,3.7245013739806154e-09
1983,4.4207212113178684e-08,0.0,1.1999100379966876e-08
1984,6.78483971228161e-08,0.0,5.219107812592938e-09
1985,5.173379946654677e-08,1.2031116103372597e-09,5.414002135495366e-09
1986,7.193382600689802e-08,0.0,6.593933843390687e-09
1987,6.721898415662508e-08,0.0,1.8332451112712533e-09
1988,6.896036808257122e-08,0.0,8.395175221664886e-09
1989,7.408964819433095e-08,1.0976244357863152e-09,7.134558721588746e-09
1990,7.083246345018779e-08,5.44865097484859e-10,1.0897301727652575e-08
1991,6.50622666853451e-08,5.861465202094962e-10,2.344586080837985e-09
1992,5.950739634386082e-08,5.509944167592096e-10,1.1019888113139586e-08
1993,5.705383543386233e-08,0.0,6.647049133334804e-09
1994,4.747434090290881e-08,5.274926606624319e-10,1.4242301560329906e-08
1995,6.669614549537073e-08,1.626735190995987e-09,1.2471637056421514e-08
1996,5.4982351116450445e-08,0.0,1.3345230698291743e-08
1997,5.897720356529135e-08,4.79489448146353e-10,8.630809844589749e-09
1998,5.3403049093958543e-08,0.0,8.10582001520288e-09
1999,5.94126134956241e-08,0.0,1.0054442611817649e-08
2000,4.0204085394179856e-08,1.7672125984802278e-09,7.95245647111642e-09
2001,7.141375135688577e-08,0.0,1.270551397425379e-08
2002,3.855474872693776e-08,8.76244299341522e-10,1.1829298429688606e-08
2003,5.958699844654802e-08,4.1669229178253886e-10,5.000307723435071e-09
2004,5.373845368694674e-08,2.642874807889939e-09,6.166707589017051e-09
2005,4.4136747590073355e-08,9.007499190971657e-10,9.007498746882447e-09
2006,4.612036619278115e-08,8.235779835885637e-10,8.235780057930242e-09
2007,6.471056934742592e-08,0.0,9.18730247434496e-09
2008,5.066353381266708e-08,1.7029758714315335e-09,8.51487946817997e-09
2009,4.768192596316112e-08,0.0,1.3350939020995156e-08
2010,5.62131354797657e-08,0.0,8.97520635589899e-09
2011,4.1298896746866376e-08,7.64794394481072e-10,6.883149605840799e-09
2012,4.595741032176193e-08,0.0,1.2255309655984092e-08
2013,3.765318723480959e-08,1.1156500168141292e-09,1.2829975304384789e-08
2014,3.7462200452864636e-08,0.0,1.407539329534302e-08
2015,5.253283674733211e-08,0.0,9.531274436369586e-09
2016,4.7847954931512504e-08,0.0,8.906762438698479e-09
2017,2.9432651871275084e-08,0.0,1.3584300795344006e-08
2018,4.440122580717798e-08,0.0,9.551427204712581e-09
2019,3.7244422657067844e-08,0.0,1.224474122096808e-08
