year,tout_ADV à_ADP,tout_ADV a_ADP,tout_ADV là_ADV
1838,9.274585499952082e-05,8.521418370932565e-08,9.657607780155786e-08
1839,9.779255879038828e-05,8.040196541880817e-08,8.249940908200415e-08
1840,0.00010406223827885697,8.025807729516998e-08,1.6433796456993832e-07
1841,0.00010642315965014859,1.0080261336753438e-07,1.0401288363937056e-07
1842,0.00011586045684452984,1.200779422561027e-07,1.1336967853381452e-07
1843,0.00012344853439572034,1.2168236984688718e-07,7.029224424748293e-08
1844,0.00012097996204829542,8.562155412450423e-08,1.1635749830318787e-07
1845,0.00013232841365606873,9.31898081479865e-08,5.9150417452968895e-08
1846,0.00011852437728521181,1.1182097270356905e-07,8.371937187945377e-08
1847,0.00011183873994013993,1.1002176414365294e-07,5.716817241818717e-08
1848,0.00012545236177174957,9.332457018285112e-08,7.562508330671847e-08
1849,0.00013009125450480497,9.971503911465618e-08,7.206297159001451e-08
1850,0.00012350541419436922,1.5343131121170472e-07,6.585326417507531e-08
1851,0.00012202789821458282,9.80314658338699e-08,7.029888138276874e-08
1852,0.00011970158493568306,1.4453410646098064e-07,5.5339636872986375e-08
1853,0.00013033382310823072,1.3735443404883085e-07,7.52463398256964e-08
1854,0.00012854229908043635,1.3456770964204168e-07,9.300239123266607e-08
1855,0.00013001359366171528,1.1675261646360013e-07,1.0083180157494098e-07
1856,0.0001332561955678102,1.4962076833047178e-07,5.9537676122545236e-08
1857,0.00014055670726520475,1.513267823272102e-07,1.3277705157577202e-07
1858,0.0001448121965950122,1.3115051933354493e-07,1.0325656507603753e-07
1859,0.00014625536550738616,1.4054398800311674e-07,1.2068450772062533e-07
1860,0.00015165446711762343,1.4784304203097065e-07,1.0207120393346258e-07
1861,0.0001457020548514265,1.5091083738205668e-07,1.0186481791407687e-07
1862,0.0001443722539988812,1.5090074245716067e-07,1.0752807400038478e-07
1863,0.00014179428853822174,1.2186874803754577e-07,1.1637466279523778e-07
1864,0.00014899808820700855,1.308960722035124e-07,8.055143041474366e-08
1865,0.00014870568656988326,1.6332749636083221e-07,9.696099256828461e-08
1866,0.00014458412306339596,1.6007866254774683e-07,1.6348459830339834e-07
1867,0.00014644620114268037,1.4461378583519036e-07,1.1792331733317951e-07
1868,0.0001453874083381379,1.4029242401125686e-07,1.244848264470022e-07
1869,0.00014983906567067606,1.484589858824492e-07,1.0011214524041634e-07
1870,0.0001450955105610774,1.9381084337410925e-07,1.2500225965439427e-07
1871,0.00013902164846513188,1.2851624475729295e-07,1.317025954961082e-07
1872,0.00014662136345577892,1.6630182919641356e-07,1.4815981863591787e-07
1873,0.00014542338885803474,2.0651715659791847e-07,1.2031868834583292e-07
1874,0.00014453058065555524,1.601195289135937e-07,9.619120699966288e-08
1875,0.00014738997560925782,1.630635239613376e-07,9.898242114836364e-08
1876,0.0001441116019123001,1.505457676298505e-07,1.1910649178048516e-07
1877,0.00013781624875264242,1.3915836238886925e-07,1.3111809504806615e-07
1878,0.00013375131629800308,1.5580848744534137e-07,1.3225603723299173e-07
1879,0.00013544679586630082,1.6556271387191401e-07,1.4662380465324532e-07
1880,0.0001329270753558376,1.6493865340194702e-07,1.5338652037399925e-07
1881,0.000138992057145515,2.210284916759342e-07,1.422391608940643e-07
1882,0.00014284121061791666,1.7769878901674474e-07,1.6705016570028874e-07
1883,0.00013893320101487916,1.9210790586088322e-07,2.1106592029696003e-07
1884,0.00014087558611208806,1.802263289718553e-07,1.5646022077930866e-07
1885,0.00013081610904919216,2.0110383747162786e-07,1.8305605475887887e-07
1886,0.00013135573317413218,2.2845262354076468e-07,1.6649936718238223e-07
1887,0.00013147817844583187,1.7758675180390426e-07,1.547355088504787e-07
1888,0.00013163432777218986,2.0226561381342378e-07,2.599652049184442e-07
1889,0.00013277516154630575,1.9421923952434028e-07,2.1176162157132694e-07
1890,0.0001315537538175704,2.2022738027649424e-07,2.0515230048090416e-07
1891,0.00012802430046576774,1.905891812148397e-07,2.1736089905743938e-07
1892,0.00012835468487537582,1.9557758612620546e-07,2.538747470026692e-07
1893,0.00012789860738848802,2.1184952769814913e-07,2.2724556636433135e-07
1894,0.00012826090369344456,2.1425233187599702e-07,2.841994319879859e-07
1895,0.00013051545556663768,2.2389246567833254e-07,2.3653154812564026e-07
1896,0.00012911957674077712,2.3057383380375995e-07,2.6064867952868553e-07
1897,0.00012863577603638987,2.2782449549119121e-07,2.814302657583312e-07
1898,0.00012961310812897864,2.5066511699645133e-07,2.1841249342458013e-07
1899,0.00012921599045512266,2.1612830813921846e-07,2.515048223017402e-07
1900,0.00012852684494646383,2.0504660169784472e-07,2.605908662189904e-07
1901,0.00012670006208281848,2.352859079790548e-07,2.9676202473183366e-07
1902,0.00011183269634784665,2.1507043429513928e-07,2.18016596775783e-07
1903,0.0001246268225258973,2.6029061106491724e-07,2.3922976311041566e-07
1904,0.00012312459875829518,2.2788410269924952e-07,3.2355243462234284e-07
1905,0.00012582962517626584,2.2242871244859685e-07,2.735202411230375e-07
1906,0.00012726609838864533,2.1605574884731027e-07,2.3766132173363985e-07
1907,0.00012527966600828222,2.5199932374153633e-07,2.504564662331177e-07
1908,0.00013172542549000354,2.1855682019733536e-07,2.4311375668162327e-07
1909,0.00013066156179775135,2.447937701433034e-07,3.1630656849301886e-07
1910,0.00013629241675516823,2.3353938893855286e-07,3.2866527988062444e-07
1911,0.00012526022737802123,2.6601870461995247e-07,2.575061053278205e-07
1912,0.00012767197222274262,2.2556793716210777e-07,2.547406925401674e-07
1913,0.00012890666403109208,2.2219526135680567e-07,2.7045246220325225e-07
1914,0.00012534027200672426,2.2969831214858516e-07,2.765755144906734e-07
1915,0.00011946870654355735,2.049852542151953e-07,2.556425293676057e-07
1916,0.00011994792703262647,2.4611914817285196e-07,3.5709252088622634e-07
1917,0.00012515322214312619,2.1494192115056876e-07,5.055521654639961e-07
1918,0.00011930209575439221,2.6074073389281693e-07,3.6986132201377586e-07
1919,0.00011851973886223277,2.1085973350709608e-07,3.2595782251121364e-07
1920,0.00012195609542686725,1.8173356375328353e-07,3.1424760393861106e-07
1921,0.00013098656745569315,1.7190136447631232e-07,3.377445274566071e-07
1922,0.0001339936334261438,1.8813736119005497e-07,3.570920767970165e-07
1923,0.00013234159223429742,1.0828266949758358e-07,3.428951167450123e-07
1924,0.00013696963742404478,1.1344629291532016e-07,3.570980098288601e-07
1925,0.00013368395593715832,1.1768050467431124e-07,3.739380645129131e-07
1926,0.0001341460001640371,1.5047287083014282e-07,3.2323801235634164e-07
1927,0.00013676307844434632,1.1260717058814151e-07,3.590050390300803e-07
1928,0.00012859438265877543,1.0397697403075057e-07,2.8679364660888496e-07
1929,0.0001318132835876895,1.1920234821438669e-07,3.286419953951736e-07
1930,0.00012546134348667692,1.0398567562575067e-07,3.0040305531997546e-07
1931,0.00012393972974678036,1.0949142570382264e-07,2.1670178007582308e-07
1932,0.00011971321328019258,1.2384276637522618e-07,2.6522079821234e-07
1933,0.0001151918313553324,1.5141274323227094e-07,2.340015115009919e-07
1934,0.00011605598410824314,1.258065900344718e-07,2.803689724828473e-07
1935,0.00011731671202142024,7.659701939388697e-08,3.03994426076315e-07
1936,0.00011730661026376765,1.2245961711343512e-07,2.497691156122528e-07
1937,0.00011173358234373154,1.0576539077877811e-07,2.719681653218231e-07
1938,0.0001120596457440115,1.30948667909081e-07,2.5152516158755134e-07
1939,0.00010515118765397347,1.0858776100519663e-07,3.1352803020467945e-07
1940,9.424997779206024e-05,1.5214697701715352e-07,2.865434716170512e-07
1941,0.00010349739250159473,9.444808135583571e-08,4.574829119974311e-07
1942,0.00010788140070872032,1.2136847393762196e-07,3.155580117208956e-07
1943,0.00010679841034288984,1.3354882133498336e-07,3.106461594626353e-07
1944,0.00011110233981526108,1.7993842149621742e-07,4.145010237266433e-07
1945,0.00011403161443013232,1.0238969050391233e-07,3.529176524352806e-07
1946,0.00011417811629144126,7.9350293447078e-08,3.313222851630826e-07
1947,0.00012565074575832114,1.3351375849346425e-07,2.551066433653659e-07
1948,0.00011529854691616492,1.1959077084178205e-07,3.2941820826692947e-07
1949,0.00010179354012507247,1.7866955337453305e-07,2.385533068860468e-07
1950,0.00010948785484288237,1.127348325802302e-07,2.65884024130969e-07
1951,0.00011344584709149785,1.2047384045921206e-07,2.6013819365289237e-07
1952,0.0001045875837917265,1.1282940282075771e-07,3.0158138031310955e-07
1953,0.00010033988428403973,1.1312518577444308e-07,2.4133373521806334e-07
1954,0.00011115966481156647,1.1238416686154551e-07,2.46267903847297e-07
1955,0.00010034904244093923,8.916327454144835e-08,2.2243890640538666e-07
1956,0.00010362547891418217,1.1250272757834523e-07,2.3023813966460693e-07
1957,9.567020470058196e-05,1.3605958354423464e-07,2.2264294763374437e-07
1958,9.61805440056196e-05,1.0174859665923464e-07,2.705023653959415e-07
1959,0.00010010943151428364,9.688434510213284e-08,2.1547078965511446e-07
1960,0.00010013891869675717,9.689166657889103e-08,2.4707374457477727e-07
1961,0.00010300089888914954,1.0491720592309406e-07,2.4874409376707263e-07
1962,0.00010203003103015362,1.0908165165579575e-07,2.73972510456133e-07
1963,0.00010246301690131077,8.535190354486133e-08,2.618751580030221e-07
1964,0.00010213096629740903,1.3384730268573009e-07,2.46400722048179e-07
1965,9.988065949073643e-05,1.0342162293230928e-07,2.5554443183750664e-07
1966,9.999359554058174e-05,1.362612397359797e-07,2.5368962042193743e-07
1967,0.00010217084991381853,1.1832805490996634e-07,3.406861814880813e-07
1968,0.0001028453416438424,1.1453110193571092e-07,2.78916918006189e-07
1969,9.288757564718253e-05,1.0536878072842093e-07,2.2935876486940288e-07
1970,9.542630641590222e-05,1.2048659972507814e-07,2.722445273661833e-07
1971,9.841007658906165e-05,1.3616753613554522e-07,2.471569189310685e-07
1972,9.356567352369893e-05,1.4056602493095482e-07,1.698078584411178e-07
1973,9.526540270599071e-05,9.978898884988041e-08,2.0950174217659878e-07
1974,8.764978429098846e-05,1.0632330166293613e-07,1.9408222229344574e-07
1975,8.432486674792017e-05,1.3079289340467426e-07,1.8562311154823874e-07
1976,8.870650390235824e-05,1.279829981437608e-07,2.051156169358137e-07
1977,9.012221244120155e-05,1.0695742747035553e-07,2.121518249964538e-07
1978,9.222589869750664e-05,1.5742566872312125e-07,2.5128701075516346e-07
1979,9.671147017797921e-05,1.515661109952049e-07,2.39345709474037e-07
1980,9.776412434803206e-05,1.4667688313929617e-07,2.5924287427869785e-07
1981,9.65702652138134e-05,1.2271566185440008e-07,2.7010096204094225e-07
1982,9.776691967999795e-05,1.4773855350203036e-07,2.6381884410398015e-07
1983,9.901846988213947e-05,1.0799190597321484e-07,2.747162533012215e-07
1984,9.858024804998422e-05,9.046453319783154e-08,2.615352769907986e-07
1985,9.535562048768043e-05,1.1068626715182717e-07,2.700985568537817e-07
1986,0.00010347381385145127,1.1269632627097792e-07,3.560724373130597e-07
1987,9.830654153120122e-05,1.234385004211802e-07,2.6337620440131104e-07
1988,9.841004339250503e-05,1.283262502926874e-07,2.290683607242272e-07
1989,0.00010243195902148727,1.2128749782291948e-07,2.3983093910828757e-07
1990,9.717124248709297e-05,1.149665357358387e-07,2.4682389287988826e-07
1991,0.00010040338020189665,9.730032179966486e-08,2.567321821800306e-07
1992,9.551102812110912e-05,9.697501673899822e-08,2.8100716420453864e-07
1993,9.770885253601591e-05,9.305868398090666e-08,2.3929375636555505e-07
1994,9.773542524271761e-05,9.811363521627925e-08,2.953959032936382e-07
1995,9.461417585043819e-05,8.730145850677218e-08,2.532284550937902e-07
1996,9.110949167734361e-05,1.0943089145953877e-07,2.823850842048614e-07
1997,9.088243132282514e-05,9.781584908719054e-08,2.709115332066858e-07
1998,9.28173585634795e-05,1.0203796863006431e-07,2.603398510103716e-07
1999,9.056767976289848e-05,9.734528522153951e-08,2.275960131470356e-07
2000,9.004566936710034e-05,7.333932361408557e-08,2.8319582057179105e-07
2001,9.268584790333989e-05,1.0733968455745035e-07,2.9573179816111406e-07
2002,9.05265487745055e-05,1.121592694275364e-07,2.812744170910264e-07
2003,9.086975478567183e-05,8.458853301140934e-08,3.0168522968665457e-07
2004,8.915121225072653e-05,7.135761950771702e-08,2.7618041542609717e-07
2005,8.854551651893416e-05,1.0088399360341782e-07,2.73827968300111e-07
2006,9.019990784508991e-05,9.553504759507447e-08,2.886640722010725e-07
2007,9.583674955138122e-05,6.590891163393842e-08,2.919964572356548e-07
2008,9.650381298342836e-05,1.0217855250793662e-07,3.57199194667146e-07
2009,9.662741922511486e-05,8.964201825278906e-08,3.9528316619907855e-07
2010,0.00010691738589230226,8.03044820085752e-08,5.186724791883535e-07
2011,0.00010672055577742867,5.735957830932392e-08,6.003635846241195e-07
2012,0.0001215747151945834,5.5148892896816903e-08,6.886803376460193e-07
2013,0.00012876469918410294,4.992533730874271e-08,8.222340426300434e-07
2014,0.00013779052460449748,3.681256824372703e-08,8.061952385673976e-07
2015,0.0001421935266989749,2.5712273865607926e-08,8.241227220651126e-07
2016,0.00014599280984839424,3.314143981469897e-08,8.138295015669428e-07
2017,0.00011775526036217343,2.6665480767906757e-08,6.970758832380852e-07
2018,0.00013661018601851538,3.175203994176812e-08,8.299415270585087e-07
2019,0.00013668983592651784,2.72955691382748e-08,7.887654120963816e-07
