year,tout_ADV égal_ADJ,tout_ADV egal_ADJ,tout_ADV légal_ADJ
1867,4.464586389474334e-08,0.0,3.88224918879132e-09
1868,3.309715523869272e-08,0.0,3.951899252285784e-09
1869,3.8091447773780374e-08,4.883519144627257e-10,5.860222973552709e-09
1870,6.192772561419702e-08,0.0,6.307453670473251e-09
1871,4.3546825034823655e-08,0.0,2.1242354542039266e-09
1872,2.842249446910472e-08,6.047339295989218e-10,4.23313739617015e-09
1873,1.6162211291526063e-08,0.0,5.986004469882289e-10
1874,7.169530913397892e-09,0.0,0.0
1875,2.3458261722009155e-08,2.8607636259891933e-09,1.1443054281912168e-09
1876,1.0278225381910033e-08,0.0,5.441413541973361e-09
1877,1.9791411176584006e-08,0.0,1.2369631985365004e-09
1878,4.5293166550663955e-08,0.0,0.0
1879,2.077170613290491e-08,0.0,1.0996785704264767e-08
1880,2.3746030919369332e-08,1.9253538763308597e-09,3.8507077526617195e-09
1881,1.9523021421719022e-08,0.0,4.183504653809678e-09
1882,1.7304001120876933e-08,0.0,5.324308105514319e-09
1883,1.8958016156922497e-08,0.0,6.319338941018771e-10
1884,2.1125429405799423e-08,0.0,2.6406787867472303e-09
1885,7.090199094506033e-09,0.0,6.445635691854079e-10
1886,1.2261581083805595e-08,0.0,4.5174246565693466e-09
1887,2.546280519766242e-08,0.0,0.0
1888,5.706553452000662e-09,0.0,6.340614699951175e-09
1889,2.3181006780781388e-08,0.0,1.2530273485467092e-09
1890,9.176140736144589e-09,0.0,0.0
1891,1.7210394887001712e-08,1.2748440081367107e-09,0.0
1892,1.0656471038927862e-08,0.0,3.1342561879199593e-09
1893,1.9091091374434654e-08,0.0,2.463366621796581e-09
1894,6.9316932194141145e-09,6.301539290376468e-10,0.0
1895,1.3240951446391591e-08,0.0,4.213029924926559e-09
1896,2.948514543632541e-09,0.0,2.948514543632541e-09
1897,1.1653426668090106e-08,0.0,1.7480140668268973e-09
1898,1.2448380326546271e-08,0.0,0.0
1899,2.8743407654019393e-08,5.527578395003729e-10,4.9748205555033564e-09
1900,6.22926377147337e-09,0.0,0.0
1901,1.6766216748287377e-09,0.0,2.235495566438317e-09
1902,8.838511256215043e-09,0.0,0.0
1903,6.480264325148255e-09,0.0,1.0800440541913758e-09
1904,6.449550227216605e-09,0.0,0.0
1905,1.4450125318532514e-08,5.160759042333041e-10,0.0
1906,1.388929860013377e-08,0.0,1.0288369045596824e-09
1907,8.742834012309686e-09,0.0,9.257117739025489e-09
1908,5.893666887857307e-09,4.911389073214423e-10,1.4734167219643268e-09
1909,1.1001967337165297e-08,0.0,1.6502950117569526e-09
1910,9.619471441624228e-09,0.0,1.068830135508847e-09
1911,1.0108711201439746e-08,0.0,1.0640748282497725e-09
1912,1.1981668990301841e-08,5.209421227725386e-10,1.0418842455450772e-09
1913,1.0075680512144913e-08,0.0,1.060597942803554e-09
1914,6.696743604095445e-09,3.3483718020477227e-09,0.0
1915,2.3561523843085297e-09,0.0,0.0
1916,1.2086208478478966e-08,2.197492410260793e-09,0.0
1917,1.0966424213165737e-08,0.0,3.289927441585405e-09
1918,6.89182577673364e-09,2.2972752589112133e-09,0.0
1919,6.4454939163738345e-09,0.0,0.0
1920,1.741613253614105e-08,0.0,5.300562211374427e-09
1921,1.6660044011018726e-08,1.5145494858259667e-09,0.0
1922,2.951174193910333e-09,0.0,1.4755870969551665e-09
1923,3.1847844361720945e-09,0.0,0.0
1924,6.445812328337297e-09,0.0,0.0
1925,1.0998178368026856e-08,0.0,0.0
1926,5.57306911730393e-09,2.229227691330493e-09,0.0
1927,1.0034302277972529e-08,1.1149224876660924e-09,0.0
1928,1.2568645568755699e-08,2.2852082448565625e-09,1.1426041224282812e-09
1929,1.1140405931087116e-08,0.0,0.0
1930,1.2604324695075775e-08,1.0503603542488804e-09,0.0
1931,1.1405356659111021e-08,0.0,1.1405356659111021e-09
1932,1.4247397928102146e-08,0.0,0.0
1933,1.720599263066447e-08,1.1470662197865522e-09,0.0
1934,2.036868629318178e-08,0.0,8.38710612072191e-09
1935,1.555876938397205e-08,0.0,0.0
1936,1.8187071404440758e-08,0.0,1.2124714565686645e-09
1937,1.7627565185307503e-08,0.0,0.0
1938,1.5558256905023882e-08,0.0,0.0
1939,4.588215141154706e-09,0.0,6.117620188206274e-09
1940,1.2678914806940611e-08,0.0,0.0
1941,2.3612020783048138e-08,0.0,0.0
1942,2.4273694165799498e-08,0.0,0.0
1943,2.9032352077962287e-09,0.0,2.9032352077962287e-09
1944,2.5705489292704442e-08,0.0,0.0
1945,1.5249527862692958e-08,0.0,0.0
1946,5.568441707737293e-09,2.7842208538686464e-09,1.3921104269343232e-09
1947,9.536696765621855e-09,0.0,0.0
1948,1.3046265401328583e-08,0.0,0.0
1949,2.6505922789965553e-08,0.0,0.0
1950,1.595304155443955e-08,0.0,0.0
1951,1.5992101864981123e-08,0.0,0.0
1952,7.381362632230548e-09,0.0,1.0544803918932644e-09
1953,1.2928593307037772e-08,0.0,0.0
1954,8.795282724349818e-09,0.0,0.0
1955,8.447047505910632e-09,0.0,0.0
1956,1.657016879264006e-08,0.0,3.488456634670456e-09
1957,8.835037590415595e-09,0.0,0.0
1958,1.2408365002158916e-08,0.0,4.9633461784992505e-09
1959,5.425523585955716e-09,2.325224457422337e-09,0.0
1960,1.868625076895114e-08,0.0,0.0
1961,1.250668635321972e-08,2.08444772553662e-09,6.948159270159238e-10
1962,8.244543714397423e-09,0.0,6.341956404476434e-10
1963,1.6165133231993423e-08,0.0,1.939815863494232e-09
1964,1.3384730657151067e-08,0.0,3.041984220075733e-09
1965,1.586892572902343e-08,1.0944086747954884e-09,2.73602163147757e-09
1966,9.970334780007306e-09,1.1078149508847446e-09,5.539074754423723e-10
1967,1.0846738118797106e-08,0.0,4.930335584241163e-10
1968,1.1677681044375277e-08,4.4914158503495116e-10,2.245707841908029e-09
1969,1.9529558414888015e-08,9.083515606356229e-10,1.8167031212712459e-09
1970,1.1496812390987543e-08,4.5987250119061684e-10,2.7592350626548523e-09
1971,1.0790634275004152e-08,0.0,5.138397485282553e-10
1972,1.0773308634082213e-08,0.0,1.5390440033513642e-09
1973,1.2129047988196362e-08,2.205281512956958e-09,0.0
1974,7.875800456247362e-09,0.0,0.0
1975,1.2565256390928425e-08,0.0,0.0
1976,7.998937512354587e-09,0.0,5.713526873840635e-10
1977,5.289103821581875e-09,1.7630346071939584e-09,1.7630346071939584e-09
1978,7.1287097336281136e-09,0.0,0.0
1979,1.521513093294402e-08,0.0,1.1703946700691858e-09
1980,1.193881615790815e-08,1.1370301367108482e-09,5.685150683554241e-10
1981,7.590659656386833e-09,1.8976649140967083e-09,0.0
1982,1.2415004135846175e-08,1.8622506869903077e-09,3.7245013739806154e-09
1983,8.841442245000053e-09,0.0,1.2630632095778083e-09
1984,9.278413592994639e-09,0.0,1.1598016991243298e-09
1985,1.2031115659283387e-08,6.015558051686298e-10,1.2031116103372597e-09
1986,1.3187867686781374e-08,1.1988970927134801e-09,0.0
1987,2.1387859316934765e-08,0.0,6.110816852533674e-10
1988,1.2592763276586538e-08,5.996553809062277e-10,0.0
1989,6.585746614717891e-09,0.0,0.0
1990,5.993515905799995e-09,0.0,0.0
1991,1.2309076702354815e-08,0.0,5.861465202094962e-10
1992,1.0468894195980738e-08,2.7549720282848966e-09,1.65298330578878e-09
1993,5.539207315052863e-09,5.539207426075166e-10,5.539207426075166e-10
1994,9.494868002946077e-09,0.0,5.274926606624319e-10
1995,1.3556126610136943e-08,0.0,1.0844901643380922e-09
1996,3.2028553142993132e-09,5.338092190498855e-10,0.0
1997,1.3425704548097883e-08,1.438468344439059e-09,0.0
1998,1.4781200263769279e-08,0.0,4.291316191284977e-09
1999,4.113180906983871e-09,4.570201161957499e-10,4.570201161957499e-10
2000,6.627047355323157e-09,0.0,2.2090156370779823e-09
2001,8.324302303019948e-09,1.3143635069212678e-09,3.066848330846028e-09
2002,1.0076809608960957e-08,4.38122149670761e-10,2.6287327870022636e-09
2003,5.000307723435071e-09,0.0,0.0
2004,7.047666006343434e-09,1.7619165015858584e-09,0.0
2005,1.306087415997581e-08,9.007499190971657e-10,4.5037495954858286e-10
2006,1.1118302722934459e-08,0.0,2.4707338397433887e-09
2007,8.38840730210677e-09,3.994479469415779e-10,0.0
2008,8.089135472566511e-09,0.0,0.0
2009,3.814554005998616e-09,4.76819250749827e-10,4.76819250749827e-10
2010,7.085689646135762e-09,0.0,0.0
2011,4.971163480860241e-09,3.82397197240536e-10,1.1471915639660324e-09
2012,1.0212757750593937e-08,0.0,2.0425516833455504e-09
2013,1.004085004030486e-08,0.0,3.3469500504423877e-09
2014,8.661780542817965e-09,0.0,1.0827225782605865e-09
2015,1.2191164702746171e-08,0.0,2.438232948875907e-09
2016,1.553505024620705e-08,0.0,3.1070099826280284e-09
2017,9.81088424389931e-09,0.0,2.5156112748447867e-09
2018,1.1100306451794495e-08,0.0,1.8070267504555204e-09
2019,1.1734543725605562e-08,0.0,1.2754939326953263e-09
