year,fut_VERB égal_ADJ,fut_VERB egal_ADJ,fut_VERB légal_ADJ
1857,4.735063896532665e-08,0.0,1.757343248698362e-08
1858,5.04048642824273e-08,0.0,0.0
1859,3.7172863898149444e-08,0.0,2.036869339860914e-09
1860,4.394096464466202e-08,0.0,6.408057640072684e-09
1861,5.989274143303192e-08,0.0,0.0
1862,6.280001230152266e-08,4.517986262886353e-10,2.710791813242963e-09
1863,4.0955889346605545e-08,4.994620828036034e-10,0.0
1864,3.452204211384924e-08,4.794727948009836e-10,4.794728170054441e-09
1865,3.859612363044107e-08,9.41368871743009e-10,0.0
1866,5.5954547661940524e-08,0.0,4.865612912574591e-10
1867,9.074757656435395e-08,0.0,0.0
1868,4.198892966655876e-08,0.0,2.9639244392143382e-09
1869,6.299739396808945e-08,4.883519144627257e-10,4.395167341186834e-09
1870,5.160643823387545e-08,0.0,1.1468097582678638e-09
1871,4.460894587055009e-08,0.0,0.0
1872,5.382132073350476e-08,0.0,6.652073114565837e-09
1873,2.454261860407314e-08,5.986004469882289e-10,1.7958012854535355e-09
1874,4.839433387360259e-08,0.0,1.7923826867161097e-09
1875,3.318485752856759e-08,0.0,9.154443425529735e-09
1876,3.808989390563511e-08,0.0,1.209202959984168e-09
1877,3.216104360603822e-08,0.0,1.2369631985365004e-09
1878,7.005343150012777e-08,0.0,6.039088673581716e-10
1879,2.443730195977878e-08,0.0,1.221865053580018e-09
1880,3.273101611966922e-08,0.0,8.343199908722454e-09
1881,3.416528571165145e-08,0.0,9.761510710859511e-09
1882,4.3925542314582344e-08,0.0,2.6621540527571597e-09
1883,3.5388296737437486e-08,0.0,6.319338941018771e-10
1884,6.46966284989503e-08,0.0,1.9805090900604227e-09
1885,2.8360796378024133e-08,0.0,4.511945039809007e-09
1886,3.743009102663564e-08,0.0,6.453463874400711e-10
1887,1.8933882017790893e-08,0.0,2.6115698492645834e-09
1888,2.789870379160675e-08,0.0,5.706553452000662e-09
1889,1.628935564212952e-08,0.0,3.759081934617825e-09
1890,1.3764211992395303e-08,6.554386478008212e-10,0.0
1891,2.995883363610119e-08,0.0,0.0
1892,4.199903358426127e-08,0.0,6.268512375839919e-10
1893,2.6481190573690583e-08,0.0,2.463366621796581e-09
1894,2.520615716150587e-08,0.0,1.2603078580752936e-09
1895,3.250051960890232e-08,6.018614495673091e-10,6.018614495673091e-10
1896,3.538217541176891e-08,0.0,5.89702897624278e-10
1897,1.806281169081103e-08,2.9133566670225264e-09,1.1653427112179315e-09
1898,5.262269908712369e-08,0.0,5.6583548957434e-10
1899,3.6482017407024614e-08,1.1055156790007459e-09,1.6582735185011188e-09
1900,3.945200433008722e-08,0.0,1.5573159428683425e-09
1901,2.3472702892490815e-08,2.235495566438317e-09,1.1177477832191585e-09
1902,1.1293653123800595e-08,0.0,0.0
1903,3.834156458992766e-08,0.0,5.400220270956879e-10
1904,2.042357571951925e-08,2.1498500757388683e-09,1.6123875568041512e-09
1905,1.909480928929952e-08,0.0,2.0643036169332163e-09
1906,2.623534101076075e-08,5.144184522798412e-10,0.0
1907,2.4171363577352167e-08,0.0,5.142843373384665e-10
1908,2.6521501439447093e-08,4.911389073214423e-10,4.911389073214423e-10
1909,2.6954818821423032e-08,0.0,2.2003934230241384e-09
1910,1.7635697346918278e-08,0.0,5.344150677544235e-10
1911,2.926205766584644e-08,5.320374141248863e-10,4.25629931299909e-09
1912,3.64659484830554e-08,0.0,1.0418842455450772e-09
1913,3.0227042202568555e-08,1.060597942803554e-09,5.30298971401777e-10
1914,4.486818383497848e-08,1.0045115850232378e-08,2.0090231700464756e-09
1915,2.709575319670421e-08,0.0,1.1780761921542648e-09
1916,1.2086208478478966e-08,0.0,0.0
1917,2.4126133979507358e-08,0.0,1.0966424435210342e-09
1918,1.8378202071289707e-08,0.0,4.594550517822427e-09
1919,2.3940405213807026e-08,0.0,0.0
1920,4.770506123463747e-08,0.0,0.0
1921,2.8019165654313838e-08,7.572747429129834e-10,0.0
1922,4.0578644444622114e-08,0.0,0.0
1923,2.653987074552333e-08,2.1231896241147297e-09,0.0
1924,1.2891624656674594e-08,0.0,0.0
1925,1.8696901804560184e-08,1.0998177923937646e-09,2.1996355847875293e-09
1926,3.009457216762712e-08,0.0,1.1146138456652466e-09
1927,3.1217830098739796e-08,0.0,0.0
1928,1.82816659588525e-08,0.0,3.4278122562625413e-09
1929,3.5649300400564243e-08,0.0,0.0
1930,3.886333388436469e-08,0.0,6.302162347537887e-09
1931,3.193499864551086e-08,0.0,2.2810713318222042e-09
1932,1.2055489939655217e-08,0.0,4.383814644626227e-09
1933,3.0970788600370724e-08,4.588264879146209e-09,2.2941324395731044e-09
1934,2.2765002327673756e-08,0.0,0.0
1935,2.2739740757060645e-08,0.0,0.0
1936,2.424942913137329e-08,1.2124714565686645e-09,0.0
1937,8.813782592653752e-09,0.0,0.0
1938,2.074434313215079e-08,3.8895642262559704e-09,0.0
1939,4.7411557346777045e-08,0.0,0.0
1940,1.0143131667916805e-08,7.607348528892999e-09,0.0
1941,3.5418032950929046e-08,0.0,2.9515025978810172e-09
1942,3.3376331032286544e-08,0.0,3.034211770724937e-09
1943,3.193558839598154e-08,0.0,0.0
1944,3.534504600111177e-08,0.0,0.0
1945,2.6142048525912287e-08,0.0,0.0
1946,2.5057987684817817e-08,0.0,2.7842208538686464e-09
1947,2.9802176726434482e-08,1.1920870957027319e-09,3.5762612871081956e-09
1948,3.044128504825494e-08,0.0,2.174377566888097e-09
1949,3.8286334103077024e-08,6.8719057111366055e-09,5.890204768377316e-09
1950,3.93508372553697e-08,4.2541445921528975e-09,4.2541445921528975e-09
1951,2.6653504292539765e-08,0.0,2.1322803522849654e-09
1952,1.4762725264461096e-08,1.0544803918932644e-09,2.1089607837865287e-09
1953,1.6160740301529586e-08,0.0,5.386913581872932e-09
1954,2.5408594339637602e-08,0.0,0.0
1955,2.1586897602787758e-08,2.815682353940474e-09,0.0
1956,2.441919733087161e-08,8.72114158667614e-10,0.0
1957,4.8592706747285774e-08,0.0,0.0
1958,1.9853384713997002e-08,8.272243445794913e-10,8.272243445794913e-10
1959,2.015194411342236e-08,0.0,0.0
1960,2.9759583242139342e-08,6.920833350854139e-10,4.152500121534786e-09
1961,2.153929301584867e-08,0.0,0.0
1962,2.219684702708946e-08,0.0,2.5367825617905737e-09
1963,2.5217607557692645e-08,2.5864212993553792e-09,1.2932106496776896e-09
1964,1.764350798794112e-08,0.0,0.0
1965,2.2982582947861374e-08,0.0,1.6416130677043839e-09
1966,2.1602390987141007e-08,1.1078149508847446e-09,5.539074754423723e-10
1967,2.070740912074598e-08,0.0,9.860671168482327e-10
1968,3.9973599541553995e-08,4.4914158503495116e-10,8.982831700699023e-10
1969,2.1346261647181564e-08,4.5417578031781147e-10,9.083515606356229e-10
1970,2.0234390163409444e-08,4.5987250119061684e-10,2.2993624781975086e-09
1971,2.723350611688602e-08,5.138397485282553e-10,4.624557625731995e-09
1972,1.7955514408640738e-08,0.0,1.0260293725750103e-09
1973,1.9847533394568018e-08,0.0,0.0
1974,9.00091468025721e-09,0.0,5.625571675160757e-10
1975,1.2565256390928425e-08,0.0,1.7134440533084216e-09
1976,1.428381679602353e-08,0.0,0.0
1977,8.22749424145286e-09,0.0,0.0
1978,2.198018833610149e-08,0.0,1.7821774056514528e-09
1979,1.1118749476679568e-08,1.1703946700691858e-09,1.1703946700691858e-09
1980,2.2740602290127754e-08,0.0,0.0
1981,1.2651098835192442e-08,6.325549528618524e-10,3.1627747087981106e-09
1982,2.2347007799794483e-08,6.207502289967692e-10,3.1037510339615437e-09
1983,1.1999100379966876e-08,0.0,1.2630632095778083e-09
1984,1.681712546997005e-08,5.799008495621649e-10,0.0
1985,1.564045071233977e-08,0.0,6.015558051686298e-10
1986,1.558566253834215e-08,0.0,1.7983456945813714e-09
1987,1.4054879038383206e-08,0.0,0.0
1988,1.139345240375178e-08,0.0,1.1993107618124554e-09
1989,1.3720305780395847e-08,0.0,1.0976244357863152e-09
1990,1.198703181159999e-08,5.44865097484859e-10,2.179460389939436e-09
1991,1.992898113201136e-08,0.0,1.1722930404189924e-09
1992,1.4876849085965205e-08,0.0,3.30596661157756e-09
1993,2.3264671966671813e-08,1.661762283333701e-09,5.539207426075166e-10
1994,1.0549853435293244e-08,0.0,5.274926606624319e-10
1995,1.1929391696696712e-08,0.0,3.253470381991974e-09
1996,1.4946657245218375e-08,0.0,0.0
1997,9.110299181713799e-09,0.0,0.0
1998,9.536258005482523e-09,0.0,0.0
1999,1.0968483010742602e-08,0.0,0.0
2000,1.2812291672048559e-08,0.0,0.0
2001,9.638665865452367e-09,0.0,4.3812117822561447e-10
2002,9.200564754507923e-09,1.3143663935011318e-09,4.38122149670761e-10
2003,1.0000615446870142e-08,4.1669229178253886e-10,1.2500769308587678e-09
2004,1.1011977996133737e-08,0.0,1.3214374039449694e-09
2005,9.007498746882447e-09,0.0,9.007499190971657e-10
2006,1.070651389767363e-08,8.235779835885637e-10,8.235779835885637e-10
2007,8.787854888225866e-09,0.0,3.994479469415779e-10
2008,1.0217855006544596e-08,4.257439678578834e-10,0.0
2009,1.1443662017995848e-08,0.0,4.76819250749827e-10
2010,8.97520635589899e-09,0.0,9.447586046817946e-10
2011,1.3766299211681599e-08,0.0,1.1471915639660324e-09
2012,2.0425515501187874e-08,0.0,0.0
2013,1.7013663367038134e-08,0.0,8.367375126105969e-10
2014,2.0571729208995748e-08,0.0,4.330890368553497e-10
2015,2.017083566840938e-08,0.0,2.2165753954528356e-10
2016,2.1334802369210593e-08,0.0,2.278474076078396e-09
2017,1.1320251402935355e-08,0.0,1.0062445321423752e-09
2018,1.6779534206534663e-08,0.0,5.162933414126769e-10
2019,1.989770481714004e-08,0.0,7.65296326310505e-10
