year,seraient_VERB en_ADP,seraient_VERB lents_ADJ
1916,1.2745456388074672e-06,1.0987462051303964e-09
1917,1.4607277307732147e-06,1.0966424213165737e-08
1918,1.3462032484312658e-06,0.0
1919,1.3406627203949029e-06,0.0
1920,1.3879900961910607e-06,7.572231730534895e-10
1921,1.3047844049651758e-06,3.7863738810983705e-09
1922,1.2446577102309675e-06,2.951174193910333e-09
1923,1.2038485692755785e-06,0.0
1924,1.0957880931528052e-06,2.578324886925998e-09
1925,1.213099039887311e-06,0.0
1926,1.159198404820927e-06,1.1146138456652466e-09
1927,9.978556363421376e-07,0.0
1928,1.1026129413949093e-06,0.0
1929,1.2065059991073213e-06,0.0
1930,1.0808207662194036e-06,0.0
1931,1.3070538216197747e-06,1.1405356659111021e-09
1932,1.203357101076108e-06,3.287861094491973e-09
1933,1.347802822238009e-06,4.588264879146209e-09
1934,1.2400935247569578e-06,3.5944740517379614e-09
1935,1.19443473067804e-06,1.0771455727365264e-08
1936,1.2306585404076031e-06,4.849885826274658e-09
1937,1.208747335113003e-06,2.5182236296217297e-09
1938,1.0968570904879016e-06,1.2965214457594243e-09
1939,1.1134068245155504e-06,4.588215141154706e-09
1940,1.0117773854290135e-06,5.0715658339584024e-09
1941,1.0300743724656058e-06,2.6563522936839945e-08
1942,9.921872106133378e-07,0.0
1943,9.058093723979255e-07,0.0
1944,9.093316748476354e-07,0.0
1945,1.346315457340097e-06,0.0
1946,1.1109041224699467e-06,6.960552134671616e-09
1947,1.1050647117372137e-06,0.0
1948,1.1187172503923648e-06,2.174377566888097e-09
1949,1.1534984878380783e-06,0.0
1950,1.1007599596268847e-06,0.0
1951,1.075735440281278e-06,0.0
1952,1.119858211495739e-06,4.2179215675730575e-09
1953,1.1237101489314227e-06,2.1547654771580937e-09
1954,1.1727042874554172e-06,9.772536113672459e-10
1955,1.1234573094043299e-06,9.385607846468247e-10
1956,1.1346205610607285e-06,1.744228317335228e-09
1957,1.122933326769271e-06,4.417518795207798e-09
1958,1.2201559229652048e-06,3.3088973783179654e-09
1959,1.137809817919333e-06,7.750747821333448e-10
1960,1.0879549563469482e-06,3.460416619915918e-09
1961,1.0790491842271877e-06,6.948159270159238e-10
1962,1.1757987294913619e-06,3.170978146727066e-09
1963,1.1994528676950722e-06,1.2932106496776896e-09
1964,1.1036318028345704e-06,1.2167936658258327e-09
1965,1.0178000593441539e-06,1.0944086747954884e-09
1966,1.0851047136384295e-06,5.539074754423723e-10
1967,1.0403008445791784e-06,1.4791006197611978e-09
1968,1.0608724778649048e-06,3.5931326802796093e-09
1969,1.296671825912199e-06,3.6334062425424918e-09
1970,1.2080851092832745e-06,3.6789800095249348e-09
1971,1.049774596140196e-06,5.138397263237948e-09
1972,1.061427383319824e-06,1.0260293725750103e-09
1973,9.934793752108817e-07,1.6539611902288698e-09
1974,1.093611103897274e-06,5.625571675160757e-10
1975,1.024639573188324e-06,0.0
1976,1.0210072787231184e-06,2.856763492431469e-09
1977,1.0066927416119142e-06,2.3507127355770763e-09
1978,9.891084573609987e-07,6.534650598410963e-09
1979,1.0966598438244546e-06,5.851973350345929e-10
1980,1.0193475645792205e-06,3.411090521154847e-09
1981,9.336511084256927e-07,1.8976649140967083e-09
1982,1.0304453326170915e-06,3.1037510339615437e-09
1983,1.1550713452379568e-06,4.4207211225000265e-09
1984,9.858314342636731e-07,0.0
1985,8.963181699073175e-07,1.2031116103372597e-09
1986,1.0172641395911342e-06,0.0
1987,9.263998208552948e-07,1.2221633705067347e-09
1988,1.0014244935518946e-06,2.398621523624911e-09
1989,1.031218175739923e-06,3.2928733073589456e-09
1990,1.0009172228819807e-06,1.089730194969718e-09
1991,1.011688937069266e-06,0.0
1992,9.212626537191682e-07,3.856960972825618e-09
1993,1.0629738653733511e-06,0.0
1994,1.0027634971265798e-06,1.5824779264761446e-09
1995,9.85259362096258e-07,0.0
1996,9.763371053850278e-07,2.135236876199542e-09
1997,1.098989855563559e-06,2.876936688878118e-09
1998,1.0380217645433731e-06,1.43043876743576e-09
1999,1.1320388466629083e-06,1.8280804647829996e-09
2000,9.96266066977114e-07,4.4180314962005696e-10
2001,1.0896073945332319e-06,4.3812117822561447e-10
2002,1.0628842801452265e-06,2.6287327870022636e-09
2003,1.130902887780394e-06,2.5001538617175356e-09
2004,1.1020787269444554e-06,2.642874807889939e-09
2005,1.0354120831834734e-06,1.3511248786457486e-09
2006,1.0438850495120278e-06,1.6471559671771274e-09
2007,1.041360746967257e-06,2.3966877371606188e-09
2008,1.0277459523422294e-06,2.1287198670449925e-09
2009,9.955986115528503e-07,2.384096253749135e-09
2010,1.0434858950247872e-06,2.8342759250676863e-09
2011,9.586698297425755e-07,7.64794394481072e-10
2012,9.504673812443798e-07,1.7021263287730903e-09
2013,1.0517790087760659e-06,2.2313000336282585e-09
2014,9.543116448185174e-07,2.165445156521173e-09
2015,9.096825692722632e-07,2.881548111233201e-09
2016,9.53644928358699e-07,2.0713399884186856e-09
2017,9.159340947917372e-07,2.0124890642847504e-09
2018,9.171951091957453e-07,1.0325866828253538e-09
2019,8.742235309000534e-07,1.2754939326953263e-09
