year,soit_VERB égale_ADJ,soit_VERB egale_ADJ,soit_VERB légale_ADJ
1839,3.90823458928935e-07,1.3982950353153e-09,3.915226187700682e-08
1840,3.586134766919713e-07,0.0,1.9109066329292546e-08
1841,3.274479638548655e-07,0.0,4.173356416004026e-08
1842,4.850075470130832e-07,0.0,3.890793820460203e-08
1843,3.5914018781113555e-07,2.3627644285539873e-09,3.1306630177141415e-08
1844,4.692719812737778e-07,5.488561272137815e-10,5.1592476069117765e-08
1845,3.9396408624270407e-07,5.580227946389016e-10,1.9530798311961917e-08
1846,3.2375393743677705e-07,5.854501328173001e-10,5.2690513285824636e-08
1847,4.751429969473975e-07,5.9325460100012606e-09,5.716817241818717e-08
1848,4.5777312607242493e-07,0.0,4.98803736093123e-08
1849,3.829392767329409e-07,3.3517659758786067e-09,2.4300303991253713e-08
1850,3.903672620708676e-07,0.0,4.412847331991543e-08
1851,3.934157746243727e-07,6.449438760824933e-10,3.1602251482354404e-08
1852,3.7500740290852264e-07,6.510545436100301e-10,5.338647213193326e-08
1853,4.461033142888482e-07,0.0,3.1054046445433414e-08
1854,3.5070735293629696e-07,1.558699391779328e-09,3.4810952342922974e-08
1855,2.918815482644277e-07,0.0,1.3798036491152743e-08
1856,4.612875557086227e-07,4.659470143053568e-09,2.9509978460851016e-08
1857,4.549566483547096e-07,5.857811125054013e-09,2.147863931156735e-08
1858,4.281966425878636e-07,4.893676019968041e-10,3.1808895073481835e-08
1859,3.6918257251272735e-07,1.5276520048956854e-09,3.055303920973529e-08
1860,3.867720295147592e-07,4.577183909670879e-10,3.61597543019343e-08
1861,4.555620876089961e-07,9.431927461278633e-10,2.1221836732365773e-08
1862,4.4863602965961036e-07,1.8071945051545413e-09,3.4788495639759276e-08
1863,4.0806051515573927e-07,4.994620828036034e-10,2.3974180862751382e-08
1864,3.893319160397368e-07,5.274200631788517e-09,1.0548401263577034e-08
1865,3.98199034634672e-07,0.0,1.6473954644879996e-08
1866,4.0871148598853324e-07,4.865612912574591e-10,4.281739407474561e-08
1867,5.342945428310486e-07,2.426405742994575e-09,2.426405742994575e-08
1868,4.865776190854376e-07,9.87974813071446e-10,3.6061081232219294e-08
1869,5.41093925221503e-07,6.348574999037737e-09,1.953407746668745e-08
1870,4.380813152238261e-07,2.8670243956696595e-09,2.064257564882155e-08
1871,5.554875883717614e-07,0.0,5.523012092112367e-08
1872,4.5294572714738024e-07,0.0,3.62840353318461e-08
1873,5.489166028382897e-07,0.0,2.0352414864532875e-08
1874,4.4869315729556547e-07,2.9873046258899194e-09,1.6131444624534197e-08
1875,4.73170302939252e-07,0.0,1.4303817685856757e-08
1876,4.945640057485434e-07,6.04601479992084e-10,1.5115036333668286e-08
1877,5.164321237316472e-07,3.0924081073635534e-09,8.658742167710898e-09
1878,4.468925567380211e-07,6.039088673581716e-10,3.01954443671093e-08
1879,4.93633478981792e-07,0.0,3.9099681714560575e-08
1880,4.492492280405713e-07,2.888030792291829e-08,1.5402831010646878e-08
1881,4.246257105933182e-07,2.370652651961791e-08,9.064259565150223e-09
1882,4.851775656788959e-07,1.3310770263785798e-09,2.9283693692150337e-08
1883,4.530965895810368e-07,0.0,1.516641390253426e-08
1884,4.291103152809228e-07,0.0,2.772712726084592e-08
1885,5.188736622585566e-07,0.0,3.480643329112354e-08
1886,5.220852017373545e-07,2.5813855497602844e-09,1.5488312854472497e-08
1887,4.700825684267329e-07,1.9586774424595887e-09,3.721487118468758e-08
1888,4.425749011716107e-07,0.0,1.8387781963724592e-08
1889,4.1725809296622174e-07,6.265136742733546e-10,2.192797943223468e-08
1890,4.4504284346658096e-07,3.2771931834929546e-09,3.47382496102e-08
1891,6.335974944704503e-07,5.099376032546843e-09,3.6970476458009216e-08
1892,4.431838362961571e-07,6.268512375839919e-10,1.3790726782758611e-08
1893,4.489485547765071e-07,0.0,2.8328715373504565e-08
1894,4.253539032106346e-07,2.520615716150587e-09,3.654892921645114e-08
1895,3.550982512479095e-07,1.2037228991346183e-09,2.7083764564395096e-08
1896,5.643456688630977e-07,0.0,3.184395680477792e-08
1897,4.2593276816660364e-07,5.826713556089658e-10,1.981082675683865e-08
1898,4.4418086986297567e-07,1.6975064687230201e-09,1.810673566637888e-08
1899,4.084880345089914e-07,5.527578395003729e-10,2.4874102777516782e-08
1900,4.438350345026265e-07,0.0,2.4397950326715545e-08
1901,4.3256838466732006e-07,5.588738916095792e-10,2.1237207548097103e-08
1902,5.175439241611457e-07,3.437198747846537e-09,1.718599307309887e-08
1903,3.8233559962463914e-07,1.6200660812870638e-09,1.4040573148577096e-08
1904,4.090089760211413e-07,5.374625189347171e-10,1.666133897515465e-08
1905,3.93249848684718e-07,0.0,4.541468001661997e-08
1906,3.801552281856857e-07,1.0288369045596824e-09,3.7038127231880935e-08
1907,4.56170198503969e-07,1.028568674676933e-09,2.3142794347563722e-08
1908,4.562680544495379e-07,7.367083831866239e-09,4.0764529529724314e-08
1909,3.982711973549158e-07,1.6502950117569526e-09,3.850688656825696e-08
1910,4.4356451667226793e-07,0.0,1.60324518105881e-08
1911,4.266940152319876e-07,1.5961122423746588e-09,1.9685383989553884e-08
1912,3.4642650348359894e-07,1.0418842455450772e-09,2.7088990606216612e-08
1913,4.040878138766857e-07,5.302989602995467e-09,1.856046338843953e-08
1914,4.888622697762912e-07,9.37544086809794e-09,1.6072185360371805e-08
1915,3.015875051914918e-07,1.1780761921542648e-09,2.709575319670421e-08
1916,3.6698122585221427e-07,0.0,2.7468654906215306e-08
1917,3.9150134512055956e-07,0.0,1.864292187292449e-08
1918,3.3195627224813506e-07,2.2972752589112133e-09,2.5270027848023346e-08
1919,3.3884882100210234e-07,0.0,1.749491218561161e-08
1920,2.809298109696101e-07,0.0,1.2115570768855832e-08
1921,4.1801564520937973e-07,7.572747429129834e-10,2.7261890522822796e-08
1922,3.6668339475909306e-07,0.0,1.9182632371439468e-08
1923,3.5775744322563696e-07,0.0,9.554353752605493e-09
1924,3.699896353737131e-07,2.578324886925998e-09,6.445812328337297e-09
1925,3.002502637627913e-07,1.0998177923937646e-09,2.3096173862313663e-08
1926,3.388425966477371e-07,1.1146138456652466e-09,1.671920735191179e-08
1927,2.943395429610973e-07,2.2298449753321847e-09,2.2298449309232637e-08
1928,2.7536759716895176e-07,1.1426041224282812e-09,1.2568645679778001e-08
1929,2.751680483470409e-07,0.0,1.3368487650211591e-08
1930,3.035541453755286e-07,1.0503603542488804e-09,1.7856125467119455e-08
1931,2.8399338702911336e-07,1.1405356659111021e-09,1.710803587684495e-08
1932,2.3563003992421727e-07,3.287861094491973e-09,1.2055489939655217e-08
1933,4.748854109948297e-07,2.064719240024715e-08,9.176529758292418e-09
1934,3.211063415164972e-07,1.1981580172459871e-09,1.9170528275935794e-08
1935,2.9082929131618585e-07,2.393656828303392e-09,1.6755597798123745e-08
1936,3.6131649494564044e-07,1.2124714565686645e-09,2.5461901032031165e-08
1937,3.0344594392772706e-07,1.2591118148108649e-09,1.510934133364117e-08
1938,3.4617121968949505e-07,5.186085783037697e-09,1.0372171566075394e-08
1939,3.1199863315123366e-07,1.5294050470515685e-09,7.647025235257843e-09
1940,3.854389944990544e-07,0.0,2.2822046474857416e-08
1941,2.862957444449421e-07,0.0,1.4757512545315876e-08
1942,3.034211886188132e-07,0.0,3.3376331032286544e-08
1943,2.700008678857557e-07,2.9032352077962287e-09,8.709705845433291e-09
1944,3.6951641391169687e-07,0.0,3.2131861615880553e-09
1945,3.899522198480554e-07,2.178504043826024e-09,1.3071024262956144e-08
1946,3.494197073905525e-07,0.0,8.352662561605939e-09
1947,4.184225588232948e-07,1.1920870957027319e-09,1.907339353124371e-08
1948,3.109360022790497e-07,0.0,1.0871888278529696e-08
1949,3.1119915888666583e-07,0.0,1.47255123650325e-08
1950,3.966989936543541e-07,0.0,1.701657836861159e-08
1951,3.2837118624229333e-07,1.0661401761424827e-09,8.529121409139861e-09
1952,4.365548704754474e-07,1.0544803918932644e-09,2.003512733494972e-08
1953,3.382981788035977e-07,2.1547654771580937e-09,2.2625037843226892e-08
1954,4.036057532630366e-07,2.9317608341017376e-09,8.795282724349818e-09
1955,2.796911076075048e-07,3.754243138587299e-09,1.407841132561316e-08
1956,3.340197167744918e-07,0.0,1.4825940475304833e-08
1957,3.5870252190761676e-07,0.0,1.8553580005686854e-08
1958,3.449525536325382e-07,3.3088973783179654e-09,1.3235589513271862e-08
1959,3.1313021509049577e-07,7.750747821333448e-10,2.2477168570844697e-08
1960,3.6957248994440306e-07,4.152500121534786e-09,1.6610000486139143e-08
1961,2.918226869041973e-07,4.16889545107324e-09,1.737039845295385e-08
1962,3.5134439713147003e-07,2.5367825617905737e-09,1.9025868880362395e-08
1963,3.8925639955778024e-07,3.2330267352165265e-09,3.879631726988464e-09
1964,3.242755042265344e-07,1.2167936880302932e-08,1.3993127545575135e-08
1965,2.965847443192615e-07,6.5664522708175355e-09,1.6963333848707407e-08
1966,3.112959916506952e-07,1.6617224263271169e-09,1.3293779410616935e-08
1967,3.056807997836586e-07,2.465167847631733e-09,1.232583901611406e-08
1968,2.7577291916713875e-07,1.7965663401398047e-09,1.392338955241712e-08
1969,2.4116732788570516e-07,2.7250546263957176e-09,1.1808570121729645e-08
1970,2.441923072638019e-07,1.8394900047624674e-09,1.3796174869185052e-08
1971,2.3020021444608574e-07,2.569198631618974e-09,6.166076982339064e-09
1972,2.436819670492696e-07,1.0260293725750103e-09,1.4364410994005539e-08
1973,2.2493871654205577e-07,0.0,9.923766697284009e-09
1974,2.334612219101473e-07,2.2502286700643026e-09,2.193973003272731e-08
1975,2.1360935420489113e-07,1.4849848462006321e-08,2.1703623787061588e-08
1976,1.8740368545877573e-07,1.142705374768127e-09,7.427584769459372e-09
1977,1.6866363239387283e-07,3.526069214387917e-09,1.1165885105413054e-08
1978,1.7999991541728377e-07,0.0,2.0792070287711795e-08
1979,1.8667795131932508e-07,1.1703946700691858e-09,1.9311512389208474e-08
1980,1.5747868076232407e-07,0.0,1.591842213599648e-08
1981,1.4675275394893106e-07,6.325549528618524e-10,1.4548763971333756e-08
1982,1.887080713913747e-07,1.8622506869903077e-09,1.924325765401136e-08
1983,1.282009094438763e-07,6.315316047889041e-10,1.7682884490000106e-08
1984,1.7513005445835006e-07,5.799008495621649e-10,2.3196033538397387e-08
1985,1.5941229492000275e-07,6.015558051686298e-10,2.285912081845254e-08
1986,1.6904448330024024e-07,0.0,1.4386765556650971e-08
1987,1.5827015431568725e-07,6.110816852533674e-10,1.4054879038383206e-08
1988,1.6970247429526353e-07,5.996553809062277e-10,3.1182079140990027e-08
1989,1.6244841560819623e-07,2.7440609784434855e-09,2.4147738031388144e-08
1990,1.2913302782635583e-07,5.44865097484859e-10,2.1249737969242233e-08
1991,1.2895223733266903e-07,5.861465202094962e-10,1.1136783939491579e-08
1992,1.6529833146705641e-07,3.856960972825618e-09,1.983579878128694e-08
1993,1.1133806765428744e-07,1.661762283333701e-09,1.717154241021035e-08
1994,1.5086290261479007e-07,5.274926606624319e-10,2.162719958676007e-08
1995,1.355612653242133e-07,5.422450821690461e-10,1.7351842629409475e-08
1996,1.1903945562607987e-07,0.0,2.028474987980644e-08
1997,1.2083134492968384e-07,1.438468344439059e-09,1.7261619689179497e-08
1998,1.3064673964890972e-07,1.43043876743576e-09,2.2410207023426665e-08
1999,1.0785674930957612e-07,1.3710603763428253e-09,2.2851006420410158e-08
2000,1.577237185301783e-07,0.0,3.976228413193894e-08
2001,1.274932657224781e-07,8.762423564512289e-10,3.680217730561708e-08
2002,1.296841531939208e-07,4.38122149670761e-10,2.7601695151702188e-08
2003,1.412586811966321e-07,4.166922806803086e-09,2.2084691408963408e-08
2004,1.691439877049561e-07,1.3214374039449694e-09,2.686922684347337e-08
2005,1.4772298584375676e-07,0.0,2.1617998058331978e-08
2006,1.334196326752135e-07,4.1178899179428186e-10,2.594270576139479e-08
2007,1.2183161857137748e-07,7.988958938831558e-10,1.2382886716011399e-08
2008,1.5582229195842956e-07,1.2772318758180745e-09,2.0435710013089192e-08
2009,1.573503567442458e-07,9.53638501499654e-10,3.7191902890754136e-08
2010,1.7525272255625168e-07,4.723793023408973e-10,1.5116137674908714e-08
2011,1.1816073453019271e-07,1.529588788962144e-09,2.4855816960211996e-08
2012,1.222126684297109e-07,3.404252713057332e-10,1.872338906139248e-08
2013,1.1993238047125487e-07,0.0,2.7891250198308626e-08
2014,9.46299536508377e-08,0.0,2.2520630693634303e-08
2015,1.1814346834171374e-07,2.2165753954528356e-10,2.105746688130239e-08
2016,1.1433797197923923e-07,0.0,2.237047169728612e-08
2017,9.081357177365135e-08,0.0,3.647636503956164e-08
2018,1.0429125296695929e-07,0.0,2.5040227669137494e-08
2019,9.158046054835722e-08,0.0,2.5764975930542278e-08
