year,dernier_ADJ are_NOUN,dernier_ADJ part_NOUN
1875,1.716458086775674e-09,5.149374260327022e-09
1876,0.0,2.418405919968336e-09
1877,0.0,4.329371083855449e-09
1878,0.0,3.0195443923020093e-09
1879,0.0,3.0546627449723474e-09
1880,0.0,1.4119262203848848e-08
1881,0.0,1.2550513517339823e-08
1882,0.0,5.324308105514319e-09
1883,0.0,3.791603475633565e-09
1884,6.601696966868076e-10,1.3203393933736152e-09
1885,0.0,3.2228177904158883e-09
1886,0.0,5.808117542471791e-09
1887,0.0,1.4363633837888301e-08
1888,0.0,1.1413106904001324e-08
1889,0.0,1.0650732740202784e-08
1890,1.3108772956016423e-09,1.3108772956016423e-09
1891,6.374220040683554e-10,6.3742202627281586e-09
1892,6.268512375839919e-10,5.641661360300532e-09
1893,0.0,1.847525021858587e-09
1894,0.0,1.8904617871129403e-09
1895,6.018614495673091e-10,9.629783193076946e-09
1896,0.0,1.7691087705884456e-08
1897,5.826713556089658e-10,6.409385022720926e-09
1898,5.6583548957434e-10,2.8291773368493978e-09
1899,5.527578395003729e-10,1.1055156790007459e-09
1900,5.191053142894475e-10,6.22926377147337e-09
1901,0.0,7.265360757457984e-09
1902,0.0,6.874397495693074e-09
1903,0.0,7.020286574288548e-09
1904,0.0,2.1498500757388683e-09
1905,0.0,1.0321518084666081e-09
1906,0.0,1.0288369045596824e-09
1907,0.0,5.65712765521198e-09
1908,4.911389073214423e-10,3.929111258571538e-09
1909,1.1001967115120692e-09,4.950885035270858e-09
1910,5.344150677544235e-10,0.0
1911,0.0,3.1922244847493175e-09
1912,5.209421227725386e-10,2.0837684910901544e-09
1913,0.0,4.242391771214216e-09
1914,0.0,2.678697486047099e-09
1915,0.0,5.890381071793627e-09
1916,2.197492410260793e-09,3.2962386153911893e-09
1917,0.0,4.386569774084137e-09
1918,0.0,4.594550517822427e-09
1919,1.8415696745321952e-09,0.0
1920,0.0,3.028892692213958e-09
1921,7.572747429129834e-10,3.7863738810983705e-09
1922,0.0,5.902348387820666e-09
1923,0.0,2.1231896241147297e-09
1924,0.0,6.445812328337297e-09
1925,0.0,8.798542339150117e-09
1926,0.0,1.3375366592072169e-08
1927,0.0,3.3447675740205796e-09
1928,0.0,1.2568645679778001e-08
1929,0.0,2.2280812750352652e-09
1930,0.0,6.302162347537887e-09
1931,0.0,3.4216069977333063e-09
1932,0.0,7.6716757391182e-09
1933,1.1470662197865522e-09,3.4411986593596566e-09
1934,0.0,2.3963160344919743e-09
1935,0.0,2.393656828303392e-09
1936,0.0,1.091224355320719e-08
1937,0.0,8.813782592653752e-09
1938,0.0,7.779128452511941e-09
1939,0.0,1.2235240376412548e-08
1940,0.0,0.0
1941,0.0,5.9030051957620344e-09
1942,0.0,3.034211770724937e-09
1943,0.0,5.806470415592457e-09
1944,0.0,6.4263723231761105e-09
1945,0.0,4.357008087652048e-09
1946,1.3921104269343232e-09,5.568441707737293e-09
1947,0.0,1.0728784083369192e-08
1948,0.0,2.174377566888097e-09
1949,9.817008317369869e-10,2.945102384188658e-09
1950,0.0,5.317680518146517e-09
1951,0.0,7.462981344019681e-09
1952,1.0544803918932644e-09,7.381362632230548e-09
1953,0.0,2.1547654771580937e-09
1954,0.0,5.863521668203475e-09
1955,0.0,1.8771215692936494e-09
1956,0.0,4.360570571293465e-09
1957,8.835037701437898e-10,3.534015080575159e-09
1958,0.0,9.926692356998501e-09
1959,0.0,6.200598257066758e-09
1960,0.0,1.1765417085030094e-08
1961,0.0,7.64297514166401e-09
1962,0.0,4.43936931660005e-09
1963,6.466053248388448e-10,6.466053470433053e-09
1964,0.0,7.300761772910391e-09
1965,5.472043373977442e-10,4.924839203113152e-09
1966,0.0,4.431259803538978e-09
1967,0.0,6.409436092980059e-09
1968,0.0,4.491415683816058e-09
1969,0.0,8.629339909305145e-09
1970,4.5987250119061684e-10,3.6789800095249348e-09
1971,0.0,2.569198631618974e-09
1972,0.0,5.643161493651405e-09
1973,0.0,1.598829157956061e-08
1974,0.0,7.313243344242437e-09
1975,0.0,7.996072248772634e-09
1976,0.0,1.085570122683066e-08
1977,0.0,8.22749424145286e-09
1978,0.0,8.910887139279566e-09
1979,0.0,5.266775904289034e-09
1980,0.0,7.95921106799824e-09
1981,0.0,3.795329828193417e-09
1982,0.0,9.311253101884631e-09
1983,0.0,1.0104505676622466e-08
1984,0.0,9.858314165001048e-09
1985,0.0,1.2632671797518924e-08
1986,0.0,1.019062523255343e-08
1987,0.0,1.4054879038383206e-08
1988,0.0,1.0194141530917022e-08
1989,0.0,1.3171493229435782e-08
1990,0.0,6.538381391862913e-09
1991,0.0,9.96449056600568e-09
1992,1.1019888335184191e-09,1.1019888113139586e-08
1993,0.0,7.754890063438324e-09
1994,0.0,1.5297286992677073e-08
1995,0.0,9.21816667442954e-09
1996,0.0,1.1743802375008272e-08
1997,0.0,1.6302641014931396e-08
1998,4.768129224785866e-10,1.4304387896402204e-08
1999,0.0,1.7366764026860437e-08
2000,0.0,1.6346715980830595e-08
2001,0.0,2.1029816110740285e-08
2002,0.0,1.9715496790695397e-08
2003,4.1669229178253886e-10,9.167230530238157e-09
2004,0.0,1.5857247959161214e-08
2005,0.0,1.6213498099659773e-08
2006,0.0,2.4295550460351478e-08
2007,3.994479469415779e-10,2.4366324069546863e-08
2008,0.0,1.6604014163590364e-08
2009,0.0,1.7642312499788204e-08
2010,4.723793023408973e-10,1.4171378737160012e-08
2011,0.0,1.9502257586623273e-08
2012,0.0,2.2808492872172792e-08
2013,0.0,1.5340187786705428e-08
2014,0.0,1.537466154388767e-08
2015,0.0,1.1747849804066846e-08
2016,0.0,1.2635174684305639e-08
2017,0.0,1.3835862233690932e-08
2018,0.0,1.652138692520566e-08
2019,0.0,1.9387506711154856e-08
