year,un_DET épi_NOUN,un_DET epi_NOUN,un_DET képi_NOUN
1899,4.1346287638077683e-07,3.3165470370022376e-09,7.572782045883741e-08
1900,3.550680487407476e-07,1.038210628578895e-09,9.032432457534156e-08
1901,3.4426632389283895e-07,1.1177477832191585e-09,5.7564012445610047e-08
1902,3.957688639033563e-07,4.910283846193408e-10,6.57978070361942e-08
1903,2.921519275389528e-07,2.7001101354784396e-09,8.964365849628564e-08
1904,3.6224974930831877e-07,1.0749250378694342e-09,6.718281220230438e-08
1905,3.230635279294347e-07,1.5482277126999122e-09,9.444189363883027e-08
1906,4.228519756566129e-07,0.0,5.247068113334308e-08
1907,3.779989743435408e-07,4.114274698707732e-09,6.325697066156266e-08
1908,3.0205042911291e-07,4.911389073214423e-10,7.367083831866239e-08
1909,3.911199328854309e-07,5.500983557560346e-10,9.956780022690737e-08
1910,3.77297038944846e-07,5.344150677544235e-10,1.1115833209451864e-07
1911,3.181583743128158e-07,1.0640748282497725e-09,9.151043411925741e-08
1912,3.1308622450154644e-07,1.0418842455450772e-09,9.845806259178858e-08
1913,3.5423970690118267e-07,1.060597942803554e-09,6.840856614509505e-08
1914,3.991259176494566e-07,1.3393487430235496e-09,1.3125617659426325e-07
1915,2.792040549870478e-07,1.1780761921542648e-09,4.0408013912696106e-07
1916,2.549091293602146e-07,0.0,3.9005490393151376e-07
1917,2.763539077577093e-07,0.0,2.9280353253113844e-07
1918,3.308076443886421e-07,1.1486376294556067e-09,2.3087616707329062e-07
1919,3.425319587968545e-07,0.0,1.9520638705472493e-07
1920,3.437793107963216e-07,1.514446346106979e-09,1.3781461483119983e-07
1921,2.9457986538972136e-07,1.5145494858259667e-09,1.0753301715737962e-07
1922,3.954573539743933e-07,0.0,1.379673877366372e-07
1923,3.7155818333189927e-07,3.1847844361720945e-09,9.129715561329022e-08
1924,3.777245911606997e-07,0.0,9.281969282071145e-08
1925,3.9043530364324397e-07,2.1996355847875293e-09,1.121814150462086e-07
1926,3.3995723391910815e-07,3.343841648018042e-09,7.467912799263843e-08
1927,3.4562595807585694e-07,1.1149224876660924e-09,1.1595193560864914e-07
1928,3.244995592233124e-07,2.2852082448565625e-09,8.569530840496498e-08
1929,3.286419860693002e-07,1.1140406375176326e-09,1.0360577706869378e-07
1930,3.886333193037217e-07,1.0503603542488804e-09,1.407482930204651e-07
1931,3.912037236375454e-07,1.1405356659111021e-09,9.466445938244306e-08
1932,3.342658789762254e-07,2.1919073223131136e-09,8.877224311198972e-08
1933,2.8103122584610674e-07,1.1470662197865522e-09,5.505917965997753e-08
1934,2.8635975901636357e-07,1.1981580172459871e-09,6.350237313768048e-08
1935,4.679599072687779e-07,0.0,9.574627046760043e-08
1936,3.1281764112378596e-07,0.0,6.668593055536576e-08
1937,4.041748962180236e-07,1.2591118148108649e-09,9.443338533365875e-08
1938,2.528216676012107e-07,1.2965214457594243e-09,5.315737894306949e-08
1939,2.599988597751235e-07,3.058810094103137e-09,7.647025501711369e-08
1940,3.803674468727536e-07,7.607348528892999e-09,6.593035717372686e-08
1941,4.073073505139746e-07,0.0,7.969057236323351e-08
1942,3.216264587990736e-07,0.0,5.76500234217292e-08
1943,3.6000115266610067e-07,0.0,1.0741970157823744e-07
1944,3.502372827313138e-07,0.0,1.0282195894717461e-07
1945,2.592419887648134e-07,4.357008087652048e-09,2.0260088096080153e-07
1946,2.742457425597422e-07,0.0,1.225057157938636e-07
1947,3.027901236407615e-07,1.1920870957027319e-09,1.1324827187131348e-07
1948,4.664039998658609e-07,4.348755133776194e-09,1.250267065433519e-07
1949,3.642110160129164e-07,3.9268033269479474e-09,1.2173090702116696e-07
1950,3.435221644920716e-07,0.0,1.0209947021166954e-07
1951,3.763474785145604e-07,3.198420528427448e-09,9.915103604818398e-08
1952,3.7117711171319456e-07,1.0544803918932644e-09,9.490323493732689e-08
1953,3.544589146642352e-07,2.1547654771580937e-09,1.0666089345079399e-07
1954,3.3324347725738335e-07,3.9090144454689835e-09,9.088458252648479e-08
1955,3.6697726679690845e-07,0.0,1.051188096568012e-07
1956,3.2093800683696827e-07,6.104799332717903e-09,1.1424695678385888e-07
1957,3.0834282771508015e-07,1.7670075402875796e-09,8.48163610456254e-08
1958,3.118635643062362e-07,2.4816730892496253e-09,1.116752872398763e-07
1959,2.782518344623952e-07,1.5501495642666896e-09,9.998464856053602e-08
1960,2.9551959190854404e-07,2.076250060767393e-09,1.224987495884733e-07
1961,2.946019401761646e-07,9.032606829162404e-09,1.000534926021146e-07
1962,2.733383184239102e-07,5.7077609305622445e-09,1.1859458215468521e-07
1963,3.3364835339000365e-07,1.2932106496776896e-09,9.440437809260516e-08
1964,2.762121655841554e-07,6.083968329129164e-10,1.1863738424988668e-07
1965,2.9439592275082305e-07,1.0944086747954884e-09,8.864709943878779e-08
1966,2.9080143715276563e-07,3.3234448526542337e-09,8.807128715204726e-08
1967,2.677172248333193e-07,2.9582014060558492e-09,9.811367895906642e-08
1968,2.717306566424327e-07,8.982831700699023e-10,9.611629891992379e-08
1969,2.5888019195008383e-07,3.1792303789579535e-09,9.401438760825442e-08
1970,2.317757412662047e-07,1.3796175035718505e-09,1.0347131507160157e-07
1971,2.6771050620766346e-07,3.596878239697787e-09,1.2075234012698388e-07
1972,2.53429254470916e-07,2.5650733759263744e-09,8.464742218272647e-08
1973,2.3706776541843055e-07,3.859242758696979e-09,9.813502943600838e-08
1974,2.3458633346962188e-07,5.625571675160757e-10,7.031964632808752e-08
1975,2.2674576349857034e-07,1.1422960355389478e-09,8.967023701345056e-08
1976,2.2054213300037873e-07,2.8567634369203176e-09,7.656126133070984e-08
1977,2.8737463697581234e-07,1.7630345516828072e-09,7.404745439032467e-08
1978,2.691087770401168e-07,2.3762365408686037e-09,8.019798358738228e-08
1979,2.5573123174638113e-07,8.777960247563499e-09,6.729769097546523e-08
1980,2.2626899909283793e-07,5.685150683554241e-10,1.0346973988717423e-07
1981,2.1190591592556984e-07,2.5302198114474095e-09,9.678091128506594e-08
1982,2.408510897389249e-07,0.0,9.249178445358552e-08
1983,3.0187212018972787e-07,4.420721344544631e-09,9.220361607553684e-08
1984,2.0528490463078697e-07,7.538710988796993e-09,9.858314165001048e-08
1985,2.5746588327990594e-07,1.2031116103372597e-09,8.602247958400255e-08
1986,2.517683976854812e-07,5.994485463567401e-10,7.912720723091127e-08
1987,1.9004640083863933e-07,4.2775717967735716e-09,7.394088330503479e-08
1988,2.212728409389797e-07,6.596209134457354e-09,1.1693280277391693e-07
1989,2.0086526708595898e-07,1.6464366536794728e-09,8.287064368062147e-08
1990,2.3320225839285058e-07,3.814055737905164e-09,8.935787310093701e-08
1991,2.502845504182005e-07,1.1722930404189924e-09,6.682070363694947e-08
1992,2.6943626263431497e-07,1.1019888335184191e-09,7.603722762539178e-08
1993,2.0162715230753747e-07,6.09312805766038e-09,9.028908198871477e-08
1994,2.088870862948511e-07,1.5824779819872958e-09,9.283871049703407e-08
1995,2.0008843115704167e-07,3.253470548525428e-09,8.567472553622224e-08
1996,1.8363037312951747e-07,5.338092190498855e-10,6.085425074964235e-08
1997,2.023445535570545e-07,4.315405033317177e-09,8.247218774570797e-08
1998,1.6831496019165115e-07,1.43043876743576e-09,8.964083120233113e-08
1999,1.9469057166432435e-07,9.140402323914998e-10,8.774786053322714e-08
2000,1.6832699412105967e-07,8.836062992401139e-10,8.305899523719518e-08
2001,1.78753444490809e-07,1.7524847129024579e-09,7.0099392068812e-08
2002,2.230041697970364e-07,1.314366449012283e-09,8.893879654969794e-08
2003,1.8459468908993415e-07,4.1669229178253886e-10,1.287579245445869e-07
2004,1.6473919561832417e-07,3.9643121285681815e-09,9.558396785180889e-08
2005,1.7519585693293038e-07,1.3511248786457486e-09,8.106749249670031e-08
2006,1.750103155728766e-07,8.235779835885637e-10,7.494559461918016e-08
2007,1.8214826003060125e-07,3.5950314392074745e-09,1.0026143115737796e-07
2008,1.6263420099527082e-07,1.7029758714315335e-09,9.49409082462438e-08
2009,1.9787998795095518e-07,6.675469510497578e-09,8.344336577259526e-08
2010,2.1162592522827595e-07,1.417137907022692e-09,1.1431579105547485e-07
2011,1.9999373357393324e-07,1.1471915639660324e-09,9.406970835623696e-08
2012,2.246806838357429e-07,1.7021263287730903e-09,1.3242542662439405e-07
2013,2.1392589477642332e-07,6.136075203500013e-09,1.3108887131352276e-07
2014,2.7609425679031574e-07,0.0,1.5742786363404093e-07
2015,2.544628472378463e-07,4.433150790905671e-10,1.403092206864187e-07
2016,2.4566093159705815e-07,2.0713399884186856e-09,1.3815838317832174e-07
2017,2.0929886179743562e-07,1.33327402451755e-08,9.307761605903409e-08
2018,2.0935694600154875e-07,1.135845340005659e-08,1.2597557930149605e-07
2019,2.09180999632963e-07,5.6121731151215215e-09,9.94885200888973e-08
