year,en_ADP otage_NOUN,en_ADP cottage_NOUN
1898,2.1728082799654658e-07,4.52668391659472e-09
1899,2.49293776732884e-07,5.527578395003729e-10
1900,2.829123957326374e-07,1.038210628578895e-09
1901,2.7440708549875126e-07,5.588738916095792e-10
1902,1.9444723875494674e-07,2.455141867585553e-09
1903,2.3220947298341343e-07,1.6200660812870638e-09
1904,2.687312701254996e-07,0.0
1905,2.0281783008613274e-07,5.160759042333041e-10
1906,1.9496459913170838e-07,1.5432553013283723e-09
1907,1.995423275502617e-07,3.599990305858114e-09
1908,2.0234922715189896e-07,4.911389073214423e-10
1909,1.6447940254238347e-07,1.1001967115120692e-09
1910,2.287296467784472e-07,5.34415089958884e-09
1911,2.479294209933869e-07,4.25629931299909e-09
1912,1.86497274512476e-07,0.0
1913,2.2749826200652024e-07,0.0
1914,2.926477122855431e-07,0.0
1915,3.546009281762963e-07,0.0
1916,2.1425550755793665e-07,1.0987462051303964e-09
1917,2.3797140613623924e-07,0.0
1918,1.527688056057741e-07,0.0
1919,1.9612717494510434e-07,1.2890987832747669e-08
1920,1.665891034008382e-07,0.0
1921,1.4766857248105225e-07,0.0
1922,1.8813734925515746e-07,7.377935484775833e-10
1923,2.600907293981436e-07,4.246379248229459e-09
1924,1.6114530865252163e-07,0.0
1925,1.9576756926653616e-07,0.0
1926,1.538167140324731e-07,1.1146138456652466e-09
1927,1.8061744810893288e-07,1.1149224876660924e-09
1928,1.6567759075769573e-07,4.570416489713125e-09
1929,2.1723792542616138e-07,1.1140406375176326e-09
1930,1.6700730043339718e-07,1.0503603542488804e-09
1931,2.0871802064448275e-07,0.0
1932,1.7425662690584431e-07,0.0
1933,1.6976579786387447e-07,0.0
1934,1.7253475448342215e-07,1.1981580172459871e-09
1935,1.627686572192033e-07,4.787313656606784e-09
1936,2.594688908175158e-07,0.0
1937,2.0523522437088104e-07,1.2591118148108649e-09
1938,1.6984431283617596e-07,0.0
1939,1.8658741396393452e-07,0.0
1940,2.2061311710785958e-07,0.0
1941,2.2726570136910595e-07,2.9515025978810172e-09
1942,1.1226583751522412e-07,0.0
1943,1.945167582562135e-07,2.9032352077962287e-09
1944,2.795472084926587e-07,0.0
1945,1.895298566978454e-07,0.0
1946,1.6705325833754614e-07,1.3921104269343232e-09
1947,1.7046845357526763e-07,0.0
1948,1.7612458691473876e-07,0.0
1949,1.9044996690809057e-07,3.9268033269479474e-09
1950,1.9250003902016033e-07,0.0
1951,1.9723593425169383e-07,0.0
1952,1.3602796400391526e-07,2.1089607837865287e-09
1953,1.508335856215126e-07,0.0
1954,1.1336141625406526e-07,9.772536113672459e-10
1955,1.2107433633445908e-07,0.0
1956,1.465151768798023e-07,8.72114158667614e-10
1957,1.6433169491847366e-07,8.835037701437898e-10
1958,1.4393702940651565e-07,0.0
1959,1.3718823765884736e-07,0.0
1960,1.792495822883211e-07,6.920833350854139e-10
1961,2.2720480785665131e-07,0.0
1962,1.420598181312016e-07,6.341956404476434e-10
1963,2.0109425236114475e-07,0.0
1964,1.6061676433309913e-07,0.0
1965,1.7784141448373703e-07,5.472043373977442e-10
1966,1.9220588853841036e-07,5.539074754423723e-10
1967,2.4996802494570147e-07,0.0
1968,2.1109654824158497e-07,0.0
1969,3.215564561287465e-07,2.2708788183223305e-09
1970,2.1108148473558686e-07,2.2993624781975086e-09
1971,2.0656358401538455e-07,5.138397485282553e-10
1972,2.3649977265449706e-07,5.130146862875051e-10
1973,2.5801793412938423e-07,5.513203782392395e-10
1974,2.3683656991124735e-07,0.0
1975,3.444022524945467e-07,0.0
1976,3.6966520156056504e-07,5.713526873840635e-10
1977,3.6024673022438947e-07,0.0
1978,3.629701268437202e-07,0.0
1979,3.4234042800562747e-07,5.851973350345929e-10
1980,4.70161950261172e-07,1.1370301367108482e-09
1981,4.674581077779294e-07,1.8976649140967083e-09
1982,4.041083911943133e-07,0.0
1983,5.039622124058951e-07,6.315316047889041e-10
1984,4.6392068497880246e-07,1.1598016991243298e-09
1985,5.937355922469578e-07,1.8046674155058895e-09
1986,7.121448675206921e-07,5.994485463567401e-10
1987,7.308536851269309e-07,6.110816852533674e-10
1988,7.093923386491952e-07,5.996553809062277e-10
1989,7.370547905338753e-07,5.488122178931576e-10
1990,9.31719341679127e-07,0.0
1991,7.948146958369762e-07,0.0
1992,8.138187581607781e-07,1.1019888335184191e-09
1993,9.039986252901144e-07,1.661762283333701e-09
1994,8.90935098141199e-07,3.6924485691258724e-09
1995,1.1273275504208868e-06,1.626735190995987e-09
1996,1.0975116992995027e-06,5.338092190498855e-10
1997,1.0922769888566108e-06,4.79489448146353e-10
1998,1.138152470048226e-06,0.0
1999,1.124726509260654e-06,4.570201161957499e-10
2000,1.17873082672304e-06,0.0
2001,1.1448106533862301e-06,1.7524847129024579e-09
2002,1.1833678854600294e-06,1.752488598683044e-09
2003,1.2859123899033875e-06,8.333845835650777e-10
2004,1.3055800991423894e-06,3.9643119897903034e-09
2005,1.2781641771653085e-06,2.702249757291497e-09
2006,1.305371142734657e-06,2.0589450144825605e-09
2007,1.3177788105167565e-06,7.988958938831558e-10
2008,1.2887269349448616e-06,9.366367237362283e-09
2009,1.3927890449849656e-06,1.0013204487790972e-08
2010,1.555072685732739e-06,1.1809482280966677e-08
2011,1.4565508763553225e-06,1.6825476123472072e-08
2012,1.3947222896604217e-06,9.872333173177594e-09
2013,1.4665218941445346e-06,9.483025031897796e-09
2014,1.4783494179937406e-06,9.961047986450922e-09
2015,1.4381141681951704e-06,1.906254887273917e-08
2016,1.3967046470497735e-06,1.1392370602436586e-08
2017,1.584080450811598e-06,1.0565567976072998e-08
2018,1.6095444834718364e-06,6.453666934191915e-09
2019,1.4742158782610204e-06,1.1224345897176136e-08
