year,en_ADP âne_NOUN,en_ADP ane_NOUN,en_ADP canne_NOUN
1854,7.79349651480743e-09,1.558699391779328e-09,1.0910895298366086e-08
1855,1.539011762474729e-08,2.653468555990912e-09,3.555647865027822e-08
1856,2.692138423299184e-08,1.5531567143511893e-09,2.7956822634678247e-08
1857,3.124165814938351e-08,4.881509085841174e-10,3.221796096575247e-08
1858,1.9085335978274998e-08,3.4255731584664773e-09,1.3702292633865909e-08
1859,1.782260738991681e-08,2.5460866748261424e-09,2.3933214521321133e-08
1860,3.9363783344015246e-08,4.577183909670879e-10,2.7463102986180488e-08
1861,4.197207559286653e-08,2.357981809808507e-09,2.4994607272788016e-08
1862,3.7499287230957634e-08,3.162590411776023e-09,2.3041730301542884e-08
1863,2.6970951694238465e-08,9.989241656072068e-10,3.346395871517416e-08
1864,4.890622662401256e-08,1.4863656416785886e-08,2.0137857603685916e-08
1865,2.58876440284439e-08,2.3534221793575227e-09,1.6003271596787272e-08
1866,2.3354942868536455e-08,2.4328064562872953e-09,3.2113046444237625e-08
1867,1.6984840200962026e-08,6.308654931785895e-09,2.814630661873707e-08
1868,1.2349684830326169e-08,7.903798504571569e-09,6.86642493974432e-08
1869,2.0510780629479086e-08,6.348574888015435e-09,2.783605967948688e-08
1870,2.1789386295267832e-08,2.2936195165357276e-09,1.77755516972411e-08
1871,2.6552942955504477e-08,3.18635318130589e-09,2.1242353653860846e-08
1872,1.5118347462816928e-08,2.4189357183956872e-09,2.297988987987054e-08
1873,2.5141218884527916e-08,2.9930022349411445e-09,3.8909028887701425e-08
1874,4.540703102406951e-08,1.792382742227261e-09,2.3300975371398636e-08
1875,2.7463329388410784e-08,2.2886108563824337e-09,3.833423301013994e-08
1876,2.0556450763820067e-08,3.627608879952504e-09,1.934724735974669e-08
1877,4.391219476929109e-08,1.1751150053029846e-08,3.154256078552464e-08
1878,4.287753085918666e-08,4.8312708278430705e-09,4.7708802242141246e-08
1879,2.1993571408529533e-08,6.10932526790009e-10,2.8102896010295808e-08
1880,2.5671385017744797e-08,1.9253538763308597e-09,3.273101611966922e-08
1881,1.8128519130300447e-08,1.3945015142624584e-09,4.392679642251096e-08
1882,9.983077475794744e-09,1.9966155395678697e-09,4.326000180299161e-08
1883,3.5388296737437486e-08,4.423537203201988e-09,3.159669503816076e-08
1884,2.8387297845711146e-08,3.9610181801208455e-09,4.027035149789526e-08
1885,1.5469526104539e-08,1.933690763067375e-09,2.8360796378024133e-08
1886,1.8069698626277386e-08,5.8081173759383375e-09,5.291840515786461e-08
1887,2.9380160526670807e-08,4.570247291724172e-09,3.3297514079322355e-08
1888,3.106901047544852e-08,6.340614699951175e-10,4.1848057463766963e-08
1889,2.0048437576747347e-08,3.1325683158556217e-09,3.821733551845341e-08
1890,1.9007721618891082e-08,1.3108772956016423e-09,3.0150179242127706e-08
1891,1.9760081571007504e-08,1.211101796627645e-08,3.314594465564369e-08
1892,3.0715710863660206e-08,1.3163876211308434e-08,2.005923960268774e-08
1893,1.970693297437265e-08,9.237624776226028e-09,1.785940839660327e-08
1894,2.0164925729204697e-08,3.150769645188234e-09,2.898708117982096e-08
1895,2.2870734639468537e-08,3.0093072478365457e-09,1.625025980445116e-08
1896,2.0049897742069334e-08,3.5382172747233653e-09,2.1229304536518612e-08
1897,1.3401440845939305e-08,4.078699378240458e-09,2.7385553380554484e-08
1898,1.4145887128336199e-08,1.6975064687230201e-09,2.4896761985360172e-08
1899,1.6029977345510815e-08,5.527578395003729e-10,3.2612712530522003e-08
1900,1.972600216504361e-08,3.6337372000261325e-09,5.710158557103995e-08
1901,2.0119459875900247e-08,6.706486532781497e-09,5.02986488015722e-08
1902,9.820567470342212e-09,4.910284012726862e-09,5.9414436037741325e-08
1903,1.1340462791054051e-08,1.6200660812870638e-09,3.186130115295782e-08
1904,1.6123875568041512e-08,5.912087708281888e-09,2.2573425795258117e-08
1905,1.186974607492175e-08,2.0643036169332163e-09,5.0059364486987334e-08
1906,2.006231980544726e-08,8.745113522223846e-09,5.3499519203636936e-08
1907,1.337139288182243e-08,5.6571278217454335e-09,4.371417006154843e-08
1908,1.1787333775714615e-08,2.4556945366072114e-09,2.3083527977973972e-08
1909,1.320236009405562e-08,5.5009836685826485e-09,3.300590023513905e-08
1910,1.5498036631811374e-08,3.7409054742809644e-09,6.840512867256621e-08
1911,3.2454281040372734e-08,1.5961122423746588e-09,3.085817112946643e-08
1912,1.7712032729377825e-08,2.083768435579003e-09,2.6047106416182686e-08
1913,1.3257474229533273e-08,4.772690798127144e-09,4.613600879110891e-08
1914,3.616241528447972e-08,6.696743715117748e-10,2.142958016593255e-08
1915,4.712304768617059e-09,0.0,4.947920118070215e-08
1916,1.2086208478478966e-08,2.197492410260793e-09,2.3073669419559906e-08
1917,7.676496771580332e-09,1.0966424435210342e-09,2.0836207093033465e-08
1918,2.1824114071478107e-08,4.594550517822427e-09,3.9053681177847466e-08
1919,1.6574126959767455e-08,3.6831394045755417e-09,2.301962098716359e-08
1920,2.6502810612782923e-08,4.543339038320937e-09,4.316171997587048e-08
1921,1.060184651180407e-08,2.27182422873895e-09,4.619375815195781e-08
1922,1.475587119159627e-08,5.1645547283207804e-09,5.016996035278609e-08
1923,3.715581797791856e-08,3.1847844361720945e-09,3.503262746562541e-08
1924,3.867487308184536e-08,1.289162443462999e-09,1.9337436318878076e-08
1925,2.859526304632709e-08,4.399271169575059e-09,6.708888378170741e-08
1926,3.1209186346359274e-08,3.3438415369957397e-09,7.356451359186167e-08
1927,2.5643217327342427e-08,5.574612549352764e-09,5.2401357031328644e-08
1928,1.1426041446327417e-08,2.2852082448565625e-09,3.313552077166548e-08
1929,2.2280811862174232e-08,6.684243603061191e-09,4.4561623724348465e-08
1930,1.575540586884472e-08,1.155396367469308e-08,4.7266217606534155e-08
1931,1.710803587684495e-08,2.2810713318222042e-09,2.3951248095954725e-08
1932,1.0959536389520963e-08,3.2878609834696704e-09,3.9454331357546835e-08
1933,4.588264879146209e-09,2.2941324395731044e-09,2.7529590163055673e-08
1934,1.677421224144382e-08,3.5944740517379614e-09,2.995395043114968e-08
1935,4.787313656606784e-09,2.393656828303392e-09,4.547948151412129e-08
1936,1.33371855781661e-08,4.849885826274658e-09,4.607391712596609e-08
1937,2.0145789036973838e-08,5.0364472592434595e-09,4.7846249406902075e-08
1938,9.075650453382877e-09,2.5930428915188486e-09,3.759912203804561e-08
1939,2.4470480752825097e-08,3.058810094103137e-09,2.9058696782158222e-08
1940,4.057252667166722e-08,5.0715658339584024e-09,2.02862628917444e-08
1941,1.7709016475464523e-08,0.0,1.2396310467011062e-07
1942,3.6410540360520827e-08,0.0,1.8205270624349623e-08
1943,2.322588166236983e-08,0.0,4.645176376882887e-08
1944,2.2492303131116387e-08,6.4263723231761105e-09,4.819779242382083e-08
1945,2.178504132643866e-08,8.714016175304096e-09,2.6142048525912287e-08
1946,3.6194869323935563e-08,5.568441707737293e-09,3.7586982415405146e-08
1947,2.5033829231801974e-08,1.1920870957027319e-09,3.218635158397376e-08
1948,2.9354097819123126e-08,2.174377566888097e-09,3.80516074205417e-08
1949,4.417653798327592e-08,2.9451024952109606e-09,7.95177701462535e-08
1950,3.403315673722318e-08,2.1270722960764488e-09,2.4461330738745346e-08
1951,3.838104589704017e-08,3.1984206394497505e-09,3.091806477506509e-08
1952,8.435843135146115e-09,5.272401848444019e-09,8.435843201759496e-08
1953,1.723812381726475e-08,4.3095309543161875e-09,6.787511552808212e-08
1954,1.5636057781875934e-08,3.9090144454689835e-09,3.322662323057557e-08
1955,3.191106756617046e-08,4.6928039232341234e-09,5.068228414728537e-08
1956,2.2674967681268754e-08,2.616342476002842e-09,4.7966278060584955e-08
1957,2.03205861026845e-08,3.534015080575159e-09,5.035971550881868e-08
1958,2.7298403537656668e-08,3.3088973783179654e-09,5.9560154141991006e-08
1959,2.2477168570844697e-08,1.5501495642666896e-09,3.952881511004591e-08
1960,3.8756667208872386e-08,4.152500010512483e-09,5.259833457671448e-08
1961,3.47407969059077e-08,6.948159270159238e-10,1.0074830925077549e-07
1962,1.4586500007851555e-08,1.9025869768540815e-09,5.13698459880807e-08
1963,3.427008365974871e-08,3.2330265131719216e-09,3.491668898458755e-08
1964,2.1902286206909594e-08,8.517555771803131e-09,6.205647906654121e-08
1965,4.268193976031398e-08,4.377634699181954e-09,6.457011159088921e-08
1966,2.658755882123387e-08,4.985167278981351e-09,5.317511797553465e-08
1967,3.500538170442269e-08,2.9582012950335468e-09,7.198289608822961e-08
1968,2.2906220920049236e-08,2.245707925174756e-09,7.725235248723372e-08
1969,2.2254612375149918e-08,2.725054681906869e-09,3.179230390060184e-08
1970,2.8052221878738237e-08,3.219107508334318e-09,5.012610132526518e-08
1971,2.8261185391897925e-08,2.5691987426412766e-09,8.683891694616364e-08
1972,4.771036543615992e-08,4.617132176587546e-09,6.463985036120334e-08
1973,4.741355397186453e-08,3.307922269435437e-09,7.112032562872628e-08
1974,2.025205780853412e-08,1.1251143350321513e-09,1.1251143494650506e-07
1975,3.484002775167028e-08,2.2845920710778955e-09,1.1537190003352293e-07
1976,3.313845553520878e-08,2.285410749536254e-09,7.71326114090698e-08
1977,4.172515133404886e-08,3.526069047854463e-09,1.851186251511372e-07
1978,3.445542873237173e-08,2.9702956760857546e-09,1.6158408577826577e-07
1979,3.862302477841695e-08,2.9259866751729646e-09,1.2464703902370644e-07
1980,3.581644847372445e-08,1.1370301367108482e-09,1.4156024535916245e-07
1981,5.3134616706529414e-08,2.5302198669585607e-09,1.069017869781419e-07
1982,3.3520510811513304e-08,1.8622506869903077e-09,9.000878264942003e-08
1983,1.894594880980094e-08,1.8945948143667124e-09,1.3641082352577882e-07
1984,4.5812168281145205e-08,3.479405208395292e-09,8.582532728951264e-08
1985,4.992913105184016e-08,1.2031116103372597e-09,7.760069564710648e-08
1986,4.495863947795442e-08,2.3977941854269602e-09,1.2468529075881918e-07
1987,3.116516467116526e-08,3.055408426266837e-09,1.0205064171486811e-07
1988,3.2381390013824785e-08,1.1993107618124554e-09,8.095347675540765e-08
1989,3.6221607047082216e-08,0.0,8.122421102374489e-08
1990,5.4486509526441296e-08,3.2691906959314565e-09,6.429408433428208e-08
1991,6.799299967497063e-08,5.861465202094962e-10,7.737133955743047e-08
1992,4.958949872957419e-08,3.305966445044106e-09,5.4548447536717504e-08
1993,4.708326173386013e-08,3.877445142741465e-09,6.148520564908111e-08
1994,6.224413340305546e-08,1.5824779819872958e-09,6.224413340305546e-08
1995,2.9281235214284607e-08,5.422450821690461e-10,6.56116583286348e-08
1996,4.163711864180186e-08,5.338092190498855e-10,8.967994880038077e-08
1997,7.336188900808338e-08,9.58978896292706e-10,6.712852496093547e-08
1998,3.909865853302108e-08,0.0,9.059445460479765e-08
1999,5.392837465478806e-08,4.570201161957499e-10,7.312321673169642e-08
2000,7.510653432518666e-08,0.0,7.775735277881779e-08
2001,7.316623396036448e-08,1.3143635069212678e-09,5.520326701313749e-08
2002,4.4250338504525644e-08,4.38122149670761e-10,6.265146623718465e-08
2003,6.958761389341817e-08,1.2500768753476166e-09,6.500399507558541e-08
2004,4.0083598662477016e-08,1.3214373761893938e-09,6.210755998381501e-08
2005,5.314424456059896e-08,3.1526246058177776e-09,5.989987017507303e-08
2006,4.364963146485934e-08,1.2353669753828456e-09,6.465086954676735e-08
2007,5.472436725995067e-08,2.3966877371606188e-09,5.9517745398807165e-08
2008,6.258436258121947e-08,1.2772319035736501e-09,6.258436258121947e-08
2009,4.672828524121542e-08,9.53638501499654e-10,4.100645512039591e-08
2010,4.818268806161541e-08,3.3066552274085836e-09,2.9759895880943077e-08
2011,6.00363634362111e-08,3.82397197240536e-10,3.632773543094103e-08
2012,5.821271997774602e-08,3.0638274695071743e-09,3.1319125071149756e-08
2013,4.0442312609911824e-08,8.367375126105969e-10,4.6020563360116284e-08
2014,4.200963488187881e-08,6.496335691608124e-10,2.7717699163654075e-08
2015,4.787802865280355e-08,6.649726186358507e-10,2.5047301122071985e-08
2016,5.074783260283766e-08,1.0356700219649184e-09,3.1898636621008336e-08
2017,3.270294612889302e-08,0.0,2.5910797063488644e-08
2018,4.8789722484343656e-08,7.744400121190154e-10,2.7621693377000156e-08
2019,4.3621891876455265e-08,5.1019755087367e-10,2.423438338894357e-08
