year,en_ADP âme_NOUN,en_ADP ame_NOUN,en_ADP came_NOUN
1870,2.092927786634391e-07,4.128515040946468e-08,5.734048791339319e-09
1871,1.3382683228257974e-07,2.0180236148803488e-08,2.1242354542039266e-09
1872,1.3666986453664265e-07,1.6932549806725206e-08,4.233137507192453e-09
1873,1.4725571251261727e-07,1.3767810336240416e-08,1.1972008939764578e-09
1874,1.6788652201782384e-07,3.4055271991295655e-08,1.7923826867161097e-09
1875,1.4361033140453117e-07,4.119499413812733e-08,6.865832569147301e-09
1876,1.0520065529817657e-07,5.5623337269494755e-08,3.02300739996042e-09
1877,1.7008244090899183e-07,4.4530673815046384e-08,3.710889595609501e-09
1878,1.4795767588893227e-07,3.44228039406147e-08,4.22736201599605e-09
1879,1.8022509429282962e-07,7.636656518261731e-08,4.276527687530063e-09
1880,1.302822723037167e-07,3.786529312321818e-08,2.5671385017744797e-09
1881,7.460582907015123e-08,1.812851935234505e-08,2.789003084036068e-09
1882,1.1646923780972429e-07,3.0614772050796546e-08,1.3310770263785798e-09
1883,9.163041170268116e-08,4.8658908569088055e-08,3.791603309100111e-09
1884,7.723985362417807e-08,1.2543224237049344e-08,3.300848483434038e-09
1885,9.346171847557372e-08,3.158361422395117e-08,5.1565086089944145e-09
1886,1.1293561541503294e-07,3.872078346844887e-08,6.453463929911862e-09
1887,1.3841319912444305e-07,2.3504128421336645e-08,5.8760321608453125e-09
1888,7.291706949352772e-08,2.726464365387926e-08,5.706553007911452e-09
1889,9.084448010510116e-08,1.1277246136920382e-08,6.891650583540354e-09
1890,6.88210590737981e-08,1.6385965917464773e-08,5.243509182406569e-09
1891,8.860166056390284e-08,2.103492668936724e-08,7.0116419337296065e-09
1892,7.146103753186139e-08,6.268512375839919e-09,2.1312942299900328e-08
1893,8.621783131879113e-08,2.4017824507005514e-08,3.7566341204442466e-08
1894,6.490585358065459e-08,2.9617233998635584e-08,1.4493540367865876e-08
1895,9.208480467037816e-08,3.009307270041006e-08,5.416753046105782e-09
1896,8.078929386590161e-08,1.6511681300013237e-08,1.35631669784253e-08
1897,8.448734689636694e-08,1.2236098800855189e-08,1.4566783890224144e-08
1898,1.1486460349541261e-07,3.8476811958787493e-08,5.092519517191363e-09
1899,6.522542683740085e-08,1.6029977345510815e-08,1.5477219506010442e-08
1900,8.720969102427034e-08,1.4534949022149135e-08,2.3878844901403795e-08
1901,7.041810695662676e-08,1.8442838922716476e-08,1.0059730048972426e-08
1902,1.021339040008229e-07,2.356936246172836e-08,3.054196505702933e-07
1903,9.12637243555281e-08,1.2420506401156217e-08,3.2401321625741275e-09
1904,8.38441502892806e-08,1.827372564378038e-08,3.2247751136083025e-09
1905,9.134543754729663e-08,2.3223416079076742e-08,3.6125313851442797e-09
1906,7.561951065326866e-08,1.0288369045596824e-08,2.572092261399206e-09
1907,7.971407178786194e-08,2.1085658274966335e-08,4.114274698707732e-09
1908,9.626322339251203e-08,2.504808360725974e-08,2.9468334439286537e-09
1909,9.736741102273072e-08,2.090373774077392e-08,3.85068837926994e-09
1910,9.993561678189877e-08,1.336037680488289e-08,3.206490406526541e-09
1911,8.565802045445992e-08,1.2236860968961594e-08,1.5961122423746588e-09
1912,1.0418842383286275e-07,7.814131564032323e-09,2.604710613862693e-09
1913,8.85599280575633e-08,1.325747411851097e-08,4.242391771214216e-09
1914,7.098548593376108e-08,1.3393487430235496e-08,2.678697486047099e-09
1915,6.12599633242894e-08,1.531499083107235e-08,1.1780762143587253e-08
1916,5.713480377700364e-08,5.493731025651982e-09,1.0987461607214755e-08
1917,8.444146504249517e-08,1.3159709655319318e-08,4.386569774084137e-09
1918,5.16886933255023e-08,1.72295644418341e-08,5.743188147278033e-09
1919,6.169258132127098e-08,2.3940405213807026e-08,3.6831393490643904e-09
1920,8.708066445706208e-08,1.514446346106979e-08,6.057785384427916e-09
1921,7.875657065392616e-08,1.5902769767706104e-08,6.058197998815018e-09
1922,6.64014194740048e-08,1.770704471937279e-08,7.377935484775833e-10
1923,7.643482691221948e-08,1.9108706172943357e-08,6.369568872344189e-09
1924,7.992807082857212e-08,1.5469949543600592e-08,2.578324886925998e-09
1925,9.238469256267479e-08,1.7597084678300234e-08,2.1996355847875293e-09
1926,9.13983342343272e-08,3.7896870752618383e-08,1.1146138456652466e-09
1927,9.365349029621939e-08,8.919380123373344e-09,5.574612549352764e-09
1928,8.912311955100449e-08,1.9424269748213874e-08,2.2852082448565625e-09
1929,1.0583385745555063e-07,2.4508894469477127e-08,4.4561625500705304e-09
1930,8.297846676441623e-08,2.4158288258746552e-08,1.0503603542488804e-09
1931,8.554017405515424e-08,1.7108034988666532e-08,2.2810713318222042e-09
1932,6.027745247383365e-08,1.8631212572728373e-08,2.1919073223131136e-09
1933,5.505918010406674e-08,2.0647191734113335e-08,0.0
1934,5.870974462141021e-08,1.3179738189705859e-08,2.3963160344919743e-09
1935,6.702239119249498e-08,1.9149254626427137e-08,2.393656828303392e-09
1936,1.1154737400431713e-07,4.849885826274658e-09,1.2124714565686645e-09
1937,7.680581992630664e-08,1.0072894296442314e-08,1.2591118148108649e-09
1938,5.186085871855539e-08,2.2040864688932515e-08,2.5930428915188486e-09
1939,7.494084641734844e-08,4.588215141154706e-09,0.0
1940,1.191817946555318e-07,5.0715658339584024e-09,5.0715658339584024e-09
1941,8.264207629338216e-08,8.854507793643052e-09,8.854507793643052e-09
1942,1.0923162352405313e-07,2.730790615856904e-08,0.0
1943,1.1612940742367073e-07,1.161294105322952e-08,2.9032352077962287e-09
1944,2.3167071958596352e-06,1.6065930807940276e-08,0.0
1945,1.0892520352356883e-07,6.535512131478072e-09,2.178504043826024e-09
1946,9.605561679393304e-08,1.80974355501462e-08,2.7842208538686464e-09
1947,1.0132740158041997e-07,1.1920870734982714e-08,1.1920870957027319e-09
1948,8.914948379512566e-08,1.522064341230589e-08,1.0871887834440486e-09
1949,8.933477291250824e-08,1.3743811755340118e-08,1.9634016634739737e-09
1950,1.669751696908861e-07,9.57182533234402e-09,4.2541445921528975e-09
1951,1.0981243925289874e-07,2.2388944476148254e-08,6.396841278899501e-09
1952,8.857635513948026e-08,8.435843024123812e-09,1.0544803918932644e-09
1953,7.864894113751575e-08,2.1547654549536333e-08,4.3095309543161875e-09
1954,9.772536291308143e-08,2.6385848173049453e-08,9.772536113672459e-10
1955,8.822471642133678e-08,1.3139850985055546e-08,1.8771215692936494e-09
1956,2.537852130668483e-07,1.3081711935925e-08,1.744228317335228e-09
1957,7.333080986882123e-08,7.951533764760654e-09,5.301022731885041e-09
1958,8.02407632005675e-08,1.7371711402702772e-08,1.6544486891589827e-09
1959,1.2788733327884216e-07,2.1702094787912074e-08,7.750747821333448e-10
1960,8.927874972641803e-08,1.384166636864137e-08,6.920833239831836e-09
1961,8.685199226476925e-08,5.072156206153977e-08,2.08444772553662e-09
1962,1.2747332789331267e-07,8.244543270308213e-09,1.2683912808952869e-09
1963,6.013429754148092e-08,1.4871922360271128e-08,1.2932106496776896e-09
1964,7.604960527984872e-08,2.0077095319592786e-08,3.6503808864551957e-09
1965,9.138312384582292e-08,2.7907422150974526e-08,1.0944086747954884e-09
1966,5.4836840845950974e-08,6.092982207661635e-08,5.539074754423723e-10
1967,8.13505373620238e-08,2.711684626843791e-08,5.423369253687582e-09
1968,7.994720196968785e-08,3.0092484948340825e-08,3.1439910674890825e-09
1969,6.494713430948984e-08,2.6342195647011124e-08,2.2708788738334817e-09
1970,6.530189722298019e-08,3.0351585689203375e-08,5.978342709767048e-09
1971,8.324203570886368e-08,3.185806429772953e-08,1.541519245584766e-09
1972,6.77179372021719e-08,2.4111689533867775e-08,3.0780880067027283e-09
1973,6.836372851148909e-08,2.6463379043661917e-08,2.7566018911961976e-09
1974,6.413151631967651e-08,2.193973003272731e-08,2.2502286700643026e-09
1975,6.168398325456792e-08,3.826691674646554e-08,3.998036124386317e-09
1976,5.599256341914938e-08,4.342280446323343e-08,6.2848797277581525e-09
1977,6.875834657193991e-08,3.996211539458727e-08,2.9383909194713453e-09
1978,8.316828070675797e-08,3.029701556300779e-08,1.7821774056514528e-09
1979,5.617894494047704e-08,2.925986652968504e-08,4.681578680276743e-09
1980,7.447547223371487e-08,1.1938816379952755e-08,2.8425752862659692e-09
1981,5.8827612225975656e-08,1.2018543715797136e-08,3.795329828193417e-09
1982,1.1297654001207746e-07,3.6003513281812616e-08,3.7245013739806154e-09
1983,5.5574780333245144e-08,1.6419821502466903e-08,6.94684787472255e-09
1984,6.668859803271587e-08,1.5077422421683195e-08,2.8995041922996734e-09
1985,6.978047650818553e-08,7.218669439978953e-09,7.218669662023558e-09
1986,6.29420995323926e-08,7.79283104712647e-09,9.591176797218992e-09
1987,7.027439186124695e-08,1.3443797020062931e-08,3.6664902225425067e-09
1988,6.296381349635283e-08,1.3192418268914707e-08,4.797243047249822e-09
1989,5.3783597353529444e-08,1.8659616185523475e-08,2.744061089465788e-09
1990,6.483894943176693e-08,1.6345953035568073e-08,7.083246433836621e-09
1991,5.744236075688747e-08,1.6998249252608844e-08,1.1722930404189924e-09
1992,8.54041377618131e-08,1.6529832724820892e-08,1.65298330578878e-09
1993,6.813225095214648e-08,2.1602909683338112e-08,6.093128224193833e-09
1994,7.121150935596177e-08,1.4769794054458885e-08,2.637463358823311e-09
1995,8.025227238306343e-08,1.1387146947594573e-08,1.0302656505700725e-08
1996,7.206424568195757e-08,1.548046735244668e-08,5.3380921904988554e-09
1997,7.480035435492027e-08,1.3425704548097883e-08,3.835915585170824e-09
1998,7.819731573377453e-08,1.1443510472552987e-08,1.859570453177639e-08
1999,9.91733630772984e-08,2.74212073048119e-08,8.226361813967742e-09
2000,1.0117292437161751e-07,2.0322945548656435e-08,5.3016377954406835e-09
2001,7.053751058250235e-08,1.1829271784336015e-08,2.190605918883648e-09
2002,7.88619833880233e-08,1.3143664323589377e-08,5.695587723675288e-09
2003,7.625468878558195e-08,9.167230752282762e-09,7.91715315529018e-09
2004,8.98577425800795e-08,1.277389466425305e-08,6.607186797680242e-09
2005,8.422011832376342e-08,9.457873817453333e-09,1.8014998381943315e-09
2006,7.32984417606275e-08,1.482440342703839e-08,2.4707338397433887e-09
2007,8.188683087162474e-08,1.3181782332338798e-08,2.7961355453243186e-09
2008,9.323793226378996e-08,1.575252683849726e-08,5.108927586539025e-09
2009,8.773474302614659e-08,1.0013204043701762e-08,5.721831008997924e-09
2010,1.0345106682407845e-07,1.1337103367203838e-08,6.140930985942816e-09
2011,1.1051278991924818e-07,7.647944028077447e-09,6.500752380844688e-09
2012,6.876590530335847e-08,2.0425516555899748e-09,3.4042526575461807e-09
2013,9.81772025898664e-08,7.251724887247235e-09,8.08846234434668e-09
2014,8.510199900335635e-08,4.114345711347944e-09,7.145969149746634e-09
2015,1.0329241262319044e-07,2.881547944699747e-09,7.536356427806368e-09
2016,1.0605261202556449e-07,1.8642060672924288e-09,4.764082017771898e-09
2017,9.408386125731028e-08,2.264050280587071e-09,9.810884549210641e-09
2018,7.27973636927004e-08,3.0977600484760615e-09,5.937373259712331e-09
2019,7.70398270732997e-08,3.316284080678855e-09,9.94885240857002e-09
