year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP canne_NOUN
1869,5.860222973552709e-09,0.0,2.783605967948688e-08
1870,2.2936195165357276e-09,5.734048791339319e-10,1.77755516972411e-08
1871,2.1242354542039266e-09,0.0,2.1242353653860846e-08
1872,2.4189357183956872e-09,0.0,2.297988987987054e-08
1873,5.387403856360606e-09,5.986004469882289e-10,3.8909028887701425e-08
1874,8.961913877669758e-09,5.974609140757536e-10,2.3300975371398636e-08
1875,0.0,0.0,3.833423301013994e-08
1876,1.209202959984168e-09,0.0,1.934724735974669e-08
1877,2.4739263970730008e-09,0.0,3.154256078552464e-08
1878,9.662541877730746e-09,0.0,4.7708802242141246e-08
1879,8.55305515301552e-09,0.0,2.8102896010295808e-08
1880,1.6044616302224313e-08,0.0,3.273101611966922e-08
1881,7.669758161910067e-09,6.972507571312292e-10,4.392679642251096e-08
1882,3.3276925659464496e-09,0.0,4.326000180299161e-08
1883,6.319338941018771e-10,0.0,3.159669503816076e-08
1884,0.0,0.0,4.027035149789526e-08
1885,6.445635691854079e-10,6.445635691854079e-10,2.8360796378024133e-08
1886,8.38950331427668e-09,1.2906927748801422e-09,5.291840515786461e-08
1887,3.264462256069578e-09,1.9586773869484375e-09,3.3297514079322355e-08
1888,6.340614699951175e-09,0.0,4.1848057463766963e-08
1889,4.385595886446936e-09,0.0,3.821733551845341e-08
1890,6.554386366985909e-09,0.0,3.0150179242127706e-08
1891,5.736798147637501e-09,0.0,3.314594465564369e-08
1892,1.191017329205124e-08,6.268512375839919e-10,2.005923960268774e-08
1893,4.926733243593162e-09,0.0,1.785940839660327e-08
1894,3.150769645188234e-09,0.0,2.898708117982096e-08
1895,9.027921521465032e-09,0.0,1.625025980445116e-08
1896,1.7691086373616827e-09,0.0,2.1229304536518612e-08
1897,5.826713556089658e-10,1.1653427112179315e-09,2.7385553380554484e-08
1898,2.8291773368493978e-09,0.0,2.4896761985360172e-08
1899,3.3165470370022376e-09,0.0,3.2612712530522003e-08
1900,4.671947717582725e-09,0.0,5.710158557103995e-08
1901,2.235495566438317e-09,0.0,5.02986488015722e-08
1902,2.9461704187383475e-09,0.0,5.9414436037741325e-08
1903,8.100330184390714e-09,5.400220270956879e-10,3.186130115295782e-08
1904,4.299700151477737e-09,5.374625189347171e-10,2.2573425795258117e-08
1905,6.192911072844254e-09,5.160759042333041e-10,5.0059364486987334e-08
1906,7.201858220895474e-09,1.5432553568395235e-09,5.3499519203636936e-08
1907,1.0285686968813934e-08,5.142843373384665e-10,4.371417006154843e-08
1908,0.0,4.911389073214423e-10,2.3083527977973972e-08
1909,4.950885035270858e-09,0.0,3.300590023513905e-08
1910,2.67207544979442e-09,0.0,6.840512867256621e-08
1911,2.128149656499545e-09,0.0,3.085817112946643e-08
1912,1.0418842455450772e-09,1.0418842455450772e-09,2.6047106416182686e-08
1913,2.6514948014977335e-09,5.30298971401777e-10,4.613600879110891e-08
1914,8.036092680185902e-09,1.3393487430235496e-09,2.142958016593255e-08
1915,8.246533234057551e-09,0.0,4.947920118070215e-08
1916,7.69122365795738e-09,0.0,2.3073669419559906e-08
1917,5.483212106582869e-09,1.0966424435210342e-09,2.0836207093033465e-08
1918,1.033773866510046e-08,0.0,3.9053681177847466e-08
1919,2.762354567309444e-09,0.0,2.301962098716359e-08
1920,3.786115865267448e-09,0.0,4.316171997587048e-08
1921,9.844571380313027e-09,0.0,4.619375815195781e-08
1922,7.377935595798135e-09,7.377935484775833e-10,5.016996035278609e-08
1923,3.1847844361720945e-09,1.0615948120573648e-09,3.503262746562541e-08
1924,3.867487219366694e-09,0.0,1.9337436318878076e-08
1925,2.1996355847875293e-09,0.0,6.708888378170741e-08
1926,2.229227691330493e-09,0.0,7.356451359186167e-08
1927,3.3447675740205796e-09,0.0,5.2401357031328644e-08
1928,2.2852082448565625e-09,0.0,3.313552077166548e-08
1929,5.570202965543558e-09,0.0,4.4561623724348465e-08
1930,8.402882833991043e-09,1.0503603542488804e-09,4.7266217606534155e-08
1931,4.5621426636444085e-09,0.0,2.3951248095954725e-08
1932,2.1919073223131136e-09,0.0,3.9454331357546835e-08
1933,2.2941324395731044e-09,0.0,2.7529590163055673e-08
1934,3.5944740517379614e-09,2.3963160344919743e-09,2.995395043114968e-08
1935,4.787313656606784e-09,0.0,4.547948151412129e-08
1936,8.487299751891442e-09,0.0,4.607391712596609e-08
1937,1.2591118148108649e-09,0.0,4.7846249406902075e-08
1938,3.8895642262559704e-09,0.0,3.759912203804561e-08
1939,1.5294050470515685e-09,0.0,2.9058696782158222e-08
1940,0.0,0.0,2.02862628917444e-08
1941,8.854508237732261e-09,0.0,1.2396310467011062e-07
1942,9.102635090130207e-09,0.0,1.8205270624349623e-08
1943,5.806470415592457e-09,0.0,4.645176376882887e-08
1944,3.2131861615880553e-09,0.0,4.819779242382083e-08
1945,2.178504132643866e-08,0.0,2.6142048525912287e-08
1946,0.0,0.0,3.7586982415405146e-08
1947,1.1920870957027319e-09,1.1920870957027319e-09,3.218635158397376e-08
1948,9.784699273041042e-09,0.0,3.80516074205417e-08
1949,1.9634016634739737e-09,0.0,7.95177701462535e-08
1950,8.508289184305795e-09,0.0,2.4461330738745346e-08
1951,5.330700769690111e-09,1.0661401761424827e-09,3.091806477506509e-08
1952,3.1634410646574906e-09,0.0,8.435843201759496e-08
1953,7.54167928107563e-09,0.0,6.787511552808212e-08
1954,7.818028890937967e-09,9.772536113672459e-10,3.322662323057557e-08
1955,2.815682353940474e-09,0.0,5.068228414728537e-08
1956,4.360570571293465e-09,1.744228317335228e-09,4.7966278060584955e-08
1957,6.184526224473075e-09,0.0,5.035971550881868e-08
1958,3.3088973783179654e-09,0.0,5.9560154141991006e-08
1959,7.750747821333448e-10,0.0,3.952881511004591e-08
1960,2.7683333403416555e-09,0.0,5.259833457671448e-08
1961,4.16889545107324e-09,6.948159270159238e-10,1.0074830925077549e-07
1962,1.2683912808952869e-09,6.341956404476434e-10,5.13698459880807e-08
1963,1.2932106496776896e-09,6.466053248388448e-10,3.491668898458755e-08
1964,3.041984220075733e-09,0.0,6.205647906654121e-08
1965,7.1136563306595235e-09,0.0,6.457011159088921e-08
1966,3.3234448526542337e-09,0.0,5.317511797553465e-08
1967,1.9721342336964653e-09,0.0,7.198289608822961e-08
1968,8.982831367632116e-09,0.0,7.725235248723372e-08
1969,4.995933444718048e-09,4.5417578031781147e-10,3.179230390060184e-08
1970,1.8394900047624674e-09,4.5987250119061684e-10,5.012610132526518e-08
1971,2.569198631618974e-09,1.0276794970565106e-09,8.683891694616364e-08
1972,7.69522046084603e-09,5.130146862875051e-10,6.463985036120334e-08
1973,3.3079223804577396e-09,5.513203782392395e-10,7.112032562872628e-08
1974,5.06301445213353e-09,0.0,1.1251143494650506e-07
1975,3.4268881066168433e-09,1.1422960355389478e-09,1.1537190003352293e-07
1976,6.8562320265641574e-09,0.0,7.71326114090698e-08
1977,2.938390863960194e-09,0.0,1.851186251511372e-07
1978,1.1881182704343018e-09,0.0,1.6158408577826577e-07
1979,5.851973128301324e-09,0.0,1.2464703902370644e-07
1980,2.2740602734216964e-09,2.2740602734216964e-09,1.4156024535916245e-07
1981,5.060439622894819e-09,6.325549528618524e-10,1.069017869781419e-07
1982,9.311253101884631e-09,0.0,9.000878264942003e-08
1983,6.315316269933646e-09,0.0,1.3641082352577882e-07
1984,6.958810416790584e-09,0.0,8.582532728951264e-08
1985,3.609334831011779e-09,6.015558051686298e-10,7.760069564710648e-08
1986,5.994485352545098e-09,0.0,1.2468529075881918e-07
1987,3.6664902225425067e-09,0.0,1.0205064171486811e-07
1988,5.396898483667201e-09,0.0,8.095347675540765e-08
1989,4.939309850016116e-09,5.488122178931576e-10,8.122421102374489e-08
1990,6.538381391862913e-09,3.814055737905164e-09,6.429408433428208e-08
1991,9.37834432335194e-09,1.7584396161396398e-09,7.737133955743047e-08
1992,8.815910668147353e-09,0.0,5.4548447536717504e-08
1993,7.754890063438324e-09,0.0,6.148520564908111e-08
1994,7.384897138251745e-09,5.274926606624319e-10,6.224413340305546e-08
1995,1.0302656505700725e-08,0.0,6.56116583286348e-08
1996,3.736664311304594e-09,1.6014276571496566e-09,8.967994880038077e-08
1997,5.274384040632185e-09,0.0,6.712852496093547e-08
1998,3.814503379828693e-09,1.9072516899143466e-09,9.059445460479765e-08
1999,1.1425503210205079e-08,0.0,7.312321673169642e-08
2000,3.97622823555821e-09,0.0,7.775735277881779e-08
2001,6.571817756650944e-09,0.0,5.520326701313749e-08
2002,6.133709984368352e-09,0.0,6.265146623718465e-08
2003,9.167230530238157e-09,1.2500769308587678e-09,6.500399507558541e-08
2004,4.404791198453495e-09,4.404791253964646e-10,6.210755998381501e-08
2005,1.1259373877692269e-08,0.0,5.989987017507303e-08
2006,1.1941880373456115e-08,8.235779835885637e-10,6.465086954676735e-08
2007,4.7933754743212376e-09,0.0,5.9517745398807165e-08
2008,1.0217855006544596e-08,0.0,6.258436258121947e-08
2009,9.059565542202108e-09,0.0,4.100645512039591e-08
2010,1.2281861749841028e-08,4.723793023408973e-10,2.9759895880943077e-08
2011,1.2236710311697152e-08,0.0,3.632773543094103e-08
2012,9.19148224198807e-09,0.0,3.1319125071149756e-08
2013,7.80955033974351e-09,0.0,4.6020563360116284e-08
2014,8.445236510112863e-09,0.0,2.7717699163654075e-08
2015,7.314698624583116e-09,0.0,2.5047301122071985e-08
2016,8.078226088059637e-09,2.0713400439298368e-10,3.1898636621008336e-08
2017,7.2952728302766445e-09,0.0,2.5910797063488644e-08
2018,5.937373259712331e-09,0.0,2.7621693377000156e-08
2019,7.397864543179367e-09,0.0,2.423438338894357e-08
