year,son_DET argot_NOUN,son_DET cargo_NOUN
1909,3.795678793494517e-08,5.500983557560346e-10
1910,2.0307773018757302e-08,5.344150677544235e-10
1911,2.021742140367877e-08,0.0
1912,2.0316742677106703e-08,5.209421227725386e-10
1913,5.2499597558153255e-08,4.242391771214216e-09
1914,3.750176302830255e-08,2.6786975415582504e-09
1915,3.416420912838447e-08,0.0
1916,1.2086208478478966e-08,0.0
1917,1.6449636319748606e-08,0.0
1918,4.479686666059024e-08,5.743188147278033e-09
1919,4.1435317399418636e-08,4.603924352863942e-09
1920,4.467616854242351e-08,0.0
1921,3.483463828501954e-08,3.7863738810983705e-09
1922,1.9920426197472807e-08,0.0
1923,2.866305992554885e-08,3.1847844361720945e-09
1924,2.4494086758863887e-08,0.0
1925,4.5092531042456585e-08,4.399271169575059e-09
1926,1.8948435376309192e-08,2.229227691330493e-09
1927,2.7873062080630007e-08,6.689535148041159e-09
1928,2.2852082892654835e-08,6.85562484559199e-09
1929,1.893869061575515e-08,1.1140405931087116e-08
1930,2.8359728787563654e-08,6.302162347537887e-09
1931,1.0264820993199919e-08,5.7026783295555106e-09
1932,8.767629289252454e-09,6.575721855917038e-09
1933,3.0970788600370724e-08,4.588264879146209e-09
1934,1.4377896206951846e-08,7.188948103475923e-09
1935,2.6330225111337313e-08,3.590485242455088e-09
1936,1.333718602225531e-08,1.2124715009775855e-08
1937,1.888667711114067e-08,1.510934133364117e-08
1938,1.6854778905894818e-08,5.186085783037697e-09
1939,2.7529290846928234e-08,4.588215141154706e-09
1940,1.7750480196809804e-08,1.7750480640899013e-08
1941,2.9515025090631752e-08,2.6563522936839945e-08
1942,2.4273694165799498e-08,2.1239483061208375e-08
1943,8.709705845433291e-09,1.161294105322952e-08
1944,4.4984606262232774e-08,3.2131861615880553e-09
1945,2.6142048525912287e-08,6.535512131478072e-09
1946,2.3665877257883494e-08,9.744772988540262e-09
1947,4.887556936949977e-08,1.0728784083369192e-08
1948,1.9569398101992874e-08,9.784699273041042e-09
1949,3.141442705967279e-08,8.835307596655184e-09
1950,2.1270722516675278e-08,6.381216888229346e-09
1951,3.1984205950408295e-08,1.1727541604500402e-08
1952,2.9525450528922192e-08,8.435843135146115e-09
1953,1.723812381726475e-08,7.541679392097933e-09
1954,3.22493685089853e-08,4.886268278880834e-09
1955,3.9419553843345057e-08,1.6894095011821264e-08
1956,2.3547082506070183e-08,1.0465369904011368e-08
1957,2.297109741311587e-08,5.301022731885041e-09
1958,2.481673117005201e-08,9.099467845885556e-09
1959,1.4726421193600459e-08,6.200598257066758e-09
1960,2.5607082676515347e-08,6.920833239831836e-09
1961,1.528595028332802e-08,8.337791068679934e-09
1962,2.2196848192823637e-08,5.7077609305622445e-09
1963,2.9097239950814924e-08,8.405868889838075e-09
1964,2.433587364958356e-08,1.2167936658258327e-08
1965,3.1190646510026454e-08,2.73602163147757e-09
1966,3.8219616582679805e-08,5.539074976468328e-09
1967,2.4158644973404364e-08,4.437302025817047e-09
1968,1.6169097116769393e-08,3.143991039733507e-09
1969,1.9529558414888015e-08,8.629339853793994e-09
1970,2.7132477292690638e-08,8.737577245065964e-09
1971,2.3122789016838396e-08,5.138397263237948e-09
1972,1.6416469239555198e-08,7.69522046084603e-09
1973,1.9847533672123774e-08,1.7090931336838366e-08
1974,2.1939729366593497e-08,6.1881286761433785e-09
1975,7.996072248772634e-09,1.0851811893530794e-08
1976,2.3996813258708727e-08,9.712995741040231e-09
1977,1.5279633058806752e-08,9.990529292736028e-09
1978,1.900989277103804e-08,1.128712323605896e-08
1979,2.399309073641831e-08,4.681578791299046e-09
1980,1.1370301145063877e-08,5.116635559687666e-09
1981,1.7711538680131866e-08,3.795329828193417e-09
1982,1.3035754364842944e-08,2.296775925003658e-08
1983,1.5788289786655696e-08,5.052252838311233e-09
1984,2.145633182237816e-08,6.95881025025713e-09
1985,1.3835783185811579e-08,6.617113967877231e-09
1986,1.6185110474076225e-08,7.193382389747427e-09
1987,1.2221633927111952e-08,7.3329800009958035e-09
1988,2.1587593934668803e-08,5.99655392008458e-09
1989,1.5366742545097622e-08,6.036934285802431e-09
1990,1.7435683341560093e-08,4.90378582185258e-09
1991,1.0550637696837839e-08,1.1136783939491579e-08
1992,1.4325855279828659e-08,8.815910668147353e-09
1993,1.827938506115956e-08,3.877445031719162e-09
1994,1.846224323420742e-08,3.6924485691258724e-09
1995,2.223204798035283e-08,1.2471636501310002e-08
1996,1.975094177097958e-08,5.3380921904988554e-09
1997,2.5892430532969968e-08,3.835915585170824e-09
1998,2.4317459712541734e-08,6.6753808036779105e-09
1999,2.285100608734325e-08,5.941261704833778e-09
2000,1.2370488189361595e-08,5.7434409450607404e-09
2001,2.5411027726462976e-08,3.5049694258049158e-09
2002,1.4019908567419748e-08,4.381221607729913e-09
2003,2.6668306507549033e-08,1.0000615446870142e-08
2004,1.8940602364292403e-08,6.607186797680242e-09
2005,1.3511249230546696e-08,3.1526248278623825e-09
2006,1.6471559782793577e-08,8.64756888319107e-09
2007,2.4366324874458556e-08,4.393927360846206e-09
2008,2.3415917621560922e-08,3.83169571072095e-09
2009,1.2397300963584712e-08,3.337734755248789e-09
2010,1.7478034519680108e-08,1.0392344762522043e-08
2011,1.5295888028399318e-08,6.883149494818497e-09
2012,1.838296403988693e-08,1.0893608792805765e-08
2013,2.4544299481732423e-08,1.199323723666268e-08
2014,2.8583877043075745e-08,2.0571728542861933e-08
2015,3.147537031011893e-08,9.752932128570535e-09
2016,2.2163338830871737e-08,8.285360175719347e-09
2017,1.6099912125699944e-08,1.8615524455256605e-08
2018,2.6330960967158035e-08,1.4972507011989933e-08
2019,2.8571062626880916e-08,1.1479445283235634e-08
