year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP cage_NOUN
1838,1.2624323808552163e-09,1.2624323808552163e-09,4.942422675568992e-07
1839,6.9914749545318955e-09,6.9914751765765e-10,4.71225412912446e-07
1840,1.2102408852854296e-08,0.0,3.006493072277294e-07
1841,2.8250413564023802e-08,6.420548537278137e-10,4.0000018364239054e-07
1842,2.683306021822318e-09,0.0,3.8170026828154846e-07
1843,2.3627644285539873e-09,0.0,4.258882936314379e-07
1844,8.232841963717874e-09,5.488561272137815e-10,3.8639470290036115e-07
1845,1.1160455670733427e-08,0.0,3.861517838821271e-07
1846,1.8148954339380907e-08,5.854501328173001e-10,3.524409832866837e-07
1847,2.1572894581822766e-09,0.0,3.0094189185092546e-07
1848,6.43617736884039e-09,0.0,3.1778624837164315e-07
1849,5.02764896381791e-09,0.0,3.14228060460664e-07
1850,6.788996032014438e-09,0.0,4.3449574249621037e-07
1851,1.6768540334055615e-08,0.0,2.863550812026716e-07
1852,6.510545436100301e-09,0.0,2.3958807093826806e-07
1853,9.555090940693844e-09,0.0,7.052851289657269e-07
1854,5.195664343204953e-09,0.0,4.754032856268964e-07
1855,5.837630823180007e-09,0.0,5.620046579224436e-07
1856,7.765783571755946e-09,0.0,3.789702396339578e-07
1857,1.4644527812635033e-09,1.4644527812635033e-09,4.559329536135692e-07
1858,8.31924928945682e-09,4.893676019968041e-10,4.042176495744343e-07
1859,2.036869339860914e-09,0.0,4.903763204389122e-07
1860,2.288591982591015e-09,4.577183909670879e-10,5.016593644935341e-07
1861,9.431927239234028e-09,4.715963730639317e-10,3.852942358495426e-07
1862,9.939570055905733e-09,4.517986262886353e-10,4.635453909607179e-07
1863,1.4983863039219614e-09,0.0,4.4352233707911637e-07
1864,8.151037178549814e-09,0.0,3.845371847610579e-07
1865,1.694463946932956e-08,0.0,3.901973957276539e-07
1866,2.2868380966656332e-08,1.4596839292835284e-09,4.091980359000047e-07
1867,1.844068364675877e-08,0.0,5.410884522660808e-07
1868,2.321740844024589e-08,0.0,5.211567088991842e-07
1869,2.6859355628516823e-08,2.4417595723136287e-09,4.2144770784346974e-07
1870,1.8922360567330543e-08,5.734048791339319e-10,4.793664758473426e-07
1871,7.434824311758348e-09,0.0,3.653684896853804e-07
1872,1.7537283625301825e-08,6.047339295989218e-10,4.5717884378237983e-07
1873,3.591602570907071e-09,5.986004469882289e-10,4.96239793035258e-07
1874,1.7326366119618797e-08,5.974609140757536e-10,5.150113064900097e-07
1875,2.2886108563824337e-09,0.0,5.240918792281946e-07
1876,1.0278225381910033e-08,0.0,4.2805785493982285e-07
1877,1.1751150275074451e-08,6.184815992682502e-10,5.683845758497341e-07
1878,1.0266450800600069e-08,0.0,5.223811943011469e-07
1879,9.774920428640144e-09,1.221865053580018e-09,5.437299579469368e-07
1880,1.4119262203848848e-08,6.417846254436199e-10,4.627267262691248e-07
1881,6.2752567586699115e-09,0.0,4.204421955034121e-07
1882,4.6587693702804245e-09,6.655385131892899e-10,4.652114189429568e-07
1883,2.7173157945981075e-08,0.0,4.246595664558761e-07
1884,2.1125430293977843e-08,0.0,4.990882755961934e-07
1885,1.6114089618213256e-08,6.445635691854079e-10,4.801998356729342e-07
1886,2.5813855497602844e-09,6.453463874400711e-10,4.414169367805698e-07
1887,4.570247291724172e-09,0.0,5.595288428139611e-07
1888,1.1413106904001324e-08,1.268122939990235e-09,4.5906049517263625e-07
1889,8.14467782106476e-09,0.0,4.92439764965269e-07
1890,2.6217545912032847e-09,0.0,5.073095277197126e-07
1891,1.0836173736095134e-08,6.374220040683554e-10,5.704927197314191e-07
1892,7.522214851007902e-09,0.0,5.353309386890714e-07
1893,6.774258043407144e-09,0.0,5.099169033684348e-07
1894,8.822155450616265e-09,0.0,4.637932820017454e-07
1895,7.22233739480771e-09,0.0,4.754705453802188e-07
1896,8.845543852942228e-09,5.89702897624278e-10,5.136312477560523e-07
1897,6.409385022720926e-09,5.826713556089658e-10,4.2651543741278886e-07
1898,5.092519295146758e-09,0.0,5.341487137044965e-07
1899,1.0502398950507086e-08,5.527578395003729e-10,4.549197054615206e-07
1900,9.863001082521805e-09,0.0,4.8951630660099e-07
1901,7.824234593556412e-09,5.588738916095792e-10,5.415487831506027e-07
1902,4.419255628107521e-09,1.4730851538580225e-09,5.111605696495047e-07
1903,8.640352433531007e-09,1.6200660812870638e-09,5.373219114090944e-07
1904,1.3436562973367927e-08,0.0,5.772347257959609e-07
1905,1.3417973399043603e-08,0.0,4.747898243451232e-07
1906,1.5432553013283723e-09,0.0,4.588612489975219e-07
1907,8.742834012309686e-09,0.0,5.687984989677375e-07
1908,4.4202499438483756e-09,4.911389073214423e-10,5.338679818223113e-07
1909,7.151278680339601e-09,5.500983557560346e-10,6.298626069600743e-07
1910,1.1222716089775986e-08,5.344150677544235e-10,5.873221566865539e-07
1911,9.576673676292558e-09,0.0,5.107558993522332e-07
1912,4.167536982180309e-09,2.0837684910901544e-09,5.506358382589838e-07
1913,7.954484182448596e-09,0.0,6.15146816262957e-07
1914,7.366418142140674e-09,1.3393487430235496e-09,5.511419844950183e-07
1915,1.0602685840410686e-08,0.0,4.1703897180056515e-07
1916,4.394984820521586e-09,1.0987462051303964e-09,5.724467584400372e-07
1917,1.2063066989753679e-08,1.0966424435210342e-09,6.50308987992787e-07
1918,8.040463406189247e-09,0.0,6.857366789958519e-07
1919,6.4454939163738345e-09,9.207848372660976e-10,6.114011164015665e-07
1920,7.572231730534895e-09,7.572231730534895e-10,6.375819281423389e-07
1921,6.058197943303867e-09,1.5145494858259667e-09,7.201682628021899e-07
1922,9.591316185719734e-09,0.0,7.15659748351527e-07
1923,1.2739137744688378e-08,0.0,7.229460816660094e-07
1924,1.289162443462999e-09,0.0,7.129068135824923e-07
1925,1.8696901804560184e-08,0.0,8.38061156471781e-07
1926,1.2260752413340015e-08,0.0,7.155820718196537e-07
1927,8.919379901328739e-09,1.1149224876660924e-09,7.09090723916006e-07
1928,3.4278122562625413e-09,0.0,6.752790140396314e-07
1929,3.342121912552898e-09,1.1140406375176326e-09,5.614764768679947e-07
1930,8.402882833991043e-09,0.0,6.26014776017314e-07
1931,1.0264820993199919e-08,0.0,6.820403486429427e-07
1932,1.2055489939655217e-08,1.0959536611565568e-09,5.797594626599789e-07
1933,9.176529758292418e-09,0.0,7.857403723221523e-07
1934,1.9170528275935794e-08,0.0,6.865445598691622e-07
1935,4.787313656606784e-09,1.196828414151696e-09,6.666334373406357e-07
1936,1.576212937948185e-08,1.2124714565686645e-09,7.068708463009443e-07
1937,1.1332006444320086e-08,0.0,6.975479225346248e-07
1938,2.5930428915188486e-09,0.0,6.923424393789901e-07
1939,1.070583532936098e-08,0.0,6.102326350898579e-07
1940,5.0715658339584024e-09,2.5357829169792012e-09,6.390172870851529e-07
1941,1.1806010391524069e-08,0.0,6.69991068846798e-07
1942,3.034211770724937e-09,0.0,6.948345170343373e-07
1943,2.9032352077962287e-09,0.0,6.241955796681964e-07
1944,1.2852744646352221e-08,3.2131861615880553e-09,6.522768050132299e-07
1945,4.357008087652048e-09,2.178504043826024e-09,7.34155849890783e-07
1946,4.1763312808029696e-09,0.0,6.835262409410348e-07
1947,9.536696765621855e-09,1.1920870957027319e-09,6.937947132357181e-07
1948,3.2615663503321457e-09,0.0,6.99062377762516e-07
1949,2.3560819073509265e-08,1.9634016634739737e-09,6.03746020733098e-07
1950,1.595304155443955e-08,0.0,6.455664589566368e-07
1951,1.2793682557799002e-08,0.0,5.533267364299377e-07
1952,6.326882129314981e-09,0.0,6.622136825562563e-07
1953,6.464296653518886e-09,0.0,6.313463010165776e-07
1954,7.818028890937967e-09,3.9090144454689835e-09,6.332603179615148e-07
1955,1.3139850985055546e-08,9.385607846468247e-10,6.278971635964581e-07
1956,9.593255967388359e-09,1.744228317335228e-09,6.846095952361964e-07
1957,1.767007518083119e-08,8.835037701437898e-10,5.301022460990623e-07
1958,2.2335056470978998e-08,0.0,5.823659301462669e-07
1959,1.705164542897819e-08,0.0,5.782057765912896e-07
1960,1.4533750203327145e-08,6.920833350854139e-10,6.415612614496524e-07
1961,1.945484662257968e-08,0.0,5.766971913345742e-07
1962,1.4586500007851555e-08,1.2683912808952869e-09,6.272194656986585e-07
1963,2.133797494252576e-08,6.466053248388448e-10,6.149216691397896e-07
1964,1.7035111099517053e-08,3.0419841645645818e-09,5.359975889795976e-07
1965,2.134096988015699e-08,1.0944086747954884e-09,6.199825115515978e-07
1966,2.215629990587331e-08,2.215629901769489e-09,6.50841259997037e-07
1967,1.7256175155466735e-08,0.0,5.867099508449769e-07
1968,1.3474247495537384e-08,8.982831700699023e-10,6.993134704647019e-07
1969,1.3625273354023193e-08,1.8167030935156703e-09,5.849784026068505e-07
1970,9.197449912790034e-09,9.197450023812337e-10,6.346240364329958e-07
1971,2.1581270104320538e-08,1.0276794970565106e-09,6.150661659987122e-07
1972,1.3851396474251487e-08,2.0520586896388693e-09,5.489256951207722e-07
1973,1.2129047988196362e-08,0.0,5.171385071278678e-07
1974,1.7439271360331077e-08,1.687671502548227e-09,4.995507363325657e-07
1975,1.8847885030481848e-08,0.0,5.551558612815199e-07
1976,1.4855169538918744e-08,1.7140580621521906e-09,5.496412849304022e-07
1977,2.1744092748576804e-08,1.1753563677885381e-09,5.447776729727849e-07
1978,2.0792070287711795e-08,0.0,5.738611091876678e-07
1979,1.7555919384903973e-08,1.1703946700691858e-09,5.489150964876899e-07
1980,3.0699812469947574e-08,3.979605422976817e-09,5.389522725884888e-07
1981,2.5302197670384885e-08,0.0,6.780989174615115e-07
1982,2.2347007799794483e-08,0.0,5.381904504275781e-07
1983,1.9577479193344516e-08,5.052252838311233e-09,5.721676124004205e-07
1984,1.3917620833581168e-08,5.799008495621649e-10,6.11215472012816e-07
1985,1.4437339324047116e-08,6.015558051686298e-10,5.817044654854442e-07
1986,1.7983456501724504e-08,5.994485463567401e-10,6.755785060263975e-07
1987,2.749867533680117e-08,1.2221633705067347e-09,6.184146830179316e-07
1988,2.6384837426007834e-08,5.396898261622596e-09,6.200436355463523e-07
1989,1.7013178421620978e-08,2.7440609784434855e-09,5.455193248238288e-07
1990,1.5256222951620657e-08,3.269190584909154e-09,6.200564706126954e-07
1991,1.4653663171770859e-08,2.344586080837985e-09,6.136954073809875e-07
1992,1.4325855168806356e-08,1.1019888335184191e-09,5.410765178126553e-07
1993,1.827938511667071e-08,1.661762283333701e-09,5.788471710843623e-07
1994,1.4242301560329906e-08,0.0,5.73384496993512e-07
1995,1.4640617607142303e-08,5.422450821690461e-10,6.013497859669314e-07
1996,1.4412848692302305e-08,6.4057106285986265e-09,5.284711379616169e-07
1997,2.157702461147437e-08,5.27438381858758e-09,5.59564194091422e-07
1998,2.0026142522056034e-08,4.768129224785866e-10,5.526261834809532e-07
1999,2.102292562256025e-08,4.570201161957499e-10,5.689900526295588e-07
2000,1.590491294223284e-08,1.3254094488601709e-09,5.968760432573106e-07
2001,1.8839211080035057e-08,0.0,5.222404164673122e-07
2002,1.7086764003693133e-08,0.0,6.808418309134368e-07
2003,2.0001230893740285e-08,8.333845835650777e-10,6.008702762017037e-07
2004,1.5857247959161214e-08,0.0,6.38694751753377e-07
2005,2.522099862289906e-08,9.007499190971657e-10,5.296409404387248e-07
2006,1.8942293067425453e-08,8.235779835885637e-10,6.720396117376737e-07
2007,1.677681460421354e-08,0.0,7.265957984170512e-07
2008,1.9158479247494142e-08,0.0,7.616559742906759e-07
2009,2.4317781566196572e-08,0.0,8.129768032105744e-07
2010,1.8895171649546683e-08,4.723793023408973e-10,1.0637982419403613e-06
2011,1.5295887223487625e-08,3.82397197240536e-10,1.133425284294276e-06
2012,1.2936160587173617e-08,0.0,1.340935162907897e-06
2013,1.1435412616833673e-08,0.0,1.4662430416478855e-06
2014,1.2126492698882885e-08,0.0,1.486578134368699e-06
2015,1.1304534197620342e-08,0.0,1.4820023235273538e-06
2016,1.2428039930512114e-08,0.0,1.5551620968778934e-06
2017,1.3081178806828575e-08,0.0,1.6059662719669632e-06
2018,8.26069346260283e-09,0.0,1.7122868198882202e-06
2019,1.3775333762566788e-08,5.1019755087367e-10,1.636458682341413e-06
