year,en_ADP artères_NOUN,en_ADP carter_NOUN
1887,5.223139698529167e-09,0.0
1888,1.8387781963724592e-08,0.0
1889,1.6915869593958632e-08,0.0
1890,4.5880703680722945e-09,0.0
1891,5.099376032546843e-09,0.0
1892,3.1342561879199593e-09,0.0
1893,1.4164357686752282e-08,0.0
1894,1.3863386882917439e-08,0.0
1895,1.2639090662958097e-08,0.0
1896,1.0024948871034667e-08,0.0
1897,3.379494017963225e-08,0.0
1898,2.2067583316243145e-08,0.0
1899,4.4220627160029835e-09,0.0
1900,1.1939421895590385e-08,0.0
1901,6.706486921359556e-09,0.0
1902,3.928227076954727e-09,9.820567692386817e-10
1903,2.7001101354784396e-09,0.0
1904,1.3436562973367927e-08,0.0
1905,1.909480928929952e-08,0.0
1906,1.5432553013283723e-08,0.0
1907,4.6285588695127444e-09,0.0
1908,7.858222517143076e-09,4.911389073214423e-10
1909,7.701377313651392e-09,0.0
1910,2.137660271017694e-09,2.67207544979442e-09
1911,1.3300935464144459e-08,5.320374141248863e-10
1912,1.5628263128064646e-08,0.0
1913,4.772690687104841e-09,1.060597942803554e-09
1914,1.1384464038144415e-08,6.696743715117748e-10
1915,2.3561523843085297e-09,0.0
1916,4.394984820521586e-09,0.0
1917,0.0,0.0
1918,0.0,0.0
1919,2.301962176431971e-08,0.0
1920,1.1358347151713133e-08,0.0
1921,9.087297137000405e-09,3.0290990271630847e-09
1922,2.2133805899215986e-09,0.0
1923,1.2739137744688378e-08,0.0
1924,1.1602462102189293e-08,1.289162443462999e-09
1925,6.598906754362588e-09,3.299453377181294e-09
1926,2.6750733184144337e-08,0.0
1927,7.804457524684949e-09,0.0
1928,3.4278122562625413e-09,1.1426041224282812e-09
1929,1.6710609784809094e-08,1.1140406375176326e-09
1930,6.302162347537887e-09,3.1510811737689437e-09
1931,6.843213995466613e-09,0.0
1932,5.4797681947604815e-09,0.0
1933,8.02946331646126e-09,2.2941324395731044e-09
1934,2.3963160344919743e-09,2.3963160344919743e-09
1935,5.98414207075848e-09,0.0
1936,6.0623572828433225e-09,0.0
1937,2.5182236296217297e-09,1.2591118148108649e-09
1938,2.5930428915188486e-09,0.0
1939,0.0,1.5294050470515685e-09
1940,0.0,0.0
1941,0.0,8.854507793643052e-09
1942,1.2136847082899749e-08,3.034211770724937e-09
1943,0.0,0.0
1944,1.6065930807940276e-08,1.6065930807940276e-08
1945,0.0,0.0
1946,2.7842208538686464e-09,1.3921104269343232e-09
1947,8.344609447874518e-09,0.0
1948,3.370285384107774e-08,3.2615663503321457e-09
1949,9.817008539414473e-09,9.817008317369869e-10
1950,1.914365022059883e-08,2.1270722960764488e-09
1951,1.1727541604500402e-08,1.0661401761424827e-09
1952,2.003512733494972e-08,0.0
1953,9.69644453618912e-09,0.0
1954,1.4658803948464083e-08,0.0
1955,8.447047505910632e-09,9.385607846468247e-10
1956,7.849027205963921e-09,2.616342476002842e-09
1957,2.3854601849393475e-08,8.835037701437898e-10
1958,3.4743422361316334e-08,8.272243445794913e-10
1959,1.4726420971555854e-08,1.5501495642666896e-09
1960,8.305000243069571e-09,0.0
1961,1.320150300188061e-08,6.948159270159238e-10
1962,6.341956404476434e-10,0.0
1963,9.052474325699222e-09,1.2932106496776896e-09
1964,4.867174663303331e-09,6.083968329129164e-10
1965,5.47204326295514e-09,0.0
1966,7.200797291773142e-09,1.1078149508847446e-09
1967,9.860671390526932e-09,0.0
1968,1.3474247495537384e-08,0.0
1969,1.4987801222332564e-08,0.0
1970,1.2876429700270364e-08,0.0
1971,6.166076982339064e-09,0.0
1972,9.747279428040656e-09,0.0
1973,1.4885650045926013e-08,0.0
1974,1.012602890426706e-08,5.625571675160757e-10
1975,5.711480177694739e-10,0.0
1976,8.570290255249802e-09,1.7140580066410394e-09
1977,4.11374712072643e-09,2.938390863960194e-09
1978,5.940591130126904e-09,1.1881182704343018e-09
1979,2.925986564150662e-09,2.3407893401383717e-09
1980,1.4781392110307934e-08,3.97960553399912e-09
1981,1.2651098835192442e-08,1.8976649140967083e-09
1982,6.828252629986764e-09,0.0
1983,1.2630632095778083e-09,0.0
1984,2.3196033982486597e-09,0.0
1985,3.609334831011779e-09,0.0
1986,4.196139880008332e-09,5.994485463567401e-10
1987,7.332980445085013e-09,0.0
1988,3.597932174415064e-09,0.0
1989,6.585746614717891e-09,0.0
1990,1.198703181159999e-08,5.44865097484859e-10
1991,5.8614650910726596e-09,5.861465202094962e-10
1992,4.4079553340736766e-09,0.0
1993,2.7696036575264316e-09,0.0
1994,2.637463358823311e-09,0.0
1995,4.337960657352369e-09,0.0
1996,1.2811421257197253e-08,0.0
1997,1.438468344439059e-09,4.79489448146353e-10
1998,7.152193948201102e-09,4.768129224785866e-10
1999,4.113180906983871e-09,0.0
2000,9.277866475088103e-09,4.4180314962005696e-10
2001,9.20054432640427e-09,0.0
2002,1.927737436346888e-08,0.0
2003,2.6668306674082487e-08,8.333845835650777e-10
2004,9.250062049659391e-09,0.0
2005,9.908249332113428e-09,4.5037495954858286e-10
2006,1.6059770402421236e-08,0.0
2007,2.1969636776475454e-08,1.1983438685803094e-09
2008,1.958422224390688e-08,2.9802078582719105e-09
2009,1.668867355419934e-08,0.0
2010,1.6533276081531767e-08,1.8895172093635892e-09
2011,2.5238215073386527e-08,3.82397197240536e-10
2012,3.608507981311959e-08,1.7021263287730903e-09
2013,7.2517249982695375e-09,1.3945624655065103e-09
2014,1.1909948582911056e-08,6.496335691608124e-10
2015,4.078498605508685e-08,2.21657536769726e-09
2016,9.32103016992869e-09,1.4499380585064614e-09
2017,1.635147306444651e-08,1.2578056374223934e-09
2018,1.626323964387666e-08,1.290733298020541e-09
2019,1.0459049626376782e-08,1.7856913725466939e-09
