year,en_ADP artère_NOUN,en_ADP carter_NOUN
1890,1.1142456735058204e-08,0.0
1891,7.649063604731055e-09,0.0
1892,1.7551833764173352e-08,0.0
1893,1.7243566574620672e-08,0.0
1894,1.8904618315218613e-08,0.0
1895,7.824199066419624e-09,0.0
1896,9.435246361988447e-09,0.0
1897,6.992056267307589e-09,0.0
1898,3.960848538042683e-09,0.0
1899,2.3768587098516036e-08,0.0
1900,7.786579381274805e-09,0.0
1901,1.0618603774048552e-08,0.0
1902,2.9461704187383475e-09,9.820567692386817e-10
1903,1.296052865029651e-08,0.0
1904,2.6873125946735854e-09,0.0
1905,1.2385822145688508e-08,0.0
1906,3.4980455865252225e-08,0.0
1907,4.6285588695127444e-09,0.0
1908,1.1296195090437777e-08,4.911389073214423e-10
1909,1.320236009405562e-08,0.0
1910,5.34415089958884e-09,2.67207544979442e-09
1911,5.3203743632934675e-09,5.320374141248863e-10
1912,1.40654377034366e-08,0.0
1913,7.954484182448596e-09,1.060597942803554e-09
1914,1.0714789944188396e-08,6.696743715117748e-10
1915,2.3561523843085297e-09,0.0
1916,9.888715624128963e-09,0.0
1917,1.0966424213165737e-08,0.0
1918,6.89182577673364e-09,0.0
1919,5.524709134618888e-09,0.0
1920,8.329454459499175e-09,0.0
1921,8.330022005509363e-09,3.0290990271630847e-09
1922,1.4755870969551665e-09,0.0
1923,4.246379248229459e-09,0.0
1924,1.675911143195208e-08,1.289162443462999e-09
1925,8.798542339150117e-09,3.299453377181294e-09
1926,6.687683296036084e-09,0.0
1927,1.5608915049369898e-08,0.0
1928,3.4278122562625413e-09,1.1426041224282812e-09
1929,1.7824650200282122e-08,1.1140406375176326e-09
1930,1.470504518152893e-08,3.1510811737689437e-09
1931,6.843213995466613e-09,0.0
1932,2.1919073223131136e-09,0.0
1933,1.261772819560747e-08,2.2941324395731044e-09
1934,7.188948103475923e-09,2.3963160344919743e-09
1935,1.795242710045386e-08,0.0
1936,1.091224355320719e-08,0.0
1937,7.554670666820584e-09,1.2591118148108649e-09
1938,1.6854778905894818e-08,0.0
1939,0.0,1.5294050470515685e-09
1940,7.607348528892999e-09,0.0
1941,2.9515025978810172e-09,8.854507793643052e-09
1942,6.068423541449874e-09,3.034211770724937e-09
1943,2.322588166236983e-08,0.0
1944,3.2131861615880553e-09,1.6065930807940276e-08
1945,2.178504043826024e-09,0.0
1946,1.1136883415474585e-08,1.3921104269343232e-09
1947,5.960435700558264e-09,0.0
1948,2.174377655705939e-08,3.2615663503321457e-09
1949,3.9268033269479474e-09,9.817008317369869e-10
1950,1.0635361036293034e-08,2.1270722960764488e-09
1951,2.1322803078760444e-08,1.0661401761424827e-09
1952,2.4253049346611988e-08,0.0
1953,1.8315507332999914e-08,0.0
1954,1.7590565448699635e-08,0.0
1955,5.631364707880948e-09,9.385607846468247e-10
1956,6.104799332717903e-09,2.616342476002842e-09
1957,3.003912851795576e-08,8.835037701437898e-10
1958,2.8125628048769613e-08,8.272243445794913e-10
1959,4.650448914844674e-09,1.5501495642666896e-09
1960,9.689166802218097e-09,0.0
1961,6.25334317660986e-09,6.948159270159238e-10
1962,5.7077609305622445e-09,0.0
1963,2.0691370394843034e-08,1.2932106496776896e-09
1964,7.909158661334459e-09,6.083968329129164e-10
1965,7.660860390501512e-09,0.0
1966,8.308612464702492e-09,1.1078149508847446e-09
1967,9.860671390526932e-09,0.0
1968,2.9643343779639508e-08,0.0
1969,1.3171097990039016e-08,0.0
1970,1.241655755990223e-08,0.0
1971,9.24911525146399e-09,0.0
1972,7.69522046084603e-09,0.0
1973,9.37244681864513e-09,0.0
1974,1.2938814464291681e-08,5.625571675160757e-10
1975,3.998036124386317e-09,0.0
1976,6.2848797277581525e-09,1.7140580066410394e-09
1977,6.464460078348111e-09,2.938390863960194e-09
1978,1.7821774056514528e-09,1.1881182704343018e-09
1979,4.681578680276743e-09,2.3407893401383717e-09
1980,1.0233271119375331e-08,3.97960553399912e-09
1981,2.213942273954217e-08,1.8976649140967083e-09
1982,9.932003663948308e-09,0.0
1983,6.946847541655643e-09,0.0
1984,4.639206796497319e-09,0.0
1985,6.617113967877231e-09,0.0
1986,3.5966913891627428e-09,5.994485463567401e-10
1987,7.944062296871834e-09,0.0
1988,1.139345240375178e-08,0.0
1989,2.1952488715726304e-09,0.0
1990,5.448650863826288e-09,5.44865097484859e-10
1991,7.033758464558559e-09,5.861465202094962e-10
1992,6.61193322315512e-09,0.0
1993,3.877445031719162e-09,0.0
1994,1.160483886764041e-08,0.0
1995,5.964695848348356e-09,0.0
1996,9.60856638698715e-09,0.0
1997,4.315404922294874e-09,4.79489448146353e-10
1998,3.814503379828693e-09,4.768129224785866e-10
1999,2.285100553223174e-09,0.0
2000,8.394259509714175e-09,4.4180314962005696e-10
2001,4.8193329327261836e-09,0.0
2002,7.009954394732176e-09,0.0
2003,1.2917460878725251e-08,8.333845835650777e-10
2004,7.488145215006625e-09,0.0
2005,8.557123898356167e-09,4.5037495954858286e-10
2006,1.2353670086895363e-08,0.0
2007,7.589511241690161e-09,1.1983438685803094e-09
2008,1.830699147831183e-08,2.9802078582719105e-09
2009,1.0490023072406984e-08,0.0
2010,1.842279218067233e-08,1.8895172093635892e-09
2011,3.020937811015756e-08,3.82397197240536e-10
2012,3.982975727012672e-08,1.7021263287730903e-09
2013,6.136075203500013e-09,1.3945624655065103e-09
2014,1.5591204771681078e-08,6.496335691608124e-10
2015,2.903713713919842e-08,2.21657536769726e-09
2016,5.59261792432153e-09,1.4499380585064614e-09
2017,1.2578056818313144e-08,1.2578056374223934e-09
2018,6.711813327342497e-09,1.290733298020541e-09
2019,8.418259866971312e-09,1.7856913725466939e-09
