year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP came_NOUN
1874,8.961913877669758e-09,0.0,1.7923826867161097e-09
1875,5.721527251978387e-09,0.0,6.865832569147301e-09
1876,3.083467703390852e-08,6.04601479992084e-10,3.02300739996042e-09
1877,1.1751150275074451e-08,0.0,3.710889595609501e-09
1878,1.8117265909722846e-08,1.4493813205174177e-08,4.22736201599605e-09
1879,1.0385853066452455e-08,2.443730107160036e-09,4.276527687530063e-09
1880,1.0268554007097919e-08,1.2835692508872398e-09,2.5671385017744797e-09
1881,1.1156012114099667e-08,0.0,2.789003084036068e-09
1882,5.989846840748214e-09,1.9966155395678697e-09,1.3310770263785798e-09
1883,1.2006744043446815e-08,0.0,3.791603309100111e-09
1884,6.601696966868076e-09,0.0,3.300848483434038e-09
1885,1.353583467533781e-08,3.2228177904158883e-09,5.1565086089944145e-09
1886,1.0325542199041138e-08,1.2906927748801422e-09,6.453463929911862e-09
1887,2.0239665943222462e-08,1.9586774424595887e-09,5.8760321608453125e-09
1888,6.974675947901687e-09,6.340614699951175e-10,5.706553007911452e-09
1889,1.566284169030041e-08,6.265136742733546e-10,6.891650583540354e-09
1890,1.3764211992395303e-08,0.0,5.243509182406569e-09
1891,1.529812720946211e-08,1.2748440081367107e-09,7.0116419337296065e-09
1892,1.002961980134387e-08,6.268512375839919e-10,2.1312942299900328e-08
1893,4.926733243593162e-09,1.847525021858587e-09,3.7566341204442466e-08
1894,1.3233232287745977e-08,0.0,1.4493540367865876e-08
1895,9.027921521465032e-09,1.8055843487019274e-09,5.416753046105782e-09
1896,1.2383760683576384e-08,0.0,1.35631669784253e-08
1897,1.6897470089816125e-08,5.826713556089658e-10,1.4566783890224144e-08
1898,1.1882545614128048e-08,1.13167097914868e-09,5.092519517191363e-09
1899,1.9899282222013426e-08,1.6582735185011188e-09,1.5477219506010442e-08
1900,1.453494924419374e-08,3.633737311048435e-09,2.3878844901403795e-08
1901,1.956058603980182e-08,1.1177477832191585e-09,1.0059730048972426e-08
1902,9.329538919189417e-09,1.4730852093691738e-09,3.054196505702933e-07
1903,1.4580594509538969e-08,0.0,3.2401321625741275e-09
1904,8.061937784020756e-09,5.374625189347171e-10,3.2247751136083025e-09
1905,7.2250627702885595e-09,1.0321518084666081e-09,3.6125313851442797e-09
1906,1.18316245689698e-08,0.0,2.572092261399206e-09
1907,1.697138252154673e-08,0.0,4.114274698707732e-09
1908,1.7189861978295085e-08,4.911389073214423e-10,2.9468334439286537e-09
1909,2.0353638774395222e-08,5.500983557560346e-10,3.85068837926994e-09
1910,1.4429207162436342e-08,5.344150677544235e-10,3.206490406526541e-09
1911,1.755723388896513e-08,4.25629931299909e-09,1.5961122423746588e-09
1912,1.40654377034366e-08,4.167536982180309e-09,2.604710613862693e-09
1913,2.333315407554437e-08,5.30298971401777e-10,4.242391771214216e-09
1914,1.875088173619588e-08,6.696743715117748e-10,2.678697486047099e-09
1915,1.1780761921542648e-09,0.0,1.1780762143587253e-08
1916,2.4172416956957932e-08,3.2962386153911893e-09,1.0987461607214755e-08
1917,1.315970976634162e-08,0.0,4.386569774084137e-09
1918,3.9053681177847466e-08,0.0,5.743188147278033e-09
1919,2.301962176431971e-08,5.524709190130039e-09,3.6831393490643904e-09
1920,2.0445025228355007e-08,0.0,6.057785384427916e-09
1921,1.8931869405491852e-08,0.0,6.058197998815018e-09
1922,1.1804696775641332e-08,7.377935484775833e-10,7.377935484775833e-10
1923,1.9108707505210987e-08,4.246379248229459e-09,6.369568872344189e-09
1924,2.1915761649893284e-08,0.0,2.578324886925998e-09
1925,2.3096173862313663e-08,0.0,2.1996355847875293e-09
1926,2.1177662290483568e-08,0.0,1.1146138456652466e-09
1927,1.7838759802657478e-08,0.0,5.574612549352764e-09
1928,1.4853853258500749e-08,0.0,2.2852082448565625e-09
1929,1.7824650200282122e-08,2.2280812750352652e-09,4.4561625500705304e-09
1930,8.402882833991043e-09,1.0503603542488804e-09,1.0503603542488804e-09
1931,1.0264820993199919e-08,1.1405356659111021e-09,2.2810713318222042e-09
1932,1.3151444377967891e-08,1.0959536611565568e-09,2.1919073223131136e-09
1933,9.176529758292418e-09,0.0,0.0
1934,1.5576054224197833e-08,1.1981580172459871e-09,2.3963160344919743e-09
1935,1.555876849579363e-08,0.0,2.393656828303392e-09
1936,3.6374143697059935e-09,0.0,1.2124714565686645e-09
1937,1.888667711114067e-08,0.0,1.2591118148108649e-09
1938,1.6854778905894818e-08,1.2965214457594243e-09,2.5930428915188486e-09
1939,1.5294050470515685e-08,0.0,0.0
1940,5.0715658339584024e-09,0.0,5.0715658339584024e-09
1941,1.1806010391524069e-08,2.9515025978810172e-09,8.854507793643052e-09
1942,1.2136847082899749e-08,0.0,0.0
1943,5.806470415592457e-09,0.0,2.9032352077962287e-09
1944,0.0,0.0,0.0
1945,1.089252066321933e-08,4.357008087652048e-09,2.178504043826024e-09
1946,2.0881657292193267e-08,4.1763312808029696e-09,2.7842208538686464e-09
1947,1.6689218895749036e-08,1.1920870957027319e-09,1.1920870957027319e-09
1948,7.610321262063735e-09,3.2615663503321457e-09,1.0871887834440486e-09
1949,6.8719057111366055e-09,0.0,1.9634016634739737e-09
1950,1.3825969702452312e-08,0.0,4.2541445921528975e-09
1951,1.1727541604500402e-08,1.0661401761424827e-09,6.396841278899501e-09
1952,1.2653764258629963e-08,0.0,1.0544803918932644e-09
1953,1.1851209791302608e-08,0.0,4.3095309543161875e-09
1954,1.7590565448699635e-08,0.0,9.772536113672459e-10
1955,9.385607846468247e-09,9.385607846468247e-10,1.8771215692936494e-09
1956,1.4825940475304833e-08,2.616342476002842e-09,1.744228317335228e-09
1957,1.3252556385623393e-08,1.7670075402875796e-09,5.301022731885041e-09
1958,8.272243334772611e-09,0.0,1.6544486891589827e-09
1959,2.325224279786653e-08,7.750747821333448e-10,7.750747821333448e-10
1960,1.591791587429725e-08,1.3841666701708277e-09,6.920833239831836e-09
1961,2.292892631317045e-08,1.3896318540318475e-09,2.08444772553662e-09
1962,1.6489087428794846e-08,5.073564957047694e-09,1.2683912808952869e-09
1963,9.052474325699222e-09,6.466053248388448e-10,1.2932106496776896e-09
1964,1.034274621503073e-08,1.2167936658258327e-09,3.6503808864551957e-09
1965,1.3132904541635071e-08,1.6416130121932326e-09,1.0944086747954884e-09
1966,1.38476865529924e-08,1.1078149508847446e-09,5.539074754423723e-10
1967,4.930335695263466e-09,9.860671168482327e-10,5.423369253687582e-09
1968,1.257596426995633e-08,1.3474247551048535e-09,3.1439910674890825e-09
1969,1.4987801222332564e-08,9.083515606356229e-10,2.2708788738334817e-09
1970,1.4715920038099739e-08,1.8394900047624674e-09,5.978342709767048e-09
1971,9.762954888969944e-09,2.0553589941130213e-09,1.541519245584766e-09
1972,9.747279428040656e-09,4.104117490300041e-09,3.0780880067027283e-09
1973,1.1026407342740185e-08,1.6539611347177186e-09,2.7566018911961976e-09
1974,7.875800456247362e-09,1.687671502548227e-09,2.2502286700643026e-09
1975,1.028066431985053e-08,1.1422960355389478e-09,3.998036124386317e-09
1976,1.2569759455516305e-08,4.570821388050206e-09,6.2848797277581525e-09
1977,1.3516598507123945e-08,2.3507127910882275e-09,2.9383909194713453e-09
1978,1.2475242172627077e-08,0.0,1.7821774056514528e-09
1979,7.022368020415115e-09,0.0,4.681578680276743e-09
1980,1.2507331170752423e-08,4.548120657865695e-09,2.8425752862659692e-09
1981,1.2018544381930951e-08,1.897664858585557e-09,3.795329828193417e-09
1982,8.690503427999374e-09,3.103751144983846e-09,3.7245013739806154e-09
1983,1.3893695083311286e-08,0.0,6.94684787472255e-09
1984,1.5077421977593986e-08,2.319603453759811e-09,2.8995041922996734e-09
1985,9.02333674446254e-09,1.2031116103372597e-09,7.218669662023558e-09
1986,8.392279760016663e-09,5.994485463567401e-10,9.591176797218992e-09
1987,4.888653482026939e-09,5.499735000746853e-09,3.6664902225425067e-09
1988,1.199310784016916e-08,0.0,4.797243047249822e-09
1989,9.329808037250586e-09,2.1952488715726304e-09,2.744061089465788e-09
1990,1.3076762783725826e-08,2.1794604454505873e-09,7.083246433836621e-09
1991,8.7921980806982e-09,0.0,1.1722930404189924e-09
1992,9.91789939064347e-09,1.1019888335184191e-09,1.65298330578878e-09
1993,1.0524494165053966e-08,3.877445031719162e-09,6.093128224193833e-09
1994,1.2132331583813993e-08,1.0549853213248639e-09,2.637463358823311e-09
1995,1.0844901865425527e-08,5.422450821690461e-10,1.0302656505700725e-08
1996,1.4412848692302305e-08,1.067618438099771e-09,5.3380921904988554e-09
1997,1.4864173003559245e-08,0.0,3.835915585170824e-09
1998,1.0489884516573511e-08,9.536258449571733e-10,1.859570453177639e-08
1999,7.312321859131998e-09,1.8280804925385752e-09,8.226361813967742e-09
2000,1.4579503826439577e-08,1.3254094488601709e-09,5.3016377954406835e-09
2001,5.257454027685071e-09,8.762423564512289e-10,2.190605918883648e-09
2002,7.448076377869484e-09,3.504977197366088e-09,5.695587723675288e-09
2003,8.750538071922165e-09,0.0,7.91715315529018e-09
2004,9.690540814233373e-09,2.2023955992267474e-09,6.607186797680242e-09
2005,1.3961623857028371e-08,3.15262471684008e-09,1.8014998381943315e-09
2006,9.059357708451898e-09,4.1178899179428186e-10,2.4707338397433887e-09
2007,1.1983438241713884e-08,7.988958938831558e-10,2.7961355453243186e-09
2008,1.0643598891135753e-08,2.1287198670449925e-09,5.108927586539025e-09
2009,6.198650481792356e-09,4.76819250749827e-10,5.721831008997924e-09
2010,4.723792912386671e-09,9.447586046817946e-10,6.140930985942816e-09
2011,1.6825476123472072e-08,0.0,6.500752380844688e-09
2012,1.599998711299122e-08,6.808505426114664e-10,3.4042526575461807e-09
2013,1.2272150407000026e-08,5.578250084070646e-10,8.08846234434668e-09
2014,1.1043770342666903e-08,4.330890368553497e-10,7.145969149746634e-09
2015,1.5072712855612735e-08,0.0,7.536356427806368e-09
2016,1.3463710146766061e-08,8.285360175719347e-10,4.764082017771898e-09
2017,1.4842107098900215e-08,2.515611330355938e-10,9.810884549210641e-09
2018,1.161660012627408e-08,7.744400121190154e-10,5.937373259712331e-09
2019,1.9387506711154856e-08,2.55098775436835e-10,9.94885240857002e-09
