year,en_ADP âne_NOUN,en_ADP ane_NOUN,en_ADP cane_NOUN
1881,1.8128519130300447e-08,1.3945015142624584e-09,5.5780060570498335e-09
1882,9.983077475794744e-09,1.9966155395678697e-09,6.655385131892899e-10
1883,3.5388296737437486e-08,4.423537203201988e-09,8.847074628448581e-09
1884,2.8387297845711146e-08,3.9610181801208455e-09,7.2618666635548834e-09
1885,1.5469526104539e-08,1.933690763067375e-09,3.8673814151124475e-09
1886,1.8069698626277386e-08,5.8081173759383375e-09,2.1941776673362057e-08
1887,2.9380160526670807e-08,4.570247291724172e-09,1.1099172025907933e-08
1888,3.106901047544852e-08,6.340614699951175e-10,9.510921827882157e-09
1889,2.0048437576747347e-08,3.1325683158556217e-09,8.771191328804662e-09
1890,1.9007721618891082e-08,1.3108772956016423e-09,5.8989478302073906e-09
1891,1.9760081571007504e-08,1.211101796627645e-08,7.0116419337296065e-09
1892,3.0715710863660206e-08,1.3163876211308434e-08,1.692498341476778e-08
1893,1.970693297437265e-08,9.237624776226028e-09,4.926733243593162e-09
1894,2.0164925729204697e-08,3.150769645188234e-09,4.411077725308132e-09
1895,2.2870734639468537e-08,3.0093072478365457e-09,1.023164486468886e-08
1896,2.0049897742069334e-08,3.5382172747233653e-09,3.5382172747233653e-09
1897,1.3401440845939305e-08,4.078699378240458e-09,1.748014144542509e-08
1898,1.4145887128336199e-08,1.6975064687230201e-09,8.487532454637403e-09
1899,1.6029977345510815e-08,5.527578395003729e-10,1.492446166651007e-08
1900,1.972600216504361e-08,3.6337372000261325e-09,4.15284251431558e-09
1901,2.0119459875900247e-08,6.706486532781497e-09,1.0618604051604308e-08
1902,9.820567470342212e-09,4.910284012726862e-09,2.9461704187383475e-09
1903,1.1340462791054051e-08,1.6200660812870638e-09,2.1600881083827517e-09
1904,1.6123875568041512e-08,5.912087708281888e-09,3.7622376325430196e-09
1905,1.186974607492175e-08,2.0643036169332163e-09,1.5482277682110634e-09
1906,2.006231980544726e-08,8.745113522223846e-09,1.5946971465563564e-08
1907,1.337139288182243e-08,5.6571278217454335e-09,7.199980778249682e-09
1908,1.1787333775714615e-08,2.4556945366072114e-09,3.929111258571538e-09
1909,1.320236009405562e-08,5.5009836685826485e-09,1.1001967059609541e-08
1910,1.5498036631811374e-08,3.7409054742809644e-09,1.6032452032632705e-09
1911,3.2454281040372734e-08,1.5961122423746588e-09,6.384448969498635e-09
1912,1.7712032729377825e-08,2.083768435579003e-09,3.646594803896619e-09
1913,1.3257474229533273e-08,4.772690798127144e-09,1.1666577037772186e-08
1914,3.616241528447972e-08,6.696743715117748e-10,7.366418253162976e-09
1915,4.712304768617059e-09,0.0,3.5342285764627945e-09
1916,1.2086208478478966e-08,2.197492410260793e-09,1.0987462051303964e-09
1917,7.676496771580332e-09,1.0966424435210342e-09,2.1932848870420685e-09
1918,2.1824114071478107e-08,4.594550517822427e-09,2.2972752589112133e-09
1919,1.6574126959767455e-08,3.6831394045755417e-09,0.0
1920,2.6502810612782923e-08,4.543339038320937e-09,3.028892692213958e-09
1921,1.060184651180407e-08,2.27182422873895e-09,3.786373714564917e-09
1922,1.475587119159627e-08,5.1645547283207804e-09,9.591315908163978e-09
1923,3.715581797791856e-08,3.1847844361720945e-09,9.554353308516284e-09
1924,3.867487308184536e-08,1.289162443462999e-09,0.0
1925,2.859526304632709e-08,4.399271169575059e-09,6.598906976407193e-09
1926,3.1209186346359274e-08,3.3438415369957397e-09,6.687682962969177e-09
1927,2.5643217327342427e-08,5.574612549352764e-09,3.3447675740205796e-09
1928,1.1426041446327417e-08,2.2852082448565625e-09,2.2852082448565625e-09
1929,2.2280811862174232e-08,6.684243603061191e-09,1.1140406375176326e-09
1930,1.575540586884472e-08,1.155396367469308e-08,2.100720708497761e-09
1931,1.710803587684495e-08,2.2810713318222042e-09,5.7026783295555106e-09
1932,1.0959536389520963e-08,3.2878609834696704e-09,3.2878609834696704e-09
1933,4.588264879146209e-09,2.2941324395731044e-09,5.735331320977366e-09
1934,1.677421224144382e-08,3.5944740517379614e-09,2.3963160344919743e-09
1935,4.787313656606784e-09,2.393656828303392e-09,3.590485242455088e-09
1936,1.33371855781661e-08,4.849885826274658e-09,1.2124714565686645e-09
1937,2.0145789036973838e-08,5.0364472592434595e-09,7.554670666820584e-09
1938,9.075650453382877e-09,2.5930428915188486e-09,1.2965214457594243e-09
1939,2.4470480752825097e-08,3.058810094103137e-09,0.0
1940,4.057252667166722e-08,5.0715658339584024e-09,2.5357829169792012e-09
1941,1.7709016475464523e-08,0.0,0.0
1942,3.6410540360520827e-08,0.0,1.517105907566929e-08
1943,2.322588166236983e-08,0.0,0.0
1944,2.2492303131116387e-08,6.4263723231761105e-09,0.0
1945,2.178504132643866e-08,8.714016175304096e-09,4.357008087652048e-09
1946,3.6194869323935563e-08,5.568441707737293e-09,2.7842208538686464e-09
1947,2.5033829231801974e-08,1.1920870957027319e-09,2.3841741914054637e-09
1948,2.9354097819123126e-08,2.174377566888097e-09,3.2615663503321457e-09
1949,4.417653798327592e-08,2.9451024952109606e-09,0.0
1950,3.403315673722318e-08,2.1270722960764488e-09,2.1270722960764488e-09
1951,3.838104589704017e-08,3.1984206394497505e-09,3.1984206394497505e-09
1952,8.435843135146115e-09,5.272401848444019e-09,4.217921456550755e-09
1953,1.723812381726475e-08,4.3095309543161875e-09,1.0773827385790469e-09
1954,1.5636057781875934e-08,3.9090144454689835e-09,5.86352189024808e-09
1955,3.191106756617046e-08,4.6928039232341234e-09,1.8771215692936494e-09
1956,2.2674967681268754e-08,2.616342476002842e-09,1.744228317335228e-09
1957,2.03205861026845e-08,3.534015080575159e-09,4.417518795207798e-09
1958,2.7298403537656668e-08,3.3088973783179654e-09,3.3088973783179654e-09
1959,2.2477168570844697e-08,1.5501495642666896e-09,0.0
1960,3.8756667208872386e-08,4.152500010512483e-09,0.0
1961,3.47407969059077e-08,6.948159270159238e-10,1.3896318540318475e-09
1962,1.4586500007851555e-08,1.9025869768540815e-09,1.6489086374082973e-08
1963,3.427008365974871e-08,3.2330265131719216e-09,3.879631726988464e-09
1964,2.1902286206909594e-08,8.517555771803131e-09,6.083968384640315e-09
1965,4.268193976031398e-08,4.377634699181954e-09,5.472043373977442e-10
1966,2.658755882123387e-08,4.985167278981351e-09,7.200797069728537e-09
1967,3.500538170442269e-08,2.9582012950335468e-09,5.9164028121116985e-09
1968,2.2906220920049236e-08,2.245707925174756e-09,5.38969885388596e-09
1969,2.2254612375149918e-08,2.725054681906869e-09,1.8167031212712459e-09
1970,2.8052221878738237e-08,3.219107508334318e-09,2.6212731901731345e-08
1971,2.8261185391897925e-08,2.5691987426412766e-09,3.5968783507200897e-09
1972,4.771036543615992e-08,4.617132176587546e-09,2.0520587451500205e-09
1973,4.741355397186453e-08,3.307922269435437e-09,1.7642252103655665e-08
1974,2.025205780853412e-08,1.1251143350321513e-09,7.313243344242437e-09
1975,3.484002775167028e-08,2.2845920710778955e-09,5.140332159925265e-09
1976,3.313845553520878e-08,2.285410749536254e-09,2.8567633814091664e-09
1977,4.172515133404886e-08,3.526069047854463e-09,9.990529292736028e-09
1978,3.445542873237173e-08,2.9702956760857546e-09,7.722768868845264e-09
1979,3.862302477841695e-08,2.9259866751729646e-09,8.192762801506603e-09
1980,3.581644847372445e-08,1.1370301367108482e-09,5.116635559687666e-09
1981,5.3134616706529414e-08,2.5302198669585607e-09,1.138598904049104e-08
1982,3.3520510811513304e-08,1.8622506869903077e-09,3.1037510339615437e-09
1983,1.894594880980094e-08,1.8945948143667124e-09,1.2630632095778083e-09
1984,4.5812168281145205e-08,3.479405208395292e-09,4.639206796497319e-09
1985,4.992913105184016e-08,1.2031116103372597e-09,1.8046674155058895e-09
1986,4.495863947795442e-08,2.3977941854269602e-09,4.196139935519483e-09
1987,3.116516467116526e-08,3.055408426266837e-09,6.721898593298192e-09
1988,3.2381390013824785e-08,1.1993107618124554e-09,8.994830602571113e-09
1989,3.6221607047082216e-08,0.0,1.2073868349560257e-08
1990,5.4486509526441296e-08,3.2691906959314565e-09,3.8140557934163155e-09
1991,6.799299967497063e-08,5.861465202094962e-10,7.033758464558559e-09
1992,4.958949872957419e-08,3.305966445044106e-09,3.305966445044106e-09
1993,4.708326173386013e-08,3.877445142741465e-09,3.877445031719162e-09
1994,6.224413340305546e-08,1.5824779819872958e-09,4.7474339459618875e-09
1995,2.9281235214284607e-08,5.422450821690461e-10,2.168980273165033e-09
1996,4.163711864180186e-08,5.338092190498855e-10,1.7081895009596337e-08
1997,7.336188900808338e-08,9.58978896292706e-10,3.3564262480467733e-09
1998,3.909865853302108e-08,0.0,3.337690568372409e-09
1999,5.392837465478806e-08,4.570201161957499e-10,5.941261621567051e-09
2000,7.510653432518666e-08,0.0,1.7672125984802278e-09
2001,7.316623396036448e-08,1.3143635069212678e-09,2.6287270971092624e-09
2002,4.4250338504525644e-08,4.38122149670761e-10,1.752488598683044e-09
2003,6.958761389341817e-08,1.2500768753476166e-09,5.41700001521761e-09
2004,4.0083598662477016e-08,1.3214373761893938e-09,3.083353905530828e-09
2005,5.314424456059896e-08,3.1526246058177776e-09,1.3511248786457486e-09
2006,4.364963146485934e-08,1.2353669753828456e-09,6.176834932425379e-09
2007,5.472436725995067e-08,2.3966877371606188e-09,3.1955835755326234e-09
2008,6.258436258121947e-08,1.2772319035736501e-09,1.2772318758180745e-09
2009,4.672828524121542e-08,9.53638501499654e-10,1.430457752249481e-09
2010,4.818268806161541e-08,3.3066552274085836e-09,4.723793189942427e-09
2011,6.00363634362111e-08,3.82397197240536e-10,5.353560705856353e-09
2012,5.821271997774602e-08,3.0638274695071743e-09,4.765953909302567e-09
2013,4.0442312609911824e-08,8.367375126105969e-10,1.6734750252211938e-09
2014,4.200963488187881e-08,6.496335691608124e-10,5.413613113347537e-09
2015,4.787802865280355e-08,6.649726186358507e-10,5.0981233540303705e-09
2016,5.074783260283766e-08,1.0356700219649184e-09,1.864206039536853e-09
2017,3.270294612889302e-08,0.0,6.289028381400996e-09
2018,4.8789722484343656e-08,7.744400121190154e-10,3.0977600484760615e-09
2019,4.3621891876455265e-08,5.1019755087367e-10,2.806086474294034e-09
