year,en_ADP as_NOUN,en_ADP casses_NOUN
1893,2.43873290228791e-07,6.158416554491453e-10
1894,2.2307449065728235e-07,1.2603078580752936e-09
1895,2.3773527124681948e-07,0.0
1896,3.036969786762711e-07,0.0
1897,2.709421679236712e-07,0.0
1898,2.5858681684809426e-07,0.0
1899,2.785899582136153e-07,5.527578395003729e-10
1900,3.021192990226851e-07,0.0
1901,2.749659515632885e-07,0.0
1902,2.828323433234914e-07,9.820567692386817e-10
1903,2.6299072075630647e-07,1.6200660812870638e-09
1904,3.004415365381874e-07,1.0749250378694342e-09
1905,2.797131311016443e-07,5.160759042333041e-10
1906,2.9218967750876956e-07,1.5432553013283723e-09
1907,2.900563543795087e-07,5.142843373384665e-10
1908,3.0254155403142136e-07,0.0
1909,3.2730850829665314e-07,5.500983557560346e-10
1910,3.8210678510175455e-07,2.67207544979442e-09
1911,2.4526925279655387e-07,1.5961122423746588e-09
1912,2.5682447457597846e-07,1.0418842455450772e-09
1913,3.1817937240496974e-07,0.0
1914,2.7858453233164937e-07,0.0
1915,1.9791680205827333e-07,2.3561523843085297e-09
1916,2.593041019682829e-07,1.0987462051303964e-09
1917,2.9719009653206285e-07,0.0
1918,2.9634850040594074e-07,1.1486376294556067e-09
1919,2.541366124209077e-07,0.0
1920,3.4377930724360795e-07,0.0
1921,3.218417599648582e-07,0.0
1922,4.190667302061968e-07,3.6889677978990676e-09
1923,3.980980638473852e-07,1.0615948120573648e-09
1924,4.486285209992502e-07,7.734974438733389e-09
1925,4.2233001984470775e-07,1.0998177923937646e-09
1926,3.9791713002390594e-07,3.343841648018042e-09
1927,4.4708391400138936e-07,1.1149224876660924e-09
1928,3.8734279761420964e-07,2.2852082448565625e-09
1929,4.3670392324557383e-07,6.684243825105796e-09
1930,3.382160305154258e-07,3.1510811737689437e-09
1931,3.3189588410920123e-07,1.1405356659111021e-09
1932,3.704323338071802e-07,0.0
1933,3.005313560233702e-07,9.176529758292418e-09
1934,3.2350267531455756e-07,1.1981580172459871e-09
1935,4.057248297328897e-07,0.0
1936,3.297922339662307e-07,2.424942913137329e-09
1937,3.9536109475157843e-07,2.5182236296217297e-09
1938,3.721016561542001e-07,0.0
1939,3.869394795685821e-07,1.5294050470515685e-09
1940,2.865434600707317e-07,2.5357829169792012e-09
1941,3.984528449407776e-07,0.0
1942,5.643633826935002e-07,3.034211770724937e-09
1943,5.458082172893342e-07,0.0
1944,4.7555155546774586e-07,6.4263723231761105e-09
1945,5.969101186664716e-07,2.178504043826024e-09
1946,5.33178296180381e-07,1.3921104269343232e-09
1947,5.364392037243704e-07,5.960435700558264e-09
1948,5.131530942392715e-07,0.0
1949,4.476555710564156e-07,0.0
1950,5.455940654819358e-07,3.190608444114673e-09
1951,4.2112536879912454e-07,0.0
1952,3.9964806997083713e-07,0.0
1953,4.6650671969850066e-07,2.1547654771580937e-09
1954,4.944903166936854e-07,0.0
1955,3.819942366867224e-07,0.0
1956,4.6134837927702677e-07,1.744228317335228e-09
1957,5.16849691933885e-07,8.835037701437898e-10
1958,4.988162860541934e-07,8.272243445794913e-10
1959,4.402424780280967e-07,0.0
1960,5.003762590938265e-07,1.3841666701708277e-09
1961,4.967934006394614e-07,6.948159270159238e-10
1962,5.098932955860391e-07,0.0
1963,5.347425994228772e-07,0.0
1964,4.404793096934867e-07,3.6503808864551957e-09
1965,4.985031392124029e-07,5.472043373977442e-10
1966,4.913159239450238e-07,0.0
1967,4.7380523993112433e-07,2.9582012395223956e-09
1968,4.540821489928959e-07,0.0
1969,4.446380916789394e-07,9.083515606356229e-10
1970,3.8583302530703634e-07,9.197450023812337e-10
1971,4.377914790687498e-07,1.541519245584766e-09
1972,3.457718964483547e-07,0.0
1973,4.377483728834619e-07,0.0
1974,3.5159821631935984e-07,1.1251143350321513e-09
1975,3.7410196407350327e-07,0.0
1976,3.982328118379286e-07,0.0
1977,3.9668278306592697e-07,1.1753563677885381e-09
1978,4.877225388000284e-07,0.0
1979,4.3889798639895616e-07,0.0
1980,4.178585761849263e-07,1.1370301367108482e-09
1981,4.0989559701998246e-07,6.325549528618524e-10
1982,4.475609056697749e-07,6.207502289967692e-10
1983,4.319676154551644e-07,3.78918940668882e-09
1984,4.4884324790217534e-07,1.739702604197646e-09
1985,4.511668638684796e-07,0.0
1986,4.6577151557869456e-07,1.1988970927134801e-09
1987,4.3203475463826635e-07,6.110816852533674e-10
1988,4.779253419684437e-07,5.996553809062277e-10
1989,4.4289146305942495e-07,0.0
1990,4.544174814213875e-07,0.0
1991,3.974073312651427e-07,2.344586080837985e-09
1992,4.3142863326295355e-07,1.1019888335184191e-09
1993,3.894062734488557e-07,5.539207426075166e-10
1994,4.293790212273052e-07,1.0549853213248639e-09
1995,4.370495325645152e-07,0.0
1996,4.099654749012416e-07,0.0
1997,4.809279241513309e-07,4.79489448146353e-10
1998,4.4105196650434664e-07,0.0
1999,4.935817319307034e-07,1.8280804647829996e-09
2000,3.8348513342612023e-07,8.836062992401139e-10
2001,4.0920518795672933e-07,4.3812117822561447e-10
2002,4.937636735036222e-07,0.0
2003,4.891967542164366e-07,4.1669229178253886e-10
2004,4.695507432317392e-07,2.2023955992267474e-09
2005,4.6793958929924884e-07,6.305249655724765e-09
2006,4.7891058541083e-07,8.235779835885637e-10
2007,7.661411516313166e-07,1.1983438685803094e-09
2008,8.872504198009779e-07,2.554463751636149e-09
2009,9.007115471248994e-07,4.76819250749827e-10
2010,1.3127420475100848e-06,0.0
2011,1.4397254788356406e-06,3.82397197240536e-10
2012,1.8437432953710697e-06,1.3617010852229328e-09
2013,1.957129092566845e-06,1.1156500168141292e-09
2014,2.121486572193021e-06,1.9489005964601347e-09
2015,2.1358920470060383e-06,1.329945265027277e-09
2016,2.1204307736333305e-06,1.0356699942093428e-09
2017,2.478631914076823e-06,1.2578056374223934e-09
2018,2.6754321372779444e-06,1.5488800242380307e-09
2019,2.4678255622356815e-06,1.2754939326953263e-09
