year,en_ADP otages_NOUN,en_ADP cottage_NOUN
1876,5.018192439365521e-08,0.0
1877,6.741449709579683e-08,0.0
1878,6.824170384334138e-08,0.0
1879,9.408361023588441e-08,0.0
1880,5.840239936105718e-08,0.0
1881,6.623881887435346e-08,0.0
1882,4.45910792734594e-08,0.0
1883,6.19295192905156e-08,7.58320695126713e-09
1884,4.4891539374702916e-08,6.601696966868076e-10
1885,8.250413685573221e-08,0.0
1886,9.228453023979455e-08,0.0
1887,1.9586773092328258e-08,1.9586774424595887e-09
1888,5.2627100899371726e-08,0.0
1889,7.330209683686917e-08,0.0
1890,3.4082809463598096e-08,1.9663159989136147e-09
1891,6.69293100941104e-08,0.0
1892,6.39388275658348e-08,0.0
1893,4.865148994781521e-08,0.0
1894,5.041231432301174e-08,2.520615716150587e-09
1895,8.185315891751088e-08,4.814891596538473e-09
1896,8.845543675306544e-08,1.179405795248556e-09
1897,5.5936450138460714e-08,0.0
1898,4.3003495875382214e-08,4.52668391659472e-09
1899,5.8039574923896e-08,5.527578395003729e-10
1900,5.813979697677496e-08,1.038210628578895e-09
1901,8.10367168924131e-08,5.588738916095792e-10
1902,5.2049010434984666e-08,2.455141867585553e-09
1903,3.9961630449170116e-08,1.6200660812870638e-09
1904,7.040758731591268e-08,0.0
1905,4.541468001661997e-08,5.160759042333041e-10
1906,7.664834811293986e-08,1.5432553013283723e-09
1907,6.58283951793237e-08,3.599990305858114e-09
1908,6.090122184332358e-08,4.911389073214423e-10
1909,5.0609049395689e-08,1.1001967115120692e-09
1910,4.916618578931775e-08,5.34415089958884e-09
1911,5.001151848205154e-08,4.25629931299909e-09
1912,4.428008182344456e-08,0.0
1913,6.310557409960893e-08,0.0
1914,8.30396231776831e-08,0.0
1915,9.89584023614043e-08,0.0
1916,9.119593613604593e-08,1.0987462051303964e-09
1917,1.0747096013119517e-07,0.0
1918,4.824278221349232e-08,0.0
1919,4.1435317399418636e-08,1.2890987832747669e-08
1920,7.2693424613135e-08,0.0
1921,5.755288157160976e-08,0.0
1922,4.721878710256533e-08,7.377935484775833e-10
1923,5.944930947521243e-08,4.246379248229459e-09
1924,5.801231139912488e-08,0.0
1925,4.2892892793133797e-08,0.0
1926,4.2355324580967135e-08,1.1146138456652466e-09
1927,5.2401357919507063e-08,1.1149224876660924e-09
1928,5.141718517620575e-08,4.570416489713125e-09
1929,6.350031611646045e-08,1.1140406375176326e-09
1930,4.411513643276521e-08,1.0503603542488804e-09
1931,7.755642172924126e-08,0.0
1932,7.342889318806556e-08,0.0
1933,5.5059178549754506e-08,0.0
1934,4.313368862085554e-08,1.1981580172459871e-09
1935,5.2660450222674626e-08,4.787313656606784e-09
1936,8.00231134689966e-08,0.0
1937,5.5400921183945684e-08,1.2591118148108649e-09
1938,8.168085230408906e-08,0.0
1939,7.952905889396789e-08,0.0
1940,6.593035806190528e-08,0.0
1941,6.493305448884712e-08,2.9515025978810172e-09
1942,9.406056733496371e-08,0.0
1943,9.290352664947932e-08,2.9032352077962287e-09
1944,1.124615138792251e-07,0.0
1945,1.0238969139209075e-07,0.0
1946,7.9350293447078e-08,1.3921104269343232e-09
1947,8.46381809083141e-08,0.0
1948,6.414413888933268e-08,0.0
1949,6.282885323116716e-08,3.9268033269479474e-09
1950,4.5732054587688253e-08,0.0
1951,5.543929049167673e-08,0.0
1952,5.166953798152463e-08,2.1089607837865287e-09
1953,5.0636987936059086e-08,0.0
1954,4.88626810124515e-08,9.772536113672459e-10
1955,4.6928040120519654e-08,0.0
1956,4.7094165012140365e-08,8.72114158667614e-10
1957,3.799066305987253e-08,8.835037701437898e-10
1958,4.384289198355873e-08,0.0
1959,4.107896245386655e-08,0.0
1960,6.574791910907152e-08,6.920833350854139e-10
1961,8.129346440455265e-08,0.0
1962,5.200404373795209e-08,6.341956404476434e-10
1963,5.819448034571906e-08,0.0
1964,4.745495374436359e-08,0.0
1965,5.636204747361262e-08,5.472043373977442e-10
1966,6.868452828712179e-08,5.539074754423723e-10
1967,5.916402656680475e-08,0.0
1968,5.7939264053175066e-08,0.0
1969,9.083515806196374e-08,2.2708788183223305e-09
1970,8.921526273297786e-08,2.2993624781975086e-09
1971,6.217460679636133e-08,5.138397485282553e-10
1972,8.875154122733875e-08,5.130146862875051e-10
1973,8.986522459508706e-08,5.513203782392395e-10
1974,9.95726168184774e-08,0.0
1975,1.433581502396919e-07,0.0
1976,1.822615018909346e-07,5.713526873840635e-10
1977,1.868816639216675e-07,0.0
1978,1.5386132190542412e-07,0.0
1979,1.6853682893724908e-07,5.851973350345929e-10
1980,2.859630683360592e-07,1.1370301367108482e-09
1981,2.1443612752136687e-07,1.8976649140967083e-09
1982,1.9615707458342513e-07,0.0
1983,2.2671984822864033e-07,6.315316047889041e-10
1984,2.2616133321662346e-07,1.1598016991243298e-09
1985,2.3580987829063815e-07,1.8046674155058895e-09
1986,3.1051433779794024e-07,5.994485463567401e-10
1987,3.489276423351839e-07,6.110816852533674e-10
1988,3.495990767987678e-07,5.996553809062277e-10
1989,2.755037371571234e-07,5.488122178931576e-10
1990,3.4980340046786296e-07,0.0
1991,2.877979454751767e-07,0.0
1992,2.6723228074843064e-07,1.1019888335184191e-09
1993,2.703133361592336e-07,1.661762283333701e-09
1994,2.932859217708028e-07,3.6924485691258724e-09
1995,4.4518321828945773e-07,1.626735190995987e-09
1996,3.5871980230695044e-07,5.338092190498855e-10
1997,3.1981946335690736e-07,4.79489448146353e-10
1998,3.0182258115019067e-07,0.0
1999,2.6232953587168595e-07,4.570201161957499e-10
2000,3.0926219096727436e-07,0.0
2001,3.3253397191401746e-07,1.7524847129024579e-09
2002,2.9178934823903546e-07,1.752488598683044e-09
2003,3.2168645702768117e-07,8.333845835650777e-10
2004,3.7793108731420944e-07,3.9643119897903034e-09
2005,3.9362771531159524e-07,2.702249757291497e-09
2006,2.964880820854887e-07,2.0589450144825605e-09
2007,3.3353904882460483e-07,7.988958938831558e-10
2008,3.2228817303803226e-07,9.366367237362283e-09
2009,3.433098640925891e-07,1.0013204487790972e-08
2010,2.966542069771094e-07,1.1809482280966677e-08
2011,2.581181206551264e-07,1.6825476123472072e-08
2012,2.4953172328423534e-07,9.872333173177594e-09
2013,2.920213830748253e-07,9.483025031897796e-09
2014,2.9753218200312403e-07,9.961047986450922e-09
2015,2.158944454322409e-07,1.906254887273917e-08
2016,2.1127668503595487e-07,1.1392370602436586e-08
2017,2.3596433607053768e-07,1.0565567976072998e-08
2018,2.3155756423420826e-07,6.453666934191915e-09
2019,1.8596701067963295e-07,1.1224345897176136e-08
