year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP cane_NOUN
1839,5.5931801412612e-09,6.9914751765765e-10,2.0974426639952526e-09
1840,3.821813088222825e-09,0.0,1.9109065441114126e-09
1841,1.4767261191650505e-08,0.0,1.2841097074556274e-09
1842,1.408735705865638e-08,0.0,1.341653010911159e-09
1843,1.1813821920725331e-08,0.0,1.1813822142769936e-09
1844,9.879410178825765e-09,0.0,5.488561272137815e-10
1845,1.2276501593078137e-08,0.0,1.674068439427856e-09
1846,9.367202125076801e-09,0.0,1.7563503984519002e-09
1847,1.294373674909366e-08,0.0,4.853901280910122e-09
1848,2.413566457803995e-09,0.0,9.654266219794039e-09
1849,3.3517659758786067e-09,0.0,2.4300304213298318e-08
1850,7.467895635215882e-09,0.0,5.431196825611551e-09
1851,1.2898877521649865e-09,0.0,5.159551008659946e-09
1852,1.3672145193766028e-08,0.0,2.6042181744401205e-09
1853,1.4332636411040767e-08,0.0,4.777545470346922e-09
1854,7.79349651480743e-09,0.0,7.27393034694046e-09
1855,9.021793090369101e-09,0.0,3.1841622671890946e-09
1856,2.5885945831305435e-08,0.0,4.141751386299575e-09
1857,1.0251168802710708e-08,0.0,6.345962033638131e-09
1858,1.0766087576996597e-08,4.893676019968041e-10,1.9574704079872163e-09
1859,4.073738679721828e-09,0.0,3.055304009791371e-09
1860,1.2358396972445007e-08,0.0,7.781212646440494e-09
1861,7.545541969022906e-09,0.0,4.715963730639317e-10
1862,5.873382225018986e-09,0.0,1.8071945051545413e-09
1863,5.9935452156878455e-09,0.0,4.495158800743582e-09
1864,6.233146443435089e-09,0.0,4.794728170054441e-09
1865,1.4120533187167439e-08,0.0,1.882737743486018e-09
1866,2.919367858567057e-09,0.0,8.271542062399106e-09
1867,4.85281148598915e-10,0.0,1.94112459439566e-09
1868,9.87974857480367e-09,4.93987406535723e-10,2.469937032678615e-09
1869,5.860222973552709e-09,0.0,4.883519033604955e-09
1870,2.2936195165357276e-09,5.734048791339319e-10,7.454262984651905e-09
1871,2.1242354542039266e-09,0.0,1.0621177271019633e-09
1872,2.4189357183956872e-09,0.0,4.23313739617015e-09
1873,5.387403856360606e-09,5.986004469882289e-10,5.38740402289406e-09
1874,8.961913877669758e-09,5.974609140757536e-10,7.766991494406739e-09
1875,0.0,0.0,5.721527029933782e-09
1876,1.209202959984168e-09,0.0,4.836811839936672e-09
1877,2.4739263970730008e-09,0.0,9.89570592135891e-09
1878,9.662541877730746e-09,0.0,4.227361960484899e-09
1879,8.55305515301552e-09,0.0,9.163987790827832e-09
1880,1.6044616302224313e-08,0.0,4.492492378105339e-09
1881,7.669758161910067e-09,6.972507571312292e-10,5.5780060570498335e-09
1882,3.3276925659464496e-09,0.0,6.655385131892899e-10
1883,6.319338941018771e-10,0.0,8.847074628448581e-09
1884,0.0,0.0,7.2618666635548834e-09
1885,6.445635691854079e-10,6.445635691854079e-10,3.8673814151124475e-09
1886,8.38950331427668e-09,1.2906927748801422e-09,2.1941776673362057e-08
1887,3.264462256069578e-09,1.9586773869484375e-09,1.1099172025907933e-08
1888,6.340614699951175e-09,0.0,9.510921827882157e-09
1889,4.385595886446936e-09,0.0,8.771191328804662e-09
1890,6.554386366985909e-09,0.0,5.8989478302073906e-09
1891,5.736798147637501e-09,0.0,7.0116419337296065e-09
1892,1.191017329205124e-08,6.268512375839919e-10,1.692498341476778e-08
1893,4.926733243593162e-09,0.0,4.926733243593162e-09
1894,3.150769645188234e-09,0.0,4.411077725308132e-09
1895,9.027921521465032e-09,0.0,1.023164486468886e-08
1896,1.7691086373616827e-09,0.0,3.5382172747233653e-09
1897,5.826713556089658e-10,1.1653427112179315e-09,1.748014144542509e-08
1898,2.8291773368493978e-09,0.0,8.487532454637403e-09
1899,3.3165470370022376e-09,0.0,1.492446166651007e-08
1900,4.671947717582725e-09,0.0,4.15284251431558e-09
1901,2.235495566438317e-09,0.0,1.0618604051604308e-08
1902,2.9461704187383475e-09,0.0,2.9461704187383475e-09
1903,8.100330184390714e-09,5.400220270956879e-10,2.1600881083827517e-09
1904,4.299700151477737e-09,5.374625189347171e-10,3.7622376325430196e-09
1905,6.192911072844254e-09,5.160759042333041e-10,1.5482277682110634e-09
1906,7.201858220895474e-09,1.5432553568395235e-09,1.5946971465563564e-08
1907,1.0285686968813934e-08,5.142843373384665e-10,7.199980778249682e-09
1908,0.0,4.911389073214423e-10,3.929111258571538e-09
1909,4.950885035270858e-09,0.0,1.1001967059609541e-08
1910,2.67207544979442e-09,0.0,1.6032452032632705e-09
1911,2.128149656499545e-09,0.0,6.384448969498635e-09
1912,1.0418842455450772e-09,1.0418842455450772e-09,3.646594803896619e-09
1913,2.6514948014977335e-09,5.30298971401777e-10,1.1666577037772186e-08
1914,8.036092680185902e-09,1.3393487430235496e-09,7.366418253162976e-09
1915,8.246533234057551e-09,0.0,3.5342285764627945e-09
1916,7.69122365795738e-09,0.0,1.0987462051303964e-09
1917,5.483212106582869e-09,1.0966424435210342e-09,2.1932848870420685e-09
1918,1.033773866510046e-08,0.0,2.2972752589112133e-09
1919,2.762354567309444e-09,0.0,0.0
1920,3.786115865267448e-09,0.0,3.028892692213958e-09
1921,9.844571380313027e-09,0.0,3.786373714564917e-09
1922,7.377935595798135e-09,7.377935484775833e-10,9.591315908163978e-09
1923,3.1847844361720945e-09,1.0615948120573648e-09,9.554353308516284e-09
1924,3.867487219366694e-09,0.0,0.0
1925,2.1996355847875293e-09,0.0,6.598906976407193e-09
1926,2.229227691330493e-09,0.0,6.687682962969177e-09
1927,3.3447675740205796e-09,0.0,3.3447675740205796e-09
1928,2.2852082448565625e-09,0.0,2.2852082448565625e-09
1929,5.570202965543558e-09,0.0,1.1140406375176326e-09
1930,8.402882833991043e-09,1.0503603542488804e-09,2.100720708497761e-09
1931,4.5621426636444085e-09,0.0,5.7026783295555106e-09
1932,2.1919073223131136e-09,0.0,3.2878609834696704e-09
1933,2.2941324395731044e-09,0.0,5.735331320977366e-09
1934,3.5944740517379614e-09,2.3963160344919743e-09,2.3963160344919743e-09
1935,4.787313656606784e-09,0.0,3.590485242455088e-09
1936,8.487299751891442e-09,0.0,1.2124714565686645e-09
1937,1.2591118148108649e-09,0.0,7.554670666820584e-09
1938,3.8895642262559704e-09,0.0,1.2965214457594243e-09
1939,1.5294050470515685e-09,0.0,0.0
1940,0.0,0.0,2.5357829169792012e-09
1941,8.854508237732261e-09,0.0,0.0
1942,9.102635090130207e-09,0.0,1.517105907566929e-08
1943,5.806470415592457e-09,0.0,0.0
1944,3.2131861615880553e-09,0.0,0.0
1945,2.178504132643866e-08,0.0,4.357008087652048e-09
1946,0.0,0.0,2.7842208538686464e-09
1947,1.1920870957027319e-09,1.1920870957027319e-09,2.3841741914054637e-09
1948,9.784699273041042e-09,0.0,3.2615663503321457e-09
1949,1.9634016634739737e-09,0.0,0.0
1950,8.508289184305795e-09,0.0,2.1270722960764488e-09
1951,5.330700769690111e-09,1.0661401761424827e-09,3.1984206394497505e-09
1952,3.1634410646574906e-09,0.0,4.217921456550755e-09
1953,7.54167928107563e-09,0.0,1.0773827385790469e-09
1954,7.818028890937967e-09,9.772536113672459e-10,5.86352189024808e-09
1955,2.815682353940474e-09,0.0,1.8771215692936494e-09
1956,4.360570571293465e-09,1.744228317335228e-09,1.744228317335228e-09
1957,6.184526224473075e-09,0.0,4.417518795207798e-09
1958,3.3088973783179654e-09,0.0,3.3088973783179654e-09
1959,7.750747821333448e-10,0.0,0.0
1960,2.7683333403416555e-09,0.0,0.0
1961,4.16889545107324e-09,6.948159270159238e-10,1.3896318540318475e-09
1962,1.2683912808952869e-09,6.341956404476434e-10,1.6489086374082973e-08
1963,1.2932106496776896e-09,6.466053248388448e-10,3.879631726988464e-09
1964,3.041984220075733e-09,0.0,6.083968384640315e-09
1965,7.1136563306595235e-09,0.0,5.472043373977442e-10
1966,3.3234448526542337e-09,0.0,7.200797069728537e-09
1967,1.9721342336964653e-09,0.0,5.9164028121116985e-09
1968,8.982831367632116e-09,0.0,5.38969885388596e-09
1969,4.995933444718048e-09,4.5417578031781147e-10,1.8167031212712459e-09
1970,1.8394900047624674e-09,4.5987250119061684e-10,2.6212731901731345e-08
1971,2.569198631618974e-09,1.0276794970565106e-09,3.5968783507200897e-09
1972,7.69522046084603e-09,5.130146862875051e-10,2.0520587451500205e-09
1973,3.3079223804577396e-09,5.513203782392395e-10,1.7642252103655665e-08
1974,5.06301445213353e-09,0.0,7.313243344242437e-09
1975,3.4268881066168433e-09,1.1422960355389478e-09,5.140332159925265e-09
1976,6.8562320265641574e-09,0.0,2.8567633814091664e-09
1977,2.938390863960194e-09,0.0,9.990529292736028e-09
1978,1.1881182704343018e-09,0.0,7.722768868845264e-09
1979,5.851973128301324e-09,0.0,8.192762801506603e-09
1980,2.2740602734216964e-09,2.2740602734216964e-09,5.116635559687666e-09
1981,5.060439622894819e-09,6.325549528618524e-10,1.138598904049104e-08
1982,9.311253101884631e-09,0.0,3.1037510339615437e-09
1983,6.315316269933646e-09,0.0,1.2630632095778083e-09
1984,6.958810416790584e-09,0.0,4.639206796497319e-09
1985,3.609334831011779e-09,6.015558051686298e-10,1.8046674155058895e-09
1986,5.994485352545098e-09,0.0,4.196139935519483e-09
1987,3.6664902225425067e-09,0.0,6.721898593298192e-09
1988,5.396898483667201e-09,0.0,8.994830602571113e-09
1989,4.939309850016116e-09,5.488122178931576e-10,1.2073868349560257e-08
1990,6.538381391862913e-09,3.814055737905164e-09,3.8140557934163155e-09
1991,9.37834432335194e-09,1.7584396161396398e-09,7.033758464558559e-09
1992,8.815910668147353e-09,0.0,3.305966445044106e-09
1993,7.754890063438324e-09,0.0,3.877445031719162e-09
1994,7.384897138251745e-09,5.274926606624319e-10,4.7474339459618875e-09
1995,1.0302656505700725e-08,0.0,2.168980273165033e-09
1996,3.736664311304594e-09,1.6014276571496566e-09,1.7081895009596337e-08
1997,5.274384040632185e-09,0.0,3.3564262480467733e-09
1998,3.814503379828693e-09,1.9072516899143466e-09,3.337690568372409e-09
1999,1.1425503210205079e-08,0.0,5.941261621567051e-09
2000,3.97622823555821e-09,0.0,1.7672125984802278e-09
2001,6.571817756650944e-09,0.0,2.6287270971092624e-09
2002,6.133709984368352e-09,0.0,1.752488598683044e-09
2003,9.167230530238157e-09,1.2500769308587678e-09,5.41700001521761e-09
2004,4.404791198453495e-09,4.404791253964646e-10,3.083353905530828e-09
2005,1.1259373877692269e-08,0.0,1.3511248786457486e-09
2006,1.1941880373456115e-08,8.235779835885637e-10,6.176834932425379e-09
2007,4.7933754743212376e-09,0.0,3.1955835755326234e-09
2008,1.0217855006544596e-08,0.0,1.2772318758180745e-09
2009,9.059565542202108e-09,0.0,1.430457752249481e-09
2010,1.2281861749841028e-08,4.723793023408973e-10,4.723793189942427e-09
2011,1.2236710311697152e-08,0.0,5.353560705856353e-09
2012,9.19148224198807e-09,0.0,4.765953909302567e-09
2013,7.80955033974351e-09,0.0,1.6734750252211938e-09
2014,8.445236510112863e-09,0.0,5.413613113347537e-09
2015,7.314698624583116e-09,0.0,5.0981233540303705e-09
2016,8.078226088059637e-09,2.0713400439298368e-10,1.864206039536853e-09
2017,7.2952728302766445e-09,0.0,6.289028381400996e-09
2018,5.937373259712331e-09,0.0,3.0977600484760615e-09
2019,7.397864543179367e-09,0.0,2.806086474294034e-09
