year,tout_DET ombre_NOUN,tout_DET nombre_NOUN
1800,0.0,6.445537152899306e-07
1801,0.0,7.33404220909506e-07
1802,0.0,3.3343818017783633e-07
1803,0.0,3.1010393541919257e-07
1804,7.4155526164076946e-09,2.6201620073607046e-07
1805,0.0,2.672305114970186e-07
1806,0.0,3.91906993968405e-07
1807,1.1387820464392462e-08,1.480416628396597e-06
1808,2.2660739951163578e-09,1.22367995913919e-06
1809,4.518061036407062e-09,3.3659554432574623e-07
1810,2.3401267590372754e-09,4.890865028528424e-07
1811,0.0,3.6854028451216436e-07
1812,0.0,3.7074194736419486e-07
1813,0.0,2.7894694198948855e-07
1814,0.0,2.8949429520253034e-07
1815,0.0,2.805112515602559e-07
1816,0.0,3.290997483418323e-07
1817,0.0,1.416754820127153e-07
1818,0.0,3.8266979629497655e-07
1819,1.035105001712111e-09,2.1840715902499142e-07
1820,5.933240565525466e-09,2.385162645168748e-07
1821,9.86148829262845e-10,2.4259261088843687e-07
1822,1.0025615893027862e-09,2.1454818011079624e-07
1823,0.0,1.610877919944187e-07
1824,0.0,1.995803753374048e-07
1825,8.805443041381977e-10,1.047847710822225e-07
1826,1.7615968683770689e-09,2.9242507082472e-07
1827,0.0,1.6130228530641944e-07
1828,8.255071293206129e-09,2.5774166800829335e-07
1829,9.430493719264632e-09,1.5174521372784966e-07
1830,0.0,1.2336339807461627e-06
1831,0.0,2.525775357753446e-07
1832,5.411987746839486e-09,2.543634209928314e-07
1833,0.0,1.807046068336149e-07
1834,1.8669061851994684e-09,1.2974997964931845e-07
1835,6.050470346963266e-09,4.152135346657815e-07
1836,3.36037508930076e-09,3.104986632251894e-07
1837,1.3915781860163179e-09,2.804030074798902e-07
1838,2.5248647617104325e-09,1.6474742281502586e-07
1839,2.0974426639952526e-09,2.048502203422231e-07
1840,2.5478754661634184e-09,2.1083669210497646e-07
1841,8.988767952189392e-09,1.9197440082052708e-07
1842,3.3541325272778977e-09,3.7767532035104523e-07
1843,7.088293507706567e-09,3.6800056335550835e-07
1844,3.841992946007622e-09,2.8485631986541193e-07
1845,3.9061593959388574e-09,3.7945548569950915e-07
1846,1.1709002656346001e-09,3.7644444006446065e-07
1847,5.393223645455691e-10,3.074137424619039e-07
1848,0.0,3.9743395063851494e-07
1849,0.0,2.924415838378991e-07
1850,0.0,2.0434877967545617e-07
1851,0.0,2.650719324037709e-07
1852,1.3021090872200602e-09,4.023517021778389e-07
1853,4.180352064508952e-09,3.8160645488005684e-07
1854,0.0,3.0030940934011596e-07
1855,0.0,3.014340279605676e-07
1856,0.0,2.95617496703926e-07
1857,4.881508974818871e-09,2.562792289495519e-07
1858,9.787352039936081e-10,2.143430108958455e-07
1859,0.0,3.7885769188505947e-07
1860,9.154367819341758e-10,1.7942560859296464e-07
1861,9.431927461278633e-10,3.626576159376782e-07
1862,1.3553959066214816e-09,1.8885182484496e-07
1863,6.99246927027275e-09,2.4723372860080417e-07
1864,1.102787416940032e-08,2.172011726031542e-07
1865,9.41368871743009e-10,3.0123803185233555e-07
1866,4.865612912574591e-10,2.5398498593176555e-07
1867,0.0,1.6548087700130054e-07
1868,2.469937032678615e-09,2.904645981516296e-07
1869,1.953407657850903e-09,5.718600917248295e-07
1870,5.734048791339319e-10,2.809683898874482e-07
1871,0.0,2.1029930508120742e-07
1872,0.0,2.9752909824765084e-07
1873,0.0,2.7056739781983197e-07
1874,1.7923826867161097e-09,2.1448847320471032e-07
1875,2.8607636259891933e-09,3.0152448715625724e-07
1876,6.04601479992084e-10,2.6965226851416446e-07
1877,1.2369631985365004e-09,5.207614890423429e-07
1878,3.0195443923020093e-09,2.445830986630426e-07
1879,1.832797580370027e-09,3.5434087664043545e-07
1880,1.9253538763308597e-09,3.176833871521012e-07
1881,6.972507571312292e-10,2.0429446934144835e-07
1882,6.655385131892899e-10,1.8834739989870286e-07
1883,0.0,3.020644001594519e-07
1884,1.9805090900604227e-09,2.548255011447509e-07
1885,2.5782542767416317e-09,2.9714380289647124e-07
1886,5.162771099520569e-09,3.7430091026635637e-07
1887,1.3057849246322917e-09,3.695371262324443e-07
1888,3.804368819970705e-09,2.0416779378251704e-07
1889,0.0,1.9797832706558438e-07
1890,6.554386478008212e-10,2.99535464876044e-07
1891,6.374220040683554e-10,4.461954148382574e-07
1892,6.8953633913793055e-09,2.877247098354019e-07
1893,1.2316833108982905e-09,4.2800995458947e-07
1894,1.8904617871129403e-09,3.6800989988705624e-07
1895,0.0,3.749596970692437e-07
1896,0.0,8.774779161058177e-07
1897,6.409385022720926e-09,3.5717754798270107e-07
1898,6.224190274295438e-09,4.877501851296984e-07
1899,5.527578395003729e-10,2.2939450161629793e-07
1900,2.595526460424935e-09,4.438350345026265e-07
1901,1.1177477832191585e-09,3.582381538080881e-07
1902,0.0,6.167316755067986e-07
1903,1.0800440541913758e-09,5.740434403378458e-07
1904,0.0,7.175124849823078e-07
1905,2.0643036169332163e-09,3.431904787021267e-07
1906,5.144184522798412e-10,5.926100783426591e-07
1907,5.142843373384665e-10,5.492556738317944e-07
1908,1.964555629285769e-09,3.487086104314585e-07
1909,6.60118004702781e-09,4.395285770897317e-07
1910,9.085056262847502e-09,3.404224031555714e-07
1911,0.0,4.814938563413307e-07
1912,9.897900277167082e-09,4.4801023335594437e-07
1913,1.590896969716482e-09,2.3757394274070975e-07
1914,0.0,5.397575577603675e-07
1915,1.1780761921542648e-09,4.735866312444159e-07
1916,1.0987462051303964e-09,6.185940932823542e-07
1917,3.289927441585405e-09,7.435235716002353e-07
1918,1.1486376294556067e-09,2.9405124024606266e-07
1919,4.603924186330488e-09,5.819359962799808e-07
1920,5.300562211374427e-09,6.042640734449378e-07
1921,3.7863738810983705e-09,2.953371485148182e-07
1922,7.377935595798135e-09,4.5448083341170786e-07
1923,2.1231896241147297e-09,6.019242633215072e-07
1924,1.289162443462999e-09,4.834359188521375e-07
1925,2.1996355847875293e-09,2.7935370638942914e-07
1926,0.0,4.6367936334945625e-07
1927,5.574612327308159e-09,4.615779047867363e-07
1928,3.4278123672848437e-09,7.506909085464031e-07
1929,1.1140406375176326e-09,3.4535258564005744e-07
1930,4.201441416995522e-09,3.2351098866456596e-07
1931,4.5621426636444085e-09,2.497773117227098e-07
1932,1.0959536611565568e-09,3.2769013813549464e-07
1933,0.0,4.989738009442135e-07
1934,1.1981580172459871e-09,4.229497765351198e-07
1935,4.787313656606784e-09,3.027975985503417e-07
1936,2.424942913137329e-09,3.7465366808930867e-07
1937,3.777335333410292e-09,3.122597398430571e-07
1938,0.0,6.547433244463718e-07
1939,4.588215141154706e-09,7.907023871212004e-07
1940,7.607348528892999e-09,8.900597805450161e-07
1941,2.9515025978810172e-09,4.899494250309999e-07
1942,0.0,7.342792684994492e-07
1943,5.806470415592457e-09,5.487114727031894e-07
1944,6.4263723231761105e-09,3.9522189965168764e-07
1945,2.178504043826024e-09,6.840502706495499e-07
1946,1.3921104269343232e-09,1.0176327265298823e-06
1947,4.7683483828109274e-09,6.949867739081128e-07
1948,3.2615663503321457e-09,4.5118333957816503e-07
1949,2.945102384188658e-09,3.5046718593889636e-07
1950,3.190608444114673e-09,5.232597786175575e-07
1951,6.396841278899501e-09,4.349851892015977e-07
1952,3.1634410646574906e-09,6.432330224015459e-07
1953,3.232148326759443e-09,5.871736092899482e-07
1954,2.9317608341017376e-09,4.026284834424132e-07
1955,5.631364707880948e-09,6.316514173931864e-07
1956,3.488456634670456e-09,3.383802962275695e-07
1957,4.417518795207798e-09,2.933232465807123e-07
1958,8.272243445794913e-10,4.6903620898319787e-07
1959,3.100299128533379e-09,3.503337993038258e-07
1960,6.920833350854139e-10,3.515783273400075e-07
1961,1.3896318540318475e-09,5.183326834412583e-07
1962,1.9025869768540815e-09,3.8685934811155676e-07
1963,3.2330267352165265e-09,3.7050485346412643e-07
1964,3.041984220075733e-09,4.6116480234559276e-07
1965,5.472043373977442e-10,3.2339775302148155e-07
1966,2.215629901769489e-09,4.4866504111951144e-07
1967,6.4094360374689074e-09,3.673100010814778e-07
1968,1.3474247273492779e-09,3.4269502080519487e-07
1969,1.3625273131978588e-09,3.506237078454433e-07
1970,3.678979926258208e-09,2.4603178694349026e-07
1971,3.083038491169532e-09,3.005962447844013e-07
1972,0.0,3.4012874650102276e-07
1973,1.6539611902288698e-09,2.9109716326303214e-07
1974,0.0,4.4442016999823863e-07
1975,3.998036124386317e-09,3.683904790108272e-07
1976,1.142705374768127e-09,2.42253541671289e-07
1977,1.7630346071939584e-09,1.9863522560115143e-07
1978,5.940591352171509e-10,2.524751341326237e-07
1979,2.925986564150662e-09,1.7672958918524273e-07
1980,2.8425752862659692e-09,1.859044260754672e-07
1981,6.325549528618524e-10,2.0051992422054354e-07
1982,4.345251713999687e-09,1.769138133767001e-07
1983,5.68378455412244e-09,1.8882794883268161e-07
1984,2.3196033982486597e-09,2.4935737030773453e-07
1985,1.2031116103372597e-09,1.479827265171707e-07
1986,0.0,1.858290481493441e-07
1987,3.055408481777988e-09,1.8515774513616634e-07
1988,0.0,1.5411143206023326e-07
1989,1.6464366536794728e-09,1.6135078872991926e-07
1990,1.089730194969718e-09,2.0977306647296246e-07
1991,2.344586080837985e-09,1.7643010608026088e-07
1992,1.1019888335184191e-09,1.900930666209888e-07
1993,3.323524566667402e-09,1.7116150985430068e-07
1994,2.637463358823311e-09,2.6110886253150056e-07
1995,0.0,1.8056761597051718e-07
1996,2.6690460952494277e-09,1.2651278247233222e-07
1997,1.917957792585412e-09,1.5775202388823573e-07
1998,1.43043876743576e-09,1.377989278239511e-07
1999,2.2851005809787495e-09,9.643124343483578e-08
2000,2.2090156370779823e-09,2.014622335622107e-07
2001,8.762423564512289e-10,1.371319235943247e-07
2002,1.3143663935011318e-09,1.6079082953979196e-07
2003,1.2500769308587678e-09,1.9834553732778204e-07
2004,1.3214373761893938e-09,1.255365535968167e-07
2005,2.251874686720612e-09,1.4411998883190336e-07
2006,1.6471559671771274e-09,2.0342376316762056e-07
2007,3.5950314392074745e-09,1.8134936752289832e-07
2008,2.1287198670449925e-09,1.8221841635579494e-07
2009,9.53638501499654e-10,1.1729753612854665e-07
2010,3.3066551718974324e-09,1.3557286138166091e-07
2011,1.529588788962144e-09,1.3804538845363368e-07
2012,6.808505426114664e-10,1.3855308544918898e-07
2013,1.6734750252211938e-09,1.8491898501338255e-07
2014,2.598534165620947e-09,1.8752755437390078e-07
2015,6.649726325136385e-10,2.2897223317386306e-07
2016,2.8998760059906203e-09,2.6761713911582774e-07
2017,1.7609279590047322e-09,2.5709547557539736e-07
2018,1.5488800242380307e-09,2.7647508105133056e-07
2019,1.02039510174734e-09,2.0918099608024932e-07
