year,peuvent_VERB ôter_VERB,peuvent_VERB oter_VERB,peuvent_VERB noter_VERB
1839,2.1673573158409454e-08,1.3982950353153e-09,6.9914751765765e-10
1840,2.8663599493938818e-08,0.0,6.369688665408546e-10
1841,2.1829865914924085e-08,0.0,1.2841097074556274e-09
1842,1.7441490030023488e-08,6.708265054555795e-10,0.0
1843,3.485077471054865e-08,1.7720733769266417e-09,5.31621990873532e-09
1844,5.0494762149355665e-08,0.0,0.0
1845,4.2409730838244286e-08,0.0,3.348136878855712e-09
1846,3.102885770545072e-08,0.0,5.854501328173001e-10
1847,2.9123407685460734e-08,5.393223645455691e-10,2.6966118227278457e-09
1848,7.24069959545659e-09,0.0,0.0
1849,5.614208120618969e-08,1.6758829879393033e-09,0.0
1850,1.2899092460827433e-08,0.0,0.0
1851,2.192809134271556e-08,6.449438760824933e-10,0.0
1852,3.190167419120371e-08,0.0,0.0
1853,2.329053394589664e-08,0.0,4.180352064508952e-09
1854,3.636965217879151e-08,2.0782657816909023e-09,3.63696517347023e-09
1855,1.0613874223963649e-08,0.0,1.0613874223963649e-09
1856,3.002769588533738e-08,1.0354378465748937e-09,0.0
1857,3.5635014938861787e-08,0.0,3.4170564155999728e-09
1858,1.9574704523961373e-08,0.0,0.0
1859,2.2405561850291633e-08,5.092173349652285e-10,1.018434669930457e-09
1860,2.654766717569146e-08,0.0,4.57718396518203e-09
1861,2.2165028923382124e-08,0.0,4.715963730639317e-10
1862,2.0782737308877586e-08,0.0,0.0
1863,2.6471489888990618e-08,9.989241656072068e-10,0.0
1864,2.685047562067666e-08,0.0,0.0
1865,2.447559133145205e-08,0.0,0.0
1866,1.556996132023869e-08,0.0,0.0
1867,1.358787216076962e-08,0.0,1.94112459439566e-09
1868,1.7289560005906424e-08,0.0,4.93987406535723e-10
1869,1.2208797528501236e-08,0.0,0.0
1870,1.6055336615750093e-08,0.0,1.7202146374017957e-09
1871,1.1683295220166201e-08,0.0,0.0
1872,2.0560953828407946e-08,0.0,1.2094678591978436e-09
1873,2.21482157058972e-08,0.0,0.0
1874,2.6288279997288555e-08,0.0,5.974609140757536e-10
1875,9.7265964171811e-09,1.1443054281912168e-09,5.149374260327022e-09
1876,9.069021977836655e-09,6.04601479992084e-10,0.0
1877,9.895705588292003e-09,6.184815992682502e-10,6.80329748092845e-09
1878,1.509772218355465e-08,0.0,0.0
1879,1.0385853066452455e-08,0.0,1.221865053580018e-09
1880,1.0910338410496934e-08,0.0,6.417846254436199e-10
1881,1.1156012114099667e-08,0.0,0.0
1882,2.2628309892525067e-08,0.0,0.0
1883,1.7062214752172622e-08,0.0,2.5277355764075082e-09
1884,2.442627788923346e-08,6.601696966868076e-10,0.0
1885,1.160214413431504e-08,0.0,9.023890079618013e-09
1886,1.613365974151293e-08,0.0,1.2906927748801422e-09
1887,2.0239665943222462e-08,0.0,1.9586774424595887e-09
1888,1.014498351992188e-08,0.0,6.340614699951175e-10
1889,1.4409814674820609e-08,6.265136742733546e-10,1.2530273485467092e-09
1890,3.2771931834929546e-09,0.0,6.554386478008212e-10
1891,5.099376032546843e-09,0.0,3.1871101313640793e-09
1892,5.641661360300532e-09,0.0,4.387958441043338e-09
1893,9.853466487186324e-09,6.158416554491453e-10,1.2316833108982905e-09
1894,1.071261657159539e-08,0.0,6.301539290376468e-10
1895,1.8055843487019274e-09,0.0,3.611168697403855e-09
1896,9.435246361988447e-09,0.0,1.533227589334274e-08
1897,7.574727511894253e-09,0.0,5.826713334045053e-09
1898,3.3950129374460403e-09,0.0,4.52668391659472e-09
1899,8.291367592505594e-09,0.0,8.291367592505594e-09
1900,7.26747462209687e-09,5.191053142894475e-10,3.633737311048435e-09
1901,7.265360757457984e-09,0.0,5.58873880507349e-09
1902,1.5712908307818907e-08,0.0,3.437198747846537e-09
1903,2.1600881083827517e-09,0.0,0.0
1904,4.837162670412454e-09,0.0,5.374625189347171e-09
1905,4.64468330463319e-09,0.0,5.160759042333041e-10
1906,1.3374879870298173e-08,5.144184522798412e-10,3.600929110447737e-09
1907,3.599990305858114e-09,0.0,5.142843484406967e-09
1908,6.384805573134145e-09,0.0,7.858222517143076e-09
1909,3.850688656825696e-09,0.0,2.2003934230241384e-09
1910,1.1222716089775986e-08,0.0,4.275320542035388e-09
1911,6.384448969498635e-09,5.320374141248863e-10,8.51259862599818e-09
1912,1.7712032729377825e-08,0.0,6.251305251225858e-09
1913,4.772690687104841e-09,0.0,4.772690687104841e-09
1914,6.027069510139427e-09,0.0,1.2723813114234872e-08
1915,1.1780761921542648e-09,0.0,1.295883844676382e-08
1916,1.538244731591476e-08,0.0,2.966614687238689e-08
1917,1.0966424435210342e-09,0.0,8.773139548168274e-09
1918,3.44591288836682e-09,0.0,6.89182577673364e-09
1919,1.1970202606903513e-08,0.0,7.366278698128781e-09
1920,5.300562211374427e-09,0.0,6.815008557481406e-09
1921,6.815472630705699e-09,0.0,4.543648568500203e-09
1922,1.4755870969551665e-09,0.0,5.164555005876537e-09
1923,1.5923921736771263e-08,0.0,3.1847844361720945e-09
1924,3.867487219366694e-09,1.289162443462999e-09,0.0
1925,3.299453377181294e-09,0.0,6.598906754362588e-09
1926,4.458455382660986e-09,0.0,3.343841648018042e-09
1927,1.4493992672726108e-08,0.0,8.919379901328739e-09
1928,1.2568645679778001e-08,1.1426041224282812e-09,1.7139061725401916e-08
1929,6.684243825105796e-09,0.0,5.570202965543558e-09
1930,1.1553964007759987e-08,1.0503603542488804e-09,4.201441416995522e-09
1931,1.1405356659111021e-08,0.0,7.983749661377715e-09
1932,5.4797681947604815e-09,0.0,7.6716757391182e-09
1933,8.02946331646126e-09,0.0,2.2941324395731044e-09
1934,1.3179738189705859e-08,0.0,4.7926320689839486e-09
1935,4.787313656606784e-09,0.0,5.98414207075848e-09
1936,7.274828739411987e-09,0.0,3.6374143697059935e-09
1937,8.813782592653752e-09,0.0,3.777335333410292e-09
1938,1.0372171566075394e-08,1.2965214457594243e-09,3.8895642262559704e-09
1939,3.058810094103137e-09,0.0,1.2235240376412548e-08
1940,5.0715658339584024e-09,0.0,2.5357829169792012e-09
1941,1.1806010391524069e-08,0.0,8.854508237732261e-09
1942,0.0,0.0,0.0
1943,2.9032352077962287e-09,0.0,8.709705845433291e-09
1944,6.4263723231761105e-09,0.0,1.927911696952833e-08
1945,0.0,0.0,1.5249527862692958e-08
1946,6.960552134671616e-09,0.0,4.1763312808029696e-09
1947,1.549713246618012e-08,0.0,7.152522574216391e-09
1948,1.195907639583993e-08,0.0,7.610321262063735e-09
1949,9.817008539414473e-09,0.0,9.817008317369869e-10
1950,6.381216888229346e-09,0.0,3.190608444114673e-09
1951,9.595261474260042e-09,0.0,3.1984206394497505e-09
1952,1.2653764258629963e-08,2.1089607837865287e-09,3.1634410646574906e-09
1953,1.0773827163745864e-08,0.0,6.464296653518886e-09
1954,7.818028890937967e-09,0.0,1.9545072227344917e-09
1955,4.6928039232341234e-09,0.0,3.754243138587299e-09
1956,8.72114158667614e-10,0.0,6.976913269340912e-09
1957,7.068030161150318e-09,0.0,8.835037701437898e-10
1958,1.0753916868111446e-08,0.0,9.926692356998501e-09
1959,3.8753737996444215e-09,0.0,5.425523585955716e-09
1960,4.844583401109048e-09,0.0,4.844583401109048e-09
1961,5.55852741612739e-09,0.0,1.3896318540318475e-09
1962,1.0781326054143392e-08,0.0,6.341956293454132e-09
1963,6.466053470433053e-09,0.0,1.2932106496776896e-09
1964,7.909158661334459e-09,0.0,5.475571551727398e-09
1965,9.849678406226303e-09,0.0,7.660860390501512e-09
1966,4.985167390003653e-09,0.0,2.215629901769489e-09
1967,6.409436092980059e-09,0.0,9.367637332502454e-09
1968,4.491415683816058e-09,0.0,5.3896989093971115e-09
1969,9.537691525451919e-09,0.0,2.2708788183223305e-09
1970,7.3579600190498695e-09,0.0,6.898087434592526e-09
1971,4.624557625731995e-09,0.0,2.569198631618974e-09
1972,7.69522046084603e-09,0.0,5.130146973897354e-09
1973,6.064523994098181e-09,0.0,4.9618833486420044e-09
1974,1.1251143350321513e-09,0.0,7.875800456247362e-09
1975,4.569184142155791e-09,0.0,5.711480177694739e-09
1976,5.142174241967723e-09,0.0,3.9994687561772935e-09
1977,3.526069214387917e-09,0.0,1.7630346071939584e-09
1978,5.346532105932056e-09,0.0,2.970295565063452e-09
1979,5.266775904289034e-09,5.851973350345929e-10,1.580032815695631e-08
1980,5.116635559687666e-09,0.0,4.548120546843393e-09
1981,5.060439622894819e-09,0.0,6.958104314946922e-09
1982,5.586751949948621e-09,0.0,4.345251713999687e-09
1983,1.2630632539867293e-08,0.0,8.841442245000053e-09
1984,8.69851302098823e-09,0.0,1.3917620833581168e-08
1985,4.210890747202711e-09,6.015558051686298e-10,2.4062232206745193e-09
1986,3.5966913891627428e-09,0.0,9.591176741707841e-09
1987,6.110816741511371e-09,0.0,3.6664902225425067e-09
1988,0.0,0.0,4.797243047249822e-09
1989,7.683371272548811e-09,0.0,1.0427432250992297e-08
1990,3.814055737905164e-09,0.0,3.814055737905164e-09
1991,5.8614650910726596e-09,0.0,7.033758464558559e-09
1992,6.61193322315512e-09,5.509944167592096e-10,4.958949695321735e-09
1993,2.7696036575264316e-09,0.0,4.985286850001103e-09
1994,4.2199412852994556e-09,0.0,5.274926717646622e-09
1995,8.133675954979935e-09,0.0,7.0491861237087505e-09
1996,5.871901187504136e-09,0.0,1.014237493990322e-08
1997,9.110299181713799e-09,0.0,6.7128524960935465e-09
1998,9.536258005482523e-09,0.0,1.0489884516573511e-08
1999,6.8553016596695215e-09,0.0,5.0272213059088244e-09
2000,1.0603275590881367e-08,0.0,2.2090156370779823e-09
2001,5.695575122643959e-09,0.0,8.762423675534592e-09
2002,1.752488598683044e-09,0.0,1.1391176002462089e-08
2003,4.166922806803086e-09,0.0,5.000307723435071e-09
2004,6.166707589017051e-09,0.0,3.0833537945085254e-09
2005,6.305249655724765e-09,4.5037495954858286e-10,9.007498746882447e-09
2006,5.7650457740976435e-09,4.1178899179428186e-10,9.059357708451898e-09
2007,5.192823504529542e-09,7.988958938831558e-10,1.3980677948666198e-08
2008,4.257439734089985e-09,0.0,8.940623352771127e-09
2009,7.1522885392028e-09,0.0,7.1522885392028e-09
2010,3.7790344187271785e-09,0.0,4.2514138876015295e-09
2011,5.7359579308524644e-09,0.0,1.1089518636708817e-08
2012,3.4042526575461807e-09,0.0,1.0893608681783462e-08
2013,7.80955033974351e-09,0.0,6.9728125495771565e-09
2014,4.7639794331644225e-09,0.0,6.712880029624557e-09
2015,3.989835573037226e-09,0.0,9.97458915463767e-09
2016,6.628288140575478e-09,0.0,7.663958356829426e-09
2017,6.289028409156572e-09,0.0,7.043711836018929e-09
2018,4.64663996169179e-09,0.0,9.809573597863164e-09
2019,7.652963596171958e-09,0.0,9.183556137770665e-09
