year,pouvait_VERB ôter_VERB,pouvait_VERB oter_VERB,pouvait_VERB noter_VERB
1839,3.216078425793967e-08,0.0,1.3982950353153e-09
1840,7.516232614079854e-08,6.369688665408546e-10,7.64362617644565e-09
1841,3.0818632978935057e-08,1.2841097074556274e-09,3.852329122366882e-09
1842,6.641182181965632e-08,6.708265054555795e-10,7.379091560011375e-09
1843,5.2571508035725856e-08,1.7720733769266417e-09,0.0
1844,3.787107161201675e-08,5.488561272137815e-10,0.0
1845,5.4686232431322424e-08,2.7901139176833567e-09,5.580227946389016e-10
1846,3.688335681317767e-08,0.0,7.610851504580296e-09
1847,5.015698079091635e-08,5.393223645455691e-10,3.235934187273415e-09
1848,4.34441957963827e-08,8.045221711050488e-10,0.0
1849,5.279031256577582e-08,8.379414939696517e-10,1.6758829879393033e-09
1850,4.073397619208663e-08,6.788996032014438e-10,7.467895635215882e-09
1851,6.191461210391935e-08,0.0,7.094382858952031e-09
1852,2.799534470909748e-08,0.0,1.6276363368206148e-08
1853,4.359510086260343e-08,0.0,6.569124799682413e-09
1854,3.013485283531736e-08,5.195664454227256e-10,7.27393034694046e-09
1855,3.237231638308913e-08,1.0613874223963649e-09,6.368324534378189e-09
1856,4.0899795550330964e-08,0.0,3.6240324075009767e-09
1857,4.149282872845106e-08,1.4644527812635033e-09,3.4170564155999728e-09
1858,4.991549573674092e-08,4.893676019968041e-10,8.808616946964776e-09
1859,3.208069188076479e-08,5.092173349652285e-10,4.073738679721828e-09
1860,2.8378540406492903e-08,4.577183909670879e-10,1.5562426014525954e-08
1861,3.6312922446768425e-08,1.4147891747029462e-09,8.488735048217677e-09
1862,3.4336697041226216e-08,0.0,4.9697850279528666e-09
1863,2.1476870060155306e-08,0.0,5.9935452156878455e-09
1864,2.9247839705703882e-08,1.4384183844029508e-09,1.9178911792039344e-09
1865,2.7770381549885315e-08,0.0,1.4120533631256649e-09
1866,3.065336073859726e-08,4.865612912574591e-10,8.75810357570117e-09
1867,3.299911810472622e-08,1.94112459439566e-09,1.4073153309368536e-08
1868,1.679557115608077e-08,0.0,4.93987406535723e-10
1869,4.2974967584541446e-08,4.883519144627257e-10,7.813630631403612e-09
1870,3.612450782952692e-08,5.734048791339319e-10,9.17447806614291e-09
1871,2.3366590440332402e-08,0.0,1.1683295220166201e-08
1872,3.3260366905096816e-08,1.2094678591978436e-09,1.1489944995446422e-08
1873,2.0352414864532875e-08,0.0,1.3169209722718733e-08
1874,2.6288279997288555e-08,0.0,5.974609251779839e-09
1875,1.94531928343622e-08,5.721527140956084e-10,3.432916173551348e-09
1876,2.5997863417615008e-08,0.0,9.069021977836655e-09
1877,2.1028373708986692e-08,0.0,3.710889595609501e-09
1878,1.6305540029293297e-08,6.039088673581716e-10,1.9928991790152395e-08
1879,4.032154521382836e-08,6.10932526790009e-10,8.55305515301552e-09
1880,4.6208491255583795e-08,0.0,1.9253539207397807e-08
1881,1.324776466304911e-08,0.0,1.6036766581351003e-08
1882,3.128031167420886e-08,0.0,9.317538740560849e-09
1883,1.2638677659992936e-08,0.0,1.8958017378167824e-08
1884,1.386356363042296e-08,0.0,4.621187876807653e-09
1885,1.2891271161663553e-08,0.0,1.933690718658454e-08
1886,2.0651084398082276e-08,0.0,1.7424351739236954e-08
1887,1.3710741875172516e-08,0.0,2.285123557044244e-08
1888,1.3949351895803375e-08,0.0,1.775372027168487e-08
1889,2.318100555953606e-08,1.2530273485467092e-09,2.318100555953606e-08
1890,5.243509182406569e-09,0.0,1.7041404731799048e-08
1891,1.4023283867459213e-08,0.0,2.358461337337303e-08
1892,7.522214851007902e-09,0.0,1.6298132621272998e-08
1893,1.0469308087124318e-08,6.158416554491453e-10,2.46336657738766e-08
1894,6.9316934414587195e-09,0.0,2.9617234886814003e-08
1895,1.745398137131815e-08,0.0,5.416752912879019e-08
1896,1.7691087705884456e-08,0.0,3.125425251937486e-08
1897,8.740070001067579e-09,0.0,3.3212266714599536e-08
1898,7.921697076085366e-09,0.0,3.168678830434146e-08
1899,1.326618814800895e-08,0.0,3.15071986278781e-08
1900,3.114631885736685e-09,0.0,4.256663643786851e-08
1901,5.58873880507349e-09,0.0,3.576792906301307e-08
1902,1.2275709337927765e-08,4.910283846193408e-10,1.816805017540446e-08
1903,1.0800440541913758e-08,0.0,3.888158772724637e-08
1904,1.827372564378038e-08,0.0,3.708491291831706e-08
1905,1.1353670004154992e-08,0.0,1.9610883583709438e-08
1906,1.6975809202790515e-08,0.0,4.166789580040131e-08
1907,5.65712765521198e-09,0.0,3.4971336049238744e-08
1908,9.331639461152008e-09,0.0,4.813161424976897e-08
1909,1.870334465081669e-08,0.0,5.996071905656208e-08
1910,9.619471441624228e-09,0.0,4.9700602744451317e-08
1911,1.1172785363555704e-08,0.0,2.7133907565257687e-08
1912,1.0418842677495377e-08,0.0,4.532196484774431e-08
1913,1.113627856597077e-08,0.0,5.515109435805243e-08
1914,1.4063162190325329e-08,0.0,6.094036564263661e-08
1915,1.1780761921542648e-09,0.0,3.2986132936230206e-08
1916,3.2962386153911893e-09,0.0,2.0876177231343718e-08
1917,1.5352993543160665e-08,1.0966424435210342e-09,3.947912929902486e-08
1918,1.1486376294556067e-09,0.0,5.283732917860107e-08
1919,1.8415696745321952e-09,0.0,3.314825391953491e-08
1920,1.741613253614105e-08,1.514446346106979e-09,3.7861159540852896e-08
1921,6.815472630705699e-09,7.572747429129834e-10,5.5281056177136634e-08
1922,7.377935595798135e-09,0.0,7.894391274021473e-08
1923,6.369568872344189e-09,0.0,3.078624999375279e-08
1924,1.4180787211159895e-08,0.0,6.316896161706609e-08
1925,1.7597084678300234e-08,0.0,5.939016034517408e-08
1926,4.458455382660986e-09,0.0,7.244990030130793e-08
1927,1.2264147031260109e-08,0.0,5.351628118432927e-08
1928,4.570416489713125e-09,0.0,5.484499610020066e-08
1929,1.6710609784809094e-08,0.0,4.567566591617833e-08
1930,2.10072066408884e-08,0.0,4.096405348263943e-08
1931,2.2810713318222042e-09,0.0,7.071321306284517e-08
1932,2.1919073223131136e-09,0.0,7.233294496700182e-08
1933,1.1470662641954732e-08,0.0,6.308864186621577e-08
1934,1.0783422155213884e-08,0.0,7.428579351653752e-08
1935,2.154291145473053e-08,0.0,5.744776387928141e-08
1936,3.6374143697059935e-09,0.0,6.426098764222843e-08
1937,3.777335333410292e-09,0.0,9.569249925789336e-08
1938,1.0372171566075394e-08,0.0,9.983214965814113e-08
1939,1.3764645423464117e-08,0.0,8.411727492330101e-08
1940,1.5214697057785997e-08,0.0,4.057252667166722e-08
1941,1.4757512545315876e-08,0.0,4.132103725851266e-08
1942,1.2136847082899749e-08,0.0,1.061974117533282e-07
1943,4.064529335323641e-08,0.0,8.419382169222445e-08
1944,1.6065930807940276e-08,0.0,2.8918675454292497e-08
1945,8.714016175304096e-09,0.0,7.189063211399116e-08
1946,1.2528993842408909e-08,0.0,8.631084824628488e-08
1947,7.152522574216391e-09,0.0,5.006765846360395e-08
1948,2.174377566888097e-09,0.0,5.762100485640076e-08
1949,6.8719057111366055e-09,0.0,9.718838356320703e-08
1950,2.2334258886758107e-08,0.0,6.7002780212988e-08
1951,1.0661401539380222e-08,0.0,7.249753508631329e-08
1952,1.0544804140977249e-08,0.0,8.119499028680366e-08
1953,5.386913581872932e-09,0.0,8.726799904934524e-08
1954,1.3681550115052232e-08,0.0,8.795282724349818e-08
1955,4.6928039232341234e-09,0.0,7.977766358635563e-08
1956,8.72114114258693e-09,8.72114158667614e-10,6.802490304380626e-08
1957,1.7670075402875796e-09,0.0,6.714628852932947e-08
1958,8.272243334772611e-09,0.0,6.4523497655955e-08
1959,9.300897829689347e-09,0.0,8.680837737529146e-08
1960,9.689166802218097e-09,0.0,7.266874746392205e-08
1961,7.64297514166401e-09,0.0,8.893643865803824e-08
1962,1.2049716779927166e-08,0.0,9.132417488899591e-08
1963,1.4225316924409981e-08,0.0,9.375776954811954e-08
1964,1.0951143103454797e-08,0.0,8.578395238600933e-08
1965,7.1136563306595235e-09,0.0,7.058935835857483e-08
1966,6.6468897053084675e-09,0.0,8.585566035890224e-08
1967,6.409436092980059e-09,0.0,7.198289608822961e-08
1968,1.122853987567396e-08,0.0,8.174377086334061e-08
1969,9.083515273289322e-09,0.0,7.766406184828156e-08
1970,1.0577067222072856e-08,0.0,7.633883569724276e-08
1971,5.652237344833111e-09,0.0,6.268844998658096e-08
1972,6.669190977248718e-09,0.0,6.002272101568451e-08
1973,3.859242703185828e-09,0.0,7.056900841462266e-08
1974,7.313243344242437e-09,0.0,6.469407765052893e-08
1975,1.028066431985053e-08,0.0,8.681449514824635e-08
1976,6.8562320265641574e-09,0.0,6.799096752274636e-08
1977,4.7014254711541525e-09,0.0,6.581995393162288e-08
1978,5.940591130126904e-09,0.0,5.4653440884067095e-08
1979,5.851973128301324e-09,0.0,5.442335293537326e-08
1980,9.664756106531058e-09,0.0,7.16328969474489e-08
1981,5.69299452024552e-09,0.0,6.325549861685431e-08
1982,4.966001831974154e-09,0.0,5.338451813940992e-08
1983,8.209910973278056e-09,0.0,6.504775740268087e-08
1984,7.538710988796993e-09,0.0,5.103127520555972e-08
1985,7.218669662023558e-09,0.0,6.677269226429416e-08
1986,1.1988970705090196e-08,0.0,7.013547786982599e-08
1987,1.2832715334809564e-08,0.0,5.316410778277714e-08
1988,5.396898483667201e-09,0.0,6.536243546406695e-08
1989,8.232182935330457e-09,5.488122178931576e-10,5.81740948746301e-08
1990,7.628111475810329e-09,0.0,4.794812724639996e-08
1991,7.6199047072123e-09,0.0,6.975143662657501e-08
1992,9.91789939064347e-09,0.0,5.950739634386082e-08
1993,4.4313659408601325e-09,0.0,3.76666093870881e-08
1994,1.002236071911966e-08,0.0,4.747434090290881e-08
1995,1.0302656505700725e-08,0.0,4.554858534788764e-08
1996,7.473328622609188e-09,0.0,4.4839975288368805e-08
1997,4.794894259418925e-09,0.0,5.178485906753849e-08
1998,1.0013071261028017e-08,0.0,4.958854304959459e-08
1999,4.570201106446348e-09,0.0,4.524499175317942e-08
2000,5.743440834038438e-09,8.836062992401139e-10,4.0204085394179856e-08
2001,4.8193329327261836e-09,0.0,4.6440845835604705e-08
2002,6.571832411594869e-09,0.0,3.8992872930521116e-08
2003,5.000307723435071e-09,0.0,6.125376472709831e-08
2004,1.2333415178034102e-08,0.0,4.757174565384048e-08
2005,1.0358624180639708e-08,0.0,3.377812163307681e-08
2006,1.4000825387938676e-08,0.0,5.394435831362898e-08
2007,7.589511241690161e-09,0.0,4.353982774318865e-08
2008,1.0643598891135753e-08,4.257439678578834e-10,4.853481172517604e-08
2009,1.8119131084404216e-08,0.0,4.243691265060079e-08
2010,1.5116137674908714e-08,0.0,4.771030859274106e-08
2011,1.606068167347985e-08,0.0,3.556294103645996e-08
2012,1.7021264397953928e-08,0.0,3.1319125071149756e-08
2013,2.370756213565528e-08,0.0,4.0721225502693414e-08
2014,2.4902620410216514e-08,0.0,3.702911399727782e-08
2015,2.992376835209143e-08,0.0,3.657349267882637e-08
2016,2.237047169728612e-08,0.0,3.769838841094497e-08
2017,2.1131135952145996e-08,0.0,2.9935776524325775e-08
2018,2.0393587263356494e-08,0.0,2.7363547872027993e-08
2019,2.1173198305746155e-08,0.0,2.5509876877549686e-08
