year,doit_VERB être_VERB,doit_VERB etre_VERB,doit_VERB naître_VERB
1800,0.00011332826397847384,1.4463157071986643e-07,3.1127228794503026e-07
1801,0.00011077023373218253,3.238408226025058e-07,4.929048031954153e-07
1802,0.00011683315824484453,2.304975339484372e-07,3.535787413966318e-07
1803,0.00011562585859792307,1.8138155044589155e-07,3.296073316505499e-07
1804,0.00013650055916514248,2.1257918159101052e-07,5.80885000545095e-07
1805,0.0001307723723584786,3.4683108651734074e-07,3.5251684948889306e-07
1806,0.0001326778146903962,4.754754172608955e-07,4.3513205127965193e-07
1807,0.0001644572039367631,4.441249927822355e-07,3.4448157748556696e-07
1808,0.00013421729090623558,2.9685568847526156e-07,4.1469152733952797e-07
1809,0.00013516230683308095,3.9758937675493655e-07,2.981920204092603e-07
1810,0.00013840680185239762,4.937667199556017e-07,4.1186231669598783e-07
1811,0.00012244813842698932,2.3817229077849333e-07,2.6825722443390987e-07
1812,0.00015522884496022016,2.080422447647834e-07,3.1473058470510296e-07
1813,0.00013796371058560908,1.8404746526812232e-07,4.4286420575190277e-07
1814,0.00010717896657297388,1.3530711839848664e-07,2.9578765747828584e-07
1815,0.000102224774309434,1.726223075593225e-07,4.558307864499511e-07
1816,0.00013181372196413577,1.6918508549679245e-07,2.8738287483065506e-07
1817,9.94592992356047e-05,1.479029805295795e-07,3.1293154734157724e-07
1818,9.999364556279033e-05,9.298518222067287e-08,3.8863038298586616e-07
1819,0.00011525376612553373,1.7079232073058392e-07,3.229527578696434e-07
1820,9.952417894965038e-05,1.4477106358157243e-07,3.4056802178383805e-07
1821,0.00010657408711267635,1.508807664363232e-07,3.7769498817397107e-07
1822,0.00010865661897696555,1.4236374568099563e-07,4.3210405920035555e-07
1823,0.00010250421473756433,9.586206639600192e-08,3.1426944246959465e-07
1824,0.00010237125388812274,7.747424035642325e-08,2.560018401709385e-07
1825,0.00010274367377860472,1.1359021523382751e-07,2.9498232834157534e-07
1826,0.00010158777149626985,1.065766075392105e-07,3.1796824373486743e-07
1827,0.0001297432609135285,1.1982455094816657e-07,3.5025638567276474e-07
1828,0.00012215212336741388,2.1921800419377746e-07,2.7425181770013296e-07
1829,0.00011642287427093834,1.6203302966033561e-07,2.43478211814363e-07
1830,0.00012403135770000517,2.4735300030442886e-07,2.692703731099755e-07
1831,0.0001349434460280463,3.336518092922347e-07,3.352109274601389e-07
1832,0.00013624949497170746,2.3000948434770407e-07,3.761331583973515e-07
1833,0.00012213429727125913,1.7838788224366908e-07,3.1044123716128524e-07
1834,0.00012122755288146436,2.557661389346322e-07,2.6136686415156873e-07
1835,0.00010716895485529676,2.4731296832669614e-07,2.1781693249067757e-07
1836,0.00010769531218102202,2.3455417874629347e-07,2.889922541271517e-07
1837,0.00010600416135275736,3.0266825223890237e-07,2.804030145853176e-07
1838,0.00010192689660470933,2.512240324659132e-07,2.114574186862228e-07
1839,0.0001113399412133731,3.8662858892202223e-07,2.328161201603507e-07
1840,0.00011208486102987081,2.573354151991225e-07,3.108408179741673e-07
1841,0.00011608480417635292,2.600322090984264e-07,3.608348322359234e-07
1842,0.00011203272151760757,2.817471194127563e-07,2.89797043251383e-07
1843,0.00011037122749257833,2.593133889838839e-07,3.88674749274287e-07
1844,0.00011631578672677279,2.5521809066120227e-07,2.6180435952483094e-07
1845,0.00011676236317725852,3.01890341170008e-07,3.0579650456274976e-07
1846,0.0001128683434217237,2.716488549658891e-07,2.757469985681382e-07
1847,0.0001181887200800702,3.2844730846193215e-07,2.5563880967638397e-07
1848,0.00011765412637032568,2.3331143439442315e-07,2.6146969389628794e-07
1849,0.0001273511879844591,3.209316017382946e-07,2.756827655048255e-07
1850,0.00011457381333457306,2.5458733876604356e-07,2.0706437453554827e-07
1851,0.00011300771438982338,2.6507193418012776e-07,2.0444720405521366e-07
1852,0.00012104991765227169,2.402391254818781e-07,3.027403749911173e-07
1853,0.00010691669012885541,2.167811308240175e-07,2.2693340895330039e-07
1854,0.00010935938189504668,3.1122029381380756e-07,2.6238106443088327e-07
1855,0.0001041518262354657,2.8020629372349504e-07,2.7649141998153937e-07
