year,veut_VERB ôter_VERB,veut_VERB oter_VERB,veut_VERB noter_VERB
1855,6.42139355022664e-08,1.5920811335945473e-09,1.5920811335945473e-09
1856,7.351608388717068e-08,2.5885946719483854e-09,1.5531567143511893e-09
1857,7.371078680762366e-08,0.0,2.9289055625270066e-09
1858,5.334106845111819e-08,9.787352039936081e-10,9.787352039936081e-10
1859,5.244938705573077e-08,1.5276520048956854e-09,2.5460866748261424e-09
1860,7.506581312100025e-08,1.373155145145688e-09,7.781213007262977e-09
1861,5.046081241744105e-08,0.0,2.357981809808507e-09
1862,7.590217165898139e-08,4.517986262886353e-10,1.7620147119146168e-08
1863,4.894728533599846e-08,0.0,1.4983863039219614e-09
1864,7.623617648278014e-08,9.589455896019672e-10,5.753673537611803e-09
1865,5.9306238142653456e-08,0.0,0.0
1866,6.665889884516218e-08,9.731225825149181e-10,3.4059290943133647e-09
1867,4.949867715708933e-08,1.455843445796745e-09,6.308654931785895e-09
1868,6.718228462432307e-08,9.87974813071446e-10,6.915823469455518e-09
1869,4.150991372853241e-08,0.0,4.395167341186834e-09
1870,4.472558146062511e-08,0.0,9.747882501187632e-09
1871,3.823623728749226e-08,0.0,4.248470908407853e-09
1872,3.5679303067581714e-08,6.047339295989218e-10,8.4662747923403e-09
1873,2.095101514498765e-08,0.0,5.387403856360606e-09
1874,4.421210775262807e-08,6.572069999322139e-09,4.779687312606029e-09
1875,4.520006413599731e-08,1.716458086775674e-09,8.010138330405425e-09
1876,3.9903696347209916e-08,6.04601479992084e-10,7.255217759905008e-09
1877,6.184816214727107e-08,1.8554447978047506e-09,7.421779191219002e-09
1878,3.200716847118201e-08,0.0,1.509772218355465e-08
1879,5.681672377022551e-08,0.0,6.109325489944695e-09
1880,3.8507078414795615e-08,1.2835692508872398e-09,6.417846254436199e-10
1881,4.183504387356152e-08,0.0,2.091752326904839e-09
1882,3.3276926103553706e-08,6.655385131892899e-10,1.3310770263785798e-09
1883,4.107570461542309e-08,6.319338941018771e-10,5.687405213450347e-09
1884,3.036780782394999e-08,0.0,1.386356363042296e-08
1885,2.9649923405372647e-08,3.2228177904158883e-09,1.353583467533781e-08
1886,2.0651084398082276e-08,6.453463874400711e-10,8.38950331427668e-09
1887,3.1991731930247624e-08,0.0,5.223139698529167e-09
1888,1.4583413587843097e-08,0.0,1.268122939990235e-09
1889,1.50363277384713e-08,1.2530273485467092e-09,1.8795409673089125e-09
1890,3.5393686204088226e-08,6.554386478008212e-10,0.0
1891,3.505821055682645e-08,0.0,7.649063604731055e-09
1892,3.322311670217459e-08,0.0,9.402768341715273e-09
1893,2.278614097406262e-08,0.0,5.542574843531156e-09
1894,2.079507943619774e-08,0.0,8.192000855444803e-09
1895,2.9491211250842753e-08,0.0,5.416753268150387e-09
1896,2.181900704556483e-08,0.0,7.076434549446731e-09
1897,2.3889525024856084e-08,0.0,8.740070001067579e-09
1898,2.4330926606808134e-08,5.6583548957434e-10,1.584339415217073e-08
1899,1.5477219506010442e-08,0.0,5.527578395003729e-09
1900,2.28406342728249e-08,0.0,9.863001082521805e-09
1901,1.5089595351014395e-08,0.0,1.0618603774048552e-08
1902,6.874397495693074e-09,0.0,1.0311596021495006e-08
1903,1.9980815224585058e-08,5.400220270956879e-10,8.640352433531007e-09
1904,8.599400302955473e-09,0.0,1.5048950530172078e-08
1905,1.7546581076999246e-08,0.0,8.257214467732865e-09
1906,9.773950537805831e-09,0.0,4.629765903985117e-09
1907,2.2114226894132116e-08,0.0,1.542852956504248e-08
1908,7.858222517143076e-09,0.0,3.437972351250096e-09
1909,2.0353638774395222e-08,0.0,1.2102163715610459e-08
1910,9.619471441624228e-09,0.0,9.085056262847502e-09
1911,1.755723388896513e-08,0.0,7.448523575703803e-09
1912,1.3544495303108306e-08,0.0,8.335073964360618e-09
1913,2.8105844762649212e-08,0.0,1.060597942803554e-09
1914,2.5447626228469744e-08,0.0,4.018046340092951e-09
1915,1.4136913861761968e-08,0.0,7.068456930880984e-09
1916,9.888715624128963e-09,0.0,1.538244731591476e-08
1917,1.864292187292449e-08,0.0,1.4256351654751143e-08
1918,1.8378202071289707e-08,0.0,6.89182577673364e-09
1919,1.1049418269237776e-08,0.0,4.603924352863942e-09
1920,1.3630017114962811e-08,1.514446346106979e-09,2.1202248845497706e-08
1921,1.741731914250977e-08,0.0,2.120369302360814e-08
1922,9.591316185719734e-09,0.0,8.115729421831475e-09
1923,1.2739137744688378e-08,0.0,9.554353752605493e-09
1924,1.2891624656674594e-08,1.289162443462999e-09,1.0313299547703991e-08
1925,8.798542339150117e-09,0.0,1.0998177923937646e-09
1926,2.229227646921572e-08,0.0,1.1146138456652466e-09
1927,1.5608915049369898e-08,0.0,8.919379901328739e-09
1928,5.713020723163709e-09,0.0,1.7139061725401916e-08
1929,7.798284684668033e-09,0.0,6.684243825105796e-09
1930,1.3654684494213143e-08,1.0503603542488804e-09,1.05036033204442e-08
1931,1.3686427990933225e-08,0.0,1.9389105432310316e-08
1932,1.53433514782364e-08,0.0,8.767629289252454e-09
1933,6.882397318719313e-09,1.1470662197865522e-09,9.176529758292418e-09
1934,8.38710612072191e-09,0.0,3.5944740517379614e-09
1935,1.555876849579363e-08,0.0,1.196828414151696e-08
1936,1.576212937948185e-08,0.0,2.424942913137329e-09
1937,1.6368453259474336e-08,1.2591118148108649e-09,3.777335333410292e-09
1938,1.2965214679638848e-08,0.0,1.6854778905894818e-08
1939,1.5294050470515685e-08,0.0,7.647025235257843e-09
1940,2.5357829169792012e-09,2.5357829169792012e-09,2.5357829169792012e-09
1941,1.4757512545315876e-08,0.0,5.9030051957620344e-09
1942,9.102635090130207e-09,0.0,1.517105907566929e-08
1943,2.0322646676618206e-08,0.0,1.1612940831184915e-08
1944,1.6065930807940276e-08,0.0,0.0
1945,1.742803235060819e-08,0.0,6.535512131478072e-09
1946,6.960552134671616e-09,0.0,1.5313215584455975e-08
1947,1.0728784083369192e-08,0.0,1.1920871401116528e-08
1948,8.697510267552389e-09,0.0,8.697510267552389e-09
1949,1.0798709482173763e-08,9.817008317369869e-10,6.8719057111366055e-09
1950,2.5524867552917385e-08,1.0635361480382244e-09,6.381216888229346e-09
1951,1.4925962688039363e-08,0.0,9.595261474260042e-09
1952,4.2179215675730575e-09,0.0,8.435843135146115e-09
1953,2.1547654771580937e-09,0.0,1.0773827163745864e-08
1954,3.224936762080688e-08,0.0,6.840775057526116e-09
1955,4.6928039232341234e-09,0.0,1.595553378308523e-08
1956,1.1337483840634377e-08,0.0,3.488456634670456e-09
1957,8.835037590415595e-09,0.0,4.417518795207798e-09
1958,1.4062814024384807e-08,0.0,6.617794756635931e-09
1959,9.300897829689347e-09,0.0,3.100299128533379e-09
1960,1.4533750203327145e-08,6.920833350854139e-10,6.2287499602575735e-09
1961,1.389631876236308e-08,0.0,3.47407969059077e-09
1962,2.029426049432459e-08,0.0,1.2049716779927166e-08
1963,1.6165133231993423e-08,0.0,4.526237162849611e-09
1964,2.6769461314302134e-08,0.0,1.3384730657151067e-08
1965,2.3529786119524942e-08,1.6416130677043839e-09,1.0396882466068291e-08
1966,1.9386762417639147e-08,0.0,1.6617224929404983e-08
1967,1.3311906243984595e-08,0.0,4.930335695263466e-09
1968,1.6169096284102125e-08,0.0,7.635406973349745e-09
1969,2.0892086283197386e-08,2.7250546263957176e-09,7.2668124850849836e-09
1970,1.4256047897731605e-08,0.0,5.978342709767048e-09
1971,2.6205826841874114e-08,0.0,5.138397263237948e-09
1972,1.5903454553267693e-08,0.0,7.182205497002769e-09
1973,1.0475087464101307e-08,0.0,7.718485406371656e-09
1974,1.5751600912494723e-08,0.0,6.1881286761433785e-09
1975,1.1422960355389478e-08,0.0,6.8537762132336866e-09
1976,9.712995741040231e-09,0.0,8.570290255249802e-09
1977,4.7014254711541525e-09,0.0,3.526069214387917e-09
1978,8.910887139279566e-09,0.0,4.752473081737207e-09
1979,9.948355028654987e-09,1.7555920051037788e-09,5.851973128301324e-09
1980,1.3075846183596695e-08,0.0,7.390696055153967e-09
1981,8.223214109648325e-09,6.325549528618524e-10,6.325549417596221e-09
1982,8.690503427999374e-09,0.0,6.2075020679230875e-09
1983,5.68378455412244e-09,6.315316047889041e-10,4.4207211225000265e-09
1984,1.275781880138993e-08,0.0,1.1598016769198694e-08
1985,7.218669662023558e-09,6.015558051686298e-10,3.0077789148208467e-09
1986,1.9182353483415682e-08,0.0,4.196139880008332e-09
1987,1.2832715334809564e-08,0.0,4.277571630240118e-09
1988,7.795519785247507e-09,0.0,8.395175221664886e-09
1989,1.3720305780395847e-08,0.0,4.939309850016116e-09
1990,9.262707045820662e-09,0.0,3.814055737905164e-09
1991,1.1136783939491579e-08,0.0,8.20605094986604e-09
1992,1.2121876835635703e-08,1.1019888335184191e-09,3.856960972825618e-09
1993,9.416652346772025e-09,0.0,1.1078414630105726e-08
1994,1.0549853435293244e-08,0.0,4.2199412852994556e-09
1995,1.572510655023507e-08,0.0,8.675921314704738e-09
1996,1.014237493990322e-08,0.0,2.6690460952494277e-09
1997,9.110299181713799e-09,0.0,1.438468344439059e-09
1998,1.144351013948608e-08,0.0,3.814503379828693e-09
1999,3.656160929565999e-09,0.0,2.285100553223174e-09
2000,9.719669513685858e-09,8.836062992401139e-10,3.092622158362701e-09
2001,7.448059946568719e-09,0.0,5.257454027685071e-09
2002,6.571832411594869e-09,4.38122149670761e-10,3.066854992184176e-09
2003,1.5417615628621206e-08,0.0,3.333538334260311e-09
2004,1.3214373595360485e-08,4.404791253964646e-10,1.3214374039449694e-09
2005,1.0808999029165989e-08,0.0,8.557123898356167e-09
2006,1.1941880373456115e-08,1.2353669198716943e-09,4.529678854225949e-09
2007,1.1583990655594789e-08,1.5977917877663117e-09,2.7961355453243186e-09
2008,9.79211112195344e-09,0.0,5.5346713878634546e-09
2009,1.0966842545201416e-08,0.0,2.860915504498962e-09
2010,1.2281861749841028e-08,0.0,5.196172381261022e-09
2011,9.177532511728259e-09,0.0,7.647943611743813e-09
2012,8.170206733382201e-09,0.0,5.7872298064864935e-09
2013,6.693900100884775e-09,0.0,2.2313000336282585e-09
2014,1.1909948582911056e-08,0.0,3.681256854903836e-09
2015,1.440773989003219e-08,0.0,2.881548111233201e-09
2016,1.4499380363020009e-08,0.0,2.6927420293532123e-09
2017,8.804639684001359e-09,0.0,3.2702947017071438e-09
2018,1.0325866384164328e-08,0.0,1.8070267504555204e-09
2019,1.2754938438774843e-08,0.0,2.5509878653906526e-09
